#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83902at50557_13686_0:0017a1|STRG.14905.1:0-851|+       -            284 83902at50557         -            211  3.2e-106  352.4  11.3   1   1  1.9e-107  1.4e-105  350.3  11.3     1   211    15   256    15   256 0.93 -
25718at50557_13249_0:001bb5|STRG.1916.1:192-1400|+     -            403 83902at50557         -            211   3.4e-13   48.4  29.5   1   4   6.7e-08   4.8e-06   25.1   0.8    37    85     3    51     1    54 0.95 -
25718at50557_13249_0:001bb5|STRG.1916.1:192-1400|+     -            403 83902at50557         -            211   3.4e-13   48.4  29.5   2   4      0.21        15    3.8   2.5    88   172   153   240    80   245 0.46 -
25718at50557_13249_0:001bb5|STRG.1916.1:192-1400|+     -            403 83902at50557         -            211   3.4e-13   48.4  29.5   3   4     0.023       1.7    7.0   4.0    27   172   199   288   181   296 0.39 -
25718at50557_13249_0:001bb5|STRG.1916.1:192-1400|+     -            403 83902at50557         -            211   3.4e-13   48.4  29.5   4   4   2.2e-08   1.6e-06   26.6   4.2    34   129   299   403   292   403 0.78 -
109776at50557_224129_0:0012db|STRG.13212.2:231-731|+   -            167 83902at50557         -            211   4.9e-13   47.9   5.7   1   3   3.3e-10   2.4e-08   32.6   0.4    36   109     3    83     1    88 0.91 -
109776at50557_224129_0:0012db|STRG.13212.2:231-731|+   -            167 83902at50557         -            211   4.9e-13   47.9   5.7   2   3    0.0052      0.38    9.1   0.1    36    72    72   107    70   115 0.88 -
109776at50557_224129_0:0012db|STRG.13212.2:231-731|+   -            167 83902at50557         -            211   4.9e-13   47.9   5.7   3   3    0.0007     0.051   11.9   0.1    31    69   113   151   108   156 0.85 -
109776at50557_83485_0:00245b|STRG.17986.1:0-1013|+     -            338 83902at50557         -            211   2.5e-12   45.6  17.4   1   4     0.029       2.1    6.6   0.4    58   152    61   135    54   139 0.51 -
109776at50557_83485_0:00245b|STRG.17986.1:0-1013|+     -            338 83902at50557         -            211   2.5e-12   45.6  17.4   2   4     1e-07   7.3e-06   24.5   0.7    95   181   122   214   116   216 0.81 -
109776at50557_83485_0:00245b|STRG.17986.1:0-1013|+     -            338 83902at50557         -            211   2.5e-12   45.6  17.4   3   4   2.6e-07   1.9e-05   23.1   1.9    91   176   191   281   190   284 0.85 -
109776at50557_83485_0:00245b|STRG.17986.1:0-1013|+     -            338 83902at50557         -            211   2.5e-12   45.6  17.4   4   4   0.00017     0.012   13.9   0.4    91   139   287   335   284   338 0.89 -
8280at50557_1218281_0:0023d1|STRG.3641.1:473-1369|+    -            299 83902at50557         -            211   3.2e-12   45.2  19.6   1   3   3.9e-08   2.8e-06   25.8   3.6   100   178    30   112    21   122 0.88 -
8280at50557_1218281_0:0023d1|STRG.3641.1:473-1369|+    -            299 83902at50557         -            211   3.2e-12   45.2  19.6   2   3   0.00022     0.016   13.5   4.6    42   176    82   205    78   211 0.61 -
8280at50557_1218281_0:0023d1|STRG.3641.1:473-1369|+    -            299 83902at50557         -            211   3.2e-12   45.2  19.6   3   3   2.4e-07   1.7e-05   23.3   7.9    31   172   142   295   132   298 0.82 -
8280at50557_1218281_0:0023d1|STRG.3641.2:473-1369|+    -            299 83902at50557         -            211   3.2e-12   45.2  19.6   1   3   3.9e-08   2.8e-06   25.8   3.6   100   178    30   112    21   122 0.88 -
8280at50557_1218281_0:0023d1|STRG.3641.2:473-1369|+    -            299 83902at50557         -            211   3.2e-12   45.2  19.6   2   3   0.00022     0.016   13.5   4.6    42   176    82   205    78   211 0.61 -
8280at50557_1218281_0:0023d1|STRG.3641.2:473-1369|+    -            299 83902at50557         -            211   3.2e-12   45.2  19.6   3   3   2.4e-07   1.7e-05   23.3   7.9    31   172   142   295   132   298 0.82 -
109776at50557_378494_0:004f86|STRG.11848.1:1347-1700|+ -            118 83902at50557         -            211   6.7e-12   44.2   1.4   1   1   7.4e-09   5.4e-07   28.2   0.0   132   183    16    67     4    70 0.90 -
7376at50557_1507135_0:001a56|STRG.1103.1:267-2663|+    -            799 83902at50557         -            211   3.1e-11   42.0   5.1   1   4      0.17        13    4.1   0.0    88   135    86   109    22   131 0.61 -
7376at50557_1507135_0:001a56|STRG.1103.1:267-2663|+    -            799 83902at50557         -            211   3.1e-11   42.0   5.1   2   4   0.00099     0.072   11.4   0.0    88   172   251   341   232   345 0.80 -
7376at50557_1507135_0:001a56|STRG.1103.1:267-2663|+    -            799 83902at50557         -            211   3.1e-11   42.0   5.1   3   4   1.8e-05    0.0013   17.1   0.4    18    82   487   557   483   569 0.75 -
7376at50557_1507135_0:001a56|STRG.1103.1:267-2663|+    -            799 83902at50557         -            211   3.1e-11   42.0   5.1   4   4     0.027         2    6.7   0.1   110   136   752   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.1103.2:162-2558|+    -            799 83902at50557         -            211   3.1e-11   42.0   5.1   1   4      0.17        13    4.1   0.0    88   135    86   109    22   131 0.61 -
7376at50557_1507135_0:001a56|STRG.1103.2:162-2558|+    -            799 83902at50557         -            211   3.1e-11   42.0   5.1   2   4   0.00099     0.072   11.4   0.0    88   172   251   341   232   345 0.80 -
7376at50557_1507135_0:001a56|STRG.1103.2:162-2558|+    -            799 83902at50557         -            211   3.1e-11   42.0   5.1   3   4   1.8e-05    0.0013   17.1   0.4    18    82   487   557   483   569 0.75 -
7376at50557_1507135_0:001a56|STRG.1103.2:162-2558|+    -            799 83902at50557         -            211   3.1e-11   42.0   5.1   4   4     0.027         2    6.7   0.1   110   136   752   778   701   799 0.50 -
25718at50557_13249_0:001bb5|STRG.12902.1:603-1811|+    -            403 83902at50557         -            211   3.4e-11   41.9  10.1   1   3   5.9e-09   4.3e-07   28.5   0.1    31   177    25   184     3   190 0.75 -
25718at50557_13249_0:001bb5|STRG.12902.1:603-1811|+    -            403 83902at50557         -            211   3.4e-11   41.9  10.1   2   3   0.00044     0.032   12.6   3.2    90   178   212   302   201   321 0.75 -
25718at50557_13249_0:001bb5|STRG.12902.1:603-1811|+    -            403 83902at50557         -            211   3.4e-11   41.9  10.1   3   3       1.1        80    1.5   0.0    91   129   365   403   342   403 0.80 -
25718at50557_7536_0:0032ee|STRG.18760.1:1379-3124|+    -            582 83902at50557         -            211   5.2e-11   41.3  31.3   1   4   1.7e-06   0.00012   20.5   3.5    32   179    59   224    46   235 0.76 -
25718at50557_7536_0:0032ee|STRG.18760.1:1379-3124|+    -            582 83902at50557         -            211   5.2e-11   41.3  31.3   2   4   3.5e-05    0.0026   16.2   9.4    38   177   163   320   160   321 0.80 -
25718at50557_7536_0:0032ee|STRG.18760.1:1379-3124|+    -            582 83902at50557         -            211   5.2e-11   41.3  31.3   3   4   1.2e-06     9e-05   20.9   7.3    34   147   258   381   252   397 0.79 -
25718at50557_7536_0:0032ee|STRG.18760.1:1379-3124|+    -            582 83902at50557         -            211   5.2e-11   41.3  31.3   4   4     0.012      0.85    7.9   4.6    55   177   407   530   380   570 0.69 -
25718at50557_7536_0:0032ee|STRG.18760.2:315-2060|+     -            582 83902at50557         -            211   5.2e-11   41.3  31.3   1   4   1.7e-06   0.00012   20.5   3.5    32   179    59   224    46   235 0.76 -
25718at50557_7536_0:0032ee|STRG.18760.2:315-2060|+     -            582 83902at50557         -            211   5.2e-11   41.3  31.3   2   4   3.5e-05    0.0026   16.2   9.4    38   177   163   320   160   321 0.80 -
25718at50557_7536_0:0032ee|STRG.18760.2:315-2060|+     -            582 83902at50557         -            211   5.2e-11   41.3  31.3   3   4   1.2e-06     9e-05   20.9   7.3    34   147   258   381   252   397 0.79 -
25718at50557_7536_0:0032ee|STRG.18760.2:315-2060|+     -            582 83902at50557         -            211   5.2e-11   41.3  31.3   4   4     0.012      0.85    7.9   4.6    55   177   407   530   380   570 0.69 -
83902at50557_7220_0:00305c|STRG.1516.1:945-1466|+      -            174 83902at50557         -            211   5.2e-11   41.3   9.3   1   3   5.6e-06   0.00041   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1516.1:945-1466|+      -            174 83902at50557         -            211   5.2e-11   41.3   9.3   2   3   1.5e-06   0.00011   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1516.1:945-1466|+      -            174 83902at50557         -            211   5.2e-11   41.3   9.3   3   3   5.9e-06   0.00043   18.7   0.6    35    78   121   164   118   172 0.85 -
83902at50557_7220_0:00305c|STRG.1516.2:698-1219|+      -            174 83902at50557         -            211   5.2e-11   41.3   9.3   1   3   5.6e-06   0.00041   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1516.2:698-1219|+      -            174 83902at50557         -            211   5.2e-11   41.3   9.3   2   3   1.5e-06   0.00011   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1516.2:698-1219|+      -            174 83902at50557         -            211   5.2e-11   41.3   9.3   3   3   5.9e-06   0.00043   18.7   0.6    35    78   121   164   118   172 0.85 -
83902at50557_7220_0:00305c|STRG.1516.3:1130-1651|+     -            174 83902at50557         -            211   5.2e-11   41.3   9.3   1   3   5.6e-06   0.00041   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1516.3:1130-1651|+     -            174 83902at50557         -            211   5.2e-11   41.3   9.3   2   3   1.5e-06   0.00011   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1516.3:1130-1651|+     -            174 83902at50557         -            211   5.2e-11   41.3   9.3   3   3   5.9e-06   0.00043   18.7   0.6    35    78   121   164   118   172 0.85 -
83902at50557_7220_0:00305c|STRG.1516.4:396-917|+       -            174 83902at50557         -            211   5.2e-11   41.3   9.3   1   3   5.6e-06   0.00041   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1516.4:396-917|+       -            174 83902at50557         -            211   5.2e-11   41.3   9.3   2   3   1.5e-06   0.00011   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1516.4:396-917|+       -            174 83902at50557         -            211   5.2e-11   41.3   9.3   3   3   5.9e-06   0.00043   18.7   0.6    35    78   121   164   118   172 0.85 -
83902at50557_7220_0:00305c|STRG.1516.5:1130-1651|+     -            174 83902at50557         -            211   5.2e-11   41.3   9.3   1   3   5.6e-06   0.00041   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1516.5:1130-1651|+     -            174 83902at50557         -            211   5.2e-11   41.3   9.3   2   3   1.5e-06   0.00011   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1516.5:1130-1651|+     -            174 83902at50557         -            211   5.2e-11   41.3   9.3   3   3   5.9e-06   0.00043   18.7   0.6    35    78   121   164   118   172 0.85 -
109776at50557_66420_0:001889|STRG.19626.1:375-929|+    -            185 83902at50557         -            211     1e-10   40.3   4.7   1   3    0.0013     0.094   11.0   0.2    97   134    31    68    28    72 0.91 -
109776at50557_66420_0:001889|STRG.19626.1:375-929|+    -            185 83902at50557         -            211     1e-10   40.3   4.7   2   3   4.5e-09   3.3e-07   28.9   0.4    91   175    73   158    67   163 0.77 -
109776at50557_66420_0:001889|STRG.19626.1:375-929|+    -            185 83902at50557         -            211     1e-10   40.3   4.7   3   3      0.58        42    2.4   0.0    37    69   149   182   143   183 0.85 -
109776at50557_66420_0:001889|STRG.19626.3:123-677|+    -            185 83902at50557         -            211     1e-10   40.3   4.7   1   3    0.0013     0.094   11.0   0.2    97   134    31    68    28    72 0.91 -
109776at50557_66420_0:001889|STRG.19626.3:123-677|+    -            185 83902at50557         -            211     1e-10   40.3   4.7   2   3   4.5e-09   3.3e-07   28.9   0.4    91   175    73   158    67   163 0.77 -
109776at50557_66420_0:001889|STRG.19626.3:123-677|+    -            185 83902at50557         -            211     1e-10   40.3   4.7   3   3      0.58        42    2.4   0.0    37    69   149   182   143   183 0.85 -
8280at50557_7160_0:00112a|STRG.5325.1:326-1354|+       -            343 83902at50557         -            211   1.3e-09   36.8  21.8   1   2   1.6e-07   1.2e-05   23.8   9.7    34   159    21   159     9   168 0.80 -
8280at50557_7160_0:00112a|STRG.5325.1:326-1354|+       -            343 83902at50557         -            211   1.3e-09   36.8  21.8   2   2   6.5e-06   0.00047   18.5   8.9    31   179   137   301   137   314 0.80 -
25718at50557_38123_0:002c3f|STRG.19449.1:917-1849|+    -            311 83902at50557         -            211   1.9e-09   36.2  12.6   1   3     0.035       2.6    6.4   0.8   106   177    13    89     1    93 0.75 -
25718at50557_38123_0:002c3f|STRG.19449.1:917-1849|+    -            311 83902at50557         -            211   1.9e-09   36.2  12.6   2   3    0.0037      0.27    9.6   0.0    91   127    94   130    89   137 0.93 -
25718at50557_38123_0:002c3f|STRG.19449.1:917-1849|+    -            311 83902at50557         -            211   1.9e-09   36.2  12.6   3   3   3.5e-08   2.6e-06   26.0   2.9    49   184   148   291   132   305 0.69 -
25718at50557_38123_0:002c3f|STRG.19449.2:897-1829|+    -            311 83902at50557         -            211   1.9e-09   36.2  12.6   1   3     0.035       2.6    6.4   0.8   106   177    13    89     1    93 0.75 -
25718at50557_38123_0:002c3f|STRG.19449.2:897-1829|+    -            311 83902at50557         -            211   1.9e-09   36.2  12.6   2   3    0.0037      0.27    9.6   0.0    91   127    94   130    89   137 0.93 -
25718at50557_38123_0:002c3f|STRG.19449.2:897-1829|+    -            311 83902at50557         -            211   1.9e-09   36.2  12.6   3   3   3.5e-08   2.6e-06   26.0   2.9    49   184   148   291   132   305 0.69 -
102553at50557_143948_0:00217c|STRG.1917.1:635-982|+    -            116 83902at50557         -            211   2.5e-09   35.8   0.7   1   1     4e-11   2.9e-09   35.6   0.7    87   174    25   116    12   116 0.90 -
102553at50557_143948_0:00217c|STRG.1917.2:585-932|+    -            116 83902at50557         -            211   2.5e-09   35.8   0.7   1   1     4e-11   2.9e-09   35.6   0.7    87   174    25   116    12   116 0.90 -
8280at50557_197043_0:004abf|STRG.6958.1:294-1088|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   1   5     0.036       2.6    6.3   0.0   125   177    27    77    10    78 0.76 -
8280at50557_197043_0:004abf|STRG.6958.1:294-1088|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   2   5   3.4e-05    0.0025   16.2   2.2    33   112    62   151    51   173 0.60 -
8280at50557_197043_0:004abf|STRG.6958.1:294-1088|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   3   5     0.024       1.7    6.9   0.7    32    71   158   198   134   203 0.73 -
8280at50557_197043_0:004abf|STRG.6958.1:294-1088|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   4   5   8.8e-06   0.00064   18.1   0.9    30    87   180   236   173   246 0.78 -
8280at50557_197043_0:004abf|STRG.6958.1:294-1088|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   5   5   0.00023     0.017   13.5   0.2    33    75   207   250   202   264 0.81 -
8280at50557_197043_0:004abf|STRG.6958.2:474-1268|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   1   5     0.036       2.6    6.3   0.0   125   177    27    77    10    78 0.76 -
8280at50557_197043_0:004abf|STRG.6958.2:474-1268|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   2   5   3.4e-05    0.0025   16.2   2.2    33   112    62   151    51   173 0.60 -
8280at50557_197043_0:004abf|STRG.6958.2:474-1268|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   3   5     0.024       1.7    6.9   0.7    32    71   158   198   134   203 0.73 -
8280at50557_197043_0:004abf|STRG.6958.2:474-1268|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   4   5   8.8e-06   0.00064   18.1   0.9    30    87   180   236   173   246 0.78 -
8280at50557_197043_0:004abf|STRG.6958.2:474-1268|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   5   5   0.00023     0.017   13.5   0.2    33    75   207   250   202   264 0.81 -
8280at50557_197043_0:004abf|STRG.6958.3:429-1223|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   1   5     0.036       2.6    6.3   0.0   125   177    27    77    10    78 0.76 -
8280at50557_197043_0:004abf|STRG.6958.3:429-1223|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   2   5   3.4e-05    0.0025   16.2   2.2    33   112    62   151    51   173 0.60 -
8280at50557_197043_0:004abf|STRG.6958.3:429-1223|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   3   5     0.024       1.7    6.9   0.7    32    71   158   198   134   203 0.73 -
8280at50557_197043_0:004abf|STRG.6958.3:429-1223|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   4   5   8.8e-06   0.00064   18.1   0.9    30    87   180   236   173   246 0.78 -
8280at50557_197043_0:004abf|STRG.6958.3:429-1223|+     -            265 83902at50557         -            211   3.5e-09   35.3  10.5   5   5   0.00023     0.017   13.5   0.2    33    75   207   250   202   264 0.81 -
8280at50557_197043_0:004abf|STRG.6958.4:1059-1853|+    -            265 83902at50557         -            211   3.5e-09   35.3  10.5   1   5     0.036       2.6    6.3   0.0   125   177    27    77    10    78 0.76 -
8280at50557_197043_0:004abf|STRG.6958.4:1059-1853|+    -            265 83902at50557         -            211   3.5e-09   35.3  10.5   2   5   3.4e-05    0.0025   16.2   2.2    33   112    62   151    51   173 0.60 -
8280at50557_197043_0:004abf|STRG.6958.4:1059-1853|+    -            265 83902at50557         -            211   3.5e-09   35.3  10.5   3   5     0.024       1.7    6.9   0.7    32    71   158   198   134   203 0.73 -
8280at50557_197043_0:004abf|STRG.6958.4:1059-1853|+    -            265 83902at50557         -            211   3.5e-09   35.3  10.5   4   5   8.8e-06   0.00064   18.1   0.9    30    87   180   236   173   246 0.78 -
8280at50557_197043_0:004abf|STRG.6958.4:1059-1853|+    -            265 83902at50557         -            211   3.5e-09   35.3  10.5   5   5   0.00023     0.017   13.5   0.2    33    75   207   250   202   264 0.81 -
109776at50557_7130_0:000f15|STRG.12709.1:171-545|+     -            125 83902at50557         -            211   1.6e-08   33.1   1.2   1   1   3.7e-10   2.7e-08   32.4   1.2    82   187     4   118     2   124 0.81 -
83902at50557_7200_0:001fae|STRG.15102.1:334-492|+      -             53 83902at50557         -            211   1.9e-08   32.9   0.1   1   1   2.8e-10     2e-08   32.8   0.1   112   160     2    53     1    53 0.86 -
83902at50557_7200_0:001fae|STRG.15102.2:326-484|+      -             53 83902at50557         -            211   1.9e-08   32.9   0.1   1   1   2.8e-10     2e-08   32.8   0.1   112   160     2    53     1    53 0.86 -
8280at50557_38123_0:003113|STRG.1297.1:232-1122|+      -            297 83902at50557         -            211   4.9e-08   31.6  10.5   1   2     0.014         1    7.7   0.2    25    69    29    74    10    80 0.83 -
8280at50557_38123_0:003113|STRG.1297.1:232-1122|+      -            297 83902at50557         -            211   4.9e-08   31.6  10.5   2   2   1.1e-08   7.8e-07   27.6   3.4    52   172    92   229    86   244 0.79 -
8280at50557_113334_0:00096f|STRG.1920.1:899-2212|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   1   3     0.004      0.29    9.4   2.6    38   176    41   194    14   198 0.67 -
8280at50557_113334_0:00096f|STRG.1920.1:899-2212|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   2   3   3.8e-06   0.00028   19.3   3.8    34   152   137   265   130   277 0.83 -
8280at50557_113334_0:00096f|STRG.1920.1:899-2212|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   3   3   1.5e-05    0.0011   17.4   2.7    31   129   303   411   293   425 0.74 -
8280at50557_113334_0:00096f|STRG.1920.2:761-2074|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   1   3     0.004      0.29    9.4   2.6    38   176    41   194    14   198 0.67 -
8280at50557_113334_0:00096f|STRG.1920.2:761-2074|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   2   3   3.8e-06   0.00028   19.3   3.8    34   152   137   265   130   277 0.83 -
8280at50557_113334_0:00096f|STRG.1920.2:761-2074|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   3   3   1.5e-05    0.0011   17.4   2.7    31   129   303   411   293   425 0.74 -
8280at50557_113334_0:00096f|STRG.1920.3:776-2089|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   1   3     0.004      0.29    9.4   2.6    38   176    41   194    14   198 0.67 -
8280at50557_113334_0:00096f|STRG.1920.3:776-2089|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   2   3   3.8e-06   0.00028   19.3   3.8    34   152   137   265   130   277 0.83 -
8280at50557_113334_0:00096f|STRG.1920.3:776-2089|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   3   3   1.5e-05    0.0011   17.4   2.7    31   129   303   411   293   425 0.74 -
8280at50557_113334_0:00096f|STRG.1920.4:621-1934|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   1   3     0.004      0.29    9.4   2.6    38   176    41   194    14   198 0.67 -
8280at50557_113334_0:00096f|STRG.1920.4:621-1934|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   2   3   3.8e-06   0.00028   19.3   3.8    34   152   137   265   130   277 0.83 -
8280at50557_113334_0:00096f|STRG.1920.4:621-1934|+     -            438 83902at50557         -            211   6.7e-08   31.1  20.5   3   3   1.5e-05    0.0011   17.4   2.7    31   129   303   411   293   425 0.74 -
7376at50557_45779_0:000f73|STRG.13825.1:612-1619|+     -            336 83902at50557         -            211   7.6e-08   30.9   9.0   1   3   2.5e-05    0.0018   16.6   0.9   120   180    48   112    17   119 0.66 -
7376at50557_45779_0:000f73|STRG.13825.1:612-1619|+     -            336 83902at50557         -            211   7.6e-08   30.9   9.0   2   3   7.7e-07   5.6e-05   21.6   2.0    17   113    51   158    41   179 0.70 -
7376at50557_45779_0:000f73|STRG.13825.1:612-1619|+     -            336 83902at50557         -            211   7.6e-08   30.9   9.0   3   3    0.0002     0.014   13.7   1.7    37   180   122   260   117   270 0.74 -
7376at50557_45779_0:000f73|STRG.13825.2:213-1220|+     -            336 83902at50557         -            211   7.6e-08   30.9   9.0   1   3   2.5e-05    0.0018   16.6   0.9   120   180    48   112    17   119 0.66 -
7376at50557_45779_0:000f73|STRG.13825.2:213-1220|+     -            336 83902at50557         -            211   7.6e-08   30.9   9.0   2   3   7.7e-07   5.6e-05   21.6   2.0    17   113    51   158    41   179 0.70 -
7376at50557_45779_0:000f73|STRG.13825.2:213-1220|+     -            336 83902at50557         -            211   7.6e-08   30.9   9.0   3   3    0.0002     0.014   13.7   1.7    37   180   122   260   117   270 0.74 -
54603at50557_1155016_0:00503d|STRG.17026.1:294-719|+   -            142 83902at50557         -            211     9e-08   30.7   5.2   1   1     5e-09   3.6e-07   28.7   5.2    18   129    17   142     3   142 0.78 -
109776at50557_411798_0:001eb2|STRG.12088.1:15-383|+    -            123 83902at50557         -            211   2.2e-07   29.4   3.7   1   1   1.6e-08   1.2e-06   27.1   3.6    82   150    43   113     1   120 0.43 -
109776at50557_7130_0:000f15|STRG.9424.1:908-1405|+     -            166 83902at50557         -            211   2.6e-07   29.2   3.5   1   2   0.00041      0.03   12.7   1.0    91   175     5    97     1    99 0.77 -
109776at50557_7130_0:000f15|STRG.9424.1:908-1405|+     -            166 83902at50557         -            211   2.6e-07   29.2   3.5   2   2   9.8e-08   7.1e-06   24.5   0.4    30    99    81   152    64   160 0.85 -
8280at50557_7160_0:00112a|STRG.14471.1:273-1172|+      -            300 83902at50557         -            211   3.4e-07   28.8  17.0   1   3     0.012      0.86    7.9   0.1   128   175    47    95    25   101 0.78 -
8280at50557_7160_0:00112a|STRG.14471.1:273-1172|+      -            300 83902at50557         -            211   3.4e-07   28.8  17.0   2   3   1.1e-05   0.00079   17.8   6.7    91   178   102   194    99   212 0.85 -
8280at50557_7160_0:00112a|STRG.14471.1:273-1172|+      -            300 83902at50557         -            211   3.4e-07   28.8  17.0   3   3    0.0037      0.27    9.5   0.4    31    73   200   243   194   267 0.51 -
8280at50557_7160_0:00112a|STRG.14471.2:180-1079|+      -            300 83902at50557         -            211   3.4e-07   28.8  17.0   1   3     0.012      0.86    7.9   0.1   128   175    47    95    25   101 0.78 -
8280at50557_7160_0:00112a|STRG.14471.2:180-1079|+      -            300 83902at50557         -            211   3.4e-07   28.8  17.0   2   3   1.1e-05   0.00079   17.8   6.7    91   178   102   194    99   212 0.85 -
8280at50557_7160_0:00112a|STRG.14471.2:180-1079|+      -            300 83902at50557         -            211   3.4e-07   28.8  17.0   3   3    0.0037      0.27    9.5   0.4    31    73   200   243   194   267 0.51 -
102553at50557_74869_0:000218|STRG.18521.1:828-1310|+   -            161 83902at50557         -            211   6.4e-07   27.9   3.3   1   2   2.1e-05    0.0015   16.9   1.1    38    91     1    53     1    57 0.82 -
102553at50557_74869_0:000218|STRG.18521.1:828-1310|+   -            161 83902at50557         -            211   6.4e-07   27.9   3.3   2   2    0.0079      0.57    8.5   0.0    33    84    65   117    61   129 0.81 -
109776at50557_1629725_0:001588|STRG.14466.2:421-747|+  -            109 83902at50557         -            211   3.3e-06   25.6   3.3   1   1   1.2e-07   8.4e-06   24.3   3.3    38   136     2   107     1   109 0.83 -
7376at50557_45779_0:000f73|STRG.9278.1:78-833|+        -            252 83902at50557         -            211   1.3e-05   23.7   0.6   1   1   7.8e-06   0.00056   18.3   0.2    27    85    57   117    29   193 0.65 -
46658at50557_88501_0:0030f3|STRG.18083.1:246-1916|+    -            557 83902at50557         -            211   2.7e-05   22.6   0.3   1   1   6.1e-07   4.4e-05   21.9   0.3    37   136     1   110     1   146 0.79 -
109776at50557_7159_0:00072f|STRG.12902.1:1122-1598|+   -            159 83902at50557         -            211    0.0004   18.8   5.0   1   2   4.1e-05     0.003   15.9   1.9    82   174     6   101     3   104 0.88 -
109776at50557_7159_0:00072f|STRG.12902.1:1122-1598|+   -            159 83902at50557         -            211    0.0004   18.8   5.0   2   2     0.012      0.89    7.9   0.9    32    73    88   130    74   150 0.59 -
102553at50557_43151_0:000946|STRG.552.1:817-1218|+     -            134 83902at50557         -            211   0.00066   18.1   2.8   1   2   3.4e-05    0.0025   16.2   2.1    40   108     3    77     1    82 0.84 -
102553at50557_43151_0:000946|STRG.552.1:817-1218|+     -            134 83902at50557         -            211   0.00066   18.1   2.8   2   2     0.034       2.5    6.4   0.3    97   143    44    91    35   105 0.58 -
102553at50557_7029_0:000362|STRG.10591.1:671-1123|+    -            151 83902at50557         -            211   0.00082   17.8   2.5   1   2   1.6e-05    0.0012   17.3   1.4   120   186    20    87     2    96 0.87 -
102553at50557_7029_0:000362|STRG.10591.1:671-1123|+    -            151 83902at50557         -            211   0.00082   17.8   2.5   2   2       4.7   3.4e+02   -0.6   0.0   140   153    90   103    84   132 0.53 -
102553at50557_7029_0:000362|STRG.10591.2:676-1128|+    -            151 83902at50557         -            211   0.00082   17.8   2.5   1   2   1.6e-05    0.0012   17.3   1.4   120   186    20    87     2    96 0.87 -
102553at50557_7029_0:000362|STRG.10591.2:676-1128|+    -            151 83902at50557         -            211   0.00082   17.8   2.5   2   2       4.7   3.4e+02   -0.6   0.0   140   153    90   103    84   132 0.53 -
102553at50557_7029_0:000362|STRG.10591.3:567-1019|+    -            151 83902at50557         -            211   0.00082   17.8   2.5   1   2   1.6e-05    0.0012   17.3   1.4   120   186    20    87     2    96 0.87 -
102553at50557_7029_0:000362|STRG.10591.3:567-1019|+    -            151 83902at50557         -            211   0.00082   17.8   2.5   2   2       4.7   3.4e+02   -0.6   0.0   140   153    90   103    84   132 0.53 -
