#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.16235.1:278-2271|+   -            461 96662at50557         -            445  1.2e-179  596.8   0.2   1   1  2.9e-181  1.3e-179  596.7   0.2     1   411    22   460    22   461 0.97 -
12555at50557_7004_0:002cc8|STRG.12777.1:2514-3080|+    -            189 96662at50557         -            445   1.5e-17   62.5   1.9   2   3   3.4e-07   1.5e-05   23.0   0.2   368   438    45   120    42   122 0.83 -
12555at50557_7004_0:002cc8|STRG.12777.1:2514-3080|+    -            189 96662at50557         -            445   1.5e-17   62.5   1.9   3   3   1.7e-08     8e-07   27.2   0.1   369   431   116   178   114   188 0.91 -
12555at50557_7004_0:002cc8|STRG.12777.2:1875-2441|+    -            189 96662at50557         -            445   1.5e-17   62.5   1.9   1   3   2.4e-05    0.0011   16.8   0.0   391   439     2    51     1    51 0.95 -
12555at50557_7004_0:002cc8|STRG.12777.2:1875-2441|+    -            189 96662at50557         -            445   1.5e-17   62.5   1.9   2   3   3.4e-07   1.5e-05   23.0   0.2   368   438    45   120    42   122 0.83 -
12555at50557_7004_0:002cc8|STRG.12777.2:1875-2441|+    -            189 96662at50557         -            445   1.5e-17   62.5   1.9   3   3   1.7e-08     8e-07   27.2   0.1   369   431   116   178   114   188 0.91 -
12555at50557_7004_0:002cc8|STRG.12777.3:1875-2441|+    -            189 96662at50557         -            445   1.5e-17   62.5   1.9   1   3   2.4e-05    0.0011   16.8   0.0   391   439     2    51     1    51 0.95 -
12555at50557_7004_0:002cc8|STRG.12777.3:1875-2441|+    -            189 96662at50557         -            445   1.5e-17   62.5   1.9   2   3   3.4e-07   1.5e-05   23.0   0.2   368   438    45   120    42   122 0.83 -
12555at50557_7004_0:002cc8|STRG.12777.3:1875-2441|+    -            189 96662at50557         -            445   1.5e-17   62.5   1.9   3   3   1.7e-08     8e-07   27.2   0.1   369   431   116   178   114   188 0.91 -
12555at50557_29031_0:000522|STRG.12978.1:436-1071|+    -            212 96662at50557         -            445   1.6e-17   62.5   0.0   1   2   5.2e-08   2.4e-06   25.6   0.0   367   442     4    82     1    85 0.87 -
12555at50557_29031_0:000522|STRG.12978.1:436-1071|+    -            212 96662at50557         -            445   1.6e-17   62.5   0.0   2   2   6.8e-11   3.1e-09   35.1   0.0   366   444   104   184    91   185 0.89 -
2648at50557_38123_0:000f4f|STRG.1000.1:246-1067|+      -            274 96662at50557         -            445     8e-16   56.9   0.0   1   4   9.7e-10   4.5e-08   31.3   0.0   372   433     2    63     1    77 0.90 -
2648at50557_38123_0:000f4f|STRG.1000.1:246-1067|+      -            274 96662at50557         -            445     8e-16   56.9   0.0   2   4         3   1.4e+02    0.0   0.0   408   430    80   102    72   106 0.87 -
2648at50557_38123_0:000f4f|STRG.1000.1:246-1067|+      -            274 96662at50557         -            445     8e-16   56.9   0.0   3   4   7.2e-06   0.00033   18.6   0.0   356   444   125   219   117   220 0.80 -
2648at50557_38123_0:000f4f|STRG.1000.1:246-1067|+      -            274 96662at50557         -            445     8e-16   56.9   0.0   4   4      0.42        19    2.9   0.0   374   417   214   257   207   273 0.76 -
2648at50557_38123_0:000f4f|STRG.1000.2:126-947|+       -            274 96662at50557         -            445     8e-16   56.9   0.0   1   4   9.7e-10   4.5e-08   31.3   0.0   372   433     2    63     1    77 0.90 -
2648at50557_38123_0:000f4f|STRG.1000.2:126-947|+       -            274 96662at50557         -            445     8e-16   56.9   0.0   2   4         3   1.4e+02    0.0   0.0   408   430    80   102    72   106 0.87 -
2648at50557_38123_0:000f4f|STRG.1000.2:126-947|+       -            274 96662at50557         -            445     8e-16   56.9   0.0   3   4   7.2e-06   0.00033   18.6   0.0   356   444   125   219   117   220 0.80 -
2648at50557_38123_0:000f4f|STRG.1000.2:126-947|+       -            274 96662at50557         -            445     8e-16   56.9   0.0   4   4      0.42        19    2.9   0.0   374   417   214   257   207   273 0.76 -
2648at50557_38123_0:000f4f|STRG.1000.3:126-947|+       -            274 96662at50557         -            445     8e-16   56.9   0.0   1   4   9.7e-10   4.5e-08   31.3   0.0   372   433     2    63     1    77 0.90 -
2648at50557_38123_0:000f4f|STRG.1000.3:126-947|+       -            274 96662at50557         -            445     8e-16   56.9   0.0   2   4         3   1.4e+02    0.0   0.0   408   430    80   102    72   106 0.87 -
2648at50557_38123_0:000f4f|STRG.1000.3:126-947|+       -            274 96662at50557         -            445     8e-16   56.9   0.0   3   4   7.2e-06   0.00033   18.6   0.0   356   444   125   219   117   220 0.80 -
2648at50557_38123_0:000f4f|STRG.1000.3:126-947|+       -            274 96662at50557         -            445     8e-16   56.9   0.0   4   4      0.42        19    2.9   0.0   374   417   214   257   207   273 0.76 -
2648at50557_38123_0:000f4f|STRG.6451.1:3362-4315|+     -            318 96662at50557         -            445   8.3e-16   56.8   0.1   1   2    0.0064       0.3    8.9   0.1   337   426    48   138    22   154 0.69 -
2648at50557_38123_0:000f4f|STRG.6451.1:3362-4315|+     -            318 96662at50557         -            445   8.3e-16   56.8   0.1   2   2   3.8e-14   1.8e-12   45.9   0.0   341   443   166   268   141   270 0.84 -
2648at50557_38123_0:000f4f|STRG.6451.2:3701-4654|+     -            318 96662at50557         -            445   8.3e-16   56.8   0.1   1   2    0.0064       0.3    8.9   0.1   337   426    48   138    22   154 0.69 -
2648at50557_38123_0:000f4f|STRG.6451.2:3701-4654|+     -            318 96662at50557         -            445   8.3e-16   56.8   0.1   2   2   3.8e-14   1.8e-12   45.9   0.0   341   443   166   268   141   270 0.84 -
2648at50557_38123_0:000f4f|STRG.6451.3:2987-3940|+     -            318 96662at50557         -            445   8.3e-16   56.8   0.1   1   2    0.0064       0.3    8.9   0.1   337   426    48   138    22   154 0.69 -
2648at50557_38123_0:000f4f|STRG.6451.3:2987-3940|+     -            318 96662at50557         -            445   8.3e-16   56.8   0.1   2   2   3.8e-14   1.8e-12   45.9   0.0   341   443   166   268   141   270 0.84 -
117213at50557_103372_0:0001d1|STRG.2848.1:159-791|+    -            211 96662at50557         -            445   1.2e-14   53.0   0.8   1   1   3.2e-16   1.5e-14   52.7   0.8   328   443    39   155     6   158 0.87 -
117213at50557_103372_0:0001d1|STRG.2848.2:173-817|+    -            215 96662at50557         -            445   1.3e-14   52.9   1.3   1   1   3.4e-16   1.6e-14   52.6   1.3   318   443    32   159     2   162 0.84 -
117213at50557_103372_0:0001d1|STRG.2848.3:349-993|+    -            215 96662at50557         -            445   1.3e-14   52.9   1.3   1   1   3.4e-16   1.6e-14   52.6   1.3   318   443    32   159     2   162 0.84 -
117213at50557_103372_0:0001d1|STRG.2848.4:0-638|+      -            213 96662at50557         -            445   1.4e-14   52.8   1.3   1   1   3.5e-16   1.6e-14   52.6   1.3   327   443    40   157     1   160 0.85 -
117213at50557_7539_0:002eaf|STRG.758.1:228-716|+       -            163 96662at50557         -            445   3.5e-14   51.5   0.4   1   2   4.4e-09     2e-07   29.2   0.0   365   436    19    90     7    98 0.89 -
117213at50557_7539_0:002eaf|STRG.758.1:228-716|+       -            163 96662at50557         -            445   3.5e-14   51.5   0.4   2   2   1.4e-06   6.5e-05   20.9   0.1   383   430   101   148    95   161 0.89 -
117213at50557_7539_0:002eaf|STRG.758.2:228-716|+       -            163 96662at50557         -            445   3.5e-14   51.5   0.4   1   2   4.4e-09     2e-07   29.2   0.0   365   436    19    90     7    98 0.89 -
117213at50557_7539_0:002eaf|STRG.758.2:228-716|+       -            163 96662at50557         -            445   3.5e-14   51.5   0.4   2   2   1.4e-06   6.5e-05   20.9   0.1   383   430   101   148    95   161 0.89 -
117213at50557_7539_0:002eaf|STRG.758.3:381-869|+       -            163 96662at50557         -            445   3.5e-14   51.5   0.4   1   2   4.4e-09     2e-07   29.2   0.0   365   436    19    90     7    98 0.89 -
117213at50557_7539_0:002eaf|STRG.758.3:381-869|+       -            163 96662at50557         -            445   3.5e-14   51.5   0.4   2   2   1.4e-06   6.5e-05   20.9   0.1   383   430   101   148    95   161 0.89 -
117213at50557_7539_0:002eaf|STRG.758.4:514-1002|+      -            163 96662at50557         -            445   3.5e-14   51.5   0.4   1   2   4.4e-09     2e-07   29.2   0.0   365   436    19    90     7    98 0.89 -
117213at50557_7539_0:002eaf|STRG.758.4:514-1002|+      -            163 96662at50557         -            445   3.5e-14   51.5   0.4   2   2   1.4e-06   6.5e-05   20.9   0.1   383   430   101   148    95   161 0.89 -
117213at50557_7539_0:002eaf|STRG.11529.1:2700-3188|+   -            163 96662at50557         -            445   5.2e-14   50.9   0.1   1   2     5e-07   2.3e-05   22.4   0.0   356   416     4    64     1    76 0.88 -
117213at50557_7539_0:002eaf|STRG.11529.1:2700-3188|+   -            163 96662at50557         -            445   5.2e-14   50.9   0.1   2   2   1.5e-08   6.9e-07   27.4   0.2   355   429    71   146    65   163 0.83 -
117213at50557_93721_0:003ec4|STRG.17416.1:51-410|+     -            120 96662at50557         -            445     1e-13   49.9   0.1   1   2   1.2e-09   5.5e-08   31.1   0.0   361   430     6    75     2    76 0.93 -
117213at50557_93721_0:003ec4|STRG.17416.1:51-410|+     -            120 96662at50557         -            445     1e-13   49.9   0.1   2   2   3.3e-07   1.5e-05   23.0   0.0   387   441    65   120    63   120 0.93 -
117213at50557_286306_0:002ceb|STRG.4023.1:365-712|+    -            116 96662at50557         -            445   1.8e-13   49.2   0.2   1   2   4.5e-09   2.1e-07   29.1   0.1   370   436     5    71     1    73 0.93 -
117213at50557_286306_0:002ceb|STRG.4023.1:365-712|+    -            116 96662at50557         -            445   1.8e-13   49.2   0.2   2   2   9.3e-07   4.3e-05   21.5   0.0   396   444    66   115    64   116 0.94 -
117213at50557_77166_0:002bfc|STRG.8909.1:872-1183|+    -            104 96662at50557         -            445   4.8e-13   47.7   0.0   1   1   1.1e-14   5.1e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.8909.2:2998-3309|+   -            104 96662at50557         -            445   4.8e-13   47.7   0.0   1   1   1.1e-14   5.1e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.8909.3:3344-3655|+   -            104 96662at50557         -            445   4.8e-13   47.7   0.0   1   1   1.1e-14   5.1e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.8909.4:3374-3685|+   -            104 96662at50557         -            445   4.8e-13   47.7   0.0   1   1   1.1e-14   5.1e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.8909.5:2842-3153|+   -            104 96662at50557         -            445   4.8e-13   47.7   0.0   1   1   1.1e-14   5.1e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.8909.6:3434-3745|+   -            104 96662at50557         -            445   4.8e-13   47.7   0.0   1   1   1.1e-14   5.1e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.8909.7:3000-3311|+   -            104 96662at50557         -            445   4.8e-13   47.7   0.0   1   1   1.1e-14   5.1e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_7274_0:00277a|STRG.253.1:1231-1581|+     -            117 96662at50557         -            445   7.6e-13   47.1   0.7   1   2    0.0013      0.06   11.2   0.0   398   444     2    50     1    51 0.85 -
117213at50557_7274_0:00277a|STRG.253.1:1231-1581|+     -            117 96662at50557         -            445   7.6e-13   47.1   0.7   2   2     6e-12   2.7e-10   38.6   0.5   366   444    37   116    31   117 0.90 -
117213at50557_224129_0:001d71|STRG.13817.2:155-532|+   -            126 96662at50557         -            445   1.7e-12   45.9   0.0   1   1   4.1e-14   1.9e-12   45.7   0.0   345   442    13   112     6   115 0.88 -
117213at50557_108931_0:000ba4|STRG.10830.1:1586-1939|+ -            118 96662at50557         -            445   2.1e-12   45.6   0.5   1   2   5.7e-09   2.6e-07   28.8   0.0   367   431     6    70     1    79 0.93 -
117213at50557_108931_0:000ba4|STRG.10830.1:1586-1939|+ -            118 96662at50557         -            445   2.1e-12   45.6   0.5   2   2   4.9e-05    0.0023   15.8   0.1   405   442    80   118    74   118 0.91 -
117213at50557_108931_0:000ba4|STRG.10830.2:1625-1978|+ -            118 96662at50557         -            445   2.1e-12   45.6   0.5   1   2   5.7e-09   2.6e-07   28.8   0.0   367   431     6    70     1    79 0.93 -
117213at50557_108931_0:000ba4|STRG.10830.2:1625-1978|+ -            118 96662at50557         -            445   2.1e-12   45.6   0.5   2   2   4.9e-05    0.0023   15.8   0.1   405   442    80   118    74   118 0.91 -
117213at50557_224129_0:001d71|STRG.13817.5:71-484|+    -            138 96662at50557         -            445   2.6e-12   45.3   0.2   1   1   6.1e-14   2.8e-12   45.2   0.2   346   442    24   124     4   127 0.85 -
117213at50557_224129_0:001d71|STRG.13817.1:1920-2267|+ -            116 96662at50557         -            445   5.9e-12   44.1   0.1   1   1   1.4e-13   6.6e-12   44.0   0.1   356   442    12   102     2   105 0.88 -
12555at50557_93721_0:0043db|STRG.8490.1:882-1688|+     -            269 96662at50557         -            445   1.2e-11   43.1   0.2   1   2   1.1e-06     5e-05   21.3   0.1   349   444    57   160    12   161 0.73 -
12555at50557_93721_0:0043db|STRG.8490.1:882-1688|+     -            269 96662at50557         -            445   1.2e-11   43.1   0.2   2   2   1.4e-06   6.3e-05   21.0   0.0   345   429   160   244   157   256 0.60 -
117213at50557_224129_0:001d71|STRG.13817.3:82-381|+    -            100 96662at50557         -            445   1.4e-11   42.9   0.1   1   1   3.5e-13   1.6e-11   42.7   0.1   364   442     6    86     2    89 0.93 -
117213at50557_7539_0:002eaf|STRG.4280.2:583-978|+      -            132 96662at50557         -            445   1.6e-11   42.7   0.1   1   2   5.9e-07   2.7e-05   22.2   0.0   379   431     4    56     1    68 0.84 -
117213at50557_7539_0:002eaf|STRG.4280.2:583-978|+      -            132 96662at50557         -            445   1.6e-11   42.7   0.1   2   2   5.8e-06   0.00027   18.9   0.0   374   430    66   122    60   132 0.91 -
117213at50557_7539_0:002eaf|STRG.4280.3:583-978|+      -            132 96662at50557         -            445   1.6e-11   42.7   0.1   1   2   5.9e-07   2.7e-05   22.2   0.0   379   431     4    56     1    68 0.84 -
117213at50557_7539_0:002eaf|STRG.4280.3:583-978|+      -            132 96662at50557         -            445   1.6e-11   42.7   0.1   2   2   5.8e-06   0.00027   18.9   0.0   374   430    66   122    60   132 0.91 -
117213at50557_7539_0:002eaf|STRG.4280.1:570-983|+      -            138 96662at50557         -            445   1.7e-11   42.6   0.1   1   2   5.4e-07   2.5e-05   22.3   0.0   378   431     9    62     6    73 0.90 -
117213at50557_7539_0:002eaf|STRG.4280.1:570-983|+      -            138 96662at50557         -            445   1.7e-11   42.6   0.1   2   2   6.7e-06   0.00031   18.7   0.0   374   430    72   128    67   138 0.91 -
117213at50557_441921_0:0000b7|STRG.8861.1:210-614|+    -            135 96662at50557         -            445   4.3e-11   41.3   0.0   1   2   1.5e-07   7.1e-06   24.1   0.0   375   429     1    55     1    62 0.93 -
117213at50557_441921_0:0000b7|STRG.8861.1:210-614|+    -            135 96662at50557         -            445   4.3e-11   41.3   0.0   2   2   6.1e-05    0.0028   15.5   0.0   405   444    92   132    76   133 0.92 -
117213at50557_246812_0:000bbf|STRG.4722.1:1468-1770|+  -            101 96662at50557         -            445   5.1e-11   41.0   0.1   1   1   1.1e-12   5.3e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_246812_0:000bbf|STRG.4722.2:1468-1770|+  -            101 96662at50557         -            445   5.1e-11   41.0   0.1   1   1   1.1e-12   5.3e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_246812_0:000bbf|STRG.4722.3:1468-1770|+  -            101 96662at50557         -            445   5.1e-11   41.0   0.1   1   1   1.1e-12   5.3e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_35570_0:00266c|STRG.14632.1:38-412|+     -            125 96662at50557         -            445   7.2e-11   40.5   0.1   1   2   3.8e-09   1.8e-07   29.4   0.0   376   441     1    67     1    67 0.96 -
117213at50557_35570_0:00266c|STRG.14632.1:38-412|+     -            125 96662at50557         -            445   7.2e-11   40.5   0.1   2   2   6.7e-05    0.0031   15.4   0.0   388   437    46    96    45   104 0.84 -
96805at50557_520822_0:00258e|STRG.7387.3:0-854|+       -            285 96662at50557         -            445   1.2e-10   39.8   0.0   1   1   3.4e-12   1.6e-10   39.4   0.0    46   171    82   209    40   221 0.83 -
96805at50557_103372_0:000294|STRG.7387.2:821-1760|+    -            287 96662at50557         -            445   1.2e-10   39.8   0.0   1   1   3.5e-12   1.6e-10   39.4   0.0    46   171    84   211    42   223 0.83 -
96805at50557_103372_0:000294|STRG.7387.1:316-1242|+    -            309 96662at50557         -            445   1.4e-10   39.6   0.0   1   1   4.2e-12   1.9e-10   39.1   0.0    46   171   106   233    64   245 0.83 -
966at50557_456900_0:00249f|STRG.15751.1:96-7550|+      -           2485 96662at50557         -            445   1.4e-10   39.6   0.9   1   4   2.1e-07   9.7e-06   23.6   0.0   344   444    18   123    12   124 0.87 -
966at50557_456900_0:00249f|STRG.15751.1:96-7550|+      -           2485 96662at50557         -            445   1.4e-10   39.6   0.9   2   4      0.18       8.3    4.1   0.1   380   431   164   213   127   228 0.71 -
966at50557_456900_0:00249f|STRG.15751.1:96-7550|+      -           2485 96662at50557         -            445   1.4e-10   39.6   0.9   3   4      0.31        14    3.3   0.0   395   438   298   343   292   349 0.81 -
966at50557_456900_0:00249f|STRG.15751.1:96-7550|+      -           2485 96662at50557         -            445   1.4e-10   39.6   0.9   4   4      0.39        18    3.0   0.0   403   431   394   422   380   433 0.86 -
966at50557_456900_0:00249f|STRG.15751.3:3-7457|+       -           2485 96662at50557         -            445   1.4e-10   39.6   0.9   1   4   2.1e-07   9.7e-06   23.6   0.0   344   444    18   123    12   124 0.87 -
966at50557_456900_0:00249f|STRG.15751.3:3-7457|+       -           2485 96662at50557         -            445   1.4e-10   39.6   0.9   2   4      0.18       8.3    4.1   0.1   380   431   164   213   127   228 0.71 -
966at50557_456900_0:00249f|STRG.15751.3:3-7457|+       -           2485 96662at50557         -            445   1.4e-10   39.6   0.9   3   4      0.31        14    3.3   0.0   395   438   298   343   292   349 0.81 -
966at50557_456900_0:00249f|STRG.15751.3:3-7457|+       -           2485 96662at50557         -            445   1.4e-10   39.6   0.9   4   4      0.39        18    3.0   0.0   403   431   394   422   380   433 0.86 -
63888at50557_64793_0:0029eb|STRG.3244.1:0-1220|+       -            407 96662at50557         -            445   2.3e-10   38.9   0.3   1   1   7.6e-12   3.5e-10   38.3   0.3   332   441     5   116     1   120 0.88 -
12555at50557_28612_0:005596|STRG.14006.1:31-570|+      -            180 96662at50557         -            445   3.6e-10   38.3   0.8   1   2   0.00016    0.0072   14.2   0.0   358   436    38   116     7   117 0.81 -
12555at50557_28612_0:005596|STRG.14006.1:31-570|+      -            180 96662at50557         -            445   3.6e-10   38.3   0.8   2   2   1.3e-08     6e-07   27.6   0.3   357   426   104   173   101   178 0.93 -
117213at50557_286306_0:002ceb|STRG.12978.2:135-554|+   -            140 96662at50557         -            445   7.4e-10   37.2   0.0   1   1   1.9e-11   8.5e-10   37.0   0.0   340   443     3   110     1   134 0.89 -
117213at50557_307491_0:00388d|STRG.13817.4:210-623|+   -            138 96662at50557         -            445   1.3e-09   36.4   0.4   1   2   1.1e-10   5.2e-09   34.4   0.2   371   442     1    74     1    77 0.94 -
117213at50557_307491_0:00388d|STRG.13817.4:210-623|+   -            138 96662at50557         -            445   1.3e-09   36.4   0.4   2   2       2.9   1.3e+02    0.1   0.0   423   443   117   138    83   138 0.77 -
117213at50557_7160_0:000f7a|STRG.15663.1:978-1355|+    -            126 96662at50557         -            445   1.9e-09   35.9   0.0   1   2   9.6e-05    0.0044   14.9   0.0   394   444     6    57     1    58 0.84 -
117213at50557_7160_0:000f7a|STRG.15663.1:978-1355|+    -            126 96662at50557         -            445   1.9e-09   35.9   0.0   2   2   4.6e-07   2.1e-05   22.5   0.0   370   444    48   123    42   124 0.87 -
117213at50557_7160_0:000f7a|STRG.15663.3:1503-1880|+   -            126 96662at50557         -            445   1.9e-09   35.9   0.0   1   2   9.6e-05    0.0044   14.9   0.0   394   444     6    57     1    58 0.84 -
117213at50557_7160_0:000f7a|STRG.15663.3:1503-1880|+   -            126 96662at50557         -            445   1.9e-09   35.9   0.0   2   2   4.6e-07   2.1e-05   22.5   0.0   370   444    48   123    42   124 0.87 -
117213at50557_286706_0:002864|STRG.5044.1:240-584|+    -            115 96662at50557         -            445   2.4e-09   35.5   0.0   1   1     6e-11   2.8e-09   35.3   0.0   347   430     7    89     2   104 0.88 -
117213at50557_13249_0:00079a|STRG.16993.1:215-616|-    -            134 96662at50557         -            445   3.3e-09   35.1   0.1   1   2   1.6e-05   0.00074   17.4   0.0   388   431     6    50     2    55 0.87 -
117213at50557_13249_0:00079a|STRG.16993.1:215-616|-    -            134 96662at50557         -            445   3.3e-09   35.1   0.1   2   2   4.9e-05    0.0022   15.8   0.0   374   442    60   133    53   134 0.81 -
63888at50557_38123_0:0035d7|STRG.15595.1:815-1105|+    -             97 96662at50557         -            445   3.5e-09   35.0   0.0   1   1   1.9e-10   8.8e-09   33.7   0.0   365   443    17    96     1    97 0.84 -
12555at50557_121225_0:000df9|STRG.4639.2:374-1105|+    -            244 96662at50557         -            445   3.5e-09   35.0   0.0   1   2   2.4e-05    0.0011   16.9   0.0   345   414    17    87     2   119 0.55 -
12555at50557_121225_0:000df9|STRG.4639.2:374-1105|+    -            244 96662at50557         -            445   3.5e-09   35.0   0.0   2   2   3.2e-05    0.0015   16.4   0.0   365   413   194   243   161   244 0.84 -
12555at50557_121225_0:000df9|STRG.4639.3:374-1105|+    -            244 96662at50557         -            445   3.5e-09   35.0   0.0   1   2   2.4e-05    0.0011   16.9   0.0   345   414    17    87     2   119 0.55 -
12555at50557_121225_0:000df9|STRG.4639.3:374-1105|+    -            244 96662at50557         -            445   3.5e-09   35.0   0.0   2   2   3.2e-05    0.0015   16.4   0.0   365   413   194   243   161   244 0.84 -
12555at50557_121225_0:000df9|STRG.4639.4:234-965|+     -            244 96662at50557         -            445   3.5e-09   35.0   0.0   1   2   2.4e-05    0.0011   16.9   0.0   345   414    17    87     2   119 0.55 -
12555at50557_121225_0:000df9|STRG.4639.4:234-965|+     -            244 96662at50557         -            445   3.5e-09   35.0   0.0   2   2   3.2e-05    0.0015   16.4   0.0   365   413   194   243   161   244 0.84 -
12555at50557_29031_0:000522|STRG.4639.5:392-1105|+     -            238 96662at50557         -            445   5.2e-09   34.4   0.0   1   2     4e-05    0.0018   16.1   0.0   346   440    12   109     3   113 0.73 -
12555at50557_29031_0:000522|STRG.4639.5:392-1105|+     -            238 96662at50557         -            445   5.2e-09   34.4   0.0   2   2   3.1e-05    0.0014   16.5   0.0   365   413   188   237   156   238 0.84 -
12555at50557_29031_0:000522|STRG.4639.6:503-1216|+     -            238 96662at50557         -            445   5.2e-09   34.4   0.0   1   2     4e-05    0.0018   16.1   0.0   346   440    12   109     3   113 0.73 -
12555at50557_29031_0:000522|STRG.4639.6:503-1216|+     -            238 96662at50557         -            445   5.2e-09   34.4   0.0   2   2   3.1e-05    0.0014   16.5   0.0   365   413   188   237   156   238 0.84 -
12555at50557_121845_0:00419d|STRG.741.1:180-605|+      -            142 96662at50557         -            445   5.6e-09   34.3   0.1   1   1   1.3e-10   6.1e-09   34.2   0.1   342   431    42   132     8   141 0.81 -
12555at50557_378494_0:000ae9|STRG.19292.1:2781-3128|+  -            116 96662at50557         -            445   6.5e-09   34.1   0.1   1   1   4.1e-10   1.9e-08   32.6   0.1   366   444    21   103     1   104 0.84 -
12555at50557_378494_0:000ae9|STRG.19292.2:2739-3086|+  -            116 96662at50557         -            445   6.5e-09   34.1   0.1   1   1   4.1e-10   1.9e-08   32.6   0.1   366   444    21   103     1   104 0.84 -
12555at50557_378494_0:000ae9|STRG.19292.3:6237-6584|+  -            116 96662at50557         -            445   6.5e-09   34.1   0.1   1   1   4.1e-10   1.9e-08   32.6   0.1   366   444    21   103     1   104 0.84 -
96805at50557_174628_0:001d19|STRG.6207.1:469-975|+     -            169 96662at50557         -            445   1.2e-08   33.2   0.8   1   2     1e-07   4.7e-06   24.7   0.1    46    82    25    61    14   102 0.80 -
96805at50557_174628_0:001d19|STRG.6207.1:469-975|+     -            169 96662at50557         -            445   1.2e-08   33.2   0.8   2   2     0.018      0.81    7.4   0.1   118   156   119   158   108   164 0.82 -
96805at50557_174628_0:001d19|STRG.6207.2:249-755|+     -            169 96662at50557         -            445   1.2e-08   33.2   0.8   1   2     1e-07   4.7e-06   24.7   0.1    46    82    25    61    14   102 0.80 -
96805at50557_174628_0:001d19|STRG.6207.2:249-755|+     -            169 96662at50557         -            445   1.2e-08   33.2   0.8   2   2     0.018      0.81    7.4   0.1   118   156   119   158   108   164 0.82 -
117213at50557_224129_0:001d71|STRG.6779.2:3716-4054|+  -            113 96662at50557         -            445   2.1e-08   32.4   0.8   1   2   5.2e-05    0.0024   15.7   0.0   385   430     7    53     1    56 0.85 -
117213at50557_224129_0:001d71|STRG.6779.2:3716-4054|+  -            113 96662at50557         -            445   2.1e-08   32.4   0.8   2   2   4.9e-05    0.0022   15.9   0.2   369   424    58   113    53   113 0.93 -
57156at50557_88501_0:0026b0|STRG.5031.2:1188-2489|+    -            434 96662at50557         -            445   3.2e-08   31.8   0.1   1   3    0.0004     0.018   12.8   0.1   347   444   130   234   109   235 0.78 -
57156at50557_88501_0:0026b0|STRG.5031.2:1188-2489|+    -            434 96662at50557         -            445   3.2e-08   31.8   0.1   2   3     0.045       2.1    6.1   0.0   365   426   187   248   180   256 0.88 -
57156at50557_88501_0:0026b0|STRG.5031.2:1188-2489|+    -            434 96662at50557         -            445   3.2e-08   31.8   0.1   3   3     4e-05    0.0018   16.1   0.0   334   430   298   395   270   409 0.82 -
12555at50557_121845_0:00419d|STRG.13362.1:243-503|+    -             87 96662at50557         -            445   3.9e-08   31.5   0.0   1   1   8.4e-10   3.9e-08   31.5   0.0   366   433     3    70     1    83 0.91 -
117213at50557_7230_0:0016dc|STRG.13329.1:867-1202|+    -            112 96662at50557         -            445   5.1e-08   31.2   0.0   1   1   1.7e-09     8e-08   30.5   0.0   358   434    10    87     2    98 0.83 -
117213at50557_110193_0:000646|STRG.8490.2:2151-2492|+  -            114 96662at50557         -            445   1.1e-07   30.1   0.1   1   2    0.0081      0.37    8.5   0.0   403   444     3    44     1    45 0.93 -
117213at50557_110193_0:000646|STRG.8490.2:2151-2492|+  -            114 96662at50557         -            445   1.1e-07   30.1   0.1   2   2     9e-08   4.1e-06   24.9   0.0   372   444    37   111    32   112 0.90 -
117213at50557_110193_0:000646|STRG.8490.3:1429-1770|+  -            114 96662at50557         -            445   1.1e-07   30.1   0.1   1   2    0.0081      0.37    8.5   0.0   403   444     3    44     1    45 0.93 -
117213at50557_110193_0:000646|STRG.8490.3:1429-1770|+  -            114 96662at50557         -            445   1.1e-07   30.1   0.1   2   2     9e-08   4.1e-06   24.9   0.0   372   444    37   111    32   112 0.90 -
117213at50557_123851_0:000030|STRG.8862.1:29-385|+     -            119 96662at50557         -            445   1.2e-07   29.9   0.1   1   1     3e-09   1.4e-07   29.7   0.1   367   441    13    92     2    95 0.83 -
