#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
42371at50557_144034_0:001692|STRG.1519.1:0-863|+       -            288 42371at50557         -            451  7.8e-133  442.5   2.4   1   1  3.2e-134  9.1e-133  442.2   2.4   213   451     4   259     2   259 0.95 -
80377at50557_39758_0:001a6c|STRG.6031.6:758-1519|+     -            254 42371at50557         -            451   2.6e-11   41.9   4.5   3   3   1.9e-06   5.4e-05   21.1   1.0   184   304   101   227   101   254 0.67 -
14512at50557_197043_0:0050fb|STRG.8781.1:32-376|-      -            115 42371at50557         -            451   2.8e-11   41.8   2.7   1   2   1.1e-08     3e-07   28.5   0.5   181   251     1    75     1    75 0.91 -
14512at50557_197043_0:0050fb|STRG.8781.1:32-376|-      -            115 42371at50557         -            451   2.8e-11   41.8   2.7   2   2   6.1e-06   0.00017   19.4   0.1   393   447    61   115    59   115 0.93 -
80377at50557_104452_0:001b3f|STRG.11985.6:1226-1735|+  -            170 42371at50557         -            451   3.5e-11   41.5   3.8   1   4    0.0081      0.23    9.1   0.1   180   227     1    50     1    56 0.76 -
80377at50557_104452_0:001b3f|STRG.11985.6:1226-1735|+  -            170 42371at50557         -            451   3.5e-11   41.5   3.8   2   4     8e-07   2.3e-05   22.3   0.2   393   450    58   113    51   114 0.89 -
80377at50557_104452_0:001b3f|STRG.11985.6:1226-1735|+  -            170 42371at50557         -            451   3.5e-11   41.5   3.8   3   4   3.6e-06    0.0001   20.2   0.1   393   451    98   154    94   154 0.90 -
80377at50557_104452_0:001b3f|STRG.11985.6:1226-1735|+  -            170 42371at50557         -            451   3.5e-11   41.5   3.8   4   4     0.017      0.49    8.0   0.0   391   423   136   169   122   170 0.71 -
80377at50557_319348_0:0016a3|STRG.6069.1:2157-2915|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   1   4    0.0051      0.15    9.8   0.0   188   245    18    80     2    82 0.74 -
80377at50557_319348_0:0016a3|STRG.6069.1:2157-2915|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   2   4    0.0013     0.037   11.7   0.1   358   383    82   107    78   109 0.86 -
80377at50557_319348_0:0016a3|STRG.6069.1:2157-2915|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   3   4   4.7e-06   0.00013   19.8   0.1   184   283   100   203   100   210 0.73 -
80377at50557_319348_0:0016a3|STRG.6069.1:2157-2915|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   4   4       2.5        70    0.9   0.0   185   213   224   252   211   253 0.82 -
80377at50557_319348_0:0016a3|STRG.6069.2:2154-2912|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   1   4    0.0051      0.15    9.8   0.0   188   245    18    80     2    82 0.74 -
80377at50557_319348_0:0016a3|STRG.6069.2:2154-2912|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   2   4    0.0013     0.037   11.7   0.1   358   383    82   107    78   109 0.86 -
80377at50557_319348_0:0016a3|STRG.6069.2:2154-2912|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   3   4   4.7e-06   0.00013   19.8   0.1   184   283   100   203   100   210 0.73 -
80377at50557_319348_0:0016a3|STRG.6069.2:2154-2912|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   4   4       2.5        70    0.9   0.0   185   213   224   252   211   253 0.82 -
80377at50557_319348_0:0016a3|STRG.6069.3:1874-2632|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   1   4    0.0051      0.15    9.8   0.0   188   245    18    80     2    82 0.74 -
80377at50557_319348_0:0016a3|STRG.6069.3:1874-2632|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   2   4    0.0013     0.037   11.7   0.1   358   383    82   107    78   109 0.86 -
80377at50557_319348_0:0016a3|STRG.6069.3:1874-2632|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   3   4   4.7e-06   0.00013   19.8   0.1   184   283   100   203   100   210 0.73 -
80377at50557_319348_0:0016a3|STRG.6069.3:1874-2632|+   -            253 42371at50557         -            451   4.3e-11   41.2   4.4   4   4       2.5        70    0.9   0.0   185   213   224   252   211   253 0.82 -
49370at50557_116153_0:0006c7|STRG.6031.7:1433-2212|+   -            260 42371at50557         -            451   4.4e-11   41.1   3.5   1   3    0.0055      0.16    9.7   0.0   188   245    32    94    15    96 0.75 -
49370at50557_116153_0:0006c7|STRG.6031.7:1433-2212|+   -            260 42371at50557         -            451   4.4e-11   41.1   3.5   2   3    0.0011     0.032   11.9   0.1   357   383    95   121    91   124 0.86 -
49370at50557_116153_0:0006c7|STRG.6031.7:1433-2212|+   -            260 42371at50557         -            451   4.4e-11   41.1   3.5   3   3   2.8e-06   7.9e-05   20.5   0.4   184   284   114   218   114   254 0.73 -
22030at50557_1629725_0:000db0|STRG.11985.7:1433-1834|+ -            134 42371at50557         -            451   4.6e-11   41.1   4.7   1   3     4e-07   1.1e-05   23.3   0.2   393   450    19    74     8    75 0.89 -
22030at50557_1629725_0:000db0|STRG.11985.7:1433-1834|+ -            134 42371at50557         -            451   4.6e-11   41.1   4.7   2   3   2.2e-06   6.1e-05   20.9   0.1   393   451    59   115    55   115 0.90 -
22030at50557_1629725_0:000db0|STRG.11985.7:1433-1834|+ -            134 42371at50557         -            451   4.6e-11   41.1   4.7   3   3    0.0055      0.16    9.7   0.1   391   424    97   131    82   134 0.74 -
12735at50557_34720_0:000d5c|STRG.6436.1:206-3091|+     -            962 42371at50557         -            451   7.8e-11   40.3   0.2   1   3    0.0021     0.058   11.1   0.0   177   216   536   576   522   616 0.75 -
12735at50557_34720_0:000d5c|STRG.6436.1:206-3091|+     -            962 42371at50557         -            451   7.8e-11   40.3   0.2   2   3    0.0025     0.072   10.8   0.0   391   450   650   709   631   756 0.88 -
12735at50557_34720_0:000d5c|STRG.6436.1:206-3091|+     -            962 42371at50557         -            451   7.8e-11   40.3   0.2   3   3    0.0002    0.0056   14.4   0.0   351   410   791   850   783   860 0.85 -
80377at50557_7070_0:0023da|STRG.16498.3:1643-2374|+    -            244 42371at50557         -            451   7.9e-11   40.3   3.0   1   4    0.0004     0.011   13.4   0.1   421   450    47    76    10    77 0.87 -
80377at50557_7070_0:0023da|STRG.16498.3:1643-2374|+    -            244 42371at50557         -            451   7.9e-11   40.3   3.0   2   4   6.5e-05    0.0018   16.0   0.1   387   446    98   157    83   161 0.75 -
80377at50557_7070_0:0023da|STRG.16498.3:1643-2374|+    -            244 42371at50557         -            451   7.9e-11   40.3   3.0   3   4     0.003     0.086   10.5   0.1   394   450   147   203   135   204 0.79 -
80377at50557_7070_0:0023da|STRG.16498.3:1643-2374|+    -            244 42371at50557         -            451   7.9e-11   40.3   3.0   4   4    0.0059      0.17    9.6   0.0   177   247   168   239   161   244 0.78 -
12735at50557_34720_0:000d5c|STRG.6436.2:0-3008|+       -           1003 42371at50557         -            451   9.1e-11   40.1   0.2   1   3    0.0022     0.062   11.0   0.0   177   216   577   617   564   657 0.75 -
12735at50557_34720_0:000d5c|STRG.6436.2:0-3008|+       -           1003 42371at50557         -            451   9.1e-11   40.1   0.2   2   3    0.0027     0.076   10.7   0.0   391   450   691   750   672   797 0.88 -
12735at50557_34720_0:000d5c|STRG.6436.2:0-3008|+       -           1003 42371at50557         -            451   9.1e-11   40.1   0.2   3   3   0.00021    0.0059   14.4   0.0   351   410   832   891   824   901 0.85 -
78072at50557_39758_0:003b38|STRG.20010.1:778-1608|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   1   3    0.0029     0.081   10.6   0.1   393   441    61   113    54   120 0.64 -
78072at50557_39758_0:003b38|STRG.20010.1:778-1608|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   2   3      0.15       4.3    4.9   0.1   396   445   110   162   105   170 0.54 -
78072at50557_39758_0:003b38|STRG.20010.1:778-1608|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   3   3   2.8e-07   7.8e-06   23.8   0.0   403   451   165   214   150   214 0.85 -
78072at50557_39758_0:003b38|STRG.20010.2:539-1369|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   1   3    0.0029     0.081   10.6   0.1   393   441    61   113    54   120 0.64 -
78072at50557_39758_0:003b38|STRG.20010.2:539-1369|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   2   3      0.15       4.3    4.9   0.1   396   445   110   162   105   170 0.54 -
78072at50557_39758_0:003b38|STRG.20010.2:539-1369|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   3   3   2.8e-07   7.8e-06   23.8   0.0   403   451   165   214   150   214 0.85 -
78072at50557_39758_0:003b38|STRG.20010.3:216-1046|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   1   3    0.0029     0.081   10.6   0.1   393   441    61   113    54   120 0.64 -
78072at50557_39758_0:003b38|STRG.20010.3:216-1046|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   2   3      0.15       4.3    4.9   0.1   396   445   110   162   105   170 0.54 -
78072at50557_39758_0:003b38|STRG.20010.3:216-1046|+    -            277 42371at50557         -            451   9.4e-11   40.1   0.9   3   3   2.8e-07   7.8e-06   23.8   0.0   403   451   165   214   150   214 0.85 -
80377at50557_166361_0:002fc1|STRG.949.1:108-659|+      -            184 42371at50557         -            451   1.4e-10   39.4   2.1   1   3     0.034      0.96    7.1   0.0   401   449     8    62     1    66 0.44 -
80377at50557_166361_0:002fc1|STRG.949.1:108-659|+      -            184 42371at50557         -            451   1.4e-10   39.4   2.1   2   3      0.05       1.4    6.5   0.0   181   218    31    68    24    79 0.85 -
80377at50557_166361_0:002fc1|STRG.949.1:108-659|+      -            184 42371at50557         -            451   1.4e-10   39.4   2.1   3   3   3.4e-09   9.7e-08   30.1   0.6   177   245    85   156    75   172 0.83 -
57752at50557_38123_0:002253|STRG.10261.2:552-1097|+    -            182 42371at50557         -            451   1.8e-10   39.1   0.2   1   2     0.098       2.8    5.6   0.0   395   449     2    57     1    59 0.89 -
57752at50557_38123_0:002253|STRG.10261.2:552-1097|+    -            182 42371at50557         -            451   1.8e-10   39.1   0.2   2   2     1e-09   2.9e-08   31.9   0.2   175   279    63   177    58   181 0.75 -
57752at50557_38123_0:002253|STRG.10261.3:675-1220|+    -            182 42371at50557         -            451   1.8e-10   39.1   0.2   1   2     0.098       2.8    5.6   0.0   395   449     2    57     1    59 0.89 -
57752at50557_38123_0:002253|STRG.10261.3:675-1220|+    -            182 42371at50557         -            451   1.8e-10   39.1   0.2   2   2     1e-09   2.9e-08   31.9   0.2   175   279    63   177    58   181 0.75 -
58729at50557_103372_0:00194e|STRG.5987.3:96-1487|+     -            464 42371at50557         -            451   2.5e-10   38.6   0.2   1   2   7.5e-08   2.1e-06   25.7   0.1   357   449    42   132    27   134 0.88 -
58729at50557_103372_0:00194e|STRG.5987.3:96-1487|+     -            464 42371at50557         -            451   2.5e-10   38.6   0.2   2   2    0.0031     0.089   10.5   0.0   181   241   184   246   177   256 0.83 -
80377at50557_125945_0:000803|STRG.5687.4:66-923|+      -            286 42371at50557         -            451   3.6e-10   38.1   0.3   1   1   8.6e-11   2.4e-09   35.4   0.3   191   441     2   285     1   286 0.72 -
80377at50557_7237_0:001b62|STRG.5687.1:230-1087|+      -            286 42371at50557         -            451   3.6e-10   38.1   0.3   1   1   8.6e-11   2.4e-09   35.4   0.3   191   441     2   285     1   286 0.72 -
80377at50557_7237_0:001b62|STRG.5687.3:226-1083|+      -            286 42371at50557         -            451   3.6e-10   38.1   0.3   1   1   8.6e-11   2.4e-09   35.4   0.3   191   441     2   285     1   286 0.72 -
58729at50557_103372_0:00194e|STRG.5987.4:152-1699|+    -            516 42371at50557         -            451   3.7e-10   38.1   0.3   1   2   8.9e-08   2.5e-06   25.5   0.1   357   449   102   192    87   194 0.88 -
58729at50557_103372_0:00194e|STRG.5987.4:152-1699|+    -            516 42371at50557         -            451   3.7e-10   38.1   0.3   2   2    0.0037      0.11   10.2   0.0   181   241   244   306   238   316 0.82 -
58729at50557_103372_0:00194e|STRG.5987.2:0-1571|+      -            524 42371at50557         -            451   3.9e-10   38.0   0.3   1   2   9.1e-08   2.6e-06   25.4   0.1   357   449   102   192    87   194 0.88 -
58729at50557_103372_0:00194e|STRG.5987.2:0-1571|+      -            524 42371at50557         -            451   3.9e-10   38.0   0.3   2   2    0.0038      0.11   10.2   0.0   181   241   244   306   238   316 0.82 -
40115at50557_217634_0:0026fe|STRG.4539.10:1539-2720|+  -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.10:1539-2720|+  -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.10:1539-2720|+  -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
40115at50557_217634_0:0026fe|STRG.4539.11:1146-2327|+  -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.11:1146-2327|+  -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.11:1146-2327|+  -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
40115at50557_217634_0:0026fe|STRG.4539.1:506-1687|+    -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.1:506-1687|+    -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.1:506-1687|+    -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
40115at50557_217634_0:0026fe|STRG.4539.2:1676-2857|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.2:1676-2857|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.2:1676-2857|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
40115at50557_217634_0:0026fe|STRG.4539.4:1470-2651|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.4:1470-2651|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.4:1470-2651|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
40115at50557_217634_0:0026fe|STRG.4539.5:1679-2860|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.5:1679-2860|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.5:1679-2860|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
40115at50557_217634_0:0026fe|STRG.4539.6:1965-3146|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.6:1965-3146|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.6:1965-3146|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
40115at50557_217634_0:0026fe|STRG.4539.8:715-1896|+    -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.8:715-1896|+    -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.8:715-1896|+    -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
40115at50557_217634_0:0026fe|STRG.4539.9:1325-2506|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   1   3      0.88        25    2.4   0.1   395   441    35    84    17   139 0.68 -
40115at50557_217634_0:0026fe|STRG.4539.9:1325-2506|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   2   3    0.0069       0.2    9.4   0.1   183   242   236   297   222   303 0.90 -
40115at50557_217634_0:0026fe|STRG.4539.9:1325-2506|+   -            394 42371at50557         -            451   4.4e-10   37.8   1.7   3   3   3.5e-07   9.8e-06   23.5   0.0   182   240   315   383   303   391 0.76 -
78072at50557_156304_0:001dd8|STRG.1129.1:1750-2472|+   -            241 42371at50557         -            451   5.8e-10   37.5   1.2   1   3   8.7e-06   0.00025   18.9   0.1   181   243     2    71     1    94 0.71 -
78072at50557_156304_0:001dd8|STRG.1129.1:1750-2472|+   -            241 42371at50557         -            451   5.8e-10   37.5   1.2   2   3   0.00074     0.021   12.5   0.1   176   255    95   174    72   190 0.78 -
78072at50557_156304_0:001dd8|STRG.1129.1:1750-2472|+   -            241 42371at50557         -            451   5.8e-10   37.5   1.2   3   3      0.22       6.2    4.4   0.0   181   213   191   223   175   229 0.86 -
76755at50557_64793_0:0021c2|STRG.15954.2:0-959|+       -            320 42371at50557         -            451     7e-10   37.2   4.2   1   3     0.043       1.2    6.7   0.0   269   341     5    80     1    90 0.75 -
76755at50557_64793_0:0021c2|STRG.15954.2:0-959|+       -            320 42371at50557         -            451     7e-10   37.2   4.2   2   3   0.00079     0.022   12.5   0.1   192   298    91   204    81   210 0.79 -
76755at50557_64793_0:0021c2|STRG.15954.2:0-959|+       -            320 42371at50557         -            451     7e-10   37.2   4.2   3   3   2.2e-05   0.00064   17.6   0.3   188   271   222   312   208   315 0.76 -
56099at50557_34720_0:001a91|STRG.12890.1:560-1426|+    -            289 42371at50557         -            451   7.2e-10   37.1   0.0   1   3    0.0099      0.28    8.8   0.0   391   449    11    68     5    70 0.88 -
56099at50557_34720_0:001a91|STRG.12890.1:560-1426|+    -            289 42371at50557         -            451   7.2e-10   37.1   0.0   2   3    0.0043      0.12   10.0   0.0   390   446    51   107    45   112 0.73 -
56099at50557_34720_0:001a91|STRG.12890.1:560-1426|+    -            289 42371at50557         -            451   7.2e-10   37.1   0.0   3   3   6.3e-07   1.8e-05   22.7   0.0   177   254   118   197   110   206 0.79 -
80377at50557_108931_0:002353|STRG.18490.1:2805-3422|+  -            206 42371at50557         -            451   7.7e-10   37.1   0.0   1   2   0.00013    0.0038   15.0   0.0   411   449    27    65    22    67 0.84 -
80377at50557_108931_0:002353|STRG.18490.1:2805-3422|+  -            206 42371at50557         -            451   7.7e-10   37.1   0.0   2   2   5.1e-06   0.00015   19.7   0.0   181   256    80   162    67   172 0.77 -
80377at50557_108931_0:002353|STRG.18490.2:2284-2901|+  -            206 42371at50557         -            451   7.7e-10   37.1   0.0   1   2   0.00013    0.0038   15.0   0.0   411   449    27    65    22    67 0.84 -
80377at50557_108931_0:002353|STRG.18490.2:2284-2901|+  -            206 42371at50557         -            451   7.7e-10   37.1   0.0   2   2   5.1e-06   0.00015   19.7   0.0   181   256    80   162    67   172 0.77 -
80377at50557_108931_0:002353|STRG.18490.3:2523-3140|+  -            206 42371at50557         -            451   7.7e-10   37.1   0.0   1   2   0.00013    0.0038   15.0   0.0   411   449    27    65    22    67 0.84 -
80377at50557_108931_0:002353|STRG.18490.3:2523-3140|+  -            206 42371at50557         -            451   7.7e-10   37.1   0.0   2   2   5.1e-06   0.00015   19.7   0.0   181   256    80   162    67   172 0.77 -
40115at50557_121225_0:000dac|STRG.4539.3:777-1847|+    -            357 42371at50557         -            451     1e-09   36.7   0.7   1   2    0.0055      0.16    9.7   0.1   183   242   172   233   154   239 0.89 -
40115at50557_121225_0:000dac|STRG.4539.3:777-1847|+    -            357 42371at50557         -            451     1e-09   36.7   0.7   2   2   1.6e-07   4.4e-06   24.7   0.0   182   242   251   321   238   349 0.76 -
78072at50557_7038_0:0021a3|STRG.10589.1:379-1227|+     -            283 42371at50557         -            451   1.1e-09   36.6   2.7   1   3   7.1e-05     0.002   15.9   0.2   416   449    42    75    33    77 0.92 -
78072at50557_7038_0:0021a3|STRG.10589.1:379-1227|+     -            283 42371at50557         -            451   1.1e-09   36.6   2.7   2   3   3.8e-05    0.0011   16.8   0.1   394   449   105   161    99   163 0.89 -
78072at50557_7038_0:0021a3|STRG.10589.1:379-1227|+     -            283 42371at50557         -            451   1.1e-09   36.6   2.7   3   3       2.3        65    1.1   0.0   400   449   203   257   200   260 0.71 -
78072at50557_7038_0:0021a3|STRG.10589.2:180-1028|+     -            283 42371at50557         -            451   1.1e-09   36.6   2.7   1   3   7.1e-05     0.002   15.9   0.2   416   449    42    75    33    77 0.92 -
78072at50557_7038_0:0021a3|STRG.10589.2:180-1028|+     -            283 42371at50557         -            451   1.1e-09   36.6   2.7   2   3   3.8e-05    0.0011   16.8   0.1   394   449   105   161    99   163 0.89 -
78072at50557_7038_0:0021a3|STRG.10589.2:180-1028|+     -            283 42371at50557         -            451   1.1e-09   36.6   2.7   3   3       2.3        65    1.1   0.0   400   449   203   257   200   260 0.71 -
80377at50557_116153_0:0002e6|STRG.1233.3:226-885|+     -            220 42371at50557         -            451   1.4e-09   36.2   3.6   1   4      0.12       3.4    5.3   0.0   190   219     3    32     1    47 0.86 -
80377at50557_116153_0:0002e6|STRG.1233.3:226-885|+     -            220 42371at50557         -            451   1.4e-09   36.2   3.6   2   4    0.0059      0.17    9.6   0.0   191   243    52   106    38   115 0.76 -
80377at50557_116153_0:0002e6|STRG.1233.3:226-885|+     -            220 42371at50557         -            451   1.4e-09   36.2   3.6   3   4      0.15       4.3    4.9   0.0   186   220   108   142   103   150 0.87 -
80377at50557_116153_0:0002e6|STRG.1233.3:226-885|+     -            220 42371at50557         -            451   1.4e-09   36.2   3.6   4   4   7.3e-05    0.0021   15.9   0.5   386   449   157   220   149   220 0.83 -
43719at50557_456900_0:000a8d|STRG.760.1:0-2081|+       -            694 42371at50557         -            451   1.9e-09   35.7   0.1   1   2   1.5e-08   4.4e-07   28.0   0.0   152   256    67   172    52   189 0.83 -
43719at50557_456900_0:000a8d|STRG.760.1:0-2081|+       -            694 42371at50557         -            451   1.9e-09   35.7   0.1   2   2      0.11       3.2    5.4   0.0   212   286   613   686   602   691 0.82 -
43553at50557_13686_0:000241|STRG.17850.1:141-1607|+    -            489 42371at50557         -            451   2.5e-09   35.4   4.3   1   3   1.4e-05    0.0004   18.2   0.1   182   263   175   260   149   281 0.66 -
43553at50557_13686_0:000241|STRG.17850.1:141-1607|+    -            489 42371at50557         -            451   2.5e-09   35.4   4.3   2   3       4.2   1.2e+02    0.2   0.0   412   445   294   326   291   332 0.75 -
43553at50557_13686_0:000241|STRG.17850.1:141-1607|+    -            489 42371at50557         -            451   2.5e-09   35.4   4.3   3   3   8.2e-05    0.0023   15.7   0.2   338   422   348   431   342   456 0.75 -
71739at50557_66420_0:0008cd|STRG.10582.1:798-1385|+    -            196 42371at50557         -            451   2.8e-09   35.2   0.5   1   2   7.2e-06    0.0002   19.2   0.1   185   246     3    68     1    87 0.69 -
71739at50557_66420_0:0008cd|STRG.10582.1:798-1385|+    -            196 42371at50557         -            451   2.8e-09   35.2   0.5   2   2   0.00018     0.005   14.6   0.0   395   449   105   159    71   161 0.91 -
57752at50557_45779_0:003ace|STRG.6722.5:1074-1982|+    -            303 42371at50557         -            451   3.2e-09   35.0   1.8   1   3    0.0002    0.0056   14.4   0.1   191   247     8    69     1    83 0.77 -
57752at50557_45779_0:003ace|STRG.6722.5:1074-1982|+    -            303 42371at50557         -            451   3.2e-09   35.0   1.8   2   3       0.2       5.6    4.5   0.0   182   261    42   122    38   163 0.76 -
57752at50557_45779_0:003ace|STRG.6722.5:1074-1982|+    -            303 42371at50557         -            451   3.2e-09   35.0   1.8   3   3   1.1e-05   0.00032   18.5   0.2   350   449   200   303   179   303 0.75 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 42371at50557         -            451   4.5e-09   34.5   4.2   1   5      0.11       3.1    5.4   0.0   352   431   113   194   109   201 0.79 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 42371at50557         -            451   4.5e-09   34.5   4.2   2   5   0.00039     0.011   13.5   0.0   188   255   229   301   208   307 0.83 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 42371at50557         -            451   4.5e-09   34.5   4.2   3   5      0.19       5.3    4.6   0.1   199   224   492   517   484   528 0.86 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 42371at50557         -            451   4.5e-09   34.5   4.2   4   5     0.039       1.1    6.9   0.2   350   406   538   592   519   605 0.49 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 42371at50557         -            451   4.5e-09   34.5   4.2   5   5      0.13       3.6    5.2   0.0   188   239   568   621   555   624 0.72 -
14512at50557_197043_0:0050fb|STRG.8780.1:3380-3622|-   -             81 42371at50557         -            451     5e-09   34.4   0.1   1   1   1.9e-10   5.5e-09   34.2   0.1   393   450     4    61     1    62 0.92 -
22030at50557_411798_0:00363d|STRG.11535.2:636-2860|+   -            705 42371at50557         -            451   6.1e-09   34.1   7.0   1   4       2.8        80    0.8   0.0   419   450    28    58    13    59 0.82 -
22030at50557_411798_0:00363d|STRG.11535.2:636-2860|+   -            705 42371at50557         -            451   6.1e-09   34.1   7.0   2   4   1.6e-06   4.4e-05   21.4   1.2   178   272    67   164    58   174 0.87 -
22030at50557_411798_0:00363d|STRG.11535.2:636-2860|+   -            705 42371at50557         -            451   6.1e-09   34.1   7.0   3   4    0.0051      0.14    9.8   0.0   393   450   180   237   169   238 0.86 -
22030at50557_411798_0:00363d|STRG.11535.2:636-2860|+   -            705 42371at50557         -            451   6.1e-09   34.1   7.0   4   4       1.3        36    1.9   0.1   177   251   243   320   240   328 0.80 -
22030at50557_411798_0:00363d|STRG.11535.1:636-2879|+   -            709 42371at50557         -            451   6.3e-09   34.0   7.0   1   4       2.8        80    0.7   0.0   419   450    28    58    13    59 0.82 -
