#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
80377at50557_456900_0:000374|STRG.1267.1:0-1046|+      -            349 80377at50557         -            287  2.1e-159  528.0   0.1   1   1  1.3e-160  3.7e-159  527.2   0.1     8   287    42   348    36   348 0.95 -
80377at50557_37344_0:0017d3|STRG.18292.1:868-1827|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   2   3    0.0014      0.04   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.18292.1:868-1827|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   3   3   1.5e-11   4.3e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.18292.2:868-1827|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   1   3   0.00033    0.0092   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.18292.2:868-1827|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   2   3    0.0014      0.04   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.18292.2:868-1827|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   3   3   1.5e-11   4.3e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.18292.3:991-1950|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   1   3   0.00033    0.0092   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.18292.3:991-1950|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   2   3    0.0014      0.04   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.18292.3:991-1950|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   3   3   1.5e-11   4.3e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
69548at50557_609295_0:0005e7|STRG.6727.1:246-1070|+    -            275 80377at50557         -            287   1.6e-18   65.7   1.6   1   2   4.5e-06   0.00013   20.1   0.1    59   116     2    62     1    63 0.83 -
69548at50557_609295_0:0005e7|STRG.6727.1:246-1070|+    -            275 80377at50557         -            287   1.6e-18   65.7   1.6   2   2   1.6e-15   4.5e-14   51.1   0.8    52   267    39   267    37   274 0.78 -
69548at50557_609295_0:0005e7|STRG.6727.2:338-1162|+    -            275 80377at50557         -            287   1.6e-18   65.7   1.6   1   2   4.5e-06   0.00013   20.1   0.1    59   116     2    62     1    63 0.83 -
69548at50557_609295_0:0005e7|STRG.6727.2:338-1162|+    -            275 80377at50557         -            287   1.6e-18   65.7   1.6   2   2   1.6e-15   4.5e-14   51.1   0.8    52   267    39   267    37   274 0.78 -
69548at50557_609295_0:0005e7|STRG.6727.3:337-1161|+    -            275 80377at50557         -            287   1.6e-18   65.7   1.6   1   2   4.5e-06   0.00013   20.1   0.1    59   116     2    62     1    63 0.83 -
69548at50557_609295_0:0005e7|STRG.6727.3:337-1161|+    -            275 80377at50557         -            287   1.6e-18   65.7   1.6   2   2   1.6e-15   4.5e-14   51.1   0.8    52   267    39   267    37   274 0.78 -
14512at50557_56086_0:000590|STRG.6400.1:621-1088|+     -            156 80377at50557         -            287   2.7e-18   64.9   0.1   1   1   1.8e-19   5.2e-18   64.0   0.1   129   280     5   150     2   155 0.91 -
14512at50557_56086_0:000590|STRG.6400.2:1384-1851|+    -            156 80377at50557         -            287   2.7e-18   64.9   0.1   1   1   1.8e-19   5.2e-18   64.0   0.1   129   280     5   150     2   155 0.91 -
14512at50557_56086_0:000590|STRG.6400.3:489-956|+      -            156 80377at50557         -            287   2.7e-18   64.9   0.1   1   1   1.8e-19   5.2e-18   64.0   0.1   129   280     5   150     2   155 0.91 -
43553at50557_13686_0:000241|STRG.17850.1:141-1607|+    -            489 80377at50557         -            287   3.7e-18   64.5   3.6   1   2   1.1e-07   2.9e-06   25.5   0.0   231   279   194   242   180   247 0.93 -
43553at50557_13686_0:000241|STRG.17850.1:141-1607|+    -            489 80377at50557         -            287   3.7e-18   64.5   3.6   2   2   1.2e-10   3.3e-09   35.1   2.5   129   249   307   420   302   458 0.80 -
40115at50557_103372_0:0021d6|STRG.8786.6:187-1020|+    -            278 80377at50557         -            287   7.6e-18   63.5   2.6   1   2   3.9e-13   1.1e-11   43.3   0.4   151   264   103   211    71   222 0.82 -
40115at50557_103372_0:0021d6|STRG.8786.6:187-1020|+    -            278 80377at50557         -            287   7.6e-18   63.5   2.6   2   2   2.5e-06   6.9e-05   21.0   0.3   162   241   201   277   195   278 0.66 -
80377at50557_104452_0:001b3f|STRG.11985.6:1226-1735|+  -            170 80377at50557         -            287   7.6e-18   63.5   5.8   1   1   2.3e-17   6.4e-16   57.2   4.2   106   260    18   169    18   170 0.81 -
31374at50557_1155016_0:001371|STRG.10435.2:398-1852|+  -            485 80377at50557         -            287   8.6e-18   63.3   2.4   1   2   1.2e-08   3.3e-07   28.6   0.1   160   281   270   383   257   389 0.89 -
31374at50557_1155016_0:001371|STRG.10435.2:398-1852|+  -            485 80377at50557         -            287   8.6e-18   63.3   2.4   2   2     1e-09   2.9e-08   32.0   0.3   115   199   393   477   386   480 0.84 -
31374at50557_133901_0:001035|STRG.10435.1:150-1769|+   -            540 80377at50557         -            287   1.2e-17   62.8   2.2   1   2   1.5e-08   4.1e-07   28.2   0.1   160   281   290   403   277   407 0.89 -
31374at50557_133901_0:001035|STRG.10435.1:150-1769|+   -            540 80377at50557         -            287   1.2e-17   62.8   2.2   2   2   1.2e-09   3.2e-08   31.9   0.3   115   199   413   497   406   501 0.84 -
40115at50557_411798_0:002bfa|STRG.739.1:627-1412|+     -            262 80377at50557         -            287   1.5e-17   62.5   0.7   1   3   2.3e-05   0.00065   17.8   0.1   221   283    26    86    21    90 0.87 -
40115at50557_411798_0:002bfa|STRG.739.1:627-1412|+     -            262 80377at50557         -            287   1.5e-17   62.5   0.7   2   3   1.6e-05   0.00044   18.3   0.0   161   247   100   181    87   204 0.75 -
40115at50557_411798_0:002bfa|STRG.739.1:627-1412|+     -            262 80377at50557         -            287   1.5e-17   62.5   0.7   3   3   9.2e-07   2.6e-05   22.4   0.0    39    88   214   262   198   262 0.79 -
80377at50557_319348_0:0016a3|STRG.6069.1:2157-2915|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   1   3      0.64        18    3.2   0.0   169   196    18    45     8    59 0.60 -
80377at50557_319348_0:0016a3|STRG.6069.1:2157-2915|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   2   3   1.2e-11   3.5e-10   38.3   0.1   130   196    64   131    51   135 0.90 -
80377at50557_319348_0:0016a3|STRG.6069.1:2157-2915|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   3   3     3e-05   0.00084   17.4   0.1   127   244   144   252   132   253 0.89 -
80377at50557_319348_0:0016a3|STRG.6069.2:2154-2912|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   1   3      0.64        18    3.2   0.0   169   196    18    45     8    59 0.60 -
80377at50557_319348_0:0016a3|STRG.6069.2:2154-2912|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   2   3   1.2e-11   3.5e-10   38.3   0.1   130   196    64   131    51   135 0.90 -
80377at50557_319348_0:0016a3|STRG.6069.2:2154-2912|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   3   3     3e-05   0.00084   17.4   0.1   127   244   144   252   132   253 0.89 -
80377at50557_319348_0:0016a3|STRG.6069.3:1874-2632|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   1   3      0.64        18    3.2   0.0   169   196    18    45     8    59 0.60 -
80377at50557_319348_0:0016a3|STRG.6069.3:1874-2632|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   2   3   1.2e-11   3.5e-10   38.3   0.1   130   196    64   131    51   135 0.90 -
80377at50557_319348_0:0016a3|STRG.6069.3:1874-2632|+   -            253 80377at50557         -            287   1.8e-17   62.2   1.0   3   3     3e-05   0.00084   17.4   0.1   127   244   144   252   132   253 0.89 -
80377at50557_38123_0:002ff9|STRG.2736.1:333-1874|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   1   4   1.9e-12   5.4e-11   41.0   0.5   147   280    11   137     3   139 0.90 -
80377at50557_38123_0:002ff9|STRG.2736.1:333-1874|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   2   4   2.8e-06   7.7e-05   20.8   0.6   129   195   119   186   117   196 0.89 -
80377at50557_38123_0:002ff9|STRG.2736.1:333-1874|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   3   4      0.45        13    3.7   0.0    57    89   363   394   354   402 0.86 -
80377at50557_38123_0:002ff9|STRG.2736.1:333-1874|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   4   4      0.35       9.7    4.1   0.0   131   195   412   477   402   494 0.82 -
80377at50557_38123_0:002ff9|STRG.2736.2:325-1866|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   1   4   1.9e-12   5.4e-11   41.0   0.5   147   280    11   137     3   139 0.90 -
80377at50557_38123_0:002ff9|STRG.2736.2:325-1866|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   2   4   2.8e-06   7.7e-05   20.8   0.6   129   195   119   186   117   196 0.89 -
80377at50557_38123_0:002ff9|STRG.2736.2:325-1866|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   3   4      0.45        13    3.7   0.0    57    89   363   394   354   402 0.86 -
80377at50557_38123_0:002ff9|STRG.2736.2:325-1866|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   4   4      0.35       9.7    4.1   0.0   131   195   412   477   402   494 0.82 -
80377at50557_38123_0:002ff9|STRG.2736.4:102-1643|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   1   4   1.9e-12   5.4e-11   41.0   0.5   147   280    11   137     3   139 0.90 -
80377at50557_38123_0:002ff9|STRG.2736.4:102-1643|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   2   4   2.8e-06   7.7e-05   20.8   0.6   129   195   119   186   117   196 0.89 -
80377at50557_38123_0:002ff9|STRG.2736.4:102-1643|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   3   4      0.45        13    3.7   0.0    57    89   363   394   354   402 0.86 -
80377at50557_38123_0:002ff9|STRG.2736.4:102-1643|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   4   4      0.35       9.7    4.1   0.0   131   195   412   477   402   494 0.82 -
80377at50557_38123_0:002ff9|STRG.2736.5:246-1787|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   1   4   1.9e-12   5.4e-11   41.0   0.5   147   280    11   137     3   139 0.90 -
80377at50557_38123_0:002ff9|STRG.2736.5:246-1787|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   2   4   2.8e-06   7.7e-05   20.8   0.6   129   195   119   186   117   196 0.89 -
80377at50557_38123_0:002ff9|STRG.2736.5:246-1787|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   3   4      0.45        13    3.7   0.0    57    89   363   394   354   402 0.86 -
80377at50557_38123_0:002ff9|STRG.2736.5:246-1787|+     -            514 80377at50557         -            287   3.6e-17   61.2   7.2   4   4      0.35       9.7    4.1   0.0   131   195   412   477   402   494 0.82 -
14512at50557_197043_0:0050fb|STRG.8781.1:32-376|-      -            115 80377at50557         -            287   4.5e-17   60.9   4.6   1   2   1.2e-10   3.2e-09   35.2   0.6    57   108     1    54     1    56 0.89 -
14512at50557_197043_0:0050fb|STRG.8781.1:32-376|-      -            115 80377at50557         -            287   4.5e-17   60.9   4.6   2   2   3.5e-10   9.8e-09   33.6   0.2   204   279    40   111    39   115 0.49 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 80377at50557         -            287   5.5e-17   60.7   7.1   1   7      0.53        15    3.5   0.0   134   189    60   115    50   124 0.74 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 80377at50557         -            287   5.5e-17   60.7   7.1   2   7       1.5        41    2.0   0.0   161   199   177   215   172   220 0.79 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 80377at50557         -            287   5.5e-17   60.7   7.1   3   7      0.27       7.6    4.4   0.0    56    90   221   255   218   258 0.93 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 80377at50557         -            287   5.5e-17   60.7   7.1   4   7   1.2e-06   3.4e-05   21.9   0.0   125   194   391   462   385   469 0.87 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 80377at50557         -            287   5.5e-17   60.7   7.1   5   7   4.1e-05    0.0011   17.0   0.1   140   198   449   508   449   515 0.90 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 80377at50557         -            287   5.5e-17   60.7   7.1   6   7   0.00032    0.0089   14.0   0.0    52    90   553   593   525   601 0.80 -
13625at50557_34720_0:001854|STRG.11388.1:116-2269|+    -            718 80377at50557         -            287   5.5e-17   60.7   7.1   7   7      0.99        28    2.6   0.0   127   158   670   701   606   712 0.61 -
80377at50557_39758_0:001a6c|STRG.6066.1:2679-3449|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   1   3      0.62        17    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.6066.1:2679-3449|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   2   3   1.3e-11   3.5e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.6066.1:2679-3449|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   3   3   0.00017    0.0049   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.6066.4:2673-3443|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   1   3      0.62        17    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.6066.4:2673-3443|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   2   3   1.3e-11   3.5e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.6066.4:2673-3443|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   3   3   0.00017    0.0049   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.6066.5:1581-2351|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   1   3      0.62        17    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.6066.5:1581-2351|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   2   3   1.3e-11   3.5e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.6066.5:1581-2351|+    -            257 80377at50557         -            287   9.1e-17   59.9   1.0   3   3   0.00017    0.0049   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.6031.1:705-1466|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   1   3      0.68        19    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.6031.1:705-1466|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   2   3   1.7e-11   4.7e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.6031.1:705-1466|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   3   3   8.8e-05    0.0025   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.6031.2:513-1274|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   1   3      0.68        19    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.6031.2:513-1274|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   2   3   1.7e-11   4.7e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.6031.2:513-1274|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   3   3   8.8e-05    0.0025   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.6031.4:1032-1793|+    -            254 80377at50557         -            287     1e-16   59.8   1.6   1   3      0.68        19    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.6031.4:1032-1793|+    -            254 80377at50557         -            287     1e-16   59.8   1.6   2   3   1.7e-11   4.7e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.6031.4:1032-1793|+    -            254 80377at50557         -            287     1e-16   59.8   1.6   3   3   8.8e-05    0.0025   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.6031.5:816-1577|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   1   3      0.68        19    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.6031.5:816-1577|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   2   3   1.7e-11   4.7e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.6031.5:816-1577|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   3   3   8.8e-05    0.0025   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.6031.6:758-1519|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   1   3      0.68        19    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.6031.6:758-1519|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   2   3   1.7e-11   4.7e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.6031.6:758-1519|+     -            254 80377at50557         -            287     1e-16   59.8   1.6   3   3   8.8e-05    0.0025   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_7539_0:001b71|STRG.19187.2:1251-1778|+    -            176 80377at50557         -            287   1.3e-16   59.4   0.1   1   1   1.1e-17     3e-16   58.2   0.1    52   194    11   176     2   176 0.80 -
80377at50557_7539_0:001b71|STRG.19187.3:1676-2203|+    -            176 80377at50557         -            287   1.3e-16   59.4   0.1   1   1   1.1e-17     3e-16   58.2   0.1    52   194    11   176     2   176 0.80 -
80377at50557_7539_0:001b71|STRG.19187.4:1886-2413|+    -            176 80377at50557         -            287   1.3e-16   59.4   0.1   1   1   1.1e-17     3e-16   58.2   0.1    52   194    11   176     2   176 0.80 -
80377at50557_116153_0:0002e6|STRG.1233.3:226-885|+     -            220 80377at50557         -            287   1.3e-16   59.4   2.5   1   2     0.012      0.34    8.8   0.0   221   275     3    63     1    75 0.62 -
80377at50557_116153_0:0002e6|STRG.1233.3:226-885|+     -            220 80377at50557         -            287   1.3e-16   59.4   2.5   2   2   5.6e-13   1.6e-11   42.8   2.0    42   193    69   220    36   220 0.73 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 80377at50557         -            287   1.4e-16   59.3   7.0   1   4   0.00029     0.008   14.2   0.1    55   110     5    64     2    72 0.86 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 80377at50557         -            287   1.4e-16   59.3   7.0   2   4   1.7e-08   4.6e-07   28.1   1.5   138   264    74   192    64   194 0.87 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 80377at50557         -            287   1.4e-16   59.3   7.0   3   4   6.6e-05    0.0018   16.3   0.6    71   194   156   213   139   216 0.55 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 80377at50557         -            287   1.4e-16   59.3   7.0   4   4   7.1e-05     0.002   16.2   0.0   138   193   198   254   192   256 0.88 -
80377at50557_125945_0:000803|STRG.5687.4:66-923|+      -            286 80377at50557         -            287   1.7e-16   59.1   0.1   1   2   2.6e-08   7.3e-07   27.4   0.0   132   195     3    67     1    96 0.89 -
80377at50557_125945_0:000803|STRG.5687.4:66-923|+      -            286 80377at50557         -            287   1.7e-16   59.1   0.1   2   2   5.6e-09   1.6e-07   29.6   0.0   135   278   132   286   120   286 0.75 -
80377at50557_7237_0:001b62|STRG.5687.1:230-1087|+      -            286 80377at50557         -            287   1.7e-16   59.1   0.1   1   2   2.6e-08   7.3e-07   27.4   0.0   132   195     3    67     1    96 0.89 -
80377at50557_7237_0:001b62|STRG.5687.1:230-1087|+      -            286 80377at50557         -            287   1.7e-16   59.1   0.1   2   2   5.6e-09   1.6e-07   29.6   0.0   135   278   132   286   120   286 0.75 -
80377at50557_7237_0:001b62|STRG.5687.3:226-1083|+      -            286 80377at50557         -            287   1.7e-16   59.1   0.1   1   2   2.6e-08   7.3e-07   27.4   0.0   132   195     3    67     1    96 0.89 -
80377at50557_7237_0:001b62|STRG.5687.3:226-1083|+      -            286 80377at50557         -            287   1.7e-16   59.1   0.1   2   2   5.6e-09   1.6e-07   29.6   0.0   135   278   132   286   120   286 0.75 -
40115at50557_597456_0:00265e|STRG.5511.1:2298-3167|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   1   3    0.0025     0.071   11.1   0.5   128   195     5    77     1    77 0.73 -
40115at50557_597456_0:00265e|STRG.5511.1:2298-3167|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   2   3   2.8e-12   7.9e-11   40.4   3.2   140   281    63   204    58   205 0.88 -
40115at50557_597456_0:00265e|STRG.5511.1:2298-3167|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   3   3   3.2e-09     9e-08   30.4   2.1    60   193   138   289   130   290 0.84 -
40115at50557_597456_0:00265e|STRG.5511.2:2245-3114|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   1   3    0.0025     0.071   11.1   0.5   128   195     5    77     1    77 0.73 -
40115at50557_597456_0:00265e|STRG.5511.2:2245-3114|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   2   3   2.8e-12   7.9e-11   40.4   3.2   140   281    63   204    58   205 0.88 -
40115at50557_597456_0:00265e|STRG.5511.2:2245-3114|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   3   3   3.2e-09     9e-08   30.4   2.1    60   193   138   289   130   290 0.84 -
40115at50557_597456_0:00265e|STRG.5511.5:1791-2660|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   1   3    0.0025     0.071   11.1   0.5   128   195     5    77     1    77 0.73 -
40115at50557_597456_0:00265e|STRG.5511.5:1791-2660|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   2   3   2.8e-12   7.9e-11   40.4   3.2   140   281    63   204    58   205 0.88 -
40115at50557_597456_0:00265e|STRG.5511.5:1791-2660|+   -            290 80377at50557         -            287   3.4e-16   58.1  12.8   3   3   3.2e-09     9e-08   30.4   2.1    60   193   138   289   130   290 0.84 -
80377at50557_38123_0:002ff9|STRG.2736.3:333-1727|+     -            465 80377at50557         -            287   4.6e-16   57.6   6.5   1   3   1.7e-12   4.6e-11   41.2   0.5   147   280    11   137     3   139 0.90 -
80377at50557_38123_0:002ff9|STRG.2736.3:333-1727|+     -            465 80377at50557         -            287   4.6e-16   57.6   6.5   2   3   2.5e-06   6.9e-05   20.9   0.6   129   195   119   186   117   195 0.89 -
80377at50557_38123_0:002ff9|STRG.2736.3:333-1727|+     -            465 80377at50557         -            287   4.6e-16   57.6   6.5   3   3      0.36        10    4.0   0.0    57    89   363   394   353   405 0.86 -
68957at50557_103372_0:001943|STRG.6015.2:0-1283|+      -            428 80377at50557         -            287   4.7e-16   57.6   0.9   1   2   2.5e-12     7e-11   40.6   0.2    16   150   100   246    92   308 0.71 -
68957at50557_103372_0:001943|STRG.6015.2:0-1283|+      -            428 80377at50557         -            287   4.7e-16   57.6   0.9   2   2   0.00017    0.0047   14.9   0.0   161   199   355   393   318   399 0.75 -
68957at50557_103372_0:001943|STRG.6015.1:9-1304|+      -            432 80377at50557         -            287   4.8e-16   57.6   0.9   1   2   2.5e-12   7.1e-11   40.6   0.2    16   150   104   250    96   312 0.71 -
68957at50557_103372_0:001943|STRG.6015.1:9-1304|+      -            432 80377at50557         -            287   4.8e-16   57.6   0.9   2   2   0.00017    0.0047   14.9   0.0   161   199   359   397   322   403 0.75 -
49370at50557_116153_0:0006c7|STRG.6031.7:1433-2212|+   -            260 80377at50557         -            287   6.7e-16   57.1   1.5   1   3      0.43        12    3.7   0.0   167   196    30    59     3    71 0.66 -
49370at50557_116153_0:0006c7|STRG.6031.7:1433-2212|+   -            260 80377at50557         -            287   6.7e-16   57.1   1.5   2   3   1.6e-11   4.5e-10   38.0   0.1   131   196    79   145    74   153 0.89 -
49370at50557_116153_0:0006c7|STRG.6031.7:1433-2212|+   -            260 80377at50557         -            287   6.7e-16   57.1   1.5   3   3   0.00076     0.021   12.8   0.1   127   237   158   259   149   260 0.78 -
40115at50557_103372_0:0021d6|STRG.3637.1:4073-5059|+   -            329 80377at50557         -            287   7.1e-16   57.0   7.3   1   3   1.9e-07   5.4e-06   24.6   1.0    56   203    20   165    14   192 0.71 -
40115at50557_103372_0:0021d6|STRG.3637.1:4073-5059|+   -            329 80377at50557         -            287   7.1e-16   57.0   7.3   2   3   0.00041     0.011   13.7   0.1   135   195   221   283   215   287 0.84 -
40115at50557_103372_0:0021d6|STRG.3637.1:4073-5059|+   -            329 80377at50557         -            287   7.1e-16   57.0   7.3   3   3   0.00035    0.0098   13.9   0.0    48    89   288   327   283   329 0.91 -
40115at50557_103372_0:0021d6|STRG.8786.5:187-996|+     -            270 80377at50557         -            287   7.6e-16   56.9   2.0   1   2   4.2e-13   1.2e-11   43.2   0.5   151   264   103   211    71   219 0.81 -
40115at50557_103372_0:0021d6|STRG.8786.5:187-996|+     -            270 80377at50557         -            287   7.6e-16   56.9   2.0   2   2    0.0011     0.031   12.2   0.0   140   178   225   264   216   270 0.58 -
80377at50557_39758_0:001a6c|STRG.6066.2:2957-3610|+    -            218 80377at50557         -            287   1.7e-15   55.7   0.1   1   3      0.55        15    3.4   0.0   168   196    21    49    12    57 0.62 -
80377at50557_39758_0:001a6c|STRG.6066.2:2957-3610|+    -            218 80377at50557         -            287   1.7e-15   55.7   0.1   2   3   9.6e-12   2.7e-10   38.7   0.1   131   196    69   135    65   142 0.89 -
80377at50557_39758_0:001a6c|STRG.6066.2:2957-3610|+    -            218 80377at50557         -            287   1.7e-15   55.7   0.1   3   3    0.0058      0.16    9.9   0.0   127   193   148   214   139   218 0.86 -
80377at50557_39758_0:001a6c|STRG.6066.3:2846-3499|+    -            218 80377at50557         -            287   1.7e-15   55.7   0.1   1   3      0.55        15    3.4   0.0   168   196    21    49    12    57 0.62 -
80377at50557_39758_0:001a6c|STRG.6066.3:2846-3499|+    -            218 80377at50557         -            287   1.7e-15   55.7   0.1   2   3   9.6e-12   2.7e-10   38.7   0.1   131   196    69   135    65   142 0.89 -
80377at50557_39758_0:001a6c|STRG.6066.3:2846-3499|+    -            218 80377at50557         -            287   1.7e-15   55.7   0.1   3   3    0.0058      0.16    9.9   0.0   127   193   148   214   139   218 0.86 -
80377at50557_7167_0:000855|STRG.3236.2:668-1284|+      -            191 80377at50557         -            287   1.7e-15   55.7   3.1   1   2   2.4e-09   6.6e-08   30.9   0.7    34   109    15    93     1    96 0.84 -
80377at50557_7167_0:000855|STRG.3236.2:668-1284|+      -            191 80377at50557         -            287   1.7e-15   55.7   3.1   2   2   9.1e-08   2.5e-06   25.7   0.1   148   245    94   191    91   191 0.87 -
