#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.18036.1:527-1954|+    -            476 106896at50557        -             70   1.9e-34  116.3   4.0   1   1   6.3e-36   1.9e-34  116.3   4.0    12    70   376   435   369   435 0.93 -
14133at50557_286706_0:001942|STRG.13838.1:1104-2279|+   -            392 106896at50557        -             70   2.2e-05   23.2  58.3   4   7      0.26       7.9    5.4   4.0    18    68   192   242   184   244 0.90 -
14133at50557_286706_0:001942|STRG.13838.1:1104-2279|+   -            392 106896at50557        -             70   2.2e-05   23.2  58.3   5   7    0.0078      0.24   10.3   2.8    16    69   247   300   243   301 0.92 -
14133at50557_286706_0:001942|STRG.13838.1:1104-2279|+   -            392 106896at50557        -             70   2.2e-05   23.2  58.3   6   7    0.0002    0.0059   15.4   1.8    18    67   305   355   301   358 0.86 -
14133at50557_286706_0:001942|STRG.13838.1:1104-2279|+   -            392 106896at50557        -             70   2.2e-05   23.2  58.3   7   7      0.61        19    4.2   0.5    21    41   365   385   360   390 0.86 -
57812at50557_139723_0:0023b3|STRG.11904.1:3720-4106|+   -            129 106896at50557        -             70   2.2e-05   23.2  18.8   1   4     0.028      0.85    8.5   0.2    51    69     2    20     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.11904.1:3720-4106|+   -            129 106896at50557        -             70   2.2e-05   23.2  18.8   2   4   5.8e-06   0.00018   20.3   3.1    11    67    17    73    14    76 0.95 -
57812at50557_139723_0:0023b3|STRG.11904.1:3720-4106|+   -            129 106896at50557        -             70   2.2e-05   23.2  18.8   3   4      0.21       6.3    5.8   0.3    50    67    84   101    82   104 0.92 -
57812at50557_139723_0:0023b3|STRG.11904.1:3720-4106|+   -            129 106896at50557        -             70   2.2e-05   23.2  18.8   4   4       5.3   1.6e+02    1.2   0.3    18    30   108   120   102   129 0.79 -
35806at50557_121225_0:000aa0|STRG.3187.4:625-2529|+     -            635 106896at50557        -             70   2.3e-05   23.2   8.1   1   5   2.5e-05   0.00076   18.3   0.3    39    69   377   407   372   408 0.91 -
35806at50557_121225_0:000aa0|STRG.3187.4:625-2529|+     -            635 106896at50557        -             70   2.3e-05   23.2   8.1   2   5      0.39        12    4.9   4.0    21    70   442   493   436   493 0.88 -
35806at50557_121225_0:000aa0|STRG.3187.4:625-2529|+     -            635 106896at50557        -             70   2.3e-05   23.2   8.1   3   5      0.22       6.6    5.7   3.1    20    57   471   508   464   519 0.89 -
35806at50557_121225_0:000aa0|STRG.3187.4:625-2529|+     -            635 106896at50557        -             70   2.3e-05   23.2   8.1   4   5   7.9e-05    0.0024   16.7   2.4    16    67   551   603   548   606 0.87 -
35806at50557_121225_0:000aa0|STRG.3187.4:625-2529|+     -            635 106896at50557        -             70   2.3e-05   23.2   8.1   5   5      0.46        14    4.6   0.3    44    67   607   631   601   634 0.84 -
57812at50557_139723_0:0023b3|STRG.17523.1:817-1218|+    -            134 106896at50557        -             70   2.8e-05   22.9  18.6   1   3    0.0013     0.039   12.8   3.1    23    68     4    50     2    52 0.89 -
57812at50557_139723_0:0023b3|STRG.17523.1:817-1218|+    -            134 106896at50557        -             70   2.8e-05   22.9  18.6   2   3    0.0047      0.14   11.0   2.5    16    67    54   105    47   108 0.90 -
57812at50557_139723_0:0023b3|STRG.17523.1:817-1218|+    -            134 106896at50557        -             70   2.8e-05   22.9  18.6   3   3     0.019      0.59    9.0   0.6    16    39   111   134   103   134 0.83 -
57812at50557_139723_0:0023b3|STRG.17523.2:732-1133|+    -            134 106896at50557        -             70   2.8e-05   22.9  18.6   1   3    0.0013     0.039   12.8   3.1    23    68     4    50     2    52 0.89 -
57812at50557_139723_0:0023b3|STRG.17523.2:732-1133|+    -            134 106896at50557        -             70   2.8e-05   22.9  18.6   2   3    0.0047      0.14   11.0   2.5    16    67    54   105    47   108 0.90 -
57812at50557_139723_0:0023b3|STRG.17523.2:732-1133|+    -            134 106896at50557        -             70   2.8e-05   22.9  18.6   3   3     0.019      0.59    9.0   0.6    16    39   111   134   103   134 0.83 -
39871at50557_1155016_0:0008ce|STRG.3809.1:745-1113|+    -            123 106896at50557        -             70   3.3e-05   22.7  12.7   1   2    0.0077      0.23   10.3   3.1    18    67     5    54     1    57 0.83 -
39871at50557_1155016_0:0008ce|STRG.3809.1:745-1113|+    -            123 106896at50557        -             70   3.3e-05   22.7  12.7   2   2   3.2e-05   0.00098   18.0   2.5    17    68    60   111    51   113 0.92 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   1  10   0.00011    0.0033   16.2   1.0    19    67    21    69    16    72 0.90 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   2  10    0.0011     0.034   13.0   2.0    19    67    49    97    49   100 0.93 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   3  10      0.39        12    4.9   1.3    22    42    80   100    74   108 0.58 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   4  10      0.31       9.5    5.2   5.8    19    70   107   159    98   159 0.84 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   5  10         2        62    2.6   5.9    14    45   131   162   122   194 0.80 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   6  10       1.3        39    3.2   1.6    23    61   178   215   166   224 0.53 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   7  10     0.043       1.3    7.9   1.2    17    68   199   252   186   254 0.75 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   8  10    0.0061      0.19   10.7   4.9    16    69   228   281   222   282 0.88 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8   9  10     0.019      0.57    9.1   7.8    19    68   259   308   254   310 0.93 -
14133at50557_286706_0:001942|STRG.5003.1:4494-5522|+    -            343 106896at50557        -             70   3.4e-05   22.6  55.8  10  10       0.2       6.1    5.8   0.3    20    44   316   340   310   341 0.89 -
57812at50557_139723_0:0023b3|STRG.15169.2:1441-1842|+   -            134 106896at50557        -             70     4e-05   22.4  14.2   1   3   1.9e-05   0.00056   18.7   1.4    18    68    27    77     9    79 0.88 -
57812at50557_139723_0:0023b3|STRG.15169.2:1441-1842|+   -            134 106896at50557        -             70     4e-05   22.4  14.2   2   3      0.28       8.5    5.3   0.7    21    67    58   104    58   106 0.85 -
57812at50557_139723_0:0023b3|STRG.15169.2:1441-1842|+   -            134 106896at50557        -             70     4e-05   22.4  14.2   3   3     0.012      0.35    9.8   4.3    18    67    83   132    78   134 0.77 -
57812at50557_139723_0:0023b3|STRG.15169.3:1438-1839|+   -            134 106896at50557        -             70     4e-05   22.4  14.2   1   3   1.9e-05   0.00056   18.7   1.4    18    68    27    77     9    79 0.88 -
57812at50557_139723_0:0023b3|STRG.15169.3:1438-1839|+   -            134 106896at50557        -             70     4e-05   22.4  14.2   2   3      0.28       8.5    5.3   0.7    21    67    58   104    58   106 0.85 -
57812at50557_139723_0:0023b3|STRG.15169.3:1438-1839|+   -            134 106896at50557        -             70     4e-05   22.4  14.2   3   3     0.012      0.35    9.8   4.3    18    67    83   132    78   134 0.77 -
39871at50557_7536_0:000d98|STRG.9139.2:491-838|+        -            116 106896at50557        -             70   4.4e-05   22.3   9.7   1   2    0.0048      0.15   11.0   0.0    42    67     5    30     2    32 0.91 -
39871at50557_7536_0:000d98|STRG.9139.2:491-838|+        -            116 106896at50557        -             70   4.4e-05   22.3   9.7   2   2   0.00028    0.0086   14.9   3.1     9    61    57   114    51   116 0.81 -
45419at50557_51655_0:002e4f|STRG.8959.1:671-925|+       -             85 106896at50557        -             70   4.7e-05   22.2   4.0   1   2   1.5e-06   4.7e-05   22.2   4.0    18    68     6    56     1    58 0.93 -
45419at50557_51655_0:002e4f|STRG.8959.1:671-925|+       -             85 106896at50557        -             70   4.7e-05   22.2   4.0   2   2     0.031      0.94    8.4   3.9    18    61    34    77    32    85 0.82 -
45419at50557_51655_0:002e4f|STRG.8959.2:790-1044|+      -             85 106896at50557        -             70   4.7e-05   22.2   4.0   1   2   1.5e-06   4.7e-05   22.2   4.0    18    68     6    56     1    58 0.93 -
45419at50557_51655_0:002e4f|STRG.8959.2:790-1044|+      -             85 106896at50557        -             70   4.7e-05   22.2   4.0   2   2     0.031      0.94    8.4   3.9    18    61    34    77    32    85 0.82 -
45419at50557_51655_0:002e4f|STRG.8959.3:312-566|+       -             85 106896at50557        -             70   4.7e-05   22.2   4.0   1   2   1.5e-06   4.7e-05   22.2   4.0    18    68     6    56     1    58 0.93 -
45419at50557_51655_0:002e4f|STRG.8959.3:312-566|+       -             85 106896at50557        -             70   4.7e-05   22.2   4.0   2   2     0.031      0.94    8.4   3.9    18    61    34    77    32    85 0.82 -
57812at50557_286306_0:00000f|STRG.17688.1:180-332|+     -             51 106896at50557        -             70   5.1e-05   22.1   3.9   1   2     0.045       1.4    7.9   0.5    51    67     1    17     1    20 0.93 -
57812at50557_286306_0:00000f|STRG.17688.1:180-332|+     -             51 106896at50557        -             70   5.1e-05   22.1   3.9   2   2   0.00012    0.0035   16.2   0.2    18    44    25    51    18    51 0.91 -
39871at50557_1155016_0:0008ce|STRG.9319.1:1081-1332|+   -             84 106896at50557        -             70   6.8e-05   21.7   4.5   1   2     0.023       0.7    8.8   0.2    44    67     2    26     1    31 0.83 -
39871at50557_1155016_0:0008ce|STRG.9319.1:1081-1332|+   -             84 106896at50557        -             70   6.8e-05   21.7   4.5   2   2     0.058       1.8    7.5   0.0    17    40    60    83    52    84 0.83 -
115559at50557_54969_0:00025b|STRG.14623.1:2079-3071|+   -            331 106896at50557        -             70   7.2e-05   21.6  17.0   1   4     0.024      0.74    8.7   1.0    19    67    62   111    52   114 0.82 -
115559at50557_54969_0:00025b|STRG.14623.1:2079-3071|+   -            331 106896at50557        -             70   7.2e-05   21.6  17.0   2   4    0.0016     0.049   12.5   0.7     8    65   113   170   108   173 0.77 -
115559at50557_54969_0:00025b|STRG.14623.1:2079-3071|+   -            331 106896at50557        -             70   7.2e-05   21.6  17.0   3   4         3        90    2.1   0.1     8    39   262   292   257   301 0.73 -
115559at50557_54969_0:00025b|STRG.14623.1:2079-3071|+   -            331 106896at50557        -             70   7.2e-05   21.6  17.0   4   4     0.098         3    6.8   0.0    18    41   306   329   298   331 0.90 -
14133at50557_286706_0:001942|STRG.7356.1:2032-3288|+    -            419 106896at50557        -             70   7.4e-05   21.6  50.3   1   7      0.31       9.3    5.2   1.4    23    69     1    47     1    48 0.92 -
14133at50557_286706_0:001942|STRG.7356.1:2032-3288|+    -            419 106896at50557        -             70   7.4e-05   21.6  50.3   2   7      0.22       6.6    5.7   0.3    50    68    56    74    54    76 0.91 -
14133at50557_286706_0:001942|STRG.7356.1:2032-3288|+    -            419 106896at50557        -             70   7.4e-05   21.6  50.3   3   7      0.11       3.4    6.6   1.4    21    62   127   168   120   175 0.82 -
14133at50557_286706_0:001942|STRG.7356.1:2032-3288|+    -            419 106896at50557        -             70   7.4e-05   21.6  50.3   4   7    0.0022     0.068   12.0   0.6    19    64   248   293   239   299 0.88 -
14133at50557_286706_0:001942|STRG.7356.1:2032-3288|+    -            419 106896at50557        -             70   7.4e-05   21.6  50.3   5   7     0.013      0.39    9.6   1.7    19    58   304   344   300   358 0.83 -
14133at50557_286706_0:001942|STRG.7356.1:2032-3288|+    -            419 106896at50557        -             70   7.4e-05   21.6  50.3   6   7    0.0088      0.27   10.1   4.4    19    69   333   383   330   384 0.81 -
14133at50557_286706_0:001942|STRG.7356.1:2032-3288|+    -            419 106896at50557        -             70   7.4e-05   21.6  50.3   7   7       2.4        74    2.3   0.6    19    45   389   415   384   416 0.80 -
57812at50557_139723_0:0023b3|STRG.17715.1:292-555|+     -             88 106896at50557        -             70   9.6e-05   21.2   9.0   1   2    0.0043      0.13   11.1   1.9    19    54     5    46     2    46 0.71 -
57812at50557_139723_0:0023b3|STRG.17715.1:292-555|+     -             88 106896at50557        -             70   9.6e-05   21.2   9.0   2   2   0.00052     0.016   14.1   2.9    23    67    43    88    36    88 0.86 -
39871at50557_1155016_0:0008ce|STRG.12417.1:1119-1415|+  -             99 106896at50557        -             70    0.0001   21.1   7.3   1   2      0.21       6.3    5.7   0.3    50    67    18    35     5    38 0.75 -
39871at50557_1155016_0:0008ce|STRG.12417.1:1119-1415|+  -             99 106896at50557        -             70    0.0001   21.1   7.3   2   2     3e-05   0.00092   18.0   2.9    17    67    41    91    32    94 0.88 -
45419at50557_51655_0:002e4f|STRG.18991.2:663-926|+      -             88 106896at50557        -             70   0.00012   20.8   6.2   1   2     0.095       2.9    6.8   0.2    49    69    12    32    10    33 0.90 -
45419at50557_51655_0:002e4f|STRG.18991.2:663-926|+      -             88 106896at50557        -             70   0.00012   20.8   6.2   2   2   0.00012    0.0035   16.2   1.6    20    68    40    88    35    88 0.95 -
57812at50557_139723_0:0023b3|STRG.12844.1:767-1153|+    -            129 106896at50557        -             70   0.00015   20.6  15.4   1   3      0.47        14    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.12844.1:767-1153|+    -            129 106896at50557        -             70   0.00015   20.6  15.4   2   3   0.00097      0.03   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.12844.1:767-1153|+    -            129 106896at50557        -             70   0.00015   20.6  15.4   3   3     0.025      0.75    8.7   3.4    16    58    78   120    70   129 0.80 -
57812at50557_139723_0:0023b3|STRG.12844.2:767-1153|+    -            129 106896at50557        -             70   0.00015   20.6  15.4   1   3      0.47        14    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.12844.2:767-1153|+    -            129 106896at50557        -             70   0.00015   20.6  15.4   2   3   0.00097      0.03   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.12844.2:767-1153|+    -            129 106896at50557        -             70   0.00015   20.6  15.4   3   3     0.025      0.75    8.7   3.4    16    58    78   120    70   129 0.80 -
45419at50557_51655_0:002e4f|STRG.11563.1:2121-2345|+    -             75 106896at50557        -             70   0.00018   20.3   2.9   1   1   5.8e-06   0.00018   20.3   2.9    17    65    23    71     6    74 0.84 -
92708at50557_378494_0:006da2|STRG.18458.1:321-611|+     -             97 106896at50557        -             70    0.0002   20.1   1.6   1   1   6.7e-06    0.0002   20.1   1.6    22    67     1    48     1    51 0.89 -
57812at50557_139723_0:0023b3|STRG.8843.1:1574-1879|+    -            102 106896at50557        -             70   0.00022   20.0  11.1   1   3     0.008      0.24   10.3   0.8    23    68     1    46     1    48 0.93 -
57812at50557_139723_0:0023b3|STRG.8843.1:1574-1879|+    -            102 106896at50557        -             70   0.00022   20.0  11.1   2   3   0.00054     0.016   14.0   4.5    17    68    23    74    20    76 0.92 -
57812at50557_139723_0:0023b3|STRG.8843.1:1574-1879|+    -            102 106896at50557        -             70   0.00022   20.0  11.1   3   3    0.0016     0.048   12.5   3.5    17    67    51   101    50   102 0.86 -
39871at50557_1155016_0:0008ce|STRG.18592.1:87-338|+     -             84 106896at50557        -             70   0.00024   19.9   4.0   1   2      0.83        25    3.8   0.0    50    68     6    24     3    26 0.75 -
39871at50557_1155016_0:0008ce|STRG.18592.1:87-338|+     -             84 106896at50557        -             70   0.00024   19.9   4.0   2   2    0.0001    0.0032   16.3   1.7    23    67    35    79    28    81 0.91 -
150919at50557_1155016_0:000291|STRG.3190.1:134-280|+    -             49 106896at50557        -             70   0.00031   19.6   1.3   1   1   1.5e-05   0.00045   19.0   1.3    23    60     4    42     2    49 0.87 -
45419at50557_51655_0:002e4f|STRG.8833.1:730-951|+       -             74 106896at50557        -             70   0.00032   19.5   6.8   1   2   0.00035     0.011   14.6   3.6    23    67     1    45     1    49 0.92 -
45419at50557_51655_0:002e4f|STRG.8833.1:730-951|+       -             74 106896at50557        -             70   0.00032   19.5   6.8   2   2     0.092       2.8    6.9   0.2    18    39    52    73    43    74 0.66 -
45419at50557_51655_0:002e4f|STRG.8833.2:192-413|+       -             74 106896at50557        -             70   0.00032   19.5   6.8   1   2   0.00035     0.011   14.6   3.6    23    67     1    45     1    49 0.92 -
45419at50557_51655_0:002e4f|STRG.8833.2:192-413|+       -             74 106896at50557        -             70   0.00032   19.5   6.8   2   2     0.092       2.8    6.9   0.2    18    39    52    73    43    74 0.66 -
92708at50557_378494_0:006da2|STRG.9225.1:2961-3221|+    -             87 106896at50557        -             70   0.00037   19.3   4.9   1   2     0.025      0.75    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.9225.1:2961-3221|+    -             87 106896at50557        -             70   0.00037   19.3   4.9   2   2    0.0028     0.085   11.7   0.1    18    41    62    85    58    87 0.76 -
92708at50557_378494_0:006da2|STRG.9225.2:2964-3224|+    -             87 106896at50557        -             70   0.00037   19.3   4.9   1   2     0.025      0.75    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.9225.2:2964-3224|+    -             87 106896at50557        -             70   0.00037   19.3   4.9   2   2    0.0028     0.085   11.7   0.1    18    41    62    85    58    87 0.76 -
150919at50557_108931_0:000eeb|STRG.18928.1:274-474|+    -             67 106896at50557        -             70   0.00037   19.3   3.2   1   2    0.0087      0.27   10.2   0.6    21    67     1    47     1    47 0.87 -
150919at50557_108931_0:000eeb|STRG.18928.1:274-474|+    -             67 106896at50557        -             70   0.00037   19.3   3.2   2   2     7e-05    0.0021   16.9   1.4     9    58    18    65    11    67 0.81 -
92898at50557_51655_0:004149|STRG.9319.1:1982-2476|+     -            165 106896at50557        -             70   0.00037   19.3  24.9   1   3    0.0028     0.086   11.7   0.7    23    67     3    48     1    52 0.89 -
92898at50557_51655_0:004149|STRG.9319.1:1982-2476|+     -            165 106896at50557        -             70   0.00037   19.3  24.9   2   3   0.00068     0.021   13.7   3.6    20    67    57   104    49   108 0.92 -
92898at50557_51655_0:004149|STRG.9319.1:1982-2476|+     -            165 106896at50557        -             70   0.00037   19.3  24.9   3   3       1.4        44    3.1   8.5    18    68   111   161   102   163 0.84 -
35806at50557_121225_0:000aa0|STRG.20111.1:42-2135|+     -            698 106896at50557        -             70    0.0004   19.2  49.2   1   7      0.45        14    4.7   0.3    19    39   277   297   272   299 0.88 -
35806at50557_121225_0:000aa0|STRG.20111.1:42-2135|+     -            698 106896at50557        -             70    0.0004   19.2  49.2   2   7    0.0012     0.036   13.0   3.3    16    69   300   352   295   353 0.87 -
35806at50557_121225_0:000aa0|STRG.20111.1:42-2135|+     -            698 106896at50557        -             70    0.0004   19.2  49.2   3   7       0.2       6.1    5.8   1.9    22    68   407   452   403   454 0.92 -
35806at50557_121225_0:000aa0|STRG.20111.1:42-2135|+     -            698 106896at50557        -             70    0.0004   19.2  49.2   4   7       2.7        81    2.2   2.3    19    55   503   540   490   552 0.72 -
35806at50557_121225_0:000aa0|STRG.20111.1:42-2135|+     -            698 106896at50557        -             70    0.0004   19.2  49.2   5   7    0.0025     0.075   11.9   2.3    20    69   565   614   556   615 0.91 -
35806at50557_121225_0:000aa0|STRG.20111.1:42-2135|+     -            698 106896at50557        -             70    0.0004   19.2  49.2   6   7      0.04       1.2    8.1   1.7    18    67   619   668   615   671 0.92 -
35806at50557_121225_0:000aa0|STRG.20111.1:42-2135|+     -            698 106896at50557        -             70    0.0004   19.2  49.2   7   7       8.4   2.5e+02    0.6   0.0    18    39   675   696   669   698 0.86 -
35806at50557_121225_0:000aa0|STRG.20111.2:780-2873|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   1   7      0.45        14    4.7   0.3    19    39   277   297   272   299 0.88 -
35806at50557_121225_0:000aa0|STRG.20111.2:780-2873|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   2   7    0.0012     0.036   13.0   3.3    16    69   300   352   295   353 0.87 -
35806at50557_121225_0:000aa0|STRG.20111.2:780-2873|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   3   7       0.2       6.1    5.8   1.9    22    68   407   452   403   454 0.92 -
35806at50557_121225_0:000aa0|STRG.20111.2:780-2873|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   4   7       2.7        81    2.2   2.3    19    55   503   540   490   552 0.72 -
35806at50557_121225_0:000aa0|STRG.20111.2:780-2873|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   5   7    0.0025     0.075   11.9   2.3    20    69   565   614   556   615 0.91 -
35806at50557_121225_0:000aa0|STRG.20111.2:780-2873|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   6   7      0.04       1.2    8.1   1.7    18    67   619   668   615   671 0.92 -
35806at50557_121225_0:000aa0|STRG.20111.2:780-2873|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   7   7       8.4   2.5e+02    0.6   0.0    18    39   675   696   669   698 0.86 -
35806at50557_121225_0:000aa0|STRG.20111.3:766-2859|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   1   7      0.45        14    4.7   0.3    19    39   277   297   272   299 0.88 -
35806at50557_121225_0:000aa0|STRG.20111.3:766-2859|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   2   7    0.0012     0.036   13.0   3.3    16    69   300   352   295   353 0.87 -
35806at50557_121225_0:000aa0|STRG.20111.3:766-2859|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   3   7       0.2       6.1    5.8   1.9    22    68   407   452   403   454 0.92 -
35806at50557_121225_0:000aa0|STRG.20111.3:766-2859|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   4   7       2.7        81    2.2   2.3    19    55   503   540   490   552 0.72 -
35806at50557_121225_0:000aa0|STRG.20111.3:766-2859|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   5   7    0.0025     0.075   11.9   2.3    20    69   565   614   556   615 0.91 -
35806at50557_121225_0:000aa0|STRG.20111.3:766-2859|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   6   7      0.04       1.2    8.1   1.7    18    67   619   668   615   671 0.92 -
35806at50557_121225_0:000aa0|STRG.20111.3:766-2859|+    -            698 106896at50557        -             70    0.0004   19.2  49.2   7   7       8.4   2.5e+02    0.6   0.0    18    39   675   696   669   698 0.86 -
57812at50557_520822_0:00002d|STRG.15682.1:1749-3740|+   -            664 106896at50557        -             70   0.00044   19.1  10.1   1   3      0.27       8.2    5.4   0.1    48    68   116   136   107   138 0.89 -
57812at50557_520822_0:00002d|STRG.15682.1:1749-3740|+   -            664 106896at50557        -             70   0.00044   19.1  10.1   2   3    0.0009     0.027   13.3   1.3    19    67   146   194   140   197 0.87 -
57812at50557_520822_0:00002d|STRG.15682.1:1749-3740|+   -            664 106896at50557        -             70   0.00044   19.1  10.1   3   3      0.53        16    4.4   0.3    50    67   642   659   635   661 0.89 -
150919at50557_51655_0:003137|STRG.20057.2:481-657|+     -             59 106896at50557        -             70   0.00044   19.1   3.8   1   1   1.8e-05   0.00054   18.8   3.8    18    67     3    52     1    55 0.95 -
92708at50557_378494_0:006da2|STRG.1210.1:443-703|+      -             87 106896at50557        -             70   0.00048   18.9   5.1   1   2     0.021      0.64    8.9   1.6    25    68    11    56     3    58 0.85 -
92708at50557_378494_0:006da2|STRG.1210.1:443-703|+      -             87 106896at50557        -             70   0.00048   18.9   5.1   2   2    0.0026      0.08   11.8   0.2    18    41    62    85    56    87 0.87 -
57812at50557_139723_0:0023b3|STRG.14566.1:982-1293|+    -            104 106896at50557        -             70   0.00049   18.9  14.4   1   3      0.73        22    4.0   0.0    50    69     3    22     2    23 0.92 -
57812at50557_139723_0:0023b3|STRG.14566.1:982-1293|+    -            104 106896at50557        -             70   0.00049   18.9  14.4   2   3   0.00083     0.025   13.4   6.5    17    67    26    76    22    79 0.95 -
57812at50557_139723_0:0023b3|STRG.14566.1:982-1293|+    -            104 106896at50557        -             70   0.00049   18.9  14.4   3   3      0.18       5.5    6.0   0.3    50    67    87   104    79   104 0.78 -
57812at50557_139723_0:0023b3|STRG.14566.2:870-1181|+    -            104 106896at50557        -             70   0.00049   18.9  14.4   1   3      0.73        22    4.0   0.0    50    69     3    22     2    23 0.92 -
57812at50557_139723_0:0023b3|STRG.14566.2:870-1181|+    -            104 106896at50557        -             70   0.00049   18.9  14.4   2   3   0.00083     0.025   13.4   6.5    17    67    26    76    22    79 0.95 -
57812at50557_139723_0:0023b3|STRG.14566.2:870-1181|+    -            104 106896at50557        -             70   0.00049   18.9  14.4   3   3      0.18       5.5    6.0   0.3    50    67    87   104    79   104 0.78 -
92708at50557_378494_0:006da2|STRG.10564.1:696-1064|+    -            123 106896at50557        -             70   0.00053   18.8   8.1   1   3       1.6        50    2.9   0.2    51    68     3    22     1    24 0.85 -
92708at50557_378494_0:006da2|STRG.10564.1:696-1064|+    -            123 106896at50557        -             70   0.00053   18.8   8.1   2   3      0.68        21    4.1   0.2    49    67    30    48    23    51 0.87 -
92708at50557_378494_0:006da2|STRG.10564.1:696-1064|+    -            123 106896at50557        -             70   0.00053   18.8   8.1   3   3   0.00015    0.0045   15.8   0.8    17    68    54   109    47   111 0.87 -
92708at50557_378494_0:006da2|STRG.10564.2:738-1106|+    -            123 106896at50557        -             70   0.00053   18.8   8.1   1   3       1.6        50    2.9   0.2    51    68     3    22     1    24 0.85 -
92708at50557_378494_0:006da2|STRG.10564.2:738-1106|+    -            123 106896at50557        -             70   0.00053   18.8   8.1   2   3      0.68        21    4.1   0.2    49    67    30    48    23    51 0.87 -
92708at50557_378494_0:006da2|STRG.10564.2:738-1106|+    -            123 106896at50557        -             70   0.00053   18.8   8.1   3   3   0.00015    0.0045   15.8   0.8    17    68    54   109    47   111 0.87 -
39871at50557_7536_0:000d98|STRG.17978.1:1536-1820|+     -             95 106896at50557        -             70   0.00055   18.8   1.9   1   2       7.1   2.2e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.17978.1:1536-1820|+     -             95 106896at50557        -             70   0.00055   18.8   1.9   2   2     4e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.17978.2:994-1278|+      -             95 106896at50557        -             70   0.00055   18.8   1.9   1   2       7.1   2.2e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.17978.2:994-1278|+      -             95 106896at50557        -             70   0.00055   18.8   1.9   2   2     4e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.17978.3:1125-1409|+     -             95 106896at50557        -             70   0.00055   18.8   1.9   1   2       7.1   2.2e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.17978.3:1125-1409|+     -             95 106896at50557        -             70   0.00055   18.8   1.9   2   2     4e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_1155016_0:0008ce|STRG.20060.1:1038-1277|+  -             80 106896at50557        -             70   0.00055   18.7   5.0   1   2       2.8        85    2.1   0.2    50    67     2    19     1    23 0.84 -
