#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
10915at50557_286306_0:002151|STRG.8366.1:1-3787|+      -           1042 10915at50557         -            974  1.9e-233  776.4   2.9   1   1  2.4e-234  1.1e-232  773.9   2.9   309   913     1   721     1   738 0.87 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+     -            254 10915at50557         -            974   7.5e-08   29.7   0.7   1   2   3.8e-06   0.00017   18.6   0.0    15    82    63   131    54   141 0.87 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+     -            254 10915at50557         -            974   7.5e-08   29.7   0.7   2   2    0.0013     0.058   10.2   0.2    53   150   143   243   129   251 0.82 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+      -            254 10915at50557         -            974   7.5e-08   29.7   0.7   1   2   3.8e-06   0.00017   18.6   0.0    15    82    63   131    54   141 0.87 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+      -            254 10915at50557         -            974   7.5e-08   29.7   0.7   2   2    0.0013     0.058   10.2   0.2    53   150   143   243   129   251 0.82 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+     -            254 10915at50557         -            974   7.5e-08   29.7   0.7   1   2   3.8e-06   0.00017   18.6   0.0    15    82    63   131    54   141 0.87 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+     -            254 10915at50557         -            974   7.5e-08   29.7   0.7   2   2    0.0013     0.058   10.2   0.2    53   150   143   243   129   251 0.82 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+     -            254 10915at50557         -            974   7.5e-08   29.7   0.7   1   2   3.8e-06   0.00017   18.6   0.0    15    82    63   131    54   141 0.87 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+     -            254 10915at50557         -            974   7.5e-08   29.7   0.7   2   2    0.0013     0.058   10.2   0.2    53   150   143   243   129   251 0.82 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+     -            254 10915at50557         -            974   7.5e-08   29.7   0.7   1   2   3.8e-06   0.00017   18.6   0.0    15    82    63   131    54   141 0.87 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+     -            254 10915at50557         -            974   7.5e-08   29.7   0.7   2   2    0.0013     0.058   10.2   0.2    53   150   143   243   129   251 0.82 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+    -            238 10915at50557         -            974   8.3e-08   29.5   0.3   1   2   4.7e-06   0.00021   18.3   0.0    15    82    48   116    41   126 0.87 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+    -            238 10915at50557         -            974   8.3e-08   29.5   0.3   2   2    0.0014     0.063   10.1   0.1    53   150   128   228   114   236 0.82 -
80377at50557_7237_0:001b62|STRG.10707.2:809-1666|+     -            286 10915at50557         -            974     1e-07   29.2   0.0   1   2   2.9e-06   0.00013   18.9   0.0    19   113     3   100     1   151 0.83 -
80377at50557_7237_0:001b62|STRG.10707.2:809-1666|+     -            286 10915at50557         -            974     1e-07   29.2   0.0   2   2      0.01      0.46    7.2   0.0     8    56   217   268   210   274 0.77 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 10915at50557         -            974     1e-07   29.2   0.0   1   2   9.4e-09   4.2e-07   27.2   0.0    51   157     1   114     1   143 0.82 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 10915at50557         -            974     1e-07   29.2   0.0   2   2      0.86        39    0.8   0.0    47   103   125   184   112   189 0.57 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 10915at50557         -            974   1.1e-07   29.2   0.3   1   2   5.5e-06   0.00025   18.0   0.0    15    82    66   134    57   143 0.88 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 10915at50557         -            974   1.1e-07   29.2   0.3   2   2    0.0017     0.075    9.8   0.1    53   150   146   246   132   254 0.82 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 10915at50557         -            974   1.1e-07   29.2   0.3   1   2   5.5e-06   0.00025   18.0   0.0    15    82    66   134    57   143 0.88 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 10915at50557         -            974   1.1e-07   29.2   0.3   2   2    0.0017     0.075    9.8   0.1    53   150   146   246   132   254 0.82 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 10915at50557         -            974   1.1e-07   29.2   0.3   1   2   5.5e-06   0.00025   18.0   0.0    15    82    66   134    57   143 0.88 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 10915at50557         -            974   1.1e-07   29.2   0.3   2   2    0.0017     0.075    9.8   0.1    53   150   146   246   132   254 0.82 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+     -            257 10915at50557         -            974   1.1e-07   29.2   0.3   1   2   5.5e-06   0.00025   18.0   0.0    15    82    66   134    57   143 0.88 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+     -            257 10915at50557         -            974   1.1e-07   29.2   0.3   2   2    0.0017     0.075    9.8   0.1    53   150   146   246   132   254 0.82 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 10915at50557         -            974   1.4e-07   28.8   0.3   1   3     0.072       3.2    4.4   0.1   134   165    23    54     3    77 0.78 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 10915at50557         -            974   1.4e-07   28.8   0.3   2   3   3.6e-05    0.0016   15.3   0.0    49   143   101   202    96   209 0.78 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 10915at50557         -            974   1.4e-07   28.8   0.3   3   3     0.012      0.53    7.0   0.0    14    78   193   260   181   262 0.87 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 10915at50557         -            974   1.7e-07   28.5   0.3   1   2     7e-06   0.00031   17.7   0.0    15    82   102   170    93   179 0.88 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 10915at50557         -            974   1.7e-07   28.5   0.3   2   2    0.0022       0.1    9.4   0.1    53   150   182   282   168   290 0.82 -
78072at50557_29058_0:001c12|STRG.7963.1:284-1030|+     -            249 10915at50557         -            974   2.8e-07   27.8   0.2   1   2   7.6e-07   3.4e-05   20.9   0.1    45   117     1    79     1   111 0.81 -
78072at50557_29058_0:001c12|STRG.7963.1:284-1030|+     -            249 10915at50557         -            974   2.8e-07   27.8   0.2   2   2     0.038       1.7    5.3   0.0    47    83   154   194   120   242 0.64 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+    -            286 10915at50557         -            974   6.7e-07   26.5   0.1   1   2   0.00051     0.023   11.5   0.0    13    85    16    92    10   104 0.82 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+    -            286 10915at50557         -            974   6.7e-07   26.5   0.1   2   2   0.00019    0.0085   12.9   0.0    46   102   217   278   194   284 0.75 -
57752at50557_69319_0:000ee5|STRG.14283.1:195-998|+     -            268 10915at50557         -            974   7.1e-07   26.5   0.1   1   3      0.26        12    2.5   0.0    35   122    12   102     8   107 0.70 -
57752at50557_69319_0:000ee5|STRG.14283.1:195-998|+     -            268 10915at50557         -            974   7.1e-07   26.5   0.1   2   3     0.019      0.83    6.4   0.0    47   101   109   166   102   170 0.80 -
57752at50557_69319_0:000ee5|STRG.14283.1:195-998|+     -            268 10915at50557         -            974   7.1e-07   26.5   0.1   3   3   0.00012    0.0054   13.6   0.0    27    85   175   234   168   257 0.81 -
43719at50557_456900_0:000a8d|STRG.10013.1:494-2578|+   -            695 10915at50557         -            974   7.3e-07   26.4   0.0   1   1     3e-08   1.3e-06   25.5   0.0    14   111    59   160    52   179 0.79 -
14512at50557_29053_0:0002b6|STRG.13347.1:210-920|+     -            237 10915at50557         -            974   8.3e-07   26.2   0.2   1   2   5.3e-06   0.00024   18.1   0.0    14   115    10   114     2   128 0.83 -
14512at50557_29053_0:0002b6|STRG.13347.1:210-920|+     -            237 10915at50557         -            974   8.3e-07   26.2   0.2   2   2     0.017      0.77    6.5   0.0     3    81   154   236   152   237 0.85 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+    -            284 10915at50557         -            974   9.5e-07   26.0   0.0   1   2      0.02      0.92    6.2   0.0    96   203     2   117     1   133 0.63 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+    -            284 10915at50557         -            974   9.5e-07   26.0   0.0   2   2   1.5e-05   0.00066   16.6   0.0     4    80   206   283   203   284 0.92 -
80377at50557_104688_0:000c4b|STRG.16082.2:190-741|+    -            184 10915at50557         -            974   2.6e-06   24.6   0.4   1   2     0.056       2.5    4.8   0.0    44    83    26    65     2    68 0.85 -
80377at50557_104688_0:000c4b|STRG.16082.2:190-741|+    -            184 10915at50557         -            974   2.6e-06   24.6   0.4   2   2   4.8e-06   0.00022   18.2   0.1    47   124    87   167    79   181 0.72 -
80377at50557_104688_0:000c4b|STRG.16082.3:190-741|+    -            184 10915at50557         -            974   2.6e-06   24.6   0.4   1   2     0.056       2.5    4.8   0.0    44    83    26    65     2    68 0.85 -
80377at50557_104688_0:000c4b|STRG.16082.3:190-741|+    -            184 10915at50557         -            974   2.6e-06   24.6   0.4   2   2   4.8e-06   0.00022   18.2   0.1    47   124    87   167    79   181 0.72 -
40115at50557_110193_0:00292f|STRG.6409.1:914-1648|+    -            245 10915at50557         -            974   3.4e-06   24.2   0.6   1   3       5.5   2.5e+02   -1.8   0.0   137   170     3    36     1    66 0.70 -
40115at50557_110193_0:00292f|STRG.6409.1:914-1648|+    -            245 10915at50557         -            974   3.4e-06   24.2   0.6   2   3   2.9e-06   0.00013   19.0   0.4    43   143    71   184    55   193 0.70 -
40115at50557_110193_0:00292f|STRG.6409.1:914-1648|+    -            245 10915at50557         -            974   3.4e-06   24.2   0.6   3   3      0.11         5    3.8   0.0    15    80   176   244   167   245 0.80 -
40115at50557_110193_0:00292f|STRG.6409.2:791-1525|+    -            245 10915at50557         -            974   3.4e-06   24.2   0.6   1   3       5.5   2.5e+02   -1.8   0.0   137   170     3    36     1    66 0.70 -
40115at50557_110193_0:00292f|STRG.6409.2:791-1525|+    -            245 10915at50557         -            974   3.4e-06   24.2   0.6   2   3   2.9e-06   0.00013   19.0   0.4    43   143    71   184    55   193 0.70 -
40115at50557_110193_0:00292f|STRG.6409.2:791-1525|+    -            245 10915at50557         -            974   3.4e-06   24.2   0.6   3   3      0.11         5    3.8   0.0    15    80   176   244   167   245 0.80 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+   -            417 10915at50557         -            974   4.7e-06   23.7   0.5   1   2   9.9e-06   0.00044   17.2   0.2    44   160    62   185    50   196 0.82 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+   -            417 10915at50557         -            974   4.7e-06   23.7   0.5   2   2     0.064       2.9    4.6   0.0    34    74   365   405   343   413 0.85 -
22030at50557_77166_0:00007a|STRG.2805.1:441-926|+      -            162 10915at50557         -            974     5e-06   23.6   0.1   1   1   4.9e-07   2.2e-05   21.5   0.1    34   111    72   152    45   162 0.80 -
49370at50557_456900_0:00265d|STRG.6693.1:222-1790|+    -            523 10915at50557         -            974   6.2e-06   23.3   0.0   1   3      0.14       6.4    3.4   0.0     9   147   219   381   211   384 0.58 -
49370at50557_456900_0:00265d|STRG.6693.1:222-1790|+    -            523 10915at50557         -            974   6.2e-06   23.3   0.0   2   3   0.00025     0.011   12.5   0.0    13    80   367   435   315   439 0.53 -
49370at50557_456900_0:00265d|STRG.6693.1:222-1790|+    -            523 10915at50557         -            974   6.2e-06   23.3   0.0   3   3    0.0001    0.0045   13.9   0.0    13   120   409   521   398   523 0.80 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+     -            183 10915at50557         -            974   6.8e-06   23.2   0.1   1   3         9     4e+02   -2.5   0.0    67    83    24    40    21    48 0.85 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+     -            183 10915at50557         -            974   6.8e-06   23.2   0.1   2   3     0.057       2.5    4.7   0.0    44    83    50    89    27    92 0.86 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+     -            183 10915at50557         -            974   6.8e-06   23.2   0.1   3   3   1.8e-05   0.00081   16.3   0.0    47   109   111   175   103   183 0.69 -
14512at50557_197043_0:0050fb|STRG.8740.2:403-696|+     -             98 10915at50557         -            974   1.2e-05   22.4   0.0   1   1   2.9e-07   1.3e-05   22.3   0.0    11    72    35    98    27    98 0.90 -
40115at50557_29031_0:00277e|STRG.15892.3:1407-2192|+   -            262 10915at50557         -            974   1.3e-05   22.2   0.1   1   2     0.012      0.54    7.0   0.0    17   112     3   114     1   130 0.61 -
40115at50557_29031_0:00277e|STRG.15892.3:1407-2192|+   -            262 10915at50557         -            974   1.3e-05   22.2   0.1   2   2   0.00023     0.011   12.6   0.0    20    81   196   258   176   261 0.82 -
40115at50557_29031_0:00277e|STRG.15892.4:1407-2192|+   -            262 10915at50557         -            974   1.3e-05   22.2   0.1   1   2     0.012      0.54    7.0   0.0    17   112     3   114     1   130 0.61 -
40115at50557_29031_0:00277e|STRG.15892.4:1407-2192|+   -            262 10915at50557         -            974   1.3e-05   22.2   0.1   2   2   0.00023     0.011   12.6   0.0    20    81   196   258   176   261 0.82 -
40115at50557_29031_0:00277e|STRG.15892.5:1577-2362|+   -            262 10915at50557         -            974   1.3e-05   22.2   0.1   1   2     0.012      0.54    7.0   0.0    17   112     3   114     1   130 0.61 -
40115at50557_29031_0:00277e|STRG.15892.5:1577-2362|+   -            262 10915at50557         -            974   1.3e-05   22.2   0.1   2   2   0.00023     0.011   12.6   0.0    20    81   196   258   176   261 0.82 -
40115at50557_29031_0:00277e|STRG.15892.7:1407-2192|+   -            262 10915at50557         -            974   1.3e-05   22.2   0.1   1   2     0.012      0.54    7.0   0.0    17   112     3   114     1   130 0.61 -
40115at50557_29031_0:00277e|STRG.15892.7:1407-2192|+   -            262 10915at50557         -            974   1.3e-05   22.2   0.1   2   2   0.00023     0.011   12.6   0.0    20    81   196   258   176   261 0.82 -
80377at50557_166361_0:002fc1|STRG.9790.1:511-1272|+    -            254 10915at50557         -            974   2.5e-05   21.3   0.0   1   1   1.2e-06   5.5e-05   20.2   0.0    43   120    13    95     8   111 0.84 -
80377at50557_166361_0:002fc1|STRG.9790.2:511-1272|+    -            254 10915at50557         -            974   2.5e-05   21.3   0.0   1   1   1.2e-06   5.5e-05   20.2   0.0    43   120    13    95     8   111 0.84 -
69548at50557_116153_0:002191|STRG.4014.1:466-1164|+    -            233 10915at50557         -            974     3e-05   21.1   0.1   1   2      0.16       7.2    3.2   0.0   421   463    89   131    75   136 0.84 -
69548at50557_116153_0:002191|STRG.4014.1:466-1164|+    -            233 10915at50557         -            974     3e-05   21.1   0.1   2   2   2.1e-05   0.00093   16.1   0.0    29   115   134   227   132   233 0.76 -
69548at50557_116153_0:002191|STRG.4014.2:493-1191|+    -            233 10915at50557         -            974     3e-05   21.1   0.1   1   2      0.16       7.2    3.2   0.0   421   463    89   131    75   136 0.84 -
69548at50557_116153_0:002191|STRG.4014.2:493-1191|+    -            233 10915at50557         -            974     3e-05   21.1   0.1   2   2   2.1e-05   0.00093   16.1   0.0    29   115   134   227   132   233 0.76 -
69548at50557_116153_0:002191|STRG.4014.3:640-1338|+    -            233 10915at50557         -            974     3e-05   21.1   0.1   1   2      0.16       7.2    3.2   0.0   421   463    89   131    75   136 0.84 -
69548at50557_116153_0:002191|STRG.4014.3:640-1338|+    -            233 10915at50557         -            974     3e-05   21.1   0.1   2   2   2.1e-05   0.00093   16.1   0.0    29   115   134   227   132   233 0.76 -
69548at50557_116153_0:002191|STRG.4014.4:703-1401|+    -            233 10915at50557         -            974     3e-05   21.1   0.1   1   2      0.16       7.2    3.2   0.0   421   463    89   131    75   136 0.84 -
69548at50557_116153_0:002191|STRG.4014.4:703-1401|+    -            233 10915at50557         -            974     3e-05   21.1   0.1   2   2   2.1e-05   0.00093   16.1   0.0    29   115   134   227   132   233 0.76 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 10915at50557         -            974     3e-05   21.1   0.1   1   3     0.012      0.52    7.0   0.2    50   120    22    92    15   102 0.83 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 10915at50557         -            974     3e-05   21.1   0.1   2   3    0.0007     0.031   11.1   0.0    14   100   131   220   123   233 0.84 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 10915at50557         -            974     3e-05   21.1   0.1   3   3       4.7   2.1e+02   -1.6   0.0    37    74   237   275   218   290 0.71 -
40115at50557_103372_0:0021d6|STRG.13166.3:3978-4988|+  -            337 10915at50557         -            974   3.1e-05   21.0   0.1   1   3     0.012      0.55    7.0   0.2    50   120    22    92    15   102 0.83 -
40115at50557_103372_0:0021d6|STRG.13166.3:3978-4988|+  -            337 10915at50557         -            974   3.1e-05   21.0   0.1   2   3   0.00072     0.032   11.0   0.0    14   100   131   220   123   235 0.84 -
40115at50557_103372_0:0021d6|STRG.13166.3:3978-4988|+  -            337 10915at50557         -            974   3.1e-05   21.0   0.1   3   3       3.1   1.4e+02   -1.0   0.0    24    81   223   282   217   322 0.75 -
80377at50557_123851_0:001311|STRG.4282.1:494-1288|+    -            265 10915at50557         -            974   3.2e-05   21.0   0.1   1   3      0.84        38    0.9   0.0    51    79     3    31     1    47 0.86 -
80377at50557_123851_0:001311|STRG.4282.1:494-1288|+    -            265 10915at50557         -            974   3.2e-05   21.0   0.1   2   3    0.0013     0.059   10.2   0.0    90   160    62   137    51   148 0.75 -
80377at50557_123851_0:001311|STRG.4282.1:494-1288|+    -            265 10915at50557         -            974   3.2e-05   21.0   0.1   3   3     0.033       1.5    5.5   0.1    12    83   153   228   145   238 0.80 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 10915at50557         -            974   3.8e-05   20.7   0.0   1   3     2e-05   0.00089   16.2   0.0    15    87    46   120    34   125 0.88 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 10915at50557         -            974   3.8e-05   20.7   0.0   2   3       3.4   1.5e+02   -1.1   0.0    46    90   126   170   118   219 0.81 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 10915at50557         -            974   3.8e-05   20.7   0.0   3   3      0.62        28    1.3   0.0    31    60   235   264   202   269 0.78 -
33043at50557_6973_0:0036f9|STRG.7514.1:1695-2330|+     -            212 10915at50557         -            974   6.2e-05   20.0   0.0   1   1     2e-06   8.8e-05   19.5   0.0    43   118   131   209   102   212 0.83 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 10915at50557         -            974   6.7e-05   19.9   0.3   1   2     0.072       3.2    4.4   0.1    15   150    48   191    36   214 0.55 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 10915at50557         -            974   6.7e-05   19.9   0.3   2   2   0.00011    0.0049   13.7   0.0    18   102   229   317   217   323 0.85 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+    -            367 10915at50557         -            974   6.9e-05   19.9   0.7   1   3   2.6e-05    0.0012   15.8   0.1    15   150    12   162     3   173 0.69 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+    -            367 10915at50557         -            974   6.9e-05   19.9   0.7   2   3      0.55        24    1.5   0.0    15    50   210   246   206   294 0.84 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+    -            367 10915at50557         -            974   6.9e-05   19.9   0.7   3   3       4.9   2.2e+02   -1.6   0.0    51    84   325   357   312   361 0.85 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+     -            431 10915at50557         -            974   0.00012   19.0   0.2   1   3   1.7e-05   0.00075   16.4   0.1    12    91   107   189   103   255 0.80 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+     -            431 10915at50557         -            974   0.00012   19.0   0.2   2   3       1.6        72   -0.1   0.0    46   112   230   297   186   334 0.68 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+     -            431 10915at50557         -            974   0.00012   19.0   0.2   3   3       3.5   1.6e+02   -1.2   0.0    50    87   360   397   319   415 0.81 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+     -            431 10915at50557         -            974   0.00012   19.0   0.2   1   3   1.7e-05   0.00075   16.4   0.1    12    91   107   189   103   255 0.80 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+     -            431 10915at50557         -            974   0.00012   19.0   0.2   2   3       1.6        72   -0.1   0.0    46   112   230   297   186   334 0.68 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+     -            431 10915at50557         -            974   0.00012   19.0   0.2   3   3       3.5   1.6e+02   -1.2   0.0    50    87   360   397   319   415 0.81 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+     -            416 10915at50557         -            974   0.00012   19.0   0.2   1   3   1.6e-05   0.00071   16.5   0.1    12    91   107   189   103   255 0.80 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+     -            416 10915at50557         -            974   0.00012   19.0   0.2   2   3       1.6        69   -0.0   0.0    46   112   230   297   186   333 0.68 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+     -            416 10915at50557         -            974   0.00012   19.0   0.2   3   3       4.4     2e+02   -1.5   0.0    51    85   361   395   326   404 0.81 -
57752at50557_680683_0:00261f|STRG.1347.1:4991-5866|+   -            292 10915at50557         -            974   0.00013   19.0   0.0   1   2   0.00028     0.013   12.4   0.0    45    86    50    91    36   125 0.86 -
57752at50557_680683_0:00261f|STRG.1347.1:4991-5866|+   -            292 10915at50557         -            974   0.00013   19.0   0.0   2   2     0.055       2.5    4.8   0.0    32   100   215   284   153   289 0.78 -
57752at50557_680683_0:00261f|STRG.1347.2:3870-4745|+   -            292 10915at50557         -            974   0.00013   19.0   0.0   1   2   0.00028     0.013   12.4   0.0    45    86    50    91    36   125 0.86 -
57752at50557_680683_0:00261f|STRG.1347.2:3870-4745|+   -            292 10915at50557         -            974   0.00013   19.0   0.0   2   2     0.055       2.5    4.8   0.0    32   100   215   284   153   289 0.78 -
76755at50557_64793_0:0021c2|STRG.1211.2:14-848|+       -            273 10915at50557         -            974   0.00014   18.8   0.1   1   2      0.24        11    2.7   0.0   402   445    63   106    56   151 0.67 -
76755at50557_64793_0:0021c2|STRG.1211.2:14-848|+       -            273 10915at50557         -            974   0.00014   18.8   0.1   2   2   7.8e-05    0.0035   14.2   0.0    18   102   178   266   166   272 0.85 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+   -            443 10915at50557         -            974   0.00016   18.7   0.9   1   4       1.3        59    0.2   0.0    42    83   157   201   132   212 0.70 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+   -            443 10915at50557         -            974   0.00016   18.7   0.9   2   4     0.018      0.81    6.4   0.1    18    84   177   248   169   252 0.75 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+   -            443 10915at50557         -            974   0.00016   18.7   0.9   3   4     0.036       1.6    5.4   0.1    48   119   276   348   266   383 0.70 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+   -            443 10915at50557         -            974   0.00016   18.7   0.9   4   4    0.0086      0.38    7.5   0.0    15    84   324   398   318   430 0.81 -
43553at50557_103372_0:0013d1|STRG.6288.1:355-1868|+    -            494 10915at50557         -            974   0.00032   17.7   0.2   1   2     0.013      0.59    6.8   0.0    49   112   157   223   144   245 0.78 -
43553at50557_103372_0:0013d1|STRG.6288.1:355-1868|+    -            494 10915at50557         -            974   0.00032   17.7   0.2   2   2    0.0042      0.19    8.5   0.0    24   101   298   379   286   401 0.75 -
43553at50557_103372_0:0013d1|STRG.6288.2:735-2248|+    -            494 10915at50557         -            974   0.00032   17.7   0.2   1   2     0.013      0.59    6.8   0.0    49   112   157   223   144   245 0.78 -
43553at50557_103372_0:0013d1|STRG.6288.2:735-2248|+    -            494 10915at50557         -            974   0.00032   17.7   0.2   2   2    0.0042      0.19    8.5   0.0    24   101   298   379   286   401 0.75 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 10915at50557         -            974   0.00032   17.6   1.1   1   2   0.00011    0.0051   13.7   0.1    61   113    15    69     2    83 0.77 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 10915at50557         -            974   0.00032   17.6   1.1   2   2      0.18       8.1    3.1   0.1    15   101   144   230   130   251 0.62 -
76755at50557_7224_0:001e1c|STRG.15892.3:186-884|+      -            233 10915at50557         -            974   0.00033   17.6   0.2   1   1   9.6e-06   0.00043   17.2   0.2     8   131    12   145     5   172 0.77 -
76755at50557_7224_0:001e1c|STRG.15892.4:186-884|+      -            233 10915at50557         -            974   0.00033   17.6   0.2   1   1   9.6e-06   0.00043   17.2   0.2     8   131    12   145     5   172 0.77 -
76755at50557_7224_0:001e1c|STRG.15892.5:356-1054|+     -            233 10915at50557         -            974   0.00033   17.6   0.2   1   1   9.6e-06   0.00043   17.2   0.2     8   131    12   145     5   172 0.77 -
76755at50557_7224_0:001e1c|STRG.15892.7:186-884|+      -            233 10915at50557         -            974   0.00033   17.6   0.2   1   1   9.6e-06   0.00043   17.2   0.2     8   131    12   145     5   172 0.77 -
80377at50557_7091_0:0009ff|STRG.15860.1:411-995|+      -            195 10915at50557         -            974   0.00036   17.5   0.0   1   1   1.1e-05    0.0005   17.0   0.0    47   107    12    75     7    91 0.84 -
80377at50557_7091_0:0009ff|STRG.15860.2:396-980|+      -            195 10915at50557         -            974   0.00036   17.5   0.0   1   1   1.1e-05    0.0005   17.0   0.0    47   107    12    75     7    91 0.84 -
80377at50557_7091_0:0009ff|STRG.15860.3:342-926|+      -            195 10915at50557         -            974   0.00036   17.5   0.0   1   1   1.1e-05    0.0005   17.0   0.0    47   107    12    75     7    91 0.84 -
80377at50557_7091_0:0009ff|STRG.15860.4:295-879|+      -            195 10915at50557         -            974   0.00036   17.5   0.0   1   1   1.1e-05    0.0005   17.0   0.0    47   107    12    75     7    91 0.84 -
80377at50557_217634_0:002edc|STRG.8858.1:288-881|+     -            198 10915at50557         -            974   0.00043   17.2   0.1   1   1   1.6e-05    0.0007   16.5   0.0    11   111    89   194    82   198 0.76 -
57752at50557_319348_0:00350b|STRG.9531.2:405-1064|+    -            220 10915at50557         -            974   0.00045   17.2   0.0   1   2      0.42        19    1.9   0.0    50    89     5    45     2    57 0.79 -
57752at50557_319348_0:00350b|STRG.9531.2:405-1064|+    -            220 10915at50557         -            974   0.00045   17.2   0.0   2   2   0.00014    0.0061   13.4   0.0    15    88    61   136    49   145 0.80 -
37475at50557_29031_0:002211|STRG.9531.3:673-1098|+     -            142 10915at50557         -            974   0.00057   16.8   0.0   1   2       1.4        64    0.1   0.0    52    89     1    39     1    52 0.76 -
37475at50557_29031_0:002211|STRG.9531.3:673-1098|+     -            142 10915at50557         -            974   0.00057   16.8   0.0   2   2   5.4e-05    0.0024   14.8   0.0    15    88    55   130    42   136 0.83 -
80377at50557_7004_0:003abf|STRG.10707.1:643-1383|+     -            247 10915at50557         -            974   0.00069   16.6   0.0   1   3     0.022         1    6.1   0.0    59   117     5    65     1   123 0.76 -
80377at50557_7004_0:003abf|STRG.10707.1:643-1383|+     -            247 10915at50557         -            974   0.00069   16.6   0.0   2   3       2.3     1e+02   -0.6   0.0    46    82   123   159    86   178 0.61 -
80377at50557_7004_0:003abf|STRG.10707.1:643-1383|+     -            247 10915at50557         -            974   0.00069   16.6   0.0   3   3    0.0076      0.34    7.6   0.0     8    56   178   229   171   237 0.78 -
