#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.7093.1:92-2047|+      -            652 31374at50557         -            569  2.2e-291  966.2  18.7   1   1  6.7e-291    2e-289  959.7  18.7     1   569     4   646     4   646 0.94 -
78072at50557_123851_0:000487|STRG.4718.1:423-1310|+     -            296 31374at50557         -            569   7.6e-18   63.1  10.3   3   4   2.7e-09   7.9e-08   30.0   1.1   343   442   113   222   108   252 0.84 -
78072at50557_123851_0:000487|STRG.4718.1:423-1310|+     -            296 31374at50557         -            569   7.6e-18   63.1  10.3   4   4     0.047       1.4    6.1   0.6   366   413   244   292   236   295 0.80 -
25500at50557_121845_0:000041|STRG.12145.1:349-1062|+    -            238 31374at50557         -            569   7.8e-18   63.0   7.0   1   2   2.6e-15   7.7e-14   49.8   1.4   335   460    30   158    22   170 0.88 -
25500at50557_121845_0:000041|STRG.12145.1:349-1062|+    -            238 31374at50557         -            569   7.8e-18   63.0   7.0   2   2   2.6e-07   7.8e-06   23.4   0.4   345   416   127   201   125   208 0.51 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+      -            739 31374at50557         -            569   9.3e-18   62.8   2.6   1   3   7.7e-05    0.0023   15.3   0.1   342   416   427   512   413   518 0.73 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+      -            739 31374at50557         -            569   9.3e-18   62.8   2.6   2   3      0.02      0.58    7.3   0.1   341   378   532   567   526   577 0.84 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+      -            739 31374at50557         -            569   9.3e-18   62.8   2.6   3   3   1.8e-11   5.3e-10   37.2   0.0   350   455   626   735   608   738 0.88 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+      -            741 31374at50557         -            569   1.1e-17   62.6   3.3   1   3   5.3e-05    0.0016   15.8   0.1   340   416   427   514   402   521 0.71 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+      -            741 31374at50557         -            569   1.1e-17   62.6   3.3   2   3     0.019      0.57    7.4   0.1   341   378   534   569   527   579 0.84 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+      -            741 31374at50557         -            569   1.1e-17   62.6   3.3   3   3   1.8e-11   5.3e-10   37.2   0.0   350   455   628   737   610   740 0.88 -
58729at50557_103372_0:00194e|STRG.940.1:143-1714|+      -            524 31374at50557         -            569   1.8e-17   61.9   0.3   1   1   1.2e-18   3.5e-17   60.9   0.3   330   533    62   277    38   288 0.86 -
55830at50557_103372_0:000f54|STRG.11664.1:261-1655|+    -            465 31374at50557         -            569   3.5e-17   60.9   0.3   1   4    0.0011     0.033   11.4   0.0   501   536   139   174   113   183 0.86 -
55830at50557_103372_0:000f54|STRG.11664.1:261-1655|+    -            465 31374at50557         -            569   3.5e-17   60.9   0.3   2   4         1        31    1.6   0.0   505   527   192   214   188   223 0.87 -
55830at50557_103372_0:000f54|STRG.11664.1:261-1655|+    -            465 31374at50557         -            569   3.5e-17   60.9   0.3   3   4   2.7e-12     8e-11   39.9   0.0   341   463   228   350   219   358 0.89 -
55830at50557_103372_0:000f54|STRG.11664.1:261-1655|+    -            465 31374at50557         -            569   3.5e-17   60.9   0.3   4   4      0.72        22    2.2   0.0   441   463   379   401   366   433 0.74 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+   -            262 31374at50557         -            569   5.7e-17   60.2   5.0   1   2    0.0011     0.033   11.5   0.3   415   487     3    80     1    88 0.78 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+   -            262 31374at50557         -            569   5.7e-17   60.2   5.0   2   2   2.4e-15   7.1e-14   50.0   0.7   387   531   103   262    93   262 0.80 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+    -            443 31374at50557         -            569   4.8e-15   53.8  14.1   1   3   4.8e-08   1.4e-06   25.9   5.4   361   462   141   248   131   251 0.87 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+    -            443 31374at50557         -            569   4.8e-15   53.8  14.1   2   3   0.00039     0.012   13.0   0.1   384   460   276   350   266   360 0.85 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+    -            443 31374at50557         -            569   4.8e-15   53.8  14.1   3   3   8.5e-09   2.5e-07   28.3   0.2   350   459   324   437   312   442 0.85 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+     -            293 31374at50557         -            569   6.6e-15   53.4   1.5   1   3       0.4        12    3.0   0.0   487   534    29    85    13    93 0.71 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+     -            293 31374at50557         -            569   6.6e-15   53.4   1.5   2   3   1.8e-09   5.3e-08   30.6   0.2   349   459   101   210    88   220 0.86 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+     -            293 31374at50557         -            569   6.6e-15   53.4   1.5   3   3   1.6e-05   0.00048   17.5   0.1   388   459   222   292   216   293 0.86 -
42371at50557_520822_0:00190c|STRG.10436.2:510-2330|+    -            607 31374at50557         -            569   9.8e-15   52.8   6.2   1   3         5   1.5e+02   -0.6   0.1     8    67    78   139    69   157 0.76 -
42371at50557_520822_0:00190c|STRG.10436.2:510-2330|+    -            607 31374at50557         -            569   9.8e-15   52.8   6.2   2   3   1.8e-07   5.3e-06   24.0   0.1   384   453   282   356   277   384 0.79 -
42371at50557_520822_0:00190c|STRG.10436.2:510-2330|+    -            607 31374at50557         -            569   9.8e-15   52.8   6.2   3   3   2.4e-09     7e-08   30.2   0.4   349   458   462   575   451   581 0.84 -
42371at50557_520822_0:00190c|STRG.10436.3:496-2337|+    -            607 31374at50557         -            569   9.8e-15   52.8   6.2   1   3         5   1.5e+02   -0.6   0.1     8    67    78   139    69   157 0.76 -
42371at50557_520822_0:00190c|STRG.10436.3:496-2337|+    -            607 31374at50557         -            569   9.8e-15   52.8   6.2   2   3   1.8e-07   5.3e-06   24.0   0.1   384   453   282   356   277   384 0.79 -
42371at50557_520822_0:00190c|STRG.10436.3:496-2337|+    -            607 31374at50557         -            569   9.8e-15   52.8   6.2   3   3   2.4e-09     7e-08   30.2   0.4   349   458   462   575   451   581 0.84 -
42371at50557_520822_0:00190c|STRG.10436.1:510-2333|+    -            608 31374at50557         -            569   9.8e-15   52.8   6.2   1   3         5   1.5e+02   -0.6   0.1     8    67    78   139    69   157 0.76 -
42371at50557_520822_0:00190c|STRG.10436.1:510-2333|+    -            608 31374at50557         -            569   9.8e-15   52.8   6.2   2   3   1.8e-07   5.3e-06   24.0   0.1   384   453   283   357   278   385 0.79 -
42371at50557_520822_0:00190c|STRG.10436.1:510-2333|+    -            608 31374at50557         -            569   9.8e-15   52.8   6.2   3   3   2.4e-09     7e-08   30.2   0.4   349   458   463   576   452   582 0.84 -
80377at50557_104688_0:000c4b|STRG.16082.2:190-741|+     -            184 31374at50557         -            569     1e-14   52.7   3.2   1   2      0.03      0.89    6.7   0.1   503   534    34    65     6    72 0.78 -
80377at50557_104688_0:000c4b|STRG.16082.2:190-741|+     -            184 31374at50557         -            569     1e-14   52.7   3.2   2   2     6e-14   1.8e-12   45.4   0.6   378   466    82   170    79   178 0.94 -
80377at50557_104688_0:000c4b|STRG.16082.3:190-741|+     -            184 31374at50557         -            569     1e-14   52.7   3.2   1   2      0.03      0.89    6.7   0.1   503   534    34    65     6    72 0.78 -
80377at50557_104688_0:000c4b|STRG.16082.3:190-741|+     -            184 31374at50557         -            569     1e-14   52.7   3.2   2   2     6e-14   1.8e-12   45.4   0.6   378   466    82   170    79   178 0.94 -
40115at50557_77166_0:00051d|STRG.8742.2:0-308|+         -            103 31374at50557         -            569   2.4e-14   51.5   0.0   1   1   8.8e-16   2.6e-14   51.4   0.0   359   459     3   103     1   103 0.97 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   1   3       2.6        77    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   2   3   1.1e-09   3.3e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   3   3   1.3e-05   0.00038   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   1   3       2.6        77    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   2   3   1.1e-09   3.3e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   3   3   1.3e-05   0.00038   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   1   3       2.6        77    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   2   3   1.1e-09   3.3e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   3   3   1.3e-05   0.00038   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   1   3       2.6        77    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   2   3   1.1e-09   3.3e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+      -            257 31374at50557         -            569   2.8e-14   51.3   1.7   3   3   1.3e-05   0.00038   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+     -            238 31374at50557         -            569   4.7e-14   50.6   1.6   1   3         4   1.2e+02   -0.3   0.0   507   534     4    31     1    40 0.84 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+     -            238 31374at50557         -            569   4.7e-14   50.6   1.6   2   3   1.1e-09   3.3e-08   31.3   0.1   349   459    47   156    35   166 0.86 -
80377at50557_116153_0:0002e6|STRG.872.5:2834-3547|+     -            238 31374at50557         -            569   4.7e-14   50.6   1.6   3   3   1.9e-05   0.00056   17.3   0.1   388   458   168   237   162   238 0.85 -
80377at50557_37344_0:0017d3|STRG.13748.1:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   1   3   8.3e-09   2.5e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.13748.1:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   2   3   9.9e-10   2.9e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.13748.1:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   3   3       0.1       3.1    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_37344_0:0017d3|STRG.13748.2:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   1   3   8.3e-09   2.5e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.13748.2:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   2   3   9.9e-10   2.9e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.13748.2:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   3   3       0.1       3.1    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_37344_0:0017d3|STRG.13748.3:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   1   3   8.3e-09   2.5e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.13748.3:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   2   3   9.9e-10   2.9e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.13748.3:892-1851|+     -            320 31374at50557         -            569     5e-14   50.5   4.8   3   3       0.1       3.1    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   1   3         2        60    0.7   0.0   505   534    17    46     8    57 0.85 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   2   3   1.7e-09   5.2e-08   30.6   0.2   349   464    62   176    49   182 0.88 -
80377at50557_39758_0:001a6c|STRG.909.1:1981-2742|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   3   3   1.5e-05   0.00044   17.6   0.1   388   459   183   253   176   254 0.85 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+       -            254 31374at50557         -            569   5.8e-14   50.3   2.2   1   3         2        60    0.7   0.0   505   534    17    46     8    57 0.85 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+       -            254 31374at50557         -            569   5.8e-14   50.3   2.2   2   3   1.7e-09   5.2e-08   30.6   0.2   349   464    62   176    49   182 0.88 -
80377at50557_39758_0:001a6c|STRG.909.2:931-1692|+       -            254 31374at50557         -            569   5.8e-14   50.3   2.2   3   3   1.5e-05   0.00044   17.6   0.1   388   459   183   253   176   254 0.85 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   1   3         2        60    0.7   0.0   505   534    17    46     8    57 0.85 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   2   3   1.7e-09   5.2e-08   30.6   0.2   349   464    62   176    49   182 0.88 -
80377at50557_39758_0:001a6c|STRG.909.3:1592-2353|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   3   3   1.5e-05   0.00044   17.6   0.1   388   459   183   253   176   254 0.85 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   1   3         2        60    0.7   0.0   505   534    17    46     8    57 0.85 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   2   3   1.7e-09   5.2e-08   30.6   0.2   349   464    62   176    49   182 0.88 -
80377at50557_39758_0:001a6c|STRG.909.4:1798-2559|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   3   3   1.5e-05   0.00044   17.6   0.1   388   459   183   253   176   254 0.85 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   1   3         2        60    0.7   0.0   505   534    17    46     8    57 0.85 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   2   3   1.7e-09   5.2e-08   30.6   0.2   349   464    62   176    49   182 0.88 -
80377at50557_39758_0:001a6c|STRG.909.6:1692-2453|+      -            254 31374at50557         -            569   5.8e-14   50.3   2.2   3   3   1.5e-05   0.00044   17.6   0.1   388   459   183   253   176   254 0.85 -
31374at50557_217634_0:002f47|STRG.3281.1:31-246|+       -             72 31374at50557         -            569     8e-14   49.8   0.2   1   1   2.9e-15   8.7e-14   49.7   0.2   345   458     1    72     1    72 0.51 -
80377at50557_217634_0:002edc|STRG.8858.1:288-881|+      -            198 31374at50557         -            569   8.2e-14   49.8   8.9   1   3   6.2e-07   1.8e-05   22.2   1.0   430   536     5   123     3   132 0.54 -
80377at50557_217634_0:002edc|STRG.8858.1:288-881|+      -            198 31374at50557         -            569   8.2e-14   49.8   8.9   2   3   8.6e-10   2.6e-08   31.6   1.0   336   472    37   176    34   181 0.89 -
80377at50557_217634_0:002edc|STRG.8858.1:288-881|+      -            198 31374at50557         -            569   8.2e-14   49.8   8.9   3   3   0.00057     0.017   12.4   0.0   343   411   131   198   125   198 0.80 -
40115at50557_597456_0:00265e|STRG.4355.1:1850-2719|+    -            290 31374at50557         -            569   1.4e-13   49.0   5.2   1   2   2.7e-05   0.00081   16.8   1.1   486   533    70   119     5   135 0.63 -
40115at50557_597456_0:00265e|STRG.4355.1:1850-2719|+    -            290 31374at50557         -            569   1.4e-13   49.0   5.2   2   2   5.7e-08   1.7e-06   25.6   0.1   346   414   138   206   128   255 0.86 -
80377at50557_39758_0:001a6c|STRG.909.5:1512-2213|+      -            234 31374at50557         -            569   1.5e-13   48.9   2.4   1   2   1.4e-09   4.2e-08   30.9   0.2   349   464    42   156    29   162 0.88 -
80377at50557_39758_0:001a6c|STRG.909.5:1512-2213|+      -            234 31374at50557         -            569   1.5e-13   48.9   2.4   2   2   1.3e-05   0.00038   17.8   0.1   388   459   163   233   157   234 0.85 -
78072at50557_29058_0:001c12|STRG.7963.1:284-1030|+      -            249 31374at50557         -            569   1.7e-13   48.7   8.8   1   2     7e-11   2.1e-09   35.2   1.1   343   442     5   111     2   145 0.85 -
78072at50557_29058_0:001c12|STRG.7963.1:284-1030|+      -            249 31374at50557         -            569   1.7e-13   48.7   8.8   2   2   1.2e-05   0.00036   17.9   1.5   335   420   148   239   121   246 0.80 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+     -            286 31374at50557         -            569     3e-13   47.9   4.7   1   2   2.7e-08     8e-07   26.7   1.1   386   540    12   162    10   189 0.75 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+     -            286 31374at50557         -            569     3e-13   47.9   4.7   2   2   2.2e-06   6.4e-05   20.4   0.1   381   440   216   278   183   282 0.80 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+      -            183 31374at50557         -            569   3.5e-13   47.7   2.6   1   3       2.5        74    0.4   0.0   446   463    25    42    18    50 0.74 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+      -            183 31374at50557         -            569   3.5e-13   47.7   2.6   2   3      0.03       0.9    6.7   0.1   503   534    58    89    30    95 0.78 -
80377at50557_34740_0:001fa0|STRG.16082.1:128-676|+      -            183 31374at50557         -            569   3.5e-13   47.7   2.6   3   3   3.8e-12   1.1e-10   39.4   0.4   378   455   106   183   103   183 0.97 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+     -            281 31374at50557         -            569     4e-12   44.2   4.0   1   3       4.8   1.4e+02   -0.6   0.1   392   408     1    17     1    22 0.87 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+     -            281 31374at50557         -            569     4e-12   44.2   4.0   2   3   8.7e-11   2.6e-09   34.9   0.1   349   461    45   163    27   178 0.87 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+     -            281 31374at50557         -            569     4e-12   44.2   4.0   3   3    0.0044      0.13    9.5   0.1   437   475   217   259   187   281 0.54 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+    -            417 31374at50557         -            569   5.7e-12   43.7   1.7   1   3     1e-05   0.00031   18.1   0.1   382   462    64   147    48   196 0.58 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+    -            417 31374at50557         -            569   5.7e-12   43.7   1.7   2   3     0.014      0.43    7.8   0.0   339   371   240   272   224   287 0.83 -
90358at50557_103372_0:0005af|STRG.15077.1:399-1649|+    -            417 31374at50557         -            569   5.7e-12   43.7   1.7   3   3   6.5e-05    0.0019   15.5   0.0   330   375   366   412   324   416 0.89 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+      -            255 31374at50557         -            569   8.5e-12   43.1   0.5   1   1   7.7e-12   2.3e-10   38.4   0.4   343   535     1   223     1   236 0.65 -
767at50557_520822_0:000947|STRG.1729.4:287-10369|+      -           3361 31374at50557         -            569   1.3e-11   42.5   1.3   1   3     0.016      0.49    7.6   0.1   379   421   175   217   173   232 0.81 -
767at50557_520822_0:000947|STRG.1729.4:287-10369|+      -           3361 31374at50557         -            569   1.3e-11   42.5   1.3   2   3       1.9        57    0.8   0.0   429   461  1120  1152  1091  1156 0.70 -
767at50557_520822_0:000947|STRG.1729.4:287-10369|+      -           3361 31374at50557         -            569   1.3e-11   42.5   1.3   3   3   1.6e-09   4.9e-08   30.7   0.0   350   536  3093  3302  3072  3319 0.80 -
767at50557_520822_0:000947|STRG.1729.7:287-10471|+      -           3395 31374at50557         -            569   1.3e-11   42.5   1.3   1   3     0.017       0.5    7.6   0.1   379   421   209   251   207   266 0.81 -
767at50557_520822_0:000947|STRG.1729.7:287-10471|+      -           3395 31374at50557         -            569   1.3e-11   42.5   1.3   2   3       1.9        57    0.8   0.0   429   461  1154  1186  1125  1190 0.70 -
767at50557_520822_0:000947|STRG.1729.7:287-10471|+      -           3395 31374at50557         -            569   1.3e-11   42.5   1.3   3   3   1.7e-09     5e-08   30.7   0.0   350   536  3127  3336  3106  3353 0.80 -
767at50557_520822_0:000947|STRG.1729.2:287-10372|+      -           3362 31374at50557         -            569   1.3e-11   42.5   1.3   1   3     0.016      0.49    7.6   0.1   379   421   176   218   174   233 0.81 -
767at50557_520822_0:000947|STRG.1729.2:287-10372|+      -           3362 31374at50557         -            569   1.3e-11   42.5   1.3   2   3       1.9        57    0.8   0.0   429   461  1121  1153  1092  1157 0.70 -
767at50557_520822_0:000947|STRG.1729.2:287-10372|+      -           3362 31374at50557         -            569   1.3e-11   42.5   1.3   3   3   1.6e-09   4.9e-08   30.7   0.0   350   536  3094  3303  3073  3320 0.80 -
767at50557_520822_0:000947|STRG.1729.3:0-9995|+         -           3332 31374at50557         -            569   1.6e-11   42.2   1.6   1   3     0.016      0.49    7.6   0.1   379   421   175   217   173   232 0.81 -
767at50557_520822_0:000947|STRG.1729.3:0-9995|+         -           3332 31374at50557         -            569   1.6e-11   42.2   1.6   2   3       1.9        56    0.8   0.0   429   461  1120  1152  1091  1156 0.70 -
767at50557_520822_0:000947|STRG.1729.3:0-9995|+         -           3332 31374at50557         -            569   1.6e-11   42.2   1.6   3   3   1.9e-09   5.5e-08   30.5   0.0   350   536  3064  3273  3053  3290 0.80 -
767at50557_520822_0:000947|STRG.1729.6:303-10298|+      -           3332 31374at50557         -            569   1.6e-11   42.2   1.6   1   3     0.016      0.49    7.6   0.1   379   421   176   218   174   233 0.81 -
767at50557_520822_0:000947|STRG.1729.6:303-10298|+      -           3332 31374at50557         -            569   1.6e-11   42.2   1.6   2   3       1.9        56    0.8   0.0   429   461  1121  1153  1092  1157 0.70 -
767at50557_520822_0:000947|STRG.1729.6:303-10298|+      -           3332 31374at50557         -            569   1.6e-11   42.2   1.6   3   3   1.9e-09   5.5e-08   30.5   0.0   350   536  3064  3273  3053  3290 0.80 -
767at50557_520822_0:000947|STRG.1729.5:287-10384|+      -           3366 31374at50557         -            569   1.6e-11   42.2   1.6   1   3     0.016      0.49    7.6   0.1   379   421   209   251   207   266 0.81 -
767at50557_520822_0:000947|STRG.1729.5:287-10384|+      -           3366 31374at50557         -            569   1.6e-11   42.2   1.6   2   3       1.9        57    0.8   0.0   429   461  1154  1186  1125  1190 0.70 -
767at50557_520822_0:000947|STRG.1729.5:287-10384|+      -           3366 31374at50557         -            569   1.6e-11   42.2   1.6   3   3   1.9e-09   5.6e-08   30.5   0.0   350   536  3098  3307  3087  3324 0.80 -
767at50557_520822_0:000947|STRG.1729.1:303-10301|+      -           3333 31374at50557         -            569   1.6e-11   42.2   1.6   1   3     0.016      0.49    7.6   0.1   379   421   176   218   174   233 0.81 -
767at50557_520822_0:000947|STRG.1729.1:303-10301|+      -           3333 31374at50557         -            569   1.6e-11   42.2   1.6   2   3       1.9        56    0.8   0.0   429   461  1121  1153  1092  1157 0.70 -
767at50557_520822_0:000947|STRG.1729.1:303-10301|+      -           3333 31374at50557         -            569   1.6e-11   42.2   1.6   3   3   1.9e-09   5.5e-08   30.5   0.0   350   536  3065  3274  3054  3291 0.80 -
78072at50557_139723_0:002bcb|STRG.10627.1:459-1259|+    -            267 31374at50557         -            569   2.8e-11   41.4   1.7   1   2      0.21       6.3    3.9   0.0   414   464     5    55     1    72 0.80 -
78072at50557_139723_0:002bcb|STRG.10627.1:459-1259|+    -            267 31374at50557         -            569   2.8e-11   41.4   1.7   2   2   3.8e-11   1.1e-09   36.1   0.6   346   471    72   198    61   210 0.82 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+     -            303 31374at50557         -            569   7.6e-11   40.0   0.8   1   2   0.00014    0.0041   14.4   0.1   503   548     1    46     1    63 0.63 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+     -            303 31374at50557         -            569   7.6e-11   40.0   0.8   2   2   9.3e-06   0.00028   18.3   0.1   325   531    66   303    48   303 0.73 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+     -            303 31374at50557         -            569   7.6e-11   40.0   0.8   1   2   0.00014    0.0041   14.4   0.1   503   548     1    46     1    63 0.63 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+     -            303 31374at50557         -            569   7.6e-11   40.0   0.8   2   2   9.3e-06   0.00028   18.3   0.1   325   531    66   303    48   303 0.73 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+     -            303 31374at50557         -            569   7.6e-11   40.0   0.8   1   2   0.00014    0.0041   14.4   0.1   503   548     1    46     1    63 0.63 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+     -            303 31374at50557         -            569   7.6e-11   40.0   0.8   2   2   9.3e-06   0.00028   18.3   0.1   325   531    66   303    48   303 0.73 -
74508at50557_7394_0:0023c7|STRG.12727.1:260-1135|+      -            292 31374at50557         -            569   1.3e-10   39.2   2.7   1   2     8e-08   2.4e-06   25.1   0.2   350   468    12   128     9   174 0.70 -
74508at50557_7394_0:0023c7|STRG.12727.1:260-1135|+      -            292 31374at50557         -            569   1.3e-10   39.2   2.7   2   2   0.00063     0.019   12.3   0.1   429   472   227   268   214   287 0.77 -
74508at50557_7394_0:0023c7|STRG.4734.1:0-980|+          -            327 31374at50557         -            569   1.3e-10   39.2   2.6   1   2   4.5e-12   1.3e-10   39.2   2.6   349   461    31   149    28   158 0.88 -
74508at50557_7394_0:0023c7|STRG.4734.1:0-980|+          -            327 31374at50557         -            569   1.3e-10   39.2   2.6   2   2       2.6        77    0.3   0.1   389   447   260   318   255   324 0.69 -
74508at50557_7394_0:0023c7|STRG.4734.2:276-1256|+       -            327 31374at50557         -            569   1.3e-10   39.2   2.6   1   2   4.5e-12   1.3e-10   39.2   2.6   349   461    31   149    28   158 0.88 -
74508at50557_7394_0:0023c7|STRG.4734.2:276-1256|+       -            327 31374at50557         -            569   1.3e-10   39.2   2.6   2   2       2.6        77    0.3   0.1   389   447   260   318   255   324 0.69 -
14512at50557_197043_0:0050fb|STRG.8740.2:403-696|+      -             98 31374at50557         -            569   1.7e-10   38.8   0.0   1   1   7.5e-12   2.2e-10   38.4   0.0   354   449     2    97     1    98 0.71 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+     -            299 31374at50557         -            569   2.1e-10   38.5   0.4   1   3    0.0023     0.068   10.4   0.0   503   536     1    34     1    47 0.85 -
