#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
37475at50557_103372_0:00039a|STRG.12616.1:2-1201|+     -            400 37475at50557         -            589   2.1e-94  315.9   8.0   1   1   1.5e-94   6.6e-93  311.0   8.0   257   566     7   400     4   400 0.86 -
80377at50557_38123_0:002ff9|STRG.10661.4:125-1726|+    -            534 37475at50557         -            589   3.1e-07   28.1   6.2   4   5       2.4     1e+02   -0.1   0.0    75   113   379   418   371   436 0.74 -
80377at50557_38123_0:002ff9|STRG.10661.4:125-1726|+    -            534 37475at50557         -            589   3.1e-07   28.1   6.2   5   5    0.0028      0.12    9.6   0.1    53   109   439   496   386   499 0.83 -
40115at50557_123851_0:00295a|STRG.10159.1:1958-2926|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   1   5   0.00085     0.037   11.3   0.0   146   246    60    90     8   103 0.53 -
40115at50557_123851_0:00295a|STRG.10159.1:1958-2926|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   2   5       0.7        31    1.7   0.0   145   191   106   157    99   165 0.73 -
40115at50557_123851_0:00295a|STRG.10159.1:1958-2926|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   3   5      0.31        14    2.8   0.0   149   187   157   194   153   201 0.80 -
40115at50557_123851_0:00295a|STRG.10159.1:1958-2926|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   4   5       0.5        22    2.2   0.0    70   103   239   272   211   284 0.67 -
40115at50557_123851_0:00295a|STRG.10159.1:1958-2926|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   5   5       2.8   1.2e+02   -0.3   0.1    77   108   292   323   289   323 0.85 -
40115at50557_123851_0:00295a|STRG.10159.2:588-1556|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   1   5   0.00085     0.037   11.3   0.0   146   246    60    90     8   103 0.53 -
40115at50557_123851_0:00295a|STRG.10159.2:588-1556|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   2   5       0.7        31    1.7   0.0   145   191   106   157    99   165 0.73 -
40115at50557_123851_0:00295a|STRG.10159.2:588-1556|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   3   5      0.31        14    2.8   0.0   149   187   157   194   153   201 0.80 -
40115at50557_123851_0:00295a|STRG.10159.2:588-1556|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   4   5       0.5        22    2.2   0.0    70   103   239   272   211   284 0.67 -
40115at50557_123851_0:00295a|STRG.10159.2:588-1556|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   5   5       2.8   1.2e+02   -0.3   0.1    77   108   292   323   289   323 0.85 -
40115at50557_123851_0:00295a|STRG.10159.3:1807-2775|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   1   5   0.00085     0.037   11.3   0.0   146   246    60    90     8   103 0.53 -
40115at50557_123851_0:00295a|STRG.10159.3:1807-2775|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   2   5       0.7        31    1.7   0.0   145   191   106   157    99   165 0.73 -
40115at50557_123851_0:00295a|STRG.10159.3:1807-2775|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   3   5      0.31        14    2.8   0.0   149   187   157   194   153   201 0.80 -
40115at50557_123851_0:00295a|STRG.10159.3:1807-2775|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   4   5       0.5        22    2.2   0.0    70   103   239   272   211   284 0.67 -
40115at50557_123851_0:00295a|STRG.10159.3:1807-2775|+  -            323 37475at50557         -            589   4.2e-07   27.7   0.1   5   5       2.8   1.2e+02   -0.3   0.1    77   108   292   323   289   323 0.85 -
40115at50557_123851_0:00295a|STRG.10159.4:103-1071|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   1   5   0.00085     0.037   11.3   0.0   146   246    60    90     8   103 0.53 -
40115at50557_123851_0:00295a|STRG.10159.4:103-1071|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   2   5       0.7        31    1.7   0.0   145   191   106   157    99   165 0.73 -
40115at50557_123851_0:00295a|STRG.10159.4:103-1071|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   3   5      0.31        14    2.8   0.0   149   187   157   194   153   201 0.80 -
40115at50557_123851_0:00295a|STRG.10159.4:103-1071|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   4   5       0.5        22    2.2   0.0    70   103   239   272   211   284 0.67 -
40115at50557_123851_0:00295a|STRG.10159.4:103-1071|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   5   5       2.8   1.2e+02   -0.3   0.1    77   108   292   323   289   323 0.85 -
40115at50557_123851_0:00295a|STRG.10159.5:803-1771|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   1   5   0.00085     0.037   11.3   0.0   146   246    60    90     8   103 0.53 -
40115at50557_123851_0:00295a|STRG.10159.5:803-1771|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   2   5       0.7        31    1.7   0.0   145   191   106   157    99   165 0.73 -
40115at50557_123851_0:00295a|STRG.10159.5:803-1771|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   3   5      0.31        14    2.8   0.0   149   187   157   194   153   201 0.80 -
40115at50557_123851_0:00295a|STRG.10159.5:803-1771|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   4   5       0.5        22    2.2   0.0    70   103   239   272   211   284 0.67 -
40115at50557_123851_0:00295a|STRG.10159.5:803-1771|+   -            323 37475at50557         -            589   4.2e-07   27.7   0.1   5   5       2.8   1.2e+02   -0.3   0.1    77   108   292   323   289   323 0.85 -
40115at50557_123851_0:00295a|STRG.10159.6:292-1278|+   -            329 37475at50557         -            589   4.7e-07   27.5   0.2   1   5   0.00088     0.038   11.3   0.0   146   246    60    90     8   103 0.53 -
40115at50557_123851_0:00295a|STRG.10159.6:292-1278|+   -            329 37475at50557         -            589   4.7e-07   27.5   0.2   2   5      0.72        31    1.6   0.0   145   191   106   157    99   165 0.73 -
40115at50557_123851_0:00295a|STRG.10159.6:292-1278|+   -            329 37475at50557         -            589   4.7e-07   27.5   0.2   3   5       0.3        13    2.9   0.0   149   187   157   194   151   201 0.80 -
40115at50557_123851_0:00295a|STRG.10159.6:292-1278|+   -            329 37475at50557         -            589   4.7e-07   27.5   0.2   4   5      0.51        22    2.1   0.0    70   103   245   278   217   290 0.67 -
40115at50557_123851_0:00295a|STRG.10159.6:292-1278|+   -            329 37475at50557         -            589   4.7e-07   27.5   0.2   5   5       2.9   1.3e+02   -0.3   0.1    77   108   298   329   295   329 0.85 -
56099at50557_103372_0:001a7e|STRG.15538.1:74-1405|+    -            444 37475at50557         -            589   4.9e-07   27.4   1.9   1   4       2.3     1e+02   -0.0   0.0    79   109    64    95    60   106 0.59 -
56099at50557_103372_0:001a7e|STRG.15538.1:74-1405|+    -            444 37475at50557         -            589   4.9e-07   27.4   1.9   2   4    0.0016     0.071   10.4   0.1    71   109    99   137    81   141 0.80 -
56099at50557_103372_0:001a7e|STRG.15538.1:74-1405|+    -            444 37475at50557         -            589   4.9e-07   27.4   1.9   3   4      0.13       5.6    4.1   0.0   118   221   211   320   206   328 0.61 -
56099at50557_103372_0:001a7e|STRG.15538.1:74-1405|+    -            444 37475at50557         -            589   4.9e-07   27.4   1.9   4   4    0.0038      0.17    9.2   0.1   157   185   329   357   322   372 0.87 -
31374at50557_217634_0:001dc6|STRG.14278.4:255-656|+    -            134 37475at50557         -            589   5.1e-07   27.4   0.2   1   1   2.7e-08   1.2e-06   26.2   0.2    86   182    10   119     3   124 0.81 -
22030at50557_77166_0:00007a|STRG.2805.1:441-926|+      -            162 37475at50557         -            589   5.6e-07   27.2   0.5   1   2     5e-06   0.00022   18.7   0.1   147   184    86   123    69   128 0.91 -
22030at50557_77166_0:00007a|STRG.2805.1:441-926|+      -            162 37475at50557         -            589   5.6e-07   27.2   0.5   2   2     0.015      0.64    7.2   0.0   148   180   130   162   124   162 0.85 -
55830at50557_103372_0:000f54|STRG.11664.1:261-1655|+   -            465 37475at50557         -            589   5.7e-07   27.2   1.8   1   3   1.8e-05   0.00079   16.8   0.0     4   110   142   263   139   267 0.74 -
55830at50557_103372_0:000f54|STRG.11664.1:261-1655|+   -            465 37475at50557         -            589   5.7e-07   27.2   1.8   2   3      0.34        15    2.7   0.0   150   184   274   308   270   316 0.82 -
55830at50557_103372_0:000f54|STRG.11664.1:261-1655|+   -            465 37475at50557         -            589   5.7e-07   27.2   1.8   3   3       1.6        71    0.5   0.1   187   242   372   434   359   438 0.66 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 37475at50557         -            589   5.9e-07   27.2   2.4   1   3   8.7e-06   0.00038   17.9   0.3    90   246    12   197     5   203 0.68 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 37475at50557         -            589   5.9e-07   27.2   2.4   2   3      0.02      0.88    6.8   0.0    78   109   220   251   212   272 0.73 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 37475at50557         -            589   5.9e-07   27.2   2.4   3   3         2        89    0.2   0.1    86   111   271   296   257   303 0.76 -
80377at50557_7091_0:0009ff|STRG.15860.1:411-995|+      -            195 37475at50557         -            589   8.5e-07   26.6   0.0   1   2   3.6e-05    0.0016   15.8   0.1   145   201    11    67     5    70 0.92 -
80377at50557_7091_0:0009ff|STRG.15860.1:411-995|+      -            195 37475at50557         -            589   8.5e-07   26.6   0.0   2   2   0.00084     0.037   11.3   0.0   150   192    59   103    50   112 0.81 -
80377at50557_7091_0:0009ff|STRG.15860.2:396-980|+      -            195 37475at50557         -            589   8.5e-07   26.6   0.0   1   2   3.6e-05    0.0016   15.8   0.1   145   201    11    67     5    70 0.92 -
80377at50557_7091_0:0009ff|STRG.15860.2:396-980|+      -            195 37475at50557         -            589   8.5e-07   26.6   0.0   2   2   0.00084     0.037   11.3   0.0   150   192    59   103    50   112 0.81 -
80377at50557_7091_0:0009ff|STRG.15860.3:342-926|+      -            195 37475at50557         -            589   8.5e-07   26.6   0.0   1   2   3.6e-05    0.0016   15.8   0.1   145   201    11    67     5    70 0.92 -
80377at50557_7091_0:0009ff|STRG.15860.3:342-926|+      -            195 37475at50557         -            589   8.5e-07   26.6   0.0   2   2   0.00084     0.037   11.3   0.0   150   192    59   103    50   112 0.81 -
80377at50557_7091_0:0009ff|STRG.15860.4:295-879|+      -            195 37475at50557         -            589   8.5e-07   26.6   0.0   1   2   3.6e-05    0.0016   15.8   0.1   145   201    11    67     5    70 0.92 -
80377at50557_7091_0:0009ff|STRG.15860.4:295-879|+      -            195 37475at50557         -            589   8.5e-07   26.6   0.0   2   2   0.00084     0.037   11.3   0.0   150   192    59   103    50   112 0.81 -
13625at50557_103372_0:00203b|STRG.1696.1:4-2655|+      -            884 37475at50557         -            589   1.9e-06   25.5   3.3   1   3      0.25        11    3.2   0.1    82   109   101   128    91   153 0.70 -
13625at50557_103372_0:00203b|STRG.1696.1:4-2655|+      -            884 37475at50557         -            589   1.9e-06   25.5   3.3   2   3       9.8   4.3e+02   -2.1   0.0   182   248   265   336   260   350 0.64 -
13625at50557_103372_0:00203b|STRG.1696.1:4-2655|+      -            884 37475at50557         -            589   1.9e-06   25.5   3.3   3   3   3.9e-06   0.00017   19.1   0.1    78   248   349   550   328   561 0.63 -
14512at50557_56086_0:000590|STRG.6561.1:586-1053|+     -            156 37475at50557         -            589   3.1e-06   24.8   0.0   1   1   7.9e-07   3.4e-05   21.3   0.1    70   176    32   152    20   156 0.75 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 37475at50557         -            589   4.2e-06   24.3   3.3   1   2   0.00037     0.016   12.5   0.1   151   188     2    40     1    49 0.87 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 37475at50557         -            589   4.2e-06   24.3   3.3   2   2   0.00057     0.025   11.9   0.6   147   182   126   162    45   177 0.77 -
78072at50557_7038_0:0021a3|STRG.15086.1:417-1265|+     -            283 37475at50557         -            589     5e-06   24.1   2.6   1   3   0.00043     0.019   12.3   0.1   144   191    39    88    36    96 0.81 -
78072at50557_7038_0:0021a3|STRG.15086.1:417-1265|+     -            283 37475at50557         -            589     5e-06   24.1   2.6   2   3    0.0073      0.32    8.2   0.2   158   183    96   121    92   132 0.77 -
78072at50557_7038_0:0021a3|STRG.15086.1:417-1265|+     -            283 37475at50557         -            589     5e-06   24.1   2.6   3   3      0.44        19    2.3   0.0   148   182   129   164   122   177 0.75 -
78072at50557_7038_0:0021a3|STRG.15086.2:325-1173|+     -            283 37475at50557         -            589     5e-06   24.1   2.6   1   3   0.00043     0.019   12.3   0.1   144   191    39    88    36    96 0.81 -
78072at50557_7038_0:0021a3|STRG.15086.2:325-1173|+     -            283 37475at50557         -            589     5e-06   24.1   2.6   2   3    0.0073      0.32    8.2   0.2   158   183    96   121    92   132 0.77 -
78072at50557_7038_0:0021a3|STRG.15086.2:325-1173|+     -            283 37475at50557         -            589     5e-06   24.1   2.6   3   3      0.44        19    2.3   0.0   148   182   129   164   122   177 0.75 -
90358at50557_108931_0:000131|STRG.628.1:641-1267|+     -            209 37475at50557         -            589   5.6e-06   23.9   0.2   1   2   0.00039     0.017   12.4   0.0    68   111    14    57     1    75 0.82 -
90358at50557_108931_0:000131|STRG.628.1:641-1267|+     -            209 37475at50557         -            589   5.6e-06   23.9   0.2   2   2    0.0025      0.11    9.8   0.1    77   180   169   201   154   208 0.67 -
31374at50557_133901_0:001035|STRG.14278.2:1079-2605|+  -            509 37475at50557         -            589   5.6e-06   23.9   0.5   1   2    0.0038      0.17    9.2   0.0   154   246   309   415   297   423 0.73 -
31374at50557_133901_0:001035|STRG.14278.2:1079-2605|+  -            509 37475at50557         -            589   5.6e-06   23.9   0.5   2   2   4.8e-07   2.1e-05   22.0   0.1    84   182   352   463   342   468 0.81 -
31374at50557_133901_0:001035|STRG.14278.1:1137-2681|+  -            515 37475at50557         -            589   5.8e-06   23.9   0.4   1   2    0.0039      0.17    9.1   0.0   154   246   315   421   303   429 0.73 -
31374at50557_133901_0:001035|STRG.14278.1:1137-2681|+  -            515 37475at50557         -            589   5.8e-06   23.9   0.4   2   2   4.9e-07   2.2e-05   22.0   0.1    84   182   358   469   348   474 0.81 -
31374at50557_133901_0:001035|STRG.14278.3:356-1900|+   -            515 37475at50557         -            589   5.8e-06   23.9   0.4   1   2    0.0039      0.17    9.1   0.0   154   246   315   421   303   429 0.73 -
31374at50557_133901_0:001035|STRG.14278.3:356-1900|+   -            515 37475at50557         -            589   5.8e-06   23.9   0.4   2   2   4.9e-07   2.2e-05   22.0   0.1    84   182   358   469   348   474 0.81 -
48053at50557_13249_0:0016bb|STRG.3351.1:750-1724|+     -            325 37475at50557         -            589   6.5e-06   23.7   2.3   1   3    0.0019     0.081   10.2   0.1   144   186    62   105    59   111 0.85 -
48053at50557_13249_0:0016bb|STRG.3351.1:750-1724|+     -            325 37475at50557         -            589   6.5e-06   23.7   2.3   2   3      0.29        13    3.0   0.1    56   108   174   227   160   231 0.79 -
48053at50557_13249_0:0016bb|STRG.3351.1:750-1724|+     -            325 37475at50557         -            589   6.5e-06   23.7   2.3   3   3      0.18       7.7    3.7   0.0   122   181   262   319   244   323 0.60 -
80377at50557_166361_0:002fc1|STRG.9790.1:511-1272|+    -            254 37475at50557         -            589   8.9e-06   23.3   0.2   1   3   5.4e-06   0.00024   18.6   0.1   136   199     7    70     2    73 0.79 -
80377at50557_166361_0:002fc1|STRG.9790.1:511-1272|+    -            254 37475at50557         -            589   8.9e-06   23.3   0.2   2   3      0.99        43    1.2   0.0    42   107    70   139    63   142 0.72 -
80377at50557_166361_0:002fc1|STRG.9790.1:511-1272|+    -            254 37475at50557         -            589   8.9e-06   23.3   0.2   3   3       3.2   1.4e+02   -0.5   0.0   184   201   224   241   213   251 0.72 -
80377at50557_166361_0:002fc1|STRG.9790.2:511-1272|+    -            254 37475at50557         -            589   8.9e-06   23.3   0.2   1   3   5.4e-06   0.00024   18.6   0.1   136   199     7    70     2    73 0.79 -
80377at50557_166361_0:002fc1|STRG.9790.2:511-1272|+    -            254 37475at50557         -            589   8.9e-06   23.3   0.2   2   3      0.99        43    1.2   0.0    42   107    70   139    63   142 0.72 -
80377at50557_166361_0:002fc1|STRG.9790.2:511-1272|+    -            254 37475at50557         -            589   8.9e-06   23.3   0.2   3   3       3.2   1.4e+02   -0.5   0.0   184   201   224   241   213   251 0.72 -
57752at50557_103372_0:000c5a|STRG.2346.1:163-1527|+    -            455 37475at50557         -            589   9.9e-06   23.1   4.1   1   4      0.36        16    2.6   0.1   149   182   142   175   137   184 0.85 -
57752at50557_103372_0:000c5a|STRG.2346.1:163-1527|+    -            455 37475at50557         -            589   9.9e-06   23.1   4.1   2   4      0.09       3.9    4.6   0.0   151   187   186   222   180   226 0.82 -
57752at50557_103372_0:000c5a|STRG.2346.1:163-1527|+    -            455 37475at50557         -            589   9.9e-06   23.1   4.1   3   4     0.044       1.9    5.7   0.0   145   189   222   266   216   272 0.88 -
57752at50557_103372_0:000c5a|STRG.2346.1:163-1527|+    -            455 37475at50557         -            589   9.9e-06   23.1   4.1   4   4     0.029       1.3    6.3   0.3    95   182   285   383   270   393 0.63 -
57752at50557_103372_0:000c5a|STRG.2346.3:163-1527|+    -            455 37475at50557         -            589   9.9e-06   23.1   4.1   1   4      0.36        16    2.6   0.1   149   182   142   175   137   184 0.85 -
57752at50557_103372_0:000c5a|STRG.2346.3:163-1527|+    -            455 37475at50557         -            589   9.9e-06   23.1   4.1   2   4      0.09       3.9    4.6   0.0   151   187   186   222   180   226 0.82 -
57752at50557_103372_0:000c5a|STRG.2346.3:163-1527|+    -            455 37475at50557         -            589   9.9e-06   23.1   4.1   3   4     0.044       1.9    5.7   0.0   145   189   222   266   216   272 0.88 -
57752at50557_103372_0:000c5a|STRG.2346.3:163-1527|+    -            455 37475at50557         -            589   9.9e-06   23.1   4.1   4   4     0.029       1.3    6.3   0.3    95   182   285   383   270   393 0.63 -
78072at50557_123851_0:000487|STRG.4718.1:423-1310|+    -            296 37475at50557         -            589     1e-05   23.1   7.3   1   2      0.09       3.9    4.6   0.0   153   182    19    47     8    54 0.53 -
78072at50557_123851_0:000487|STRG.4718.1:423-1310|+    -            296 37475at50557         -            589     1e-05   23.1   7.3   2   2   5.7e-06   0.00025   18.5   1.4   148   255    70   199    65   216 0.74 -
49370at50557_456900_0:00265d|STRG.6693.1:222-1790|+    -            523 37475at50557         -            589   1.2e-05   22.8   1.4   1   3      0.46        20    2.3   0.0    84   131   227   275   222   289 0.78 -
49370at50557_456900_0:00265d|STRG.6693.1:222-1790|+    -            523 37475at50557         -            589   1.2e-05   22.8   1.4   2   3      0.36        16    2.6   0.0   149   185   363   399   350   405 0.79 -
49370at50557_456900_0:00265d|STRG.6693.1:222-1790|+    -            523 37475at50557         -            589   1.2e-05   22.8   1.4   3   3   0.00014    0.0063   13.9   0.0    71   180   398   521   395   523 0.79 -
78072at50557_39758_0:003b38|STRG.3767.1:348-1178|+     -            277 37475at50557         -            589   1.4e-05   22.6   2.6   1   3      0.12       5.1    4.3   0.0    89   114     5    31     1    42 0.78 -
78072at50557_39758_0:003b38|STRG.3767.1:348-1178|+     -            277 37475at50557         -            589   1.4e-05   22.6   2.6   2   3      0.17       7.3    3.7   0.1   163   211    59   107    41   126 0.76 -
78072at50557_39758_0:003b38|STRG.3767.1:348-1178|+     -            277 37475at50557         -            589   1.4e-05   22.6   2.6   3   3   0.00017    0.0076   13.6   0.1   111   184   135   217   123   250 0.76 -
78072at50557_39758_0:003b38|STRG.3767.3:322-1152|+     -            277 37475at50557         -            589   1.4e-05   22.6   2.6   1   3      0.12       5.1    4.3   0.0    89   114     5    31     1    42 0.78 -
78072at50557_39758_0:003b38|STRG.3767.3:322-1152|+     -            277 37475at50557         -            589   1.4e-05   22.6   2.6   2   3      0.17       7.3    3.7   0.1   163   211    59   107    41   126 0.76 -
78072at50557_39758_0:003b38|STRG.3767.3:322-1152|+     -            277 37475at50557         -            589   1.4e-05   22.6   2.6   3   3   0.00017    0.0076   13.6   0.1   111   184   135   217   123   250 0.76 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+   -            218 37475at50557         -            589     2e-05   22.1   0.6   1   2   0.00018    0.0079   13.5   0.0   150   180     3    34     1    38 0.84 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+   -            218 37475at50557         -            589     2e-05   22.1   0.6   2   2     0.071       3.1    5.0   0.1   147   190    50    94    40   100 0.80 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+    -            218 37475at50557         -            589     2e-05   22.1   0.6   1   2   0.00018    0.0079   13.5   0.0   150   180     3    34     1    38 0.84 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+    -            218 37475at50557         -            589     2e-05   22.1   0.6   2   2     0.071       3.1    5.0   0.1   147   190    50    94    40   100 0.80 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+    -            218 37475at50557         -            589     2e-05   22.1   0.6   1   2   0.00018    0.0079   13.5   0.0   150   180     3    34     1    38 0.84 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+    -            218 37475at50557         -            589     2e-05   22.1   0.6   2   2     0.071       3.1    5.0   0.1   147   190    50    94    40   100 0.80 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+    -            218 37475at50557         -            589     2e-05   22.1   0.6   1   2   0.00018    0.0079   13.5   0.0   150   180     3    34     1    38 0.84 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+    -            218 37475at50557         -            589     2e-05   22.1   0.6   2   2     0.071       3.1    5.0   0.1   147   190    50    94    40   100 0.80 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+   -            218 37475at50557         -            589     2e-05   22.1   0.6   1   2   0.00018    0.0079   13.5   0.0   150   180     3    34     1    38 0.84 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+   -            218 37475at50557         -            589     2e-05   22.1   0.6   2   2     0.071       3.1    5.0   0.1   147   190    50    94    40   100 0.80 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+   -            218 37475at50557         -            589     2e-05   22.1   0.6   1   2   0.00018    0.0079   13.5   0.0   150   180     3    34     1    38 0.84 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+   -            218 37475at50557         -            589     2e-05   22.1   0.6   2   2     0.071       3.1    5.0   0.1   147   190    50    94    40   100 0.80 -
74508at50557_7394_0:0023c7|STRG.12727.1:260-1135|+     -            292 37475at50557         -            589   2.1e-05   22.1   0.1   1   2   0.00027     0.012   13.0   0.0   133   202    71   148    60   157 0.79 -
74508at50557_7394_0:0023c7|STRG.12727.1:260-1135|+     -            292 37475at50557         -            589   2.1e-05   22.1   0.1   2   2     0.022      0.96    6.7   0.0   157   202   234   289   220   292 0.76 -
58729at50557_103372_0:00194e|STRG.940.1:143-1714|+     -            524 37475at50557         -            589   2.6e-05   21.7   0.0   1   2   0.00026     0.011   13.0   0.0    75   194    74   207    26   224 0.78 -
58729at50557_103372_0:00194e|STRG.940.1:143-1714|+     -            524 37475at50557         -            589   2.6e-05   21.7   0.0   2   2      0.03       1.3    6.2   0.0   147   192   243   288   237   315 0.89 -
80377at50557_7237_0:001b62|STRG.10707.2:809-1666|+     -            286 37475at50557         -            589     3e-05   21.5   0.4   1   2   3.5e-06   0.00015   19.2   0.1    55   108    11    65     6    69 0.92 -
80377at50557_7237_0:001b62|STRG.10707.2:809-1666|+     -            286 37475at50557         -            589     3e-05   21.5   0.4   2   2       2.4     1e+02   -0.1   0.0   181   211   166   197   156   248 0.71 -
80377at50557_7222_0:00003c|STRG.3282.1:5-457|+         -            151 37475at50557         -            589   3.7e-05   21.2   0.9   1   2   0.00011    0.0049   14.2   0.2   148   182    64    98     5   114 0.77 -
80377at50557_7222_0:00003c|STRG.3282.1:5-457|+         -            151 37475at50557         -            589   3.7e-05   21.2   0.9   2   2      0.14       6.1    4.0   0.0   160   185   118   143   106   148 0.82 -
78072at50557_139723_0:002bcb|STRG.10627.1:459-1259|+   -            267 37475at50557         -            589   4.7e-05   20.9   0.1   1   2     0.084       3.7    4.7   0.1   149   205    80   138    73   151 0.82 -
78072at50557_139723_0:002bcb|STRG.10627.1:459-1259|+   -            267 37475at50557         -            589   4.7e-05   20.9   0.1   2   2   0.00013    0.0058   14.0   0.0   146   193   154   199   143   210 0.87 -
25500at50557_121845_0:000041|STRG.12145.1:349-1062|+   -            238 37475at50557         -            589   5.1e-05   20.8   2.4   1   3       0.3        13    2.9   0.2   121   189     4    80     2    95 0.68 -
25500at50557_121845_0:000041|STRG.12145.1:349-1062|+   -            238 37475at50557         -            589   5.1e-05   20.8   2.4   2   3   1.6e-05   0.00068   17.1   0.0    72   112   120   160    92   163 0.83 -
25500at50557_121845_0:000041|STRG.12145.1:349-1062|+   -            238 37475at50557         -            589   5.1e-05   20.8   2.4   3   3       6.9     3e+02   -1.6   0.0   158   183   177   205   163   218 0.72 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 37475at50557         -            589   5.8e-05   20.6   0.0   1   3   0.00033     0.014   12.7   0.0   121   181    51   115    43   119 0.77 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 37475at50557         -            589   5.8e-05   20.6   0.0   2   3       8.1   3.5e+02   -1.8   0.0    93   181   145   162   130   172 0.62 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 37475at50557         -            589   5.8e-05   20.6   0.0   3   3     0.096       4.2    4.5   0.0    61   105   236   281   202   281 0.83 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 37475at50557         -            589   6.4e-05   20.5  23.6   1   6    0.0037      0.16    9.2   0.4    74   111     9    46     4    48 0.88 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 37475at50557         -            589   6.4e-05   20.5  23.6   2   6   0.00052     0.023   12.0   0.2   150   201    59   122    52   124 0.78 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 37475at50557         -            589   6.4e-05   20.5  23.6   3   6     0.028       1.2    6.3   2.0   148   196   101   150    94   176 0.70 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 37475at50557         -            589   6.4e-05   20.5  23.6   4   6      0.15       6.4    3.9   0.0    77   180   145   177   142   190 0.60 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 37475at50557         -            589   6.4e-05   20.5  23.6   5   6     0.038       1.7    5.9   1.0   148   181   191   224   185   229 0.84 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 37475at50557         -            589   6.4e-05   20.5  23.6   6   6       5.8   2.5e+02   -1.3   0.0   151   180   252   281   246   288 0.62 -
77772at50557_121845_0:003bba|STRG.11923.5:1653-2559|-  -            300 37475at50557         -            589   6.7e-05   20.4   0.1   1   3     0.013      0.55    7.5   0.0    78   183    17   137     5   204 0.62 -
77772at50557_121845_0:003bba|STRG.11923.5:1653-2559|-  -            300 37475at50557         -            589   6.7e-05   20.4   0.1   2   3       2.9   1.3e+02   -0.4   0.0    58    83   188   213   182   220 0.88 -
77772at50557_121845_0:003bba|STRG.11923.5:1653-2559|-  -            300 37475at50557         -            589   6.7e-05   20.4   0.1   3   3    0.0077      0.34    8.2   0.0   153   189   226   262   220   269 0.88 -
