#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
34006at50557_520822_0:000571|STRG.11457.1:155-2122|+   -            656 34006at50557         -            414  1.3e-228  757.7   5.0   1   1  1.1e-229  4.9e-228  755.8   5.0     1   414   175   640   175   640 0.93 -
27737at50557_103372_0:000a01|STRG.8506.1:47-1879|+     -            611 34006at50557         -            414   5.4e-06   24.4   0.5   2   2       1.2        53    1.4   0.0    18    56   251   295   241   305 0.76 -
69548at50557_609295_0:002245|STRG.5121.3:1294-1992|+   -            233 34006at50557         -            414     6e-06   24.3   0.4   1   2      0.12       5.1    4.7   0.0   150   183    18    53     7    67 0.78 -
69548at50557_609295_0:002245|STRG.5121.3:1294-1992|+   -            233 34006at50557         -            414     6e-06   24.3   0.4   2   2   1.8e-05   0.00081   17.3   0.2   107   218    77   201    57   208 0.68 -
58729at50557_103372_0:00194e|STRG.940.1:143-1714|+     -            524 34006at50557         -            414   8.1e-06   23.8   0.6   1   2    0.0017     0.073   10.8   0.1   144   232    71   165    45   232 0.66 -
58729at50557_103372_0:00194e|STRG.940.1:143-1714|+     -            524 34006at50557         -            414   8.1e-06   23.8   0.6   2   2    0.0022     0.097   10.4   0.0     9    50   244   284   239   328 0.80 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+   -            218 34006at50557         -            414   8.3e-06   23.8   0.1   1   2     0.045         2    6.1   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+   -            218 34006at50557         -            414   8.3e-06   23.8   0.1   2   2   5.7e-05    0.0025   15.6   0.0   117   190    61   135    46   205 0.77 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+    -            218 34006at50557         -            414   8.3e-06   23.8   0.1   1   2     0.045         2    6.1   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+    -            218 34006at50557         -            414   8.3e-06   23.8   0.1   2   2   5.7e-05    0.0025   15.6   0.0   117   190    61   135    46   205 0.77 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+    -            218 34006at50557         -            414   8.3e-06   23.8   0.1   1   2     0.045         2    6.1   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+    -            218 34006at50557         -            414   8.3e-06   23.8   0.1   2   2   5.7e-05    0.0025   15.6   0.0   117   190    61   135    46   205 0.77 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+    -            218 34006at50557         -            414   8.3e-06   23.8   0.1   1   2     0.045         2    6.1   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+    -            218 34006at50557         -            414   8.3e-06   23.8   0.1   2   2   5.7e-05    0.0025   15.6   0.0   117   190    61   135    46   205 0.77 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+   -            218 34006at50557         -            414   8.3e-06   23.8   0.1   1   2     0.045         2    6.1   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+   -            218 34006at50557         -            414   8.3e-06   23.8   0.1   2   2   5.7e-05    0.0025   15.6   0.0   117   190    61   135    46   205 0.77 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+   -            218 34006at50557         -            414   8.3e-06   23.8   0.1   1   2     0.045         2    6.1   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+   -            218 34006at50557         -            414   8.3e-06   23.8   0.1   2   2   5.7e-05    0.0025   15.6   0.0   117   190    61   135    46   205 0.77 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+    -            357 34006at50557         -            414   2.7e-05   22.1   0.3   1   4         1        45    1.6   0.0   267   291     3    27     1    42 0.84 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+    -            357 34006at50557         -            414   2.7e-05   22.1   0.3   2   4      0.28        12    3.5   0.0   118   184    53   121    41   149 0.78 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+    -            357 34006at50557         -            414   2.7e-05   22.1   0.3   3   4   0.00056     0.024   12.4   0.0   123   198   185   266   151   292 0.74 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+    -            357 34006at50557         -            414   2.7e-05   22.1   0.3   4   4       2.5   1.1e+02    0.3   0.0   158   190   262   294   251   321 0.70 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   1   4         1        45    1.6   0.0   267   291     3    27     1    42 0.84 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   2   4      0.28        12    3.5   0.0   118   184    53   121    41   149 0.78 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   3   4   0.00056     0.024   12.4   0.0   123   198   185   266   151   292 0.74 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   4   4       2.5   1.1e+02    0.3   0.0   158   190   262   294   251   321 0.70 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   1   4         1        45    1.6   0.0   267   291     3    27     1    42 0.84 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   2   4      0.28        12    3.5   0.0   118   184    53   121    41   149 0.78 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   3   4   0.00056     0.024   12.4   0.0   123   198   185   266   151   292 0.74 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   4   4       2.5   1.1e+02    0.3   0.0   158   190   262   294   251   321 0.70 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   1   4         1        45    1.6   0.0   267   291     3    27     1    42 0.84 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   2   4      0.28        12    3.5   0.0   118   184    53   121    41   149 0.78 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   3   4   0.00056     0.024   12.4   0.0   123   198   185   266   151   292 0.74 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   4   4       2.5   1.1e+02    0.3   0.0   158   190   262   294   251   321 0.70 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   1   4         1        45    1.6   0.0   267   291     3    27     1    42 0.84 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   2   4      0.28        12    3.5   0.0   118   184    53   121    41   149 0.78 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   3   4   0.00056     0.024   12.4   0.0   123   198   185   266   151   292 0.74 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   4   4       2.5   1.1e+02    0.3   0.0   158   190   262   294   251   321 0.70 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   1   4         1        45    1.6   0.0   267   291     3    27     1    42 0.84 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   2   4      0.28        12    3.5   0.0   118   184    53   121    41   149 0.78 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   3   4   0.00056     0.024   12.4   0.0   123   198   185   266   151   292 0.74 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   4   4       2.5   1.1e+02    0.3   0.0   158   190   262   294   251   321 0.70 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   1   4         1        45    1.6   0.0   267   291     3    27     1    42 0.84 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   2   4      0.28        12    3.5   0.0   118   184    53   121    41   149 0.78 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   3   4   0.00056     0.024   12.4   0.0   123   198   185   266   151   292 0.74 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+   -            357 34006at50557         -            414   2.7e-05   22.1   0.3   4   4       2.5   1.1e+02    0.3   0.0   158   190   262   294   251   321 0.70 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+    -            284 34006at50557         -            414   3.4e-05   21.8   0.2   1   3      0.94        41    1.7   0.0   267   291     2    26     1    42 0.83 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+    -            284 34006at50557         -            414   3.4e-05   21.8   0.2   2   3       0.2       8.8    4.0   0.0   118   184    52   120    37   142 0.79 -
40115at50557_597456_0:00265e|STRG.2084.8:977-1828|+    -            284 34006at50557         -            414   3.4e-05   21.8   0.2   3   3   0.00054     0.023   12.4   0.0   123   190   184   253   149   284 0.77 -
78072at50557_110193_0:0018f8|STRG.14525.1:144-914|+    -            257 34006at50557         -            414   3.4e-05   21.8   3.9   1   3     0.035       1.5    6.4   0.3   111   223     9   138     4   147 0.60 -
78072at50557_110193_0:0018f8|STRG.14525.1:144-914|+    -            257 34006at50557         -            414   3.4e-05   21.8   3.9   2   3     0.044       1.9    6.1   0.2   112   181   101   172    84   179 0.73 -
78072at50557_110193_0:0018f8|STRG.14525.1:144-914|+    -            257 34006at50557         -            414   3.4e-05   21.8   3.9   3   3    0.0003     0.013   13.3   0.1   108   180   180   253   177   256 0.79 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 34006at50557         -            414   3.6e-05   21.7   0.2   1   3      0.32        14    3.3   0.0   201   218    18    35     3    46 0.68 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 34006at50557         -            414   3.6e-05   21.7   0.2   2   3     0.022      0.98    7.1   0.0   267   291    49    74    40    80 0.81 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+    -            194 34006at50557         -            414   3.6e-05   21.7   0.2   3   3   0.00069      0.03   12.1   0.1   119   217    54   162    53   192 0.74 -
80377at50557_37344_0:0017d3|STRG.13748.1:892-1851|+    -            320 34006at50557         -            414   8.3e-05   20.5   0.5   1   2       2.9   1.3e+02    0.1   0.0   163   188    25    50     7    61 0.71 -
80377at50557_37344_0:0017d3|STRG.13748.1:892-1851|+    -            320 34006at50557         -            414   8.3e-05   20.5   0.5   2   2   1.5e-05   0.00065   17.6   0.2     2   182    58   244    57   257 0.71 -
80377at50557_37344_0:0017d3|STRG.13748.2:892-1851|+    -            320 34006at50557         -            414   8.3e-05   20.5   0.5   1   2       2.9   1.3e+02    0.1   0.0   163   188    25    50     7    61 0.71 -
80377at50557_37344_0:0017d3|STRG.13748.2:892-1851|+    -            320 34006at50557         -            414   8.3e-05   20.5   0.5   2   2   1.5e-05   0.00065   17.6   0.2     2   182    58   244    57   257 0.71 -
80377at50557_37344_0:0017d3|STRG.13748.3:892-1851|+    -            320 34006at50557         -            414   8.3e-05   20.5   0.5   1   2       2.9   1.3e+02    0.1   0.0   163   188    25    50     7    61 0.71 -
80377at50557_37344_0:0017d3|STRG.13748.3:892-1851|+    -            320 34006at50557         -            414   8.3e-05   20.5   0.5   2   2   1.5e-05   0.00065   17.6   0.2     2   182    58   244    57   257 0.71 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 34006at50557         -            414   8.5e-05   20.5   8.9   1   2   1.3e-05   0.00059   17.7   0.9    98   214    46   176    42   183 0.71 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 34006at50557         -            414   8.5e-05   20.5   8.9   2   2     0.094       4.1    5.0   1.0     9   225   191   414   184   431 0.63 -
74508at50557_7394_0:0023c7|STRG.12727.1:260-1135|+     -            292 34006at50557         -            414   8.8e-05   20.4   0.1   1   3     0.049       2.1    6.0   0.0   121   218    19   122     9   133 0.65 -
74508at50557_7394_0:0023c7|STRG.12727.1:260-1135|+     -            292 34006at50557         -            414   8.8e-05   20.4   0.1   2   3       1.1        46    1.6   0.0    18    50   135   167   127   205 0.80 -
74508at50557_7394_0:0023c7|STRG.12727.1:260-1135|+     -            292 34006at50557         -            414   8.8e-05   20.4   0.1   3   3    0.0047       0.2    9.3   0.0   190   247   232   291   208   292 0.79 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 34006at50557         -            414   8.8e-05   20.4   0.4   1   3    0.0013     0.059   11.1   0.0   188   244     8    66     1    76 0.76 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 34006at50557         -            414   8.8e-05   20.4   0.4   2   3         2        90    0.6   0.0   136   183    78   123    60   139 0.65 -
78072at50557_66420_0:0007fa|STRG.10648.1:211-963|+     -            251 34006at50557         -            414   8.8e-05   20.4   0.4   3   3     0.067       2.9    5.5   0.0   160   215   188   248   149   251 0.73 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+    -            299 34006at50557         -            414   0.00013   19.8   0.0   1   3       1.4        62    1.2   0.0   158   218     7    80     3    91 0.55 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+    -            299 34006at50557         -            414   0.00013   19.8   0.0   2   3     6e-05    0.0026   15.6   0.0   163   234   101   181    91   250 0.77 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+    -            299 34006at50557         -            414   0.00013   19.8   0.0   3   3       5.5   2.4e+02   -0.8   0.0   150   173   269   292   216   299 0.51 -
119132at50557_456900_0:001fe4|STRG.11573.1:253-1245|+  -            331 34006at50557         -            414   0.00014   19.8   0.0   1   3       3.7   1.6e+02   -0.2   0.0   155   185    13    43     1    59 0.76 -
119132at50557_456900_0:001fe4|STRG.11573.1:253-1245|+  -            331 34006at50557         -            414   0.00014   19.8   0.0   2   3   4.6e-05     0.002   16.0   0.1   158   221   125   194    93   207 0.80 -
119132at50557_456900_0:001fe4|STRG.11573.1:253-1245|+  -            331 34006at50557         -            414   0.00014   19.8   0.0   3   3       4.6     2e+02   -0.5   0.0   116   179   211   276   203   301 0.71 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 34006at50557         -            414   0.00014   19.8   0.0   1   3    0.0015     0.065   11.0   0.0   156   185    24    53    10    92 0.70 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 34006at50557         -            414   0.00014   19.8   0.0   2   3      0.15       6.4    4.4   0.0   182   263    98   183    72   195 0.77 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 34006at50557         -            414   0.00014   19.8   0.0   3   3       3.4   1.5e+02   -0.1   0.0    10    40   232   262   222   262 0.71 -
116554at50557_7282_0:002d31|STRG.1800.1:247-966|+      -            240 34006at50557         -            414   0.00015   19.7   0.2   1   3       9.4   4.1e+02   -1.6   0.0    47    74    23    50    13    76 0.80 -
116554at50557_7282_0:002d31|STRG.1800.1:247-966|+      -            240 34006at50557         -            414   0.00015   19.7   0.2   2   3      0.11       4.7    4.8   0.0   161   220   106   173    53   181 0.69 -
116554at50557_7282_0:002d31|STRG.1800.1:247-966|+      -            240 34006at50557         -            414   0.00015   19.7   0.2   3   3   5.9e-05    0.0026   15.6   0.1   117   193   145   228   141   238 0.74 -
40115at50557_77166_0:00051d|STRG.8742.2:0-308|+        -            103 34006at50557         -            414   0.00019   19.3   0.0   1   1   6.7e-06   0.00029   18.7   0.0   165   247     3    95     1   103 0.76 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 34006at50557         -            414    0.0002   19.2   0.1   1   2       1.2        53    1.4   0.0   201   218   448   465   414   476 0.73 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 34006at50557         -            414    0.0002   19.2   0.1   2   2    0.0015     0.066   10.9   0.0     9    43   663   697   652   712 0.84 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 34006at50557         -            414    0.0002   19.2   0.1   1   2       1.3        58    1.3   0.0   202   218   447   463   420   474 0.71 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 34006at50557         -            414    0.0002   19.2   0.1   2   2    0.0016     0.071   10.9   0.0     9    43   661   695   652   708 0.84 -
14512at50557_29053_0:0002b6|STRG.13347.1:210-920|+     -            237 34006at50557         -            414   0.00045   18.1   2.1   1   2    0.0011     0.049   11.4   0.3   127   182    65   121    47   132 0.77 -
14512at50557_29053_0:0002b6|STRG.13347.1:210-920|+     -            237 34006at50557         -            414   0.00045   18.1   2.1   2   2     0.096       4.2    5.0   0.0   108   215   203   236   155   237 0.47 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 34006at50557         -            414   0.00054   17.8   1.7   1   2    0.0083      0.36    8.5   0.6    13   180    25   197    14   247 0.51 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 34006at50557         -            414   0.00054   17.8   1.7   2   2     0.045         2    6.1   0.1   156   214   257   326   221   326 0.60 -
80377at50557_108931_0:002353|STRG.9836.1:2268-2888|+   -            207 34006at50557         -            414   0.00062   17.6   0.1   1   2      0.79        35    2.0   0.0   168   182     3    17     1    28 0.85 -
80377at50557_108931_0:002353|STRG.9836.1:2268-2888|+   -            207 34006at50557         -            414   0.00062   17.6   0.1   2   2   0.00027     0.012   13.4   0.0   117   187    43   119    30   126 0.76 -
80377at50557_108931_0:002353|STRG.9836.2:1851-2471|+   -            207 34006at50557         -            414   0.00062   17.6   0.1   1   2      0.79        35    2.0   0.0   168   182     3    17     1    28 0.85 -
80377at50557_108931_0:002353|STRG.9836.2:1851-2471|+   -            207 34006at50557         -            414   0.00062   17.6   0.1   2   2   0.00027     0.012   13.4   0.0   117   187    43   119    30   126 0.76 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+   -            207 34006at50557         -            414   0.00062   17.6   0.1   1   2      0.79        35    2.0   0.0   168   182     3    17     1    28 0.85 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+   -            207 34006at50557         -            414   0.00062   17.6   0.1   2   2   0.00027     0.012   13.4   0.0   117   187    43   119    30   126 0.76 -
68325at50557_34720_0:0013d3|STRG.10890.1:2-1162|+      -            387 34006at50557         -            414   0.00067   17.5   0.1   1   3      0.17       7.6    4.2   0.0   168   220   162   180   129   193 0.71 -
68325at50557_34720_0:0013d3|STRG.10890.1:2-1162|+      -            387 34006at50557         -            414   0.00067   17.5   0.1   2   3    0.0027      0.12   10.1   0.0   126   187   161   232   151   273 0.73 -
68325at50557_34720_0:0013d3|STRG.10890.1:2-1162|+      -            387 34006at50557         -            414   0.00067   17.5   0.1   3   3      0.34        15    3.2   0.0    98   142   278   320   257   334 0.79 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+     -            919 34006at50557         -            414   0.00097   17.0   0.3   1   3       2.8   1.2e+02    0.2   0.0   109   166    13    67     8    99 0.68 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+     -            919 34006at50557         -            414   0.00097   17.0   0.3   2   3    0.0037      0.16    9.7   0.0   105   187   128   212   121   222 0.69 -
22706at50557_39758_0:0039b4|STRG.9648.1:183-2939|+     -            919 34006at50557         -            414   0.00097   17.0   0.3   3   3      0.52        23    2.6   0.0   151   183   229   261   216   272 0.84 -
80377at50557_132113_0:002e63|STRG.5121.1:3532-4110|+   -            193 34006at50557         -            414    0.0012   16.7   0.1   1   2    0.0001    0.0044   14.8   0.1   135   218     9   105     2   112 0.71 -
80377at50557_132113_0:002e63|STRG.5121.1:3532-4110|+   -            193 34006at50557         -            414    0.0012   16.7   0.1   2   2      0.49        22    2.7   0.0   167   191    88   113    64   140 0.77 -
80377at50557_132113_0:002e63|STRG.5121.2:3574-4152|+   -            193 34006at50557         -            414    0.0012   16.7   0.1   1   2    0.0001    0.0044   14.8   0.1   135   218     9   105     2   112 0.71 -
80377at50557_132113_0:002e63|STRG.5121.2:3574-4152|+   -            193 34006at50557         -            414    0.0012   16.7   0.1   2   2      0.49        22    2.7   0.0   167   191    88   113    64   140 0.77 -
78072at50557_79782_0:000650|STRG.16090.7:728-1375|+    -            216 34006at50557         -            414    0.0012   16.7   0.0   1   1   5.4e-05    0.0024   15.7   0.0   117   190    52   126    36   196 0.77 -
78072at50557_39758_0:003b38|STRG.7795.1:738-1277|+     -            180 34006at50557         -            414    0.0016   16.3   0.1   1   1   8.4e-05    0.0037   15.1   0.1   118   186    67   141    56   160 0.71 -
74508at50557_139723_0:002423|STRG.9520.2:409-1038|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   1   2     0.019      0.83    7.3   0.0   164   226     7    76     1   100 0.64 -
74508at50557_139723_0:002423|STRG.9520.2:409-1038|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   2   2     0.025       1.1    7.0   0.1   152   184   175   207   128   209 0.72 -
74508at50557_139723_0:002423|STRG.9520.3:409-1038|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   1   2     0.019      0.83    7.3   0.0   164   226     7    76     1   100 0.64 -
74508at50557_139723_0:002423|STRG.9520.3:409-1038|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   2   2     0.025       1.1    7.0   0.1   152   184   175   207   128   209 0.72 -
74508at50557_139723_0:002423|STRG.9520.4:409-1038|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   1   2     0.019      0.83    7.3   0.0   164   226     7    76     1   100 0.64 -
74508at50557_139723_0:002423|STRG.9520.4:409-1038|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   2   2     0.025       1.1    7.0   0.1   152   184   175   207   128   209 0.72 -
74508at50557_139723_0:002423|STRG.9520.6:409-1038|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   1   2     0.019      0.83    7.3   0.0   164   226     7    76     1   100 0.64 -
74508at50557_139723_0:002423|STRG.9520.6:409-1038|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   2   2     0.025       1.1    7.0   0.1   152   184   175   207   128   209 0.72 -
74508at50557_139723_0:002423|STRG.9520.8:697-1326|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   1   2     0.019      0.83    7.3   0.0   164   226     7    76     1   100 0.64 -
74508at50557_139723_0:002423|STRG.9520.8:697-1326|+    -            210 34006at50557         -            414    0.0017   16.2   0.0   2   2     0.025       1.1    7.0   0.1   152   184   175   207   128   209 0.72 -
31374at50557_217634_0:002f47|STRG.3281.1:31-246|+      -             72 34006at50557         -            414    0.0018   16.1   0.2   1   1   5.7e-05    0.0025   15.6   0.2   118   180    10    72     1    72 0.82 -
90358at50557_680683_0:0009ec|STRG.16626.1:1188-1961|+  -            258 34006at50557         -            414     0.002   15.9   0.2   1   1     0.002     0.088   10.5   0.2    16   186     7   173     2   227 0.58 -
14512at50557_197043_0:0050fb|STRG.8740.2:403-696|+     -             98 34006at50557         -            414    0.0025   15.7   0.0   1   1   7.5e-05    0.0033   15.3   0.0   161   243     3    95     1    98 0.70 -
55830at50557_168631_0:000573|STRG.15021.1:119-976|+    -            286 34006at50557         -            414    0.0033   15.3   1.8   1   1   0.00073     0.032   12.0   1.8     2   204    21   231    20   285 0.67 -
14512at50557_1218281_0:002752|STRG.13358.1:983-1363|+  -            127 34006at50557         -            414    0.0033   15.2   0.0   1   1   7.6e-05    0.0033   15.2   0.0   171   223     5    65     1   115 0.65 -
14512at50557_56086_0:000590|STRG.12155.10:1674-2027|+  -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.10:1674-2027|+  -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.12155.1:1340-1693|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.1:1340-1693|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.12155.2:1047-1400|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.2:1047-1400|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.12155.3:1268-1621|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.3:1268-1621|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.12155.4:1626-1979|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.4:1626-1979|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.12155.5:1653-2006|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.5:1653-2006|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.12155.6:1668-2021|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.6:1668-2021|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.12155.7:1674-2027|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.7:1674-2027|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.12155.8:1647-2000|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.8:1647-2000|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
