#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83902at50557_13686_0:0017a1|STRG.12660.1:0-851|+       -            284 83902at50557         -            211  3.7e-106  352.4  11.3   1   1  2.1e-107  1.6e-105  350.3  11.3     1   211    15   256    15   256 0.93 -
8280at50557_113334_0:00096f|STRG.4617.1:269-1855|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   3   5   1.5e-06   0.00011   20.8   0.7    29   111   244   337   237   347 0.78 -
8280at50557_113334_0:00096f|STRG.4617.1:269-1855|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   4   5   6.1e-05    0.0047   15.5   0.3    95   201   345   461   340   469 0.71 -
8280at50557_113334_0:00096f|STRG.4617.1:269-1855|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   5   5     0.028       2.2    6.8   1.9    32    74   469   514   449   527 0.74 -
8280at50557_113334_0:00096f|STRG.4617.2:554-2140|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   1   5      0.18        14    4.2   0.1   139   178     8    46     3    55 0.84 -
8280at50557_113334_0:00096f|STRG.4617.2:554-2140|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   2   5   8.5e-07   6.5e-05   21.6   2.7    89   181   119   217    61   238 0.83 -
8280at50557_113334_0:00096f|STRG.4617.2:554-2140|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   3   5   1.5e-06   0.00011   20.8   0.7    29   111   244   337   237   347 0.78 -
8280at50557_113334_0:00096f|STRG.4617.2:554-2140|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   4   5   6.1e-05    0.0047   15.5   0.3    95   201   345   461   340   469 0.71 -
8280at50557_113334_0:00096f|STRG.4617.2:554-2140|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   5   5     0.028       2.2    6.8   1.9    32    74   469   514   449   527 0.74 -
8280at50557_113334_0:00096f|STRG.4617.3:567-2153|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   1   5      0.18        14    4.2   0.1   139   178     8    46     3    55 0.84 -
8280at50557_113334_0:00096f|STRG.4617.3:567-2153|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   2   5   8.5e-07   6.5e-05   21.6   2.7    89   181   119   217    61   238 0.83 -
8280at50557_113334_0:00096f|STRG.4617.3:567-2153|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   3   5   1.5e-06   0.00011   20.8   0.7    29   111   244   337   237   347 0.78 -
8280at50557_113334_0:00096f|STRG.4617.3:567-2153|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   4   5   6.1e-05    0.0047   15.5   0.3    95   201   345   461   340   469 0.71 -
8280at50557_113334_0:00096f|STRG.4617.3:567-2153|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   5   5     0.028       2.2    6.8   1.9    32    74   469   514   449   527 0.74 -
8280at50557_113334_0:00096f|STRG.4617.4:791-2377|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   1   5      0.18        14    4.2   0.1   139   178     8    46     3    55 0.84 -
8280at50557_113334_0:00096f|STRG.4617.4:791-2377|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   2   5   8.5e-07   6.5e-05   21.6   2.7    89   181   119   217    61   238 0.83 -
8280at50557_113334_0:00096f|STRG.4617.4:791-2377|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   3   5   1.5e-06   0.00011   20.8   0.7    29   111   244   337   237   347 0.78 -
8280at50557_113334_0:00096f|STRG.4617.4:791-2377|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   4   5   6.1e-05    0.0047   15.5   0.3    95   201   345   461   340   469 0.71 -
8280at50557_113334_0:00096f|STRG.4617.4:791-2377|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   5   5     0.028       2.2    6.8   1.9    32    74   469   514   449   527 0.74 -
8280at50557_113334_0:00096f|STRG.4617.5:477-2063|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   1   5      0.18        14    4.2   0.1   139   178     8    46     3    55 0.84 -
8280at50557_113334_0:00096f|STRG.4617.5:477-2063|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   2   5   8.5e-07   6.5e-05   21.6   2.7    89   181   119   217    61   238 0.83 -
8280at50557_113334_0:00096f|STRG.4617.5:477-2063|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   3   5   1.5e-06   0.00011   20.8   0.7    29   111   244   337   237   347 0.78 -
8280at50557_113334_0:00096f|STRG.4617.5:477-2063|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   4   5   6.1e-05    0.0047   15.5   0.3    95   201   345   461   340   469 0.71 -
8280at50557_113334_0:00096f|STRG.4617.5:477-2063|+     -            529 83902at50557         -            211   2.8e-15   55.4  26.9   5   5     0.028       2.2    6.8   1.9    32    74   469   514   449   527 0.74 -
8280at50557_7160_0:00112a|STRG.12157.1:1334-2518|+     -            395 83902at50557         -            211   4.5e-15   54.8  13.5   1   3   1.5e-08   1.2e-06   27.3   0.3    91   179    21   114     9   118 0.85 -
8280at50557_7160_0:00112a|STRG.12157.1:1334-2518|+     -            395 83902at50557         -            211   4.5e-15   54.8  13.5   2   3     7e-05    0.0054   15.3   0.3   115   181    69   140    69   145 0.83 -
8280at50557_7160_0:00112a|STRG.12157.1:1334-2518|+     -            395 83902at50557         -            211   4.5e-15   54.8  13.5   3   3   2.2e-09   1.7e-07   30.0   7.8    36   186   124   289   118   304 0.75 -
8280at50557_74869_0:001108|STRG.6346.1:128-1273|+      -            382 83902at50557         -            211   8.8e-15   53.8  21.9   1   3       4.7   3.6e+02   -0.5   0.4    46    69    39    62     5    66 0.68 -
8280at50557_74869_0:001108|STRG.6346.1:128-1273|+      -            382 83902at50557         -            211   8.8e-15   53.8  21.9   2   3   3.1e-07   2.3e-05   23.0  11.4    31   178    69   219    37   220 0.82 -
8280at50557_74869_0:001108|STRG.6346.1:128-1273|+      -            382 83902at50557         -            211   8.8e-15   53.8  21.9   3   3   3.6e-11   2.8e-09   35.9   4.0    33   178   203   343   200   380 0.76 -
8280at50557_121225_0:0005bf|STRG.15071.1:160-1971|+    -            604 83902at50557         -            211   4.6e-14   51.5  29.9   1   4   0.00028     0.022   13.3   4.2    69   156    24   112     3   138 0.70 -
8280at50557_121225_0:0005bf|STRG.15071.1:160-1971|+    -            604 83902at50557         -            211   4.6e-14   51.5  29.9   2   4   0.00011    0.0082   14.7   5.3    51   180   253   386   231   389 0.83 -
8280at50557_121225_0:0005bf|STRG.15071.1:160-1971|+    -            604 83902at50557         -            211   4.6e-14   51.5  29.9   3   4   4.8e-07   3.7e-05   22.4   2.4    66   175   337   453   326   456 0.86 -
8280at50557_121225_0:0005bf|STRG.15071.1:160-1971|+    -            604 83902at50557         -            211   4.6e-14   51.5  29.9   4   4     6e-10   4.6e-08   31.9   2.8    32   175   415   569   405   572 0.79 -
966at50557_456900_0:00249f|STRG.13364.1:492-7946|+     -           2485 83902at50557         -            211   2.2e-13   49.3  17.8   1   4   1.7e-05    0.0013   17.3   0.2    28    72   568   612   553   623 0.87 -
966at50557_456900_0:00249f|STRG.13364.1:492-7946|+     -           2485 83902at50557         -            211   2.2e-13   49.3  17.8   2   4   6.6e-06   0.00051   18.7   0.6    38   169   629   677   622   694 0.61 -
966at50557_456900_0:00249f|STRG.13364.1:492-7946|+     -           2485 83902at50557         -            211   2.2e-13   49.3  17.8   3   4      0.15        11    4.5   0.1    27    70   783   825   753   848 0.54 -
966at50557_456900_0:00249f|STRG.13364.1:492-7946|+     -           2485 83902at50557         -            211   2.2e-13   49.3  17.8   4   4   1.1e-05   0.00082   18.0   0.3    33    86   939   993   925   997 0.87 -
7376at50557_56086_0:0026c8|STRG.10749.2:161-898|+      -            246 83902at50557         -            211   2.8e-13   48.9  14.5   1   3   7.8e-06    0.0006   18.4   0.5    54   126    11    84     2    85 0.91 -
7376at50557_56086_0:0026c8|STRG.10749.2:161-898|+      -            246 83902at50557         -            211   2.8e-13   48.9  14.5   2   3   7.1e-10   5.4e-08   31.6   0.7    91   181    73   167    71   176 0.86 -
7376at50557_56086_0:0026c8|STRG.10749.2:161-898|+      -            246 83902at50557         -            211   2.8e-13   48.9  14.5   3   3    0.0012     0.092   11.3   2.9    97   154   174   235   168   246 0.78 -
7376at50557_56086_0:0026c8|STRG.10749.3:151-888|+      -            246 83902at50557         -            211   2.8e-13   48.9  14.5   1   3   7.8e-06    0.0006   18.4   0.5    54   126    11    84     2    85 0.91 -
7376at50557_56086_0:0026c8|STRG.10749.3:151-888|+      -            246 83902at50557         -            211   2.8e-13   48.9  14.5   2   3   7.1e-10   5.4e-08   31.6   0.7    91   181    73   167    71   176 0.86 -
7376at50557_56086_0:0026c8|STRG.10749.3:151-888|+      -            246 83902at50557         -            211   2.8e-13   48.9  14.5   3   3    0.0012     0.092   11.3   2.9    97   154   174   235   168   246 0.78 -
8280at50557_74869_0:001375|STRG.10733.1:2769-3848|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   1   3    0.0017      0.13   10.8   0.5    35    71   109   146    96   152 0.89 -
8280at50557_74869_0:001375|STRG.10733.1:2769-3848|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   2   3   4.5e-13   3.5e-11   42.1   4.2    36   180   158   320   146   323 0.82 -
8280at50557_74869_0:001375|STRG.10733.1:2769-3848|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   3   3      0.35        27    3.2   0.1    34    65   328   360   326   360 0.84 -
8280at50557_74869_0:001375|STRG.10733.2:2325-3404|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   1   3    0.0017      0.13   10.8   0.5    35    71   109   146    96   152 0.89 -
8280at50557_74869_0:001375|STRG.10733.2:2325-3404|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   2   3   4.5e-13   3.5e-11   42.1   4.2    36   180   158   320   146   323 0.82 -
8280at50557_74869_0:001375|STRG.10733.2:2325-3404|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   3   3      0.35        27    3.2   0.1    34    65   328   360   326   360 0.84 -
8280at50557_74869_0:001375|STRG.10733.3:446-1525|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   1   3    0.0017      0.13   10.8   0.5    35    71   109   146    96   152 0.89 -
8280at50557_74869_0:001375|STRG.10733.3:446-1525|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   2   3   4.5e-13   3.5e-11   42.1   4.2    36   180   158   320   146   323 0.82 -
8280at50557_74869_0:001375|STRG.10733.3:446-1525|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   3   3      0.35        27    3.2   0.1    34    65   328   360   326   360 0.84 -
8280at50557_74869_0:001375|STRG.10733.4:793-1872|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   1   3    0.0017      0.13   10.8   0.5    35    71   109   146    96   152 0.89 -
8280at50557_74869_0:001375|STRG.10733.4:793-1872|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   2   3   4.5e-13   3.5e-11   42.1   4.2    36   180   158   320   146   323 0.82 -
8280at50557_74869_0:001375|STRG.10733.4:793-1872|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   3   3      0.35        27    3.2   0.1    34    65   328   360   326   360 0.84 -
8280at50557_74869_0:001375|STRG.10733.5:446-1525|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   1   3    0.0017      0.13   10.8   0.5    35    71   109   146    96   152 0.89 -
8280at50557_74869_0:001375|STRG.10733.5:446-1525|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   2   3   4.5e-13   3.5e-11   42.1   4.2    36   180   158   320   146   323 0.82 -
8280at50557_74869_0:001375|STRG.10733.5:446-1525|+     -            360 83902at50557         -            211     3e-13   48.8  16.3   3   3      0.35        27    3.2   0.1    34    65   328   360   326   360 0.84 -
8280at50557_74869_0:001375|STRG.10733.6:1461-2540|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   1   3    0.0017      0.13   10.8   0.5    35    71   109   146    96   152 0.89 -
8280at50557_74869_0:001375|STRG.10733.6:1461-2540|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   2   3   4.5e-13   3.5e-11   42.1   4.2    36   180   158   320   146   323 0.82 -
8280at50557_74869_0:001375|STRG.10733.6:1461-2540|+    -            360 83902at50557         -            211     3e-13   48.8  16.3   3   3      0.35        27    3.2   0.1    34    65   328   360   326   360 0.84 -
25718at50557_13249_0:001bb5|STRG.1670.1:410-1618|+     -            403 83902at50557         -            211     4e-13   48.4  29.5   1   4   7.3e-08   5.6e-06   25.1   0.8    37    85     3    51     1    54 0.95 -
25718at50557_13249_0:001bb5|STRG.1670.1:410-1618|+     -            403 83902at50557         -            211     4e-13   48.4  29.5   2   4      0.23        18    3.8   2.5    88   172   153   240    80   245 0.46 -
25718at50557_13249_0:001bb5|STRG.1670.1:410-1618|+     -            403 83902at50557         -            211     4e-13   48.4  29.5   3   4     0.025       1.9    7.0   4.0    27   172   199   288   181   296 0.39 -
25718at50557_13249_0:001bb5|STRG.1670.1:410-1618|+     -            403 83902at50557         -            211     4e-13   48.4  29.5   4   4   2.5e-08   1.9e-06   26.6   4.2    34   129   299   403   292   403 0.78 -
109776at50557_83485_0:00245b|STRG.15223.1:20-1033|+    -            338 83902at50557         -            211     3e-12   45.6  17.4   1   4     0.032       2.4    6.6   0.4    58   152    61   135    54   139 0.51 -
109776at50557_83485_0:00245b|STRG.15223.1:20-1033|+    -            338 83902at50557         -            211     3e-12   45.6  17.4   2   4   1.1e-07   8.5e-06   24.5   0.7    95   181   122   214   116   216 0.81 -
109776at50557_83485_0:00245b|STRG.15223.1:20-1033|+    -            338 83902at50557         -            211     3e-12   45.6  17.4   3   4   2.9e-07   2.2e-05   23.1   1.9    91   176   191   281   190   284 0.85 -
109776at50557_83485_0:00245b|STRG.15223.1:20-1033|+    -            338 83902at50557         -            211     3e-12   45.6  17.4   4   4   0.00019     0.014   13.9   0.4    91   139   287   335   284   338 0.89 -
8280at50557_1218281_0:0023d1|STRG.3132.1:473-1369|+    -            299 83902at50557         -            211   3.7e-12   45.2  19.6   1   3   4.3e-08   3.3e-06   25.8   3.6   100   178    30   112    21   122 0.88 -
8280at50557_1218281_0:0023d1|STRG.3132.1:473-1369|+    -            299 83902at50557         -            211   3.7e-12   45.2  19.6   2   3   0.00024     0.019   13.5   4.6    42   176    82   205    78   211 0.61 -
8280at50557_1218281_0:0023d1|STRG.3132.1:473-1369|+    -            299 83902at50557         -            211   3.7e-12   45.2  19.6   3   3   2.6e-07     2e-05   23.3   7.9    31   172   142   295   132   298 0.82 -
8280at50557_1218281_0:0023d1|STRG.3132.2:419-1315|+    -            299 83902at50557         -            211   3.7e-12   45.2  19.6   1   3   4.3e-08   3.3e-06   25.8   3.6   100   178    30   112    21   122 0.88 -
8280at50557_1218281_0:0023d1|STRG.3132.2:419-1315|+    -            299 83902at50557         -            211   3.7e-12   45.2  19.6   2   3   0.00024     0.019   13.5   4.6    42   176    82   205    78   211 0.61 -
8280at50557_1218281_0:0023d1|STRG.3132.2:419-1315|+    -            299 83902at50557         -            211   3.7e-12   45.2  19.6   3   3   2.6e-07     2e-05   23.3   7.9    31   172   142   295   132   298 0.82 -
109776at50557_378494_0:004f86|STRG.10090.1:837-1190|+  -            118 83902at50557         -            211   7.9e-12   44.2   1.4   1   1   8.2e-09   6.3e-07   28.2   0.0   132   183    16    67     4    70 0.90 -
109776at50557_378494_0:004f86|STRG.10090.2:1574-1927|+ -            118 83902at50557         -            211   7.9e-12   44.2   1.4   1   1   8.2e-09   6.3e-07   28.2   0.0   132   183    16    67     4    70 0.90 -
109776at50557_378494_0:004f86|STRG.10090.3:1463-1816|+ -            118 83902at50557         -            211   7.9e-12   44.2   1.4   1   1   8.2e-09   6.3e-07   28.2   0.0   132   183    16    67     4    70 0.90 -
109776at50557_378494_0:004f86|STRG.10090.4:1273-1626|+ -            118 83902at50557         -            211   7.9e-12   44.2   1.4   1   1   8.2e-09   6.3e-07   28.2   0.0   132   183    16    67     4    70 0.90 -
7376at50557_1507135_0:001a56|STRG.949.1:523-2919|+     -            799 83902at50557         -            211   3.6e-11   42.0   5.1   1   4      0.19        15    4.1   0.0    88   135    86   109    22   131 0.61 -
7376at50557_1507135_0:001a56|STRG.949.1:523-2919|+     -            799 83902at50557         -            211   3.6e-11   42.0   5.1   2   4    0.0011     0.084   11.4   0.0    88   172   251   341   232   345 0.80 -
7376at50557_1507135_0:001a56|STRG.949.1:523-2919|+     -            799 83902at50557         -            211   3.6e-11   42.0   5.1   3   4     2e-05    0.0015   17.1   0.4    18    82   487   557   483   569 0.75 -
7376at50557_1507135_0:001a56|STRG.949.1:523-2919|+     -            799 83902at50557         -            211   3.6e-11   42.0   5.1   4   4      0.03       2.3    6.7   0.1   110   136   752   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.949.2:1221-3617|+    -            799 83902at50557         -            211   3.6e-11   42.0   5.1   1   4      0.19        15    4.1   0.0    88   135    86   109    22   131 0.61 -
7376at50557_1507135_0:001a56|STRG.949.2:1221-3617|+    -            799 83902at50557         -            211   3.6e-11   42.0   5.1   2   4    0.0011     0.084   11.4   0.0    88   172   251   341   232   345 0.80 -
7376at50557_1507135_0:001a56|STRG.949.2:1221-3617|+    -            799 83902at50557         -            211   3.6e-11   42.0   5.1   3   4     2e-05    0.0015   17.1   0.4    18    82   487   557   483   569 0.75 -
7376at50557_1507135_0:001a56|STRG.949.2:1221-3617|+    -            799 83902at50557         -            211   3.6e-11   42.0   5.1   4   4      0.03       2.3    6.7   0.1   110   136   752   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.949.3:740-3136|+     -            799 83902at50557         -            211   3.6e-11   42.0   5.1   1   4      0.19        15    4.1   0.0    88   135    86   109    22   131 0.61 -
7376at50557_1507135_0:001a56|STRG.949.3:740-3136|+     -            799 83902at50557         -            211   3.6e-11   42.0   5.1   2   4    0.0011     0.084   11.4   0.0    88   172   251   341   232   345 0.80 -
7376at50557_1507135_0:001a56|STRG.949.3:740-3136|+     -            799 83902at50557         -            211   3.6e-11   42.0   5.1   3   4     2e-05    0.0015   17.1   0.4    18    82   487   557   483   569 0.75 -
7376at50557_1507135_0:001a56|STRG.949.3:740-3136|+     -            799 83902at50557         -            211   3.6e-11   42.0   5.1   4   4      0.03       2.3    6.7   0.1   110   136   752   778   701   799 0.50 -
25718at50557_13249_0:001bb5|STRG.10962.1:806-2014|+    -            403 83902at50557         -            211     4e-11   41.9  10.1   1   3   6.5e-09     5e-07   28.5   0.1    31   177    25   184     3   190 0.75 -
25718at50557_13249_0:001bb5|STRG.10962.1:806-2014|+    -            403 83902at50557         -            211     4e-11   41.9  10.1   2   3   0.00049     0.037   12.6   3.2    90   178   212   302   201   321 0.75 -
25718at50557_13249_0:001bb5|STRG.10962.1:806-2014|+    -            403 83902at50557         -            211     4e-11   41.9  10.1   3   3       1.2        93    1.5   0.0    91   129   365   403   342   403 0.80 -
25718at50557_7536_0:0032ee|STRG.15897.2:699-2444|+     -            582 83902at50557         -            211     6e-11   41.3  31.3   1   4   1.8e-06   0.00014   20.5   3.5    32   179    59   224    46   235 0.76 -
25718at50557_7536_0:0032ee|STRG.15897.2:699-2444|+     -            582 83902at50557         -            211     6e-11   41.3  31.3   2   4   3.9e-05     0.003   16.2   9.4    38   177   163   320   160   321 0.80 -
25718at50557_7536_0:0032ee|STRG.15897.2:699-2444|+     -            582 83902at50557         -            211     6e-11   41.3  31.3   3   4   1.4e-06    0.0001   20.9   7.3    34   147   258   381   252   397 0.79 -
25718at50557_7536_0:0032ee|STRG.15897.2:699-2444|+     -            582 83902at50557         -            211     6e-11   41.3  31.3   4   4     0.013         1    7.9   4.6    55   177   407   530   380   570 0.69 -
83902at50557_7220_0:00305c|STRG.1315.1:945-1466|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   1   3   6.2e-06   0.00048   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1315.1:945-1466|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   2   3   1.7e-06   0.00013   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1315.1:945-1466|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   3   3   6.5e-06    0.0005   18.7   0.6    35    78   121   164   118   172 0.85 -
83902at50557_7220_0:00305c|STRG.1315.2:781-1302|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   1   3   6.2e-06   0.00048   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1315.2:781-1302|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   2   3   1.7e-06   0.00013   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1315.2:781-1302|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   3   3   6.5e-06    0.0005   18.7   0.6    35    78   121   164   118   172 0.85 -
83902at50557_7220_0:00305c|STRG.1315.3:697-1218|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   1   3   6.2e-06   0.00048   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1315.3:697-1218|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   2   3   1.7e-06   0.00013   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1315.3:697-1218|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   3   3   6.5e-06    0.0005   18.7   0.6    35    78   121   164   118   172 0.85 -
83902at50557_7220_0:00305c|STRG.1315.4:781-1302|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   1   3   6.2e-06   0.00048   18.8   0.3   130   178    34    82    20    88 0.78 -
83902at50557_7220_0:00305c|STRG.1315.4:781-1302|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   2   3   1.7e-06   0.00013   20.6   1.1   139   184    96   141    88   142 0.92 -
83902at50557_7220_0:00305c|STRG.1315.4:781-1302|+      -            174 83902at50557         -            211     6e-11   41.3   9.3   3   3   6.5e-06    0.0005   18.7   0.6    35    78   121   164   118   172 0.85 -
109776at50557_66420_0:001889|STRG.16638.1:362-916|+    -            185 83902at50557         -            211   1.2e-10   40.3   4.7   1   3    0.0014      0.11   11.0   0.2    97   134    31    68    28    72 0.91 -
109776at50557_66420_0:001889|STRG.16638.1:362-916|+    -            185 83902at50557         -            211   1.2e-10   40.3   4.7   2   3     5e-09   3.8e-07   28.9   0.4    91   175    73   158    67   163 0.77 -
109776at50557_66420_0:001889|STRG.16638.1:362-916|+    -            185 83902at50557         -            211   1.2e-10   40.3   4.7   3   3      0.64        49    2.4   0.0    37    69   149   182   143   183 0.85 -
8280at50557_7160_0:00112a|STRG.4614.1:263-1291|+       -            343 83902at50557         -            211   1.5e-09   36.8  21.8   1   2   1.8e-07   1.4e-05   23.8   9.7    34   159    21   159     9   168 0.80 -
8280at50557_7160_0:00112a|STRG.4614.1:263-1291|+       -            343 83902at50557         -            211   1.5e-09   36.8  21.8   2   2   7.2e-06   0.00055   18.5   8.9    31   179   137   301   137   314 0.80 -
8280at50557_7160_0:00112a|STRG.4614.2:326-1354|+       -            343 83902at50557         -            211   1.5e-09   36.8  21.8   1   2   1.8e-07   1.4e-05   23.8   9.7    34   159    21   159     9   168 0.80 -
8280at50557_7160_0:00112a|STRG.4614.2:326-1354|+       -            343 83902at50557         -            211   1.5e-09   36.8  21.8   2   2   7.2e-06   0.00055   18.5   8.9    31   179   137   301   137   314 0.80 -
25718at50557_38123_0:002c3f|STRG.16496.1:1028-1960|+   -            311 83902at50557         -            211   2.2e-09   36.2  12.6   1   3     0.039         3    6.4   0.8   106   177    13    89     1    93 0.75 -
25718at50557_38123_0:002c3f|STRG.16496.1:1028-1960|+   -            311 83902at50557         -            211   2.2e-09   36.2  12.6   2   3     0.004      0.31    9.6   0.0    91   127    94   130    89   137 0.93 -
25718at50557_38123_0:002c3f|STRG.16496.1:1028-1960|+   -            311 83902at50557         -            211   2.2e-09   36.2  12.6   3   3   3.9e-08     3e-06   26.0   2.9    49   184   148   291   132   305 0.69 -
102553at50557_143948_0:00217c|STRG.1671.1:656-1003|+   -            116 83902at50557         -            211   2.9e-09   35.8   0.7   1   1   4.4e-11   3.4e-09   35.6   0.7    87   174    25   116    12   116 0.90 -
102553at50557_143948_0:00217c|STRG.1671.2:606-953|+    -            116 83902at50557         -            211   2.9e-09   35.8   0.7   1   1   4.4e-11   3.4e-09   35.6   0.7    87   174    25   116    12   116 0.90 -
8280at50557_197043_0:004abf|STRG.5943.1:1336-2130|+    -            265 83902at50557         -            211   4.1e-09   35.3  10.5   1   5     0.039         3    6.3   0.0   125   177    27    77    10    78 0.76 -
8280at50557_197043_0:004abf|STRG.5943.1:1336-2130|+    -            265 83902at50557         -            211   4.1e-09   35.3  10.5   2   5   3.8e-05    0.0029   16.2   2.2    33   112    62   151    51   173 0.60 -
8280at50557_197043_0:004abf|STRG.5943.1:1336-2130|+    -            265 83902at50557         -            211   4.1e-09   35.3  10.5   3   5     0.027         2    6.9   0.7    32    71   158   198   134   203 0.73 -
8280at50557_197043_0:004abf|STRG.5943.1:1336-2130|+    -            265 83902at50557         -            211   4.1e-09   35.3  10.5   4   5   9.7e-06   0.00075   18.1   0.9    30    87   180   236   173   246 0.78 -
8280at50557_197043_0:004abf|STRG.5943.1:1336-2130|+    -            265 83902at50557         -            211   4.1e-09   35.3  10.5   5   5   0.00026      0.02   13.5   0.2    33    75   207   250   202   264 0.81 -
83902at50557_7200_0:001fae|STRG.12830.1:293-451|+      -             53 83902at50557         -            211   2.2e-08   32.9   0.1   1   1   3.1e-10   2.4e-08   32.8   0.1   112   160     2    53     1    53 0.86 -
8280at50557_38123_0:003113|STRG.1118.1:228-1118|+      -            297 83902at50557         -            211   5.7e-08   31.6  10.5   1   2     0.016       1.2    7.7   0.2    25    69    29    74    10    80 0.83 -
8280at50557_38123_0:003113|STRG.1118.1:228-1118|+      -            297 83902at50557         -            211   5.7e-08   31.6  10.5   2   2   1.2e-08   9.1e-07   27.6   3.4    52   172    92   229    86   244 0.79 -
8280at50557_113334_0:00096f|STRG.1672.1:930-2243|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   1   3    0.0044      0.34    9.4   2.6    38   176    41   194    14   198 0.67 -
8280at50557_113334_0:00096f|STRG.1672.1:930-2243|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   2   3   4.2e-06   0.00032   19.3   3.8    34   152   137   265   130   277 0.83 -
8280at50557_113334_0:00096f|STRG.1672.1:930-2243|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   3   3   1.6e-05    0.0013   17.4   2.7    31   129   303   411   293   425 0.74 -
8280at50557_113334_0:00096f|STRG.1672.2:784-2097|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   1   3    0.0044      0.34    9.4   2.6    38   176    41   194    14   198 0.67 -
8280at50557_113334_0:00096f|STRG.1672.2:784-2097|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   2   3   4.2e-06   0.00032   19.3   3.8    34   152   137   265   130   277 0.83 -
8280at50557_113334_0:00096f|STRG.1672.2:784-2097|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   3   3   1.6e-05    0.0013   17.4   2.7    31   129   303   411   293   425 0.74 -
