#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.13757.1:278-2271|+   -            461 96662at50557         -            445  1.4e-179  596.8   0.2   1   1  4.2e-181  1.6e-179  596.7   0.2     1   411    22   460    22   461 0.97 -
2648at50557_1155016_0:001301|STRG.8358.2:1079-3574|+   -            832 96662at50557         -            445   1.9e-30  105.3  19.2   8   9   3.1e-05    0.0011   17.0   0.8   366   426   652   712   650   719 0.92 -
2648at50557_1155016_0:001301|STRG.8358.2:1079-3574|+   -            832 96662at50557         -            445   1.9e-30  105.3  19.2   9   9       1.2        44    1.9   0.0   379   439   735   798   718   806 0.70 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   1   9      0.23       8.5    4.3   0.0   365   426     7    68     1    74 0.74 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   2   9    0.0069      0.26    9.3   0.1   361   441    89   174    69   178 0.70 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   3   9   7.8e-05    0.0029   15.7   0.0   341   444   208   317   197   318 0.79 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   4   9   3.1e-06   0.00012   20.3   0.1   357   429   332   403   323   407 0.83 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   5   9     0.035       1.3    7.0   0.0   379   431   414   470   403   476 0.83 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   6   9   8.5e-05    0.0032   15.6   0.0   371   441   488   560   482   564 0.79 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   7   9   5.7e-07   2.1e-05   22.7   0.1   353   443   571   664   562   665 0.84 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   8   9   3.1e-05    0.0011   17.0   0.8   366   426   652   712   650   719 0.92 -
2648at50557_1155016_0:001301|STRG.8358.3:458-2953|+    -            832 96662at50557         -            445   1.9e-30  105.3  19.2   9   9       1.2        44    1.9   0.0   379   439   735   798   718   806 0.70 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   1   9      0.11       4.1    5.3   0.0   359   426   233   300   202   308 0.75 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   2   9    0.0085      0.32    9.0   0.1   360   441   320   406   295   410 0.69 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   3   9   0.00012    0.0044   15.1   0.0   341   444   440   549   429   550 0.79 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   4   9   4.5e-06   0.00017   19.8   0.1   357   429   564   635   555   639 0.83 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   5   9      0.05       1.9    6.4   0.0   379   431   646   702   635   708 0.83 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   6   9   0.00013    0.0047   15.0   0.0   371   441   720   792   715   796 0.79 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   7   9   3.3e-06   0.00012   20.2   0.0   353   434   803   886   794   892 0.85 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   8   9   3.1e-05    0.0012   17.0   0.6   366   427   884   945   882   961 0.91 -
28503at50557_69004_0:0020b1|STRG.8358.1:705-4058|+     -           1118 96662at50557         -            445   2.3e-29  101.7  19.8   9   9       1.7        64    1.4   0.0   380   439   968  1030   950  1038 0.70 -
12555at50557_51655_0:003c27|STRG.13301.2:684-1628|+    -            315 96662at50557         -            445   3.7e-29  101.0   0.9   1   4   8.3e-08   3.1e-06   25.5   0.0   369   444     4    80     1    81 0.95 -
12555at50557_51655_0:003c27|STRG.13301.2:684-1628|+    -            315 96662at50557         -            445   3.7e-29  101.0   0.9   2   4   6.1e-09   2.3e-07   29.2   0.1   350   429    85   163    79   165 0.85 -
12555at50557_51655_0:003c27|STRG.13301.2:684-1628|+    -            315 96662at50557         -            445   3.7e-29  101.0   0.9   3   4     2e-05   0.00073   17.7   0.0   370   429   170   229   164   233 0.90 -
12555at50557_51655_0:003c27|STRG.13301.2:684-1628|+    -            315 96662at50557         -            445   3.7e-29  101.0   0.9   4   4   1.3e-07   4.8e-06   24.9   0.1   372   444   238   311   225   312 0.88 -
966at50557_1218281_0:0025fb|STRG.9634.4:258-1295|+     -            346 96662at50557         -            445   1.1e-26   92.9   4.5   1   4   1.4e-08   5.3e-07   28.0   0.0   378   441     6    70     2    74 0.92 -
966at50557_1218281_0:0025fb|STRG.9634.4:258-1295|+     -            346 96662at50557         -            445   1.1e-26   92.9   4.5   2   4   2.3e-08   8.5e-07   27.3   0.0   370   441    64   136    62   140 0.89 -
966at50557_1218281_0:0025fb|STRG.9634.4:258-1295|+     -            346 96662at50557         -            445   1.1e-26   92.9   4.5   3   4   3.3e-05    0.0012   16.9   0.0   342   441   136   233   132   237 0.89 -
966at50557_1218281_0:0025fb|STRG.9634.4:258-1295|+     -            346 96662at50557         -            445   1.1e-26   92.9   4.5   4   4   9.4e-08   3.5e-06   25.3   0.2   344   431   235   322   227   333 0.84 -
12555at50557_51655_0:003c27|STRG.13654.1:1575-2744|+   -            390 96662at50557         -            445   4.5e-26   90.9   3.4   1   4   7.5e-11   2.8e-09   35.5   0.1   368   444     1    78     1    79 0.96 -
12555at50557_51655_0:003c27|STRG.13654.1:1575-2744|+   -            390 96662at50557         -            445   4.5e-26   90.9   3.4   2   4     3e-07   1.1e-05   23.7   0.0   367   443    66   149    56   151 0.78 -
12555at50557_51655_0:003c27|STRG.13654.1:1575-2744|+   -            390 96662at50557         -            445   4.5e-26   90.9   3.4   3   4   4.7e-05    0.0018   16.4   0.0   395   444   280   331   260   332 0.88 -
12555at50557_51655_0:003c27|STRG.13654.1:1575-2744|+   -            390 96662at50557         -            445   4.5e-26   90.9   3.4   4   4   4.1e-08   1.6e-06   26.5   0.1   371   430   323   383   319   388 0.93 -
12555at50557_51655_0:003c27|STRG.13654.2:1465-2634|+   -            390 96662at50557         -            445   4.5e-26   90.9   3.4   1   4   7.5e-11   2.8e-09   35.5   0.1   368   444     1    78     1    79 0.96 -
12555at50557_51655_0:003c27|STRG.13654.2:1465-2634|+   -            390 96662at50557         -            445   4.5e-26   90.9   3.4   2   4     3e-07   1.1e-05   23.7   0.0   367   443    66   149    56   151 0.78 -
12555at50557_51655_0:003c27|STRG.13654.2:1465-2634|+   -            390 96662at50557         -            445   4.5e-26   90.9   3.4   3   4   4.7e-05    0.0018   16.4   0.0   395   444   280   331   260   332 0.88 -
12555at50557_51655_0:003c27|STRG.13654.2:1465-2634|+   -            390 96662at50557         -            445   4.5e-26   90.9   3.4   4   4   4.1e-08   1.6e-06   26.5   0.1   371   430   323   383   319   388 0.93 -
12555at50557_93721_0:0043db|STRG.7789.1:13-846|+       -            278 96662at50557         -            445   2.2e-24   85.3   2.1   1   4   0.00011     0.004   15.2   0.0   388   444     3    61     1    62 0.89 -
12555at50557_93721_0:0043db|STRG.7789.1:13-846|+       -            278 96662at50557         -            445   2.2e-24   85.3   2.1   2   4   2.7e-06    0.0001   20.5   0.0   353   431    69   145    61   156 0.83 -
12555at50557_93721_0:0043db|STRG.7789.1:13-846|+       -            278 96662at50557         -            445   2.2e-24   85.3   2.1   3   4     1e-10   3.9e-09   35.1   0.1   374   444   155   226   148   229 0.93 -
12555at50557_93721_0:0043db|STRG.7789.1:13-846|+       -            278 96662at50557         -            445   2.2e-24   85.3   2.1   4   4   6.3e-06   0.00024   19.3   0.0   366   429   213   278   212   278 0.89 -
12555at50557_166423_0:002c53|STRG.15159.1:1-822|+      -            274 96662at50557         -            445   2.5e-24   85.2   2.8   1   4   5.4e-07     2e-05   22.8   0.0   342   434     8    99     3   102 0.89 -
12555at50557_166423_0:002c53|STRG.15159.1:1-822|+      -            274 96662at50557         -            445   2.5e-24   85.2   2.8   2   4   9.5e-06   0.00036   18.7   0.0   366   421    96   151    94   162 0.89 -
12555at50557_166423_0:002c53|STRG.15159.1:1-822|+      -            274 96662at50557         -            445   2.5e-24   85.2   2.8   3   4    0.0012     0.046   11.7   0.0   385   429   162   206   157   211 0.90 -
12555at50557_166423_0:002c53|STRG.15159.1:1-822|+      -            274 96662at50557         -            445   2.5e-24   85.2   2.8   4   4     9e-10   3.4e-08   32.0   0.3   367   428   212   274   207   274 0.94 -
12555at50557_29031_0:000522|STRG.13301.5:1173-1964|+   -            264 96662at50557         -            445   1.1e-23   83.0   0.1   1   3   4.5e-09   1.7e-07   29.7   0.0   356   444     3    92     1    93 0.95 -
12555at50557_29031_0:000522|STRG.13301.5:1173-1964|+   -            264 96662at50557         -            445   1.1e-23   83.0   0.1   2   3   3.5e-10   1.3e-08   33.3   0.0   347   444    94   191    89   192 0.84 -
12555at50557_29031_0:000522|STRG.13301.5:1173-1964|+   -            264 96662at50557         -            445   1.1e-23   83.0   0.1   3   3   2.9e-06   0.00011   20.4   0.0   368   444   180   257   173   258 0.86 -
12555at50557_121225_0:000df9|STRG.11748.1:1506-2258|+  -            251 96662at50557         -            445   4.6e-23   80.9   3.2   1   3   4.6e-11   1.7e-09   36.2   0.0   344   442     4   103     1   106 0.86 -
12555at50557_121225_0:000df9|STRG.11748.1:1506-2258|+  -            251 96662at50557         -            445   4.6e-23   80.9   3.2   2   3    0.0029      0.11   10.5   0.0   368   425    94   151    91   154 0.90 -
12555at50557_121225_0:000df9|STRG.11748.1:1506-2258|+  -            251 96662at50557         -            445   4.6e-23   80.9   3.2   3   3   2.3e-12   8.5e-11   40.5   0.2   362   442   157   239   144   242 0.88 -
12555at50557_121225_0:000df9|STRG.4091.1:1087-1755|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   1   2   8.5e-14   3.2e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
12555at50557_121225_0:000df9|STRG.4091.1:1087-1755|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   2   2   1.7e-10   6.3e-09   34.4   0.1   358   439   139   221   106   223 0.86 -
12555at50557_121225_0:000df9|STRG.4091.2:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   1   2   8.5e-14   3.2e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
12555at50557_121225_0:000df9|STRG.4091.2:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   2   2   1.7e-10   6.3e-09   34.4   0.1   358   439   139   221   106   223 0.86 -
12555at50557_121225_0:000df9|STRG.4091.3:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   1   2   8.5e-14   3.2e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
12555at50557_121225_0:000df9|STRG.4091.3:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   2   2   1.7e-10   6.3e-09   34.4   0.1   358   439   139   221   106   223 0.86 -
12555at50557_121225_0:000df9|STRG.4091.4:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   1   2   8.5e-14   3.2e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
12555at50557_121225_0:000df9|STRG.4091.4:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   2   2   1.7e-10   6.3e-09   34.4   0.1   358   439   139   221   106   223 0.86 -
12555at50557_121225_0:000df9|STRG.4091.5:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   1   2   8.5e-14   3.2e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
12555at50557_121225_0:000df9|STRG.4091.5:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   2   2   1.7e-10   6.3e-09   34.4   0.1   358   439   139   221   106   223 0.86 -
12555at50557_121225_0:000df9|STRG.4091.6:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   1   2   8.5e-14   3.2e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
12555at50557_121225_0:000df9|STRG.4091.6:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   2   2   1.7e-10   6.3e-09   34.4   0.1   358   439   139   221   106   223 0.86 -
12555at50557_121225_0:000df9|STRG.4091.7:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   1   2   8.5e-14   3.2e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
12555at50557_121225_0:000df9|STRG.4091.7:1078-1746|+   -            223 96662at50557         -            445   1.6e-22   79.2   2.4   2   2   1.7e-10   6.3e-09   34.4   0.1   358   439   139   221   106   223 0.86 -
2648at50557_38123_0:000f4f|STRG.7965.1:1563-2426|+     -            288 96662at50557         -            445   3.6e-22   78.0   2.6   1   3   1.3e-07   4.9e-06   24.8   0.0   339   435     9   108     4   112 0.86 -
2648at50557_38123_0:000f4f|STRG.7965.1:1563-2426|+     -            288 96662at50557         -            445   3.6e-22   78.0   2.6   2   3   1.1e-05   0.00043   18.4   0.4   371   421   110   160   104   169 0.86 -
2648at50557_38123_0:000f4f|STRG.7965.1:1563-2426|+     -            288 96662at50557         -            445   3.6e-22   78.0   2.6   3   3     2e-10   7.4e-09   34.1   0.3   344   443   184   287   161   288 0.83 -
966at50557_1218281_0:0025fb|STRG.10027.1:36-875|+      -            280 96662at50557         -            445     4e-21   74.6   0.0   1   3   6.3e-09   2.4e-07   29.2   0.0   349   443     8   103     2   105 0.88 -
966at50557_1218281_0:0025fb|STRG.10027.1:36-875|+      -            280 96662at50557         -            445     4e-21   74.6   0.0   2   3   3.1e-08   1.2e-06   26.9   0.0   352   441   111   200   101   205 0.85 -
966at50557_1218281_0:0025fb|STRG.10027.1:36-875|+      -            280 96662at50557         -            445     4e-21   74.6   0.0   3   3   8.8e-06   0.00033   18.8   0.0   370   444   194   268   190   269 0.90 -
2648at50557_6973_0:005209|STRG.11041.1:4489-5388|+     -            300 96662at50557         -            445   7.5e-21   73.7   0.1   1   4   8.7e-06   0.00033   18.8   0.0   388   444     7    65     2    66 0.84 -
2648at50557_6973_0:005209|STRG.11041.1:4489-5388|+     -            300 96662at50557         -            445   7.5e-21   73.7   0.1   2   4     3e-05    0.0011   17.1   0.0   353   434    72   155    62   168 0.84 -
2648at50557_6973_0:005209|STRG.11041.1:4489-5388|+     -            300 96662at50557         -            445   7.5e-21   73.7   0.1   3   4   1.7e-06   6.5e-05   21.1   0.0   344   431   132   219   127   226 0.93 -
2648at50557_6973_0:005209|STRG.11041.1:4489-5388|+     -            300 96662at50557         -            445   7.5e-21   73.7   0.1   4   4   1.4e-05   0.00052   18.2   0.0   374   436   230   293   224   299 0.90 -
2648at50557_6973_0:005209|STRG.11041.2:4964-5863|+     -            300 96662at50557         -            445   7.5e-21   73.7   0.1   1   4   8.7e-06   0.00033   18.8   0.0   388   444     7    65     2    66 0.84 -
2648at50557_6973_0:005209|STRG.11041.2:4964-5863|+     -            300 96662at50557         -            445   7.5e-21   73.7   0.1   2   4     3e-05    0.0011   17.1   0.0   353   434    72   155    62   168 0.84 -
2648at50557_6973_0:005209|STRG.11041.2:4964-5863|+     -            300 96662at50557         -            445   7.5e-21   73.7   0.1   3   4   1.7e-06   6.5e-05   21.1   0.0   344   431   132   219   127   226 0.93 -
2648at50557_6973_0:005209|STRG.11041.2:4964-5863|+     -            300 96662at50557         -            445   7.5e-21   73.7   0.1   4   4   1.4e-05   0.00052   18.2   0.0   374   436   230   293   224   299 0.90 -
2648at50557_123851_0:000d02|STRG.4120.1:552-1439|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   1   4   1.2e-07   4.5e-06   25.0   0.0   345   435     1    91     1    95 0.91 -
2648at50557_123851_0:000d02|STRG.4120.1:552-1439|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   2   4   1.3e-08   4.8e-07   28.2   0.2   369   444    90   166    86   167 0.94 -
2648at50557_123851_0:000d02|STRG.4120.1:552-1439|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   3   4   7.5e-07   2.8e-05   22.3   0.3   358   440   145   228   143   235 0.86 -
2648at50557_123851_0:000d02|STRG.4120.1:552-1439|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   4   4   9.4e-05    0.0035   15.4   0.1   343   439   197   293   196   296 0.85 -
2648at50557_123851_0:000d02|STRG.4120.2:552-1439|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   1   4   1.2e-07   4.5e-06   25.0   0.0   345   435     1    91     1    95 0.91 -
2648at50557_123851_0:000d02|STRG.4120.2:552-1439|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   2   4   1.3e-08   4.8e-07   28.2   0.2   369   444    90   166    86   167 0.94 -
2648at50557_123851_0:000d02|STRG.4120.2:552-1439|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   3   4   7.5e-07   2.8e-05   22.3   0.3   358   440   145   228   143   235 0.86 -
2648at50557_123851_0:000d02|STRG.4120.2:552-1439|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   4   4   9.4e-05    0.0035   15.4   0.1   343   439   197   293   196   296 0.85 -
2648at50557_123851_0:000d02|STRG.4120.4:663-1550|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   1   4   1.2e-07   4.5e-06   25.0   0.0   345   435     1    91     1    95 0.91 -
2648at50557_123851_0:000d02|STRG.4120.4:663-1550|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   2   4   1.3e-08   4.8e-07   28.2   0.2   369   444    90   166    86   167 0.94 -
2648at50557_123851_0:000d02|STRG.4120.4:663-1550|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   3   4   7.5e-07   2.8e-05   22.3   0.3   358   440   145   228   143   235 0.86 -
2648at50557_123851_0:000d02|STRG.4120.4:663-1550|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   4   4   9.4e-05    0.0035   15.4   0.1   343   439   197   293   196   296 0.85 -
2648at50557_123851_0:000d02|STRG.4120.5:471-1358|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   1   4   1.2e-07   4.5e-06   25.0   0.0   345   435     1    91     1    95 0.91 -
2648at50557_123851_0:000d02|STRG.4120.5:471-1358|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   2   4   1.3e-08   4.8e-07   28.2   0.2   369   444    90   166    86   167 0.94 -
2648at50557_123851_0:000d02|STRG.4120.5:471-1358|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   3   4   7.5e-07   2.8e-05   22.3   0.3   358   440   145   228   143   235 0.86 -
2648at50557_123851_0:000d02|STRG.4120.5:471-1358|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   4   4   9.4e-05    0.0035   15.4   0.1   343   439   197   293   196   296 0.85 -
2648at50557_123851_0:000d02|STRG.4120.6:471-1358|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   1   4   1.2e-07   4.5e-06   25.0   0.0   345   435     1    91     1    95 0.91 -
2648at50557_123851_0:000d02|STRG.4120.6:471-1358|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   2   4   1.3e-08   4.8e-07   28.2   0.2   369   444    90   166    86   167 0.94 -
2648at50557_123851_0:000d02|STRG.4120.6:471-1358|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   3   4   7.5e-07   2.8e-05   22.3   0.3   358   440   145   228   143   235 0.86 -
2648at50557_123851_0:000d02|STRG.4120.6:471-1358|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   4   4   9.4e-05    0.0035   15.4   0.1   343   439   197   293   196   296 0.85 -
2648at50557_123851_0:000d02|STRG.4120.8:425-1312|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   1   4   1.2e-07   4.5e-06   25.0   0.0   345   435     1    91     1    95 0.91 -
2648at50557_123851_0:000d02|STRG.4120.8:425-1312|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   2   4   1.3e-08   4.8e-07   28.2   0.2   369   444    90   166    86   167 0.94 -
2648at50557_123851_0:000d02|STRG.4120.8:425-1312|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   3   4   7.5e-07   2.8e-05   22.3   0.3   358   440   145   228   143   235 0.86 -
2648at50557_123851_0:000d02|STRG.4120.8:425-1312|+     -            296 96662at50557         -            445   7.5e-21   73.7   5.7   4   4   9.4e-05    0.0035   15.4   0.1   343   439   197   293   196   296 0.85 -
12555at50557_7004_0:002cc8|STRG.10864.1:3085-3651|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   1   3   3.5e-05    0.0013   16.8   0.0   391   439     2    51     1    51 0.95 -
12555at50557_7004_0:002cc8|STRG.10864.1:3085-3651|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   2   3   4.8e-07   1.8e-05   23.0   0.2   368   438    45   120    42   122 0.83 -
12555at50557_7004_0:002cc8|STRG.10864.1:3085-3651|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   3   3   2.5e-08   9.3e-07   27.2   0.1   369   431   116   178   114   188 0.91 -
12555at50557_7004_0:002cc8|STRG.10864.2:3169-3735|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   1   3   3.5e-05    0.0013   16.8   0.0   391   439     2    51     1    51 0.95 -
12555at50557_7004_0:002cc8|STRG.10864.2:3169-3735|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   2   3   4.8e-07   1.8e-05   23.0   0.2   368   438    45   120    42   122 0.83 -
12555at50557_7004_0:002cc8|STRG.10864.2:3169-3735|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   3   3   2.5e-08   9.3e-07   27.2   0.1   369   431   116   178   114   188 0.91 -
12555at50557_7004_0:002cc8|STRG.10864.3:1959-2525|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   1   3   3.5e-05    0.0013   16.8   0.0   391   439     2    51     1    51 0.95 -
12555at50557_7004_0:002cc8|STRG.10864.3:1959-2525|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   2   3   4.8e-07   1.8e-05   23.0   0.2   368   438    45   120    42   122 0.83 -
12555at50557_7004_0:002cc8|STRG.10864.3:1959-2525|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   3   3   2.5e-08   9.3e-07   27.2   0.1   369   431   116   178   114   188 0.91 -
12555at50557_7004_0:002cc8|STRG.10864.4:1875-2441|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   1   3   3.5e-05    0.0013   16.8   0.0   391   439     2    51     1    51 0.95 -
12555at50557_7004_0:002cc8|STRG.10864.4:1875-2441|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   2   3   4.8e-07   1.8e-05   23.0   0.2   368   438    45   120    42   122 0.83 -
12555at50557_7004_0:002cc8|STRG.10864.4:1875-2441|+    -            189 96662at50557         -            445   1.8e-17   62.5   1.9   3   3   2.5e-08   9.3e-07   27.2   0.1   369   431   116   178   114   188 0.91 -
12555at50557_29031_0:000522|STRG.11031.2:611-1246|+    -            212 96662at50557         -            445   1.8e-17   62.5   0.0   1   2   7.4e-08   2.8e-06   25.6   0.0   367   442     4    82     1    85 0.87 -
12555at50557_29031_0:000522|STRG.11031.2:611-1246|+    -            212 96662at50557         -            445   1.8e-17   62.5   0.0   2   2   9.7e-11   3.6e-09   35.1   0.0   366   444   104   184    91   185 0.89 -
12555at50557_29031_0:000522|STRG.11031.3:611-1246|+    -            212 96662at50557         -            445   1.8e-17   62.5   0.0   1   2   7.4e-08   2.8e-06   25.6   0.0   367   442     4    82     1    85 0.87 -
12555at50557_29031_0:000522|STRG.11031.3:611-1246|+    -            212 96662at50557         -            445   1.8e-17   62.5   0.0   2   2   9.7e-11   3.6e-09   35.1   0.0   366   444   104   184    91   185 0.89 -
117213at50557_217634_0:002f13|STRG.6774.1:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   1   3   0.00014    0.0052   14.9   0.0   374   431     1    58     1    65 0.94 -
117213at50557_217634_0:002f13|STRG.6774.1:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   2   3   8.8e-06   0.00033   18.8   0.0   370   433    66   129    59   139 0.90 -
117213at50557_217634_0:002f13|STRG.6774.1:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   3   3   1.4e-07   5.1e-06   24.8   0.0   375   443   144   212   137   214 0.92 -
117213at50557_217634_0:002f13|STRG.6774.2:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   1   3   0.00014    0.0052   14.9   0.0   374   431     1    58     1    65 0.94 -
117213at50557_217634_0:002f13|STRG.6774.2:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   2   3   8.8e-06   0.00033   18.8   0.0   370   433    66   129    59   139 0.90 -
117213at50557_217634_0:002f13|STRG.6774.2:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   3   3   1.4e-07   5.1e-06   24.8   0.0   375   443   144   212   137   214 0.92 -
117213at50557_217634_0:002f13|STRG.6774.3:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   1   3   0.00014    0.0052   14.9   0.0   374   431     1    58     1    65 0.94 -
117213at50557_217634_0:002f13|STRG.6774.3:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   2   3   8.8e-06   0.00033   18.8   0.0   370   433    66   129    59   139 0.90 -
117213at50557_217634_0:002f13|STRG.6774.3:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   3   3   1.4e-07   5.1e-06   24.8   0.0   375   443   144   212   137   214 0.92 -
117213at50557_217634_0:002f13|STRG.6774.4:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   1   3   0.00014    0.0052   14.9   0.0   374   431     1    58     1    65 0.94 -
117213at50557_217634_0:002f13|STRG.6774.4:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   2   3   8.8e-06   0.00033   18.8   0.0   370   433    66   129    59   139 0.90 -
117213at50557_217634_0:002f13|STRG.6774.4:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   3   3   1.4e-07   5.1e-06   24.8   0.0   375   443   144   212   137   214 0.92 -
117213at50557_217634_0:002f13|STRG.6774.5:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   1   3   0.00014    0.0052   14.9   0.0   374   431     1    58     1    65 0.94 -
117213at50557_217634_0:002f13|STRG.6774.5:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   2   3   8.8e-06   0.00033   18.8   0.0   370   433    66   129    59   139 0.90 -
117213at50557_217634_0:002f13|STRG.6774.5:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   3   3   1.4e-07   5.1e-06   24.8   0.0   375   443   144   212   137   214 0.92 -
