#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.15267.1:527-1954|+    -            476 106896at50557        -             70   2.2e-34  116.3   4.0   1   1   7.7e-36   2.2e-34  116.3   4.0    12    70   376   435   369   435 0.93 -
39871at50557_1155016_0:0008ce|STRG.7948.2:1611-1862|+   -             84 106896at50557        -             70   7.9e-05   21.7   4.5   2   2     0.071         2    7.5   0.0    17    40    60    83    52    84 0.83 -
115559at50557_54969_0:00025b|STRG.12430.1:2252-3244|+   -            331 106896at50557        -             70   8.4e-05   21.6  17.0   1   4      0.03      0.86    8.7   1.0    19    67    62   111    52   114 0.82 -
115559at50557_54969_0:00025b|STRG.12430.1:2252-3244|+   -            331 106896at50557        -             70   8.4e-05   21.6  17.0   2   4     0.002     0.058   12.5   0.7     8    65   113   170   108   173 0.77 -
115559at50557_54969_0:00025b|STRG.12430.1:2252-3244|+   -            331 106896at50557        -             70   8.4e-05   21.6  17.0   3   4       3.6     1e+02    2.1   0.1     8    39   262   292   257   301 0.73 -
115559at50557_54969_0:00025b|STRG.12430.1:2252-3244|+   -            331 106896at50557        -             70   8.4e-05   21.6  17.0   4   4      0.12       3.5    6.8   0.0    18    41   306   329   298   331 0.90 -
14133at50557_286706_0:001942|STRG.6282.1:2026-3282|+    -            419 106896at50557        -             70   8.6e-05   21.6  50.3   1   7      0.37        11    5.2   1.4    23    69     1    47     1    48 0.92 -
14133at50557_286706_0:001942|STRG.6282.1:2026-3282|+    -            419 106896at50557        -             70   8.6e-05   21.6  50.3   2   7      0.27       7.7    5.7   0.3    50    68    56    74    54    76 0.91 -
14133at50557_286706_0:001942|STRG.6282.1:2026-3282|+    -            419 106896at50557        -             70   8.6e-05   21.6  50.3   3   7      0.14       3.9    6.6   1.4    21    62   127   168   120   175 0.82 -
14133at50557_286706_0:001942|STRG.6282.1:2026-3282|+    -            419 106896at50557        -             70   8.6e-05   21.6  50.3   4   7    0.0027     0.079   12.0   0.6    19    64   248   293   239   299 0.88 -
14133at50557_286706_0:001942|STRG.6282.1:2026-3282|+    -            419 106896at50557        -             70   8.6e-05   21.6  50.3   5   7     0.016      0.45    9.6   1.7    19    58   304   344   300   358 0.83 -
14133at50557_286706_0:001942|STRG.6282.1:2026-3282|+    -            419 106896at50557        -             70   8.6e-05   21.6  50.3   6   7     0.011      0.31   10.1   4.4    19    69   333   383   330   384 0.81 -
14133at50557_286706_0:001942|STRG.6282.1:2026-3282|+    -            419 106896at50557        -             70   8.6e-05   21.6  50.3   7   7         3        86    2.3   0.6    19    45   389   415   384   416 0.80 -
14133at50557_286706_0:001942|STRG.6282.2:997-2253|+     -            419 106896at50557        -             70   8.6e-05   21.6  50.3   1   7      0.37        11    5.2   1.4    23    69     1    47     1    48 0.92 -
14133at50557_286706_0:001942|STRG.6282.2:997-2253|+     -            419 106896at50557        -             70   8.6e-05   21.6  50.3   2   7      0.27       7.7    5.7   0.3    50    68    56    74    54    76 0.91 -
14133at50557_286706_0:001942|STRG.6282.2:997-2253|+     -            419 106896at50557        -             70   8.6e-05   21.6  50.3   3   7      0.14       3.9    6.6   1.4    21    62   127   168   120   175 0.82 -
14133at50557_286706_0:001942|STRG.6282.2:997-2253|+     -            419 106896at50557        -             70   8.6e-05   21.6  50.3   4   7    0.0027     0.079   12.0   0.6    19    64   248   293   239   299 0.88 -
14133at50557_286706_0:001942|STRG.6282.2:997-2253|+     -            419 106896at50557        -             70   8.6e-05   21.6  50.3   5   7     0.016      0.45    9.6   1.7    19    58   304   344   300   358 0.83 -
14133at50557_286706_0:001942|STRG.6282.2:997-2253|+     -            419 106896at50557        -             70   8.6e-05   21.6  50.3   6   7     0.011      0.31   10.1   4.4    19    69   333   383   330   384 0.81 -
14133at50557_286706_0:001942|STRG.6282.2:997-2253|+     -            419 106896at50557        -             70   8.6e-05   21.6  50.3   7   7         3        86    2.3   0.6    19    45   389   415   384   416 0.80 -
39871at50557_1155016_0:0008ce|STRG.10554.1:1784-2080|+  -             99 106896at50557        -             70   0.00012   21.1   7.3   1   2      0.26       7.4    5.7   0.3    50    67    18    35     5    38 0.75 -
39871at50557_1155016_0:0008ce|STRG.10554.1:1784-2080|+  -             99 106896at50557        -             70   0.00012   21.1   7.3   2   2   3.7e-05    0.0011   18.0   2.9    17    67    41    91    32    94 0.88 -
39871at50557_7536_0:000d98|STRG.2960.1:120-401|+        -             94 106896at50557        -             70   0.00016   20.7   9.3   1   2      0.05       1.4    8.0   0.4    11    39    10    37     5    43 0.85 -
39871at50557_7536_0:000d98|STRG.2960.1:120-401|+        -             94 106896at50557        -             70   0.00016   20.7   9.3   2   2   7.7e-05    0.0022   17.0   3.0    18    63    44    89    39    94 0.92 -
39871at50557_7536_0:000d98|STRG.2960.2:120-401|+        -             94 106896at50557        -             70   0.00016   20.7   9.3   1   2      0.05       1.4    8.0   0.4    11    39    10    37     5    43 0.85 -
39871at50557_7536_0:000d98|STRG.2960.2:120-401|+        -             94 106896at50557        -             70   0.00016   20.7   9.3   2   2   7.7e-05    0.0022   17.0   3.0    18    63    44    89    39    94 0.92 -
57812at50557_139723_0:0023b3|STRG.10913.1:525-911|+     -            129 106896at50557        -             70   0.00018   20.6  15.4   1   3      0.58        17    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.10913.1:525-911|+     -            129 106896at50557        -             70   0.00018   20.6  15.4   2   3    0.0012     0.035   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.10913.1:525-911|+     -            129 106896at50557        -             70   0.00018   20.6  15.4   3   3      0.03      0.87    8.7   3.4    16    58    78   120    70   129 0.80 -
57812at50557_139723_0:0023b3|STRG.10913.2:1014-1400|+   -            129 106896at50557        -             70   0.00018   20.6  15.4   1   3      0.58        17    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.10913.2:1014-1400|+   -            129 106896at50557        -             70   0.00018   20.6  15.4   2   3    0.0012     0.035   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.10913.2:1014-1400|+   -            129 106896at50557        -             70   0.00018   20.6  15.4   3   3      0.03      0.87    8.7   3.4    16    58    78   120    70   129 0.80 -
57812at50557_139723_0:0023b3|STRG.10913.3:1014-1400|+   -            129 106896at50557        -             70   0.00018   20.6  15.4   1   3      0.58        17    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.10913.3:1014-1400|+   -            129 106896at50557        -             70   0.00018   20.6  15.4   2   3    0.0012     0.035   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.10913.3:1014-1400|+   -            129 106896at50557        -             70   0.00018   20.6  15.4   3   3      0.03      0.87    8.7   3.4    16    58    78   120    70   129 0.80 -
45419at50557_51655_0:002e4f|STRG.9833.1:2243-2467|+     -             75 106896at50557        -             70   0.00021   20.3   2.9   1   1   7.1e-06   0.00021   20.3   2.9    17    65    23    71     6    74 0.84 -
45419at50557_51655_0:002e4f|STRG.9833.2:2243-2467|+     -             75 106896at50557        -             70   0.00021   20.3   2.9   1   1   7.1e-06   0.00021   20.3   2.9    17    65    23    71     6    74 0.84 -
92708at50557_378494_0:006da2|STRG.15639.1:508-798|+     -             97 106896at50557        -             70   0.00024   20.1   1.6   1   1   8.2e-06   0.00024   20.1   1.6    22    67     1    48     1    51 0.89 -
45419at50557_51655_0:002e4f|STRG.13110.2:2486-2680|+    -             65 106896at50557        -             70   0.00027   20.0   4.7   1   2   3.1e-05   0.00089   18.3   0.9    23    65     1    43     1    47 0.89 -
45419at50557_51655_0:002e4f|STRG.13110.2:2486-2680|+    -             65 106896at50557        -             70   0.00027   20.0   4.7   2   2      0.76        22    4.2   0.2    16    28    50    62    39    65 0.69 -
39871at50557_1155016_0:0008ce|STRG.15750.1:471-722|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   1   2         1        29    3.8   0.0    50    68     6    24     3    26 0.75 -
39871at50557_1155016_0:0008ce|STRG.15750.1:471-722|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   2   2   0.00013    0.0037   16.3   1.7    23    67    35    79    28    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.15750.2:136-387|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   1   2         1        29    3.8   0.0    50    68     6    24     3    26 0.75 -
39871at50557_1155016_0:0008ce|STRG.15750.2:136-387|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   2   2   0.00013    0.0037   16.3   1.7    23    67    35    79    28    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.15750.3:136-387|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   1   2         1        29    3.8   0.0    50    68     6    24     3    26 0.75 -
39871at50557_1155016_0:0008ce|STRG.15750.3:136-387|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   2   2   0.00013    0.0037   16.3   1.7    23    67    35    79    28    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.15750.4:275-526|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   1   2         1        29    3.8   0.0    50    68     6    24     3    26 0.75 -
39871at50557_1155016_0:0008ce|STRG.15750.4:275-526|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   2   2   0.00013    0.0037   16.3   1.7    23    67    35    79    28    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.15750.5:272-523|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   1   2         1        29    3.8   0.0    50    68     6    24     3    26 0.75 -
39871at50557_1155016_0:0008ce|STRG.15750.5:272-523|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   2   2   0.00013    0.0037   16.3   1.7    23    67    35    79    28    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.15750.6:411-662|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   1   2         1        29    3.8   0.0    50    68     6    24     3    26 0.75 -
39871at50557_1155016_0:0008ce|STRG.15750.6:411-662|+    -             84 106896at50557        -             70   0.00028   19.9   4.0   2   2   0.00013    0.0037   16.3   1.7    23    67    35    79    28    81 0.91 -
57812at50557_139723_0:0023b3|STRG.11434.1:1047-1445|+   -            133 106896at50557        -             70   0.00028   19.9  11.8   1   3     0.012      0.35   10.0   0.1    23    67     1    46     1    48 0.78 -
57812at50557_139723_0:0023b3|STRG.11434.1:1047-1445|+   -            133 106896at50557        -             70   0.00028   19.9  11.8   2   3   0.00089     0.026   13.6   3.4    16    69    23    76    19    77 0.90 -
57812at50557_139723_0:0023b3|STRG.11434.1:1047-1445|+   -            133 106896at50557        -             70   0.00028   19.9  11.8   3   3      0.37        11    5.2   0.4    17    40   110   133    98   133 0.87 -
45419at50557_51655_0:002e4f|STRG.7534.1:267-488|+       -             74 106896at50557        -             70   0.00037   19.5   6.8   1   2   0.00043     0.012   14.6   3.6    23    67     1    45     1    49 0.92 -
45419at50557_51655_0:002e4f|STRG.7534.1:267-488|+       -             74 106896at50557        -             70   0.00037   19.5   6.8   2   2      0.11       3.3    6.9   0.2    18    39    52    73    43    74 0.66 -
92708at50557_378494_0:006da2|STRG.7873.1:2888-3148|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   1   2      0.03      0.87    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.7873.1:2888-3148|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   2   2    0.0034     0.099   11.7   0.1    18    41    62    85    58    87 0.76 -
92708at50557_378494_0:006da2|STRG.7873.2:2964-3224|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   1   2      0.03      0.87    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.7873.2:2964-3224|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   2   2    0.0034     0.099   11.7   0.1    18    41    62    85    58    87 0.76 -
92708at50557_378494_0:006da2|STRG.7873.3:2612-2872|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   1   2      0.03      0.87    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.7873.3:2612-2872|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   2   2    0.0034     0.099   11.7   0.1    18    41    62    85    58    87 0.76 -
92708at50557_378494_0:006da2|STRG.7873.4:2392-2652|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   1   2      0.03      0.87    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.7873.4:2392-2652|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   2   2    0.0034     0.099   11.7   0.1    18    41    62    85    58    87 0.76 -
92708at50557_378494_0:006da2|STRG.7873.5:2542-2802|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   1   2      0.03      0.87    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.7873.5:2542-2802|+    -             87 106896at50557        -             70   0.00043   19.3   4.9   2   2    0.0034     0.099   11.7   0.1    18    41    62    85    58    87 0.76 -
150919at50557_108931_0:000eeb|STRG.16049.1:274-474|+    -             67 106896at50557        -             70   0.00044   19.3   3.2   1   2     0.011      0.31   10.2   0.6    21    67     1    47     1    47 0.87 -
150919at50557_108931_0:000eeb|STRG.16049.1:274-474|+    -             67 106896at50557        -             70   0.00044   19.3   3.2   2   2   8.6e-05    0.0025   16.9   1.4     9    58    18    65    11    67 0.81 -
92898at50557_51655_0:004149|STRG.7948.1:3694-4188|+     -            165 106896at50557        -             70   0.00044   19.3  24.9   1   3    0.0035       0.1   11.7   0.7    23    67     3    48     1    52 0.89 -
92898at50557_51655_0:004149|STRG.7948.1:3694-4188|+     -            165 106896at50557        -             70   0.00044   19.3  24.9   2   3   0.00083     0.024   13.7   3.6    20    67    57   104    49   108 0.92 -
92898at50557_51655_0:004149|STRG.7948.1:3694-4188|+     -            165 106896at50557        -             70   0.00044   19.3  24.9   3   3       1.8        51    3.1   8.5    18    68   111   161   102   163 0.84 -
35806at50557_121225_0:000aa0|STRG.17044.1:694-2787|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   1   6      0.55        16    4.7   0.3    19    39   277   297   272   299 0.88 -
35806at50557_121225_0:000aa0|STRG.17044.1:694-2787|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   2   6    0.0014     0.042   13.0   3.3    16    69   300   352   295   353 0.87 -
35806at50557_121225_0:000aa0|STRG.17044.1:694-2787|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   3   6      0.24       7.1    5.8   1.9    22    68   407   452   403   454 0.92 -
35806at50557_121225_0:000aa0|STRG.17044.1:694-2787|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   4   6       3.3        94    2.2   2.3    19    55   503   540   490   552 0.72 -
35806at50557_121225_0:000aa0|STRG.17044.1:694-2787|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   5   6     0.003     0.087   11.9   2.3    20    69   565   614   556   615 0.91 -
35806at50557_121225_0:000aa0|STRG.17044.1:694-2787|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   6   6     0.048       1.4    8.1   1.7    18    67   619   668   615   671 0.92 -
35806at50557_121225_0:000aa0|STRG.17044.2:680-2773|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   1   6      0.55        16    4.7   0.3    19    39   277   297   272   299 0.88 -
35806at50557_121225_0:000aa0|STRG.17044.2:680-2773|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   2   6    0.0014     0.042   13.0   3.3    16    69   300   352   295   353 0.87 -
35806at50557_121225_0:000aa0|STRG.17044.2:680-2773|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   3   6      0.24       7.1    5.8   1.9    22    68   407   452   403   454 0.92 -
35806at50557_121225_0:000aa0|STRG.17044.2:680-2773|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   4   6       3.3        94    2.2   2.3    19    55   503   540   490   552 0.72 -
35806at50557_121225_0:000aa0|STRG.17044.2:680-2773|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   5   6     0.003     0.087   11.9   2.3    20    69   565   614   556   615 0.91 -
35806at50557_121225_0:000aa0|STRG.17044.2:680-2773|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   6   6     0.048       1.4    8.1   1.7    18    67   619   668   615   671 0.92 -
35806at50557_121225_0:000aa0|STRG.17044.3:576-2669|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   1   6      0.55        16    4.7   0.3    19    39   277   297   272   299 0.88 -
35806at50557_121225_0:000aa0|STRG.17044.3:576-2669|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   2   6    0.0014     0.042   13.0   3.3    16    69   300   352   295   353 0.87 -
35806at50557_121225_0:000aa0|STRG.17044.3:576-2669|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   3   6      0.24       7.1    5.8   1.9    22    68   407   452   403   454 0.92 -
35806at50557_121225_0:000aa0|STRG.17044.3:576-2669|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   4   6       3.3        94    2.2   2.3    19    55   503   540   490   552 0.72 -
35806at50557_121225_0:000aa0|STRG.17044.3:576-2669|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   5   6     0.003     0.087   11.9   2.3    20    69   565   614   556   615 0.91 -
35806at50557_121225_0:000aa0|STRG.17044.3:576-2669|+    -            698 106896at50557        -             70   0.00046   19.2  49.2   6   6     0.048       1.4    8.1   1.7    18    67   619   668   615   671 0.92 -
92708at50557_378494_0:006da2|STRG.1046.1:443-703|+      -             87 106896at50557        -             70   0.00056   18.9   5.1   1   2     0.026      0.75    8.9   1.6    25    68    11    56     3    58 0.85 -
92708at50557_378494_0:006da2|STRG.1046.1:443-703|+      -             87 106896at50557        -             70   0.00056   18.9   5.1   2   2    0.0032     0.093   11.8   0.2    18    41    62    85    56    87 0.87 -
57812at50557_139723_0:0023b3|STRG.12388.1:942-1253|+    -            104 106896at50557        -             70   0.00057   18.9  14.4   1   3      0.89        26    4.0   0.0    50    69     3    22     2    23 0.92 -
57812at50557_139723_0:0023b3|STRG.12388.1:942-1253|+    -            104 106896at50557        -             70   0.00057   18.9  14.4   2   3     0.001     0.029   13.4   6.5    17    67    26    76    22    79 0.95 -
57812at50557_139723_0:0023b3|STRG.12388.1:942-1253|+    -            104 106896at50557        -             70   0.00057   18.9  14.4   3   3      0.22       6.3    6.0   0.3    50    67    87   104    79   104 0.78 -
92708at50557_378494_0:006da2|STRG.8995.1:783-1151|+     -            123 106896at50557        -             70   0.00061   18.8   8.1   1   3         2        58    2.9   0.2    51    68     3    22     1    24 0.85 -
92708at50557_378494_0:006da2|STRG.8995.1:783-1151|+     -            123 106896at50557        -             70   0.00061   18.8   8.1   2   3      0.83        24    4.1   0.2    49    67    30    48    23    51 0.87 -
92708at50557_378494_0:006da2|STRG.8995.1:783-1151|+     -            123 106896at50557        -             70   0.00061   18.8   8.1   3   3   0.00018    0.0052   15.8   0.8    17    68    54   109    47   111 0.87 -
92708at50557_378494_0:006da2|STRG.8995.2:825-1193|+     -            123 106896at50557        -             70   0.00061   18.8   8.1   1   3         2        58    2.9   0.2    51    68     3    22     1    24 0.85 -
92708at50557_378494_0:006da2|STRG.8995.2:825-1193|+     -            123 106896at50557        -             70   0.00061   18.8   8.1   2   3      0.83        24    4.1   0.2    49    67    30    48    23    51 0.87 -
92708at50557_378494_0:006da2|STRG.8995.2:825-1193|+     -            123 106896at50557        -             70   0.00061   18.8   8.1   3   3   0.00018    0.0052   15.8   0.8    17    68    54   109    47   111 0.87 -
39871at50557_7536_0:000d98|STRG.15215.1:1770-2054|+     -             95 106896at50557        -             70   0.00064   18.8   1.9   1   2       8.7   2.5e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.15215.1:1770-2054|+     -             95 106896at50557        -             70   0.00064   18.8   1.9   2   2   4.9e-05    0.0014   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.15215.2:1455-1739|+     -             95 106896at50557        -             70   0.00064   18.8   1.9   1   2       8.7   2.5e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.15215.2:1455-1739|+     -             95 106896at50557        -             70   0.00064   18.8   1.9   2   2   4.9e-05    0.0014   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.15215.3:1012-1296|+     -             95 106896at50557        -             70   0.00064   18.8   1.9   1   2       8.7   2.5e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.15215.3:1012-1296|+     -             95 106896at50557        -             70   0.00064   18.8   1.9   2   2   4.9e-05    0.0014   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_1155016_0:0008ce|STRG.17002.1:1382-1621|+  -             80 106896at50557        -             70   0.00064   18.7   5.0   1   2       3.4        99    2.1   0.2    50    67     2    19     1    23 0.84 -
39871at50557_1155016_0:0008ce|STRG.17002.1:1382-1621|+  -             80 106896at50557        -             70   0.00064   18.7   5.0   2   2   2.2e-05   0.00064   18.7   5.0    20    67    28    75    19    77 0.87 -
45419at50557_168631_0:000720|STRG.13204.1:2131-2901|+   -            257 106896at50557        -             70   0.00066   18.7   3.3   1   5       9.6   2.8e+02    0.7   0.2    42    67     6    32     2    34 0.69 -
45419at50557_168631_0:000720|STRG.13204.1:2131-2901|+   -            257 106896at50557        -             70   0.00066   18.7   3.3   2   5      0.18       5.3    6.2   2.5    16    60    37    83    24    93 0.76 -
45419at50557_168631_0:000720|STRG.13204.1:2131-2901|+   -            257 106896at50557        -             70   0.00066   18.7   3.3   3   5      0.85        24    4.1   1.9    19    68    98   147    94   149 0.82 -
45419at50557_168631_0:000720|STRG.13204.1:2131-2901|+   -            257 106896at50557        -             70   0.00066   18.7   3.3   4   5   2.3e-05   0.00066   18.7   3.3    10    68   144   203   141   205 0.86 -
45419at50557_168631_0:000720|STRG.13204.1:2131-2901|+   -            257 106896at50557        -             70   0.00066   18.7   3.3   5   5     0.026      0.75    8.9   3.1    19    69   182   232   182   233 0.89 -
150919at50557_108931_0:000eeb|STRG.17002.1:1190-1411|+  -             74 106896at50557        -             70   0.00069   18.7   3.3   1   1   2.4e-05   0.00069   18.7   3.3    18    67     6    55     2    60 0.93 -
66842at50557_307658_0:001af4|STRG.6321.4:349-1911|+     -            521 106896at50557        -             70   0.00091   18.3   4.0   1   2       2.2        65    2.7   0.2    50    68   144   162   128   164 0.69 -
66842at50557_307658_0:001af4|STRG.6321.4:349-1911|+     -            521 106896at50557        -             70   0.00091   18.3   4.0   2   2   3.1e-05   0.00091   18.3   4.0    19    69   169   219   165   220 0.95 -
66842at50557_83485_0:002722|STRG.6321.3:99-1661|+       -            521 106896at50557        -             70   0.00091   18.3   4.0   1   2       2.2        65    2.7   0.2    50    68   144   162   128   164 0.69 -
66842at50557_83485_0:002722|STRG.6321.3:99-1661|+       -            521 106896at50557        -             70   0.00091   18.3   4.0   2   2   3.1e-05   0.00091   18.3   4.0    19    69   169   219   165   220 0.95 -
66842at50557_64793_0:0006b1|STRG.6321.7:26-1594|+       -            523 106896at50557        -             70   0.00091   18.3   4.0   1   2       2.3        65    2.7   0.2    50    68   146   164   130   166 0.69 -
66842at50557_64793_0:0006b1|STRG.6321.7:26-1594|+       -            523 106896at50557        -             70   0.00091   18.3   4.0   2   2   3.2e-05   0.00091   18.3   4.0    19    69   171   221   167   222 0.95 -
66842at50557_64793_0:0006b1|STRG.6321.6:70-1650|+       -            527 106896at50557        -             70   0.00091   18.3   3.9   1   2       2.3        65    2.7   0.2    50    68   150   168   134   170 0.69 -
66842at50557_64793_0:0006b1|STRG.6321.6:70-1650|+       -            527 106896at50557        -             70   0.00091   18.3   3.9   2   2   3.2e-05   0.00091   18.3   3.9    19    69   175   225   171   226 0.95 -
66842at50557_2015173_0:002ab7|STRG.6321.2:412-2074|+    -            540 106896at50557        -             70   0.00094   18.2   3.9   1   2       2.3        67    2.7   0.2    50    68   163   181   147   183 0.69 -
66842at50557_2015173_0:002ab7|STRG.6321.2:412-2074|+    -            540 106896at50557        -             70   0.00094   18.2   3.9   2   2   3.3e-05   0.00094   18.2   3.9    19    69   188   238   184   239 0.95 -
66842at50557_307658_0:001af4|STRG.6321.5:291-1907|+     -            539 106896at50557        -             70   0.00094   18.2   3.9   1   2       2.3        67    2.7   0.2    50    68   162   180   146   182 0.69 -
66842at50557_307658_0:001af4|STRG.6321.5:291-1907|+     -            539 106896at50557        -             70   0.00094   18.2   3.9   2   2   3.3e-05   0.00094   18.2   3.9    19    69   187   237   183   238 0.95 -
35806at50557_197043_0:005d80|STRG.7264.1:3001-3525|+    -            175 106896at50557        -             70   0.00096   18.2   1.7   1   1   0.00044     0.013   14.6   0.8    20    69   125   173   115   174 0.92 -
66842at50557_64793_0:0006b1|STRG.6321.8:460-1983|+      -            508 106896at50557        -             70   0.00097   18.2   4.2   1   2       2.2        63    2.8   0.2    50    68   131   149   115   151 0.69 -
66842at50557_64793_0:0006b1|STRG.6321.8:460-1983|+      -            508 106896at50557        -             70   0.00097   18.2   4.2   2   2   3.4e-05   0.00097   18.2   4.2    19    69   156   206   150   207 0.95 -
66842at50557_64793_0:0006b1|STRG.6321.1:80-1612|+       -            511 106896at50557        -             70   0.00098   18.2   4.2   1   2       2.2        63    2.8   0.2    50    68   134   152   118   154 0.69 -
66842at50557_64793_0:0006b1|STRG.6321.1:80-1612|+       -            511 106896at50557        -             70   0.00098   18.2   4.2   2   2   3.4e-05   0.00098   18.2   4.2    19    69   159   209   153   210 0.95 -
66842at50557_64793_0:0006b1|STRG.6321.9:344-1873|+      -            510 106896at50557        -             70   0.00098   18.2   4.2   1   2       2.2        63    2.8   0.2    50    68   133   151   117   153 0.69 -
66842at50557_64793_0:0006b1|STRG.6321.9:344-1873|+      -            510 106896at50557        -             70   0.00098   18.2   4.2   2   2   3.4e-05   0.00098   18.2   4.2    19    69   158   208   152   209 0.95 -
150919at50557_108931_0:000eeb|STRG.16999.1:497-709|+    -             71 106896at50557        -             70     0.001   18.1   3.8   1   2   3.5e-05     0.001   18.1   3.8    18    67     3    52     1    57 0.94 -
150919at50557_108931_0:000eeb|STRG.16999.1:497-709|+    -             71 106896at50557        -             70     0.001   18.1   3.8   2   2       6.4   1.8e+02    1.3   0.2    17    28    58    69    54    71 0.82 -
45419at50557_51655_0:002e4f|STRG.5719.1:828-1103|+      -             92 106896at50557        -             70    0.0011   18.1   7.0   1   2      0.02      0.57    9.3   2.1    19    68    13    62     2    63 0.80 -
45419at50557_51655_0:002e4f|STRG.5719.1:828-1103|+      -             92 106896at50557        -             70    0.0011   18.1   7.0   2   2   4.9e-05    0.0014   17.7   3.1     9    70    31    92    27    92 0.90 -
45419at50557_51655_0:002e4f|STRG.5719.2:1100-1375|+     -             92 106896at50557        -             70    0.0011   18.1   7.0   1   2      0.02      0.57    9.3   2.1    19    68    13    62     2    63 0.80 -
45419at50557_51655_0:002e4f|STRG.5719.2:1100-1375|+     -             92 106896at50557        -             70    0.0011   18.1   7.0   2   2   4.9e-05    0.0014   17.7   3.1     9    70    31    92    27    92 0.90 -
39871at50557_7536_0:000d98|STRG.16137.1:405-623|+       -             73 106896at50557        -             70    0.0012   17.9   1.7   1   1     8e-05    0.0023   17.0   1.7    13    68    14    69     3    71 0.82 -
