#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
25500at50557_13686_0:0020f5|STRG.10457.1:163-1968|+    -            602 25500at50557         -            513  1.9e-291  966.3   7.4   1   1  2.2e-290  9.9e-289  957.4   7.4     1   513     6   599     6   599 0.91 -
31374at50557_1155016_0:001371|STRG.8891.2:390-1844|+   -            485 25500at50557         -            513   2.5e-07   28.9   0.1   3   3   3.4e-05    0.0016   16.4   0.0   407   471   404   474   393   480 0.75 -
31374at50557_133901_0:001035|STRG.8891.1:326-1870|+    -            515 25500at50557         -            513   2.5e-07   28.9   0.1   1   3      0.47        22    2.7   0.0   274   332   284   341   275   347 0.85 -
31374at50557_133901_0:001035|STRG.8891.1:326-1870|+    -            515 25500at50557         -            513   2.5e-07   28.9   0.1   2   3     0.076       3.4    5.4   0.0    48    80   350   383   347   390 0.78 -
31374at50557_133901_0:001035|STRG.8891.1:326-1870|+    -            515 25500at50557         -            513   2.5e-07   28.9   0.1   3   3     3e-05    0.0013   16.6   0.0   407   472   399   470   387   488 0.77 -
43719at50557_456900_0:000a8d|STRG.670.1:498-2579|+     -            694 25500at50557         -            513   5.6e-07   27.8   0.0   1   2   6.9e-07   3.1e-05   22.0   0.0   139   244    99   207    92   222 0.83 -
43719at50557_456900_0:000a8d|STRG.670.1:498-2579|+     -            694 25500at50557         -            513   5.6e-07   27.8   0.0   2   2       3.2   1.4e+02    0.0   0.0   425   465   647   687   625   692 0.52 -
58729at50557_34720_0:000c0a|STRG.5131.3:146-1102|+     -            319 25500at50557         -            513   6.1e-07   27.7   0.1   1   2       2.4   1.1e+02    0.4   0.0   402   473    35   112    29   131 0.74 -
58729at50557_34720_0:000c0a|STRG.5131.3:146-1102|+     -            319 25500at50557         -            513   6.1e-07   27.7   0.1   2   2   6.8e-08   3.1e-06   25.3   0.1   136   289   118   276    90   303 0.79 -
80377at50557_166361_0:002fc1|STRG.1990.1:437-1150|+    -            238 25500at50557         -            513   7.7e-07   27.3   0.1   1   2      0.31        14    3.4   0.0   448   472    12    36     3    48 0.86 -
80377at50557_166361_0:002fc1|STRG.1990.1:437-1150|+    -            238 25500at50557         -            513   7.7e-07   27.3   0.1   2   2   1.9e-06   8.6e-05   20.6   0.0   142   257   111   232   106   236 0.77 -
58729at50557_34720_0:000c0a|STRG.5131.4:96-806|+       -            237 25500at50557         -            513   8.4e-07   27.2   0.1   1   1   3.4e-08   1.5e-06   26.3   0.1   135   289    57   216    27   232 0.78 -
42371at50557_34720_0:000328|STRG.1318.4:313-1506|+     -            398 25500at50557         -            513   1.1e-06   26.8   2.5   1   3   2.5e-05    0.0011   16.9   0.0    47   115    73   144    68   149 0.80 -
42371at50557_34720_0:000328|STRG.1318.4:313-1506|+     -            398 25500at50557         -            513   1.1e-06   26.8   2.5   2   3      0.35        16    3.2   0.2   225   326   173   275   150   300 0.66 -
42371at50557_34720_0:000328|STRG.1318.4:313-1506|+     -            398 25500at50557         -            513   1.1e-06   26.8   2.5   3   3     0.075       3.4    5.4   0.1   452   511   308   367   297   369 0.77 -
69548at50557_116153_0:002191|STRG.12656.1:471-1169|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   1   3       5.7   2.6e+02   -0.8   0.0   399   426     6    33     2    48 0.73 -
69548at50557_116153_0:002191|STRG.12656.1:471-1169|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   2   3   4.2e-05    0.0019   16.1   0.0   222   332    63   190    51   192 0.73 -
69548at50557_116153_0:002191|STRG.12656.1:471-1169|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   3   3   0.00015     0.007   14.3   0.0   137   205   158   231   111   233 0.79 -
69548at50557_116153_0:002191|STRG.12656.2:727-1425|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   1   3       5.7   2.6e+02   -0.8   0.0   399   426     6    33     2    48 0.73 -
69548at50557_116153_0:002191|STRG.12656.2:727-1425|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   2   3   4.2e-05    0.0019   16.1   0.0   222   332    63   190    51   192 0.73 -
69548at50557_116153_0:002191|STRG.12656.2:727-1425|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   3   3   0.00015     0.007   14.3   0.0   137   205   158   231   111   233 0.79 -
69548at50557_116153_0:002191|STRG.12656.3:498-1196|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   1   3       5.7   2.6e+02   -0.8   0.0   399   426     6    33     2    48 0.73 -
69548at50557_116153_0:002191|STRG.12656.3:498-1196|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   2   3   4.2e-05    0.0019   16.1   0.0   222   332    63   190    51   192 0.73 -
69548at50557_116153_0:002191|STRG.12656.3:498-1196|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   3   3   0.00015     0.007   14.3   0.0   137   205   158   231   111   233 0.79 -
69548at50557_116153_0:002191|STRG.12656.4:645-1343|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   1   3       5.7   2.6e+02   -0.8   0.0   399   426     6    33     2    48 0.73 -
69548at50557_116153_0:002191|STRG.12656.4:645-1343|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   2   3   4.2e-05    0.0019   16.1   0.0   222   332    63   190    51   192 0.73 -
69548at50557_116153_0:002191|STRG.12656.4:645-1343|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   3   3   0.00015     0.007   14.3   0.0   137   205   158   231   111   233 0.79 -
69548at50557_116153_0:002191|STRG.12656.5:700-1398|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   1   3       5.7   2.6e+02   -0.8   0.0   399   426     6    33     2    48 0.73 -
69548at50557_116153_0:002191|STRG.12656.5:700-1398|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   2   3   4.2e-05    0.0019   16.1   0.0   222   332    63   190    51   192 0.73 -
69548at50557_116153_0:002191|STRG.12656.5:700-1398|+   -            233 25500at50557         -            513   1.8e-06   26.1   0.0   3   3   0.00015     0.007   14.3   0.0   137   205   158   231   111   233 0.79 -
78072at50557_38123_0:00214a|STRG.14962.1:171-920|+     -            250 25500at50557         -            513     3e-06   25.4   1.0   1   2   0.00046     0.021   12.7   0.1   180   246     8    73     3    87 0.83 -
78072at50557_38123_0:00214a|STRG.14962.1:171-920|+     -            250 25500at50557         -            513     3e-06   25.4   1.0   2   2    0.0016     0.073   10.9   0.1   213   331   134   249   127   250 0.75 -
43553at50557_13686_0:000241|STRG.15103.7:1549-3015|+   -            489 25500at50557         -            513   4.6e-06   24.8   1.0   1   2     0.047       2.1    6.1   0.0   195   263   196   261   153   270 0.82 -
43553at50557_13686_0:000241|STRG.15103.7:1549-3015|+   -            489 25500at50557         -            513   4.6e-06   24.8   1.0   2   2     2e-05   0.00092   17.2   0.4   223   336   302   419   296   443 0.79 -
43553at50557_13686_0:000241|STRG.15103.8:511-1977|+    -            489 25500at50557         -            513   4.6e-06   24.8   1.0   1   2     0.047       2.1    6.1   0.0   195   263   196   261   153   270 0.82 -
43553at50557_13686_0:000241|STRG.15103.8:511-1977|+    -            489 25500at50557         -            513   4.6e-06   24.8   1.0   2   2     2e-05   0.00092   17.2   0.4   223   336   302   419   296   443 0.79 -
43553at50557_13686_0:000241|STRG.15103.1:425-1957|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   1   2     0.051       2.3    6.0   0.0   195   263   196   261   154   270 0.82 -
43553at50557_13686_0:000241|STRG.15103.1:425-1957|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   2   2   2.2e-05   0.00099   17.1   0.4   223   336   302   419   296   443 0.79 -
43553at50557_13686_0:000241|STRG.15103.2:241-1773|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   1   2     0.051       2.3    6.0   0.0   195   263   196   261   154   270 0.82 -
43553at50557_13686_0:000241|STRG.15103.2:241-1773|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   2   2   2.2e-05   0.00099   17.1   0.4   223   336   302   419   296   443 0.79 -
43553at50557_13686_0:000241|STRG.15103.3:390-1922|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   1   2     0.051       2.3    6.0   0.0   195   263   196   261   154   270 0.82 -
43553at50557_13686_0:000241|STRG.15103.3:390-1922|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   2   2   2.2e-05   0.00099   17.1   0.4   223   336   302   419   296   443 0.79 -
43553at50557_13686_0:000241|STRG.15103.4:315-1847|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   1   2     0.051       2.3    6.0   0.0   195   263   196   261   154   270 0.82 -
43553at50557_13686_0:000241|STRG.15103.4:315-1847|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   2   2   2.2e-05   0.00099   17.1   0.4   223   336   302   419   296   443 0.79 -
43553at50557_13686_0:000241|STRG.15103.5:405-1937|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   1   2     0.051       2.3    6.0   0.0   195   263   196   261   154   270 0.82 -
43553at50557_13686_0:000241|STRG.15103.5:405-1937|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   2   2   2.2e-05   0.00099   17.1   0.4   223   336   302   419   296   443 0.79 -
43553at50557_13686_0:000241|STRG.15103.6:241-1773|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   1   2     0.051       2.3    6.0   0.0   195   263   196   261   154   270 0.82 -
43553at50557_13686_0:000241|STRG.15103.6:241-1773|+    -            511 25500at50557         -            513   4.9e-06   24.7   0.9   2   2   2.2e-05   0.00099   17.1   0.4   223   336   302   419   296   443 0.79 -
42371at50557_34720_0:000328|STRG.1318.1:528-2345|+     -            606 25500at50557         -            513     5e-06   24.6   2.3   1   3   4.6e-05    0.0021   16.0   0.0    47   115   281   352   276   357 0.80 -
42371at50557_34720_0:000328|STRG.1318.1:528-2345|+     -            606 25500at50557         -            513     5e-06   24.6   2.3   2   3      0.71        32    2.2   0.2   225   326   381   483   358   508 0.66 -
42371at50557_34720_0:000328|STRG.1318.1:528-2345|+     -            606 25500at50557         -            513     5e-06   24.6   2.3   3   3      0.13       5.9    4.6   0.1   452   511   516   575   503   577 0.77 -
42371at50557_34720_0:000328|STRG.1318.2:528-2348|+     -            607 25500at50557         -            513     5e-06   24.6   2.3   1   3   4.6e-05    0.0021   16.0   0.0    47   115   282   353   277   358 0.80 -
42371at50557_34720_0:000328|STRG.1318.2:528-2348|+     -            607 25500at50557         -            513     5e-06   24.6   2.3   2   3      0.71        32    2.2   0.2   225   326   382   484   359   509 0.66 -
42371at50557_34720_0:000328|STRG.1318.2:528-2348|+     -            607 25500at50557         -            513     5e-06   24.6   2.3   3   3      0.13       5.9    4.6   0.1   452   511   517   576   504   578 0.77 -
40115at50557_7224_0:0020c8|STRG.5835.2:154-891|+       -            246 25500at50557         -            513   6.6e-06   24.2   0.8   1   3    0.0014     0.063   11.1   0.0   155   210    27    85     1   105 0.72 -
40115at50557_7224_0:0020c8|STRG.5835.2:154-891|+       -            246 25500at50557         -            513   6.6e-06   24.2   0.8   2   3    0.0093      0.42    8.4   0.1   441   512    97   165    87   166 0.82 -
40115at50557_7224_0:0020c8|STRG.5835.2:154-891|+       -            246 25500at50557         -            513   6.6e-06   24.2   0.8   3   3      0.47        21    2.8   0.0   223   269   178   224   166   246 0.49 -
101659at50557_34720_0:0004dc|STRG.2055.1:929-2479|+    -            517 25500at50557         -            513   7.2e-06   24.1   0.0   1   1   3.3e-07   1.5e-05   23.1   0.0   188   325   321   466   296   472 0.76 -
101659at50557_34720_0:0004dc|STRG.2055.2:372-1922|+    -            517 25500at50557         -            513   7.2e-06   24.1   0.0   1   1   3.3e-07   1.5e-05   23.1   0.0   188   325   321   466   296   472 0.76 -
101659at50557_34720_0:0004dc|STRG.2055.3:296-1876|+    -            527 25500at50557         -            513   7.2e-06   24.1   0.0   1   1   3.4e-07   1.6e-05   23.0   0.0   188   325   321   466   296   472 0.76 -
42371at50557_34720_0:000328|STRG.1318.3:528-2489|+     -            654 25500at50557         -            513   9.6e-06   23.7   2.8   1   3   5.2e-05    0.0024   15.8   0.0    47   115   329   400   324   404 0.80 -
42371at50557_34720_0:000328|STRG.1318.3:528-2489|+     -            654 25500at50557         -            513   9.6e-06   23.7   2.8   2   3      0.81        37    2.0   0.2   225   326   429   531   406   556 0.66 -
42371at50557_34720_0:000328|STRG.1318.3:528-2489|+     -            654 25500at50557         -            513   9.6e-06   23.7   2.8   3   3      0.13       6.1    4.6   0.1   451   511   563   623   546   625 0.77 -
74508at50557_7394_0:0023c7|STRG.9382.1:243-1118|+      -            292 25500at50557         -            513   1.1e-05   23.5   0.5   1   3    0.0043       0.2    9.5   0.0   226   334    11   121     3   128 0.74 -
74508at50557_7394_0:0023c7|STRG.9382.1:243-1118|+      -            292 25500at50557         -            513   1.1e-05   23.5   0.5   2   3       1.5        70    1.1   0.0   235   291   143   206   125   225 0.57 -
74508at50557_7394_0:0023c7|STRG.9382.1:243-1118|+      -            292 25500at50557         -            513   1.1e-05   23.5   0.5   3   3    0.0031      0.14    9.9   0.1    49   109   225   284   216   290 0.76 -
78072at50557_156304_0:001dd8|STRG.971.2:636-1358|+     -            241 25500at50557         -            513   1.2e-05   23.4   0.8   1   2   0.00017    0.0079   14.1   0.1   404   474     5    77     2   120 0.67 -
78072at50557_156304_0:001dd8|STRG.971.2:636-1358|+     -            241 25500at50557         -            513   1.2e-05   23.4   0.8   2   2     0.019      0.86    7.4   0.1    23   121   115   221    95   226 0.67 -
78072at50557_156304_0:001dd8|STRG.971.3:1260-1982|+    -            241 25500at50557         -            513   1.2e-05   23.4   0.8   1   2   0.00017    0.0079   14.1   0.1   404   474     5    77     2   120 0.67 -
78072at50557_156304_0:001dd8|STRG.971.3:1260-1982|+    -            241 25500at50557         -            513   1.2e-05   23.4   0.8   2   2     0.019      0.86    7.4   0.1    23   121   115   221    95   226 0.67 -
40115at50557_123851_0:00295a|STRG.10321.10:1035-2003|+ -            323 25500at50557         -            513   1.6e-05   23.0   0.2   1   4    0.0038      0.17    9.7   0.0   222   261    64   106    59   116 0.77 -
40115at50557_123851_0:00295a|STRG.10321.10:1035-2003|+ -            323 25500at50557         -            513   1.6e-05   23.0   0.2   2   4       2.7   1.2e+02    0.3   0.0   192   255   129   191   113   199 0.56 -
40115at50557_123851_0:00295a|STRG.10321.10:1035-2003|+ -            323 25500at50557         -            513   1.6e-05   23.0   0.2   3   4    0.0099      0.45    8.3   0.0     5    69   200   266   195   279 0.85 -
40115at50557_123851_0:00295a|STRG.10321.10:1035-2003|+ -            323 25500at50557         -            513   1.6e-05   23.0   0.2   4   4     0.049       2.2    6.0   0.0   157   248   224   320   221   323 0.66 -
40115at50557_123851_0:00295a|STRG.10321.2:3422-4390|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   1   4    0.0038      0.17    9.7   0.0   222   261    64   106    59   116 0.77 -
40115at50557_123851_0:00295a|STRG.10321.2:3422-4390|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   2   4       2.7   1.2e+02    0.3   0.0   192   255   129   191   113   199 0.56 -
40115at50557_123851_0:00295a|STRG.10321.2:3422-4390|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   3   4    0.0099      0.45    8.3   0.0     5    69   200   266   195   279 0.85 -
40115at50557_123851_0:00295a|STRG.10321.2:3422-4390|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   4   4     0.049       2.2    6.0   0.0   157   248   224   320   221   323 0.66 -
40115at50557_123851_0:00295a|STRG.10321.4:1961-2929|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   1   4    0.0038      0.17    9.7   0.0   222   261    64   106    59   116 0.77 -
40115at50557_123851_0:00295a|STRG.10321.4:1961-2929|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   2   4       2.7   1.2e+02    0.3   0.0   192   255   129   191   113   199 0.56 -
40115at50557_123851_0:00295a|STRG.10321.4:1961-2929|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   3   4    0.0099      0.45    8.3   0.0     5    69   200   266   195   279 0.85 -
40115at50557_123851_0:00295a|STRG.10321.4:1961-2929|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   4   4     0.049       2.2    6.0   0.0   157   248   224   320   221   323 0.66 -
40115at50557_123851_0:00295a|STRG.10321.5:1999-2967|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   1   4    0.0038      0.17    9.7   0.0   222   261    64   106    59   116 0.77 -
40115at50557_123851_0:00295a|STRG.10321.5:1999-2967|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   2   4       2.7   1.2e+02    0.3   0.0   192   255   129   191   113   199 0.56 -
40115at50557_123851_0:00295a|STRG.10321.5:1999-2967|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   3   4    0.0099      0.45    8.3   0.0     5    69   200   266   195   279 0.85 -
40115at50557_123851_0:00295a|STRG.10321.5:1999-2967|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   4   4     0.049       2.2    6.0   0.0   157   248   224   320   221   323 0.66 -
40115at50557_123851_0:00295a|STRG.10321.6:864-1832|+   -            323 25500at50557         -            513   1.6e-05   23.0   0.2   1   4    0.0038      0.17    9.7   0.0   222   261    64   106    59   116 0.77 -
40115at50557_123851_0:00295a|STRG.10321.6:864-1832|+   -            323 25500at50557         -            513   1.6e-05   23.0   0.2   2   4       2.7   1.2e+02    0.3   0.0   192   255   129   191   113   199 0.56 -
40115at50557_123851_0:00295a|STRG.10321.6:864-1832|+   -            323 25500at50557         -            513   1.6e-05   23.0   0.2   3   4    0.0099      0.45    8.3   0.0     5    69   200   266   195   279 0.85 -
40115at50557_123851_0:00295a|STRG.10321.6:864-1832|+   -            323 25500at50557         -            513   1.6e-05   23.0   0.2   4   4     0.049       2.2    6.0   0.0   157   248   224   320   221   323 0.66 -
40115at50557_123851_0:00295a|STRG.10321.7:1482-2450|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   1   4    0.0038      0.17    9.7   0.0   222   261    64   106    59   116 0.77 -
40115at50557_123851_0:00295a|STRG.10321.7:1482-2450|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   2   4       2.7   1.2e+02    0.3   0.0   192   255   129   191   113   199 0.56 -
40115at50557_123851_0:00295a|STRG.10321.7:1482-2450|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   3   4    0.0099      0.45    8.3   0.0     5    69   200   266   195   279 0.85 -
40115at50557_123851_0:00295a|STRG.10321.7:1482-2450|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   4   4     0.049       2.2    6.0   0.0   157   248   224   320   221   323 0.66 -
40115at50557_123851_0:00295a|STRG.10321.8:102-1070|+   -            323 25500at50557         -            513   1.6e-05   23.0   0.2   1   4    0.0038      0.17    9.7   0.0   222   261    64   106    59   116 0.77 -
40115at50557_123851_0:00295a|STRG.10321.8:102-1070|+   -            323 25500at50557         -            513   1.6e-05   23.0   0.2   2   4       2.7   1.2e+02    0.3   0.0   192   255   129   191   113   199 0.56 -
40115at50557_123851_0:00295a|STRG.10321.8:102-1070|+   -            323 25500at50557         -            513   1.6e-05   23.0   0.2   3   4    0.0099      0.45    8.3   0.0     5    69   200   266   195   279 0.85 -
40115at50557_123851_0:00295a|STRG.10321.8:102-1070|+   -            323 25500at50557         -            513   1.6e-05   23.0   0.2   4   4     0.049       2.2    6.0   0.0   157   248   224   320   221   323 0.66 -
40115at50557_123851_0:00295a|STRG.10321.9:1042-2010|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   1   4    0.0038      0.17    9.7   0.0   222   261    64   106    59   116 0.77 -
40115at50557_123851_0:00295a|STRG.10321.9:1042-2010|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   2   4       2.7   1.2e+02    0.3   0.0   192   255   129   191   113   199 0.56 -
40115at50557_123851_0:00295a|STRG.10321.9:1042-2010|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   3   4    0.0099      0.45    8.3   0.0     5    69   200   266   195   279 0.85 -
40115at50557_123851_0:00295a|STRG.10321.9:1042-2010|+  -            323 25500at50557         -            513   1.6e-05   23.0   0.2   4   4     0.049       2.2    6.0   0.0   157   248   224   320   221   323 0.66 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   1   5       2.5   1.2e+02    0.3   0.0   299   333     6    44     2    66 0.50 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   2   5     0.048       2.2    6.0   0.1   409   473    73   146    68   201 0.67 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   3   5      0.12       5.3    4.7   0.0   443   512   173   243   155   244 0.70 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   4   5     0.084       3.8    5.2   0.0   295   337   205   248   178   263 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   5   5     0.084       3.8    5.2   0.0   406   433   263   290   250   301 0.85 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   1   5       2.5   1.2e+02    0.3   0.0   299   333     6    44     2    66 0.50 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   2   5     0.048       2.2    6.0   0.1   409   473    73   146    68   201 0.67 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   3   5      0.12       5.3    4.7   0.0   443   512   173   243   155   244 0.70 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   4   5     0.084       3.8    5.2   0.0   295   337   205   248   178   263 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   5   5     0.084       3.8    5.2   0.0   406   433   263   290   250   301 0.85 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   1   5       2.5   1.2e+02    0.3   0.0   299   333     6    44     2    66 0.50 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   2   5     0.048       2.2    6.0   0.1   409   473    73   146    68   201 0.67 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   3   5      0.12       5.3    4.7   0.0   443   512   173   243   155   244 0.70 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   4   5     0.084       3.8    5.2   0.0   295   337   205   248   178   263 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   5   5     0.084       3.8    5.2   0.0   406   433   263   290   250   301 0.85 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   1   5       2.5   1.2e+02    0.3   0.0   299   333     6    44     2    66 0.50 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   2   5     0.048       2.2    6.0   0.1   409   473    73   146    68   201 0.67 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   3   5      0.12       5.3    4.7   0.0   443   512   173   243   155   244 0.70 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   4   5     0.084       3.8    5.2   0.0   295   337   205   248   178   263 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   5   5     0.084       3.8    5.2   0.0   406   433   263   290   250   301 0.85 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   1   5       2.5   1.2e+02    0.3   0.0   299   333     6    44     2    66 0.50 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   2   5     0.048       2.2    6.0   0.1   409   473    73   146    68   201 0.67 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   3   5      0.12       5.3    4.7   0.0   443   512   173   243   155   244 0.70 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   4   5     0.084       3.8    5.2   0.0   295   337   205   248   178   263 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   5   5     0.084       3.8    5.2   0.0   406   433   263   290   250   301 0.85 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   1   5       2.5   1.2e+02    0.3   0.0   299   333     6    44     2    66 0.50 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   2   5     0.048       2.2    6.0   0.1   409   473    73   146    68   201 0.67 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   3   5      0.12       5.3    4.7   0.0   443   512   173   243   155   244 0.70 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   4   5     0.084       3.8    5.2   0.0   295   337   205   248   178   263 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 25500at50557         -            513   1.6e-05   22.9   0.1   5   5     0.084       3.8    5.2   0.0   406   433   263   290   250   301 0.85 -
76755at50557_64793_0:0021c2|STRG.13528.2:53-733|+      -            227 25500at50557         -            513   1.7e-05   22.9   0.3   1   3       0.5        23    2.7   0.1   320   477    50    70    17   154 0.53 -
76755at50557_64793_0:0021c2|STRG.13528.2:53-733|+      -            227 25500at50557         -            513   1.7e-05   22.9   0.3   2   3       1.1        48    1.6   0.0   223   256   125   158   111   177 0.58 -
76755at50557_64793_0:0021c2|STRG.13528.2:53-733|+      -            227 25500at50557         -            513   1.7e-05   22.9   0.3   3   3   3.6e-05    0.0016   16.3   0.0   298   354   162   219   155   225 0.82 -
10915at50557_456900_0:000188|STRG.14760.2:12-3500|+    -           1163 25500at50557         -            513   1.8e-05   22.8   0.4   1   3     0.009      0.41    8.4   0.0   408   469    19    85    10    90 0.75 -
10915at50557_456900_0:000188|STRG.14760.2:12-3500|+    -           1163 25500at50557         -            513   1.8e-05   22.8   0.4   2   3   4.5e-05     0.002   16.0   0.3   186   313    63   187    53   215 0.75 -
10915at50557_456900_0:000188|STRG.14760.2:12-3500|+    -           1163 25500at50557         -            513   1.8e-05   22.8   0.4   3   3       5.5   2.5e+02   -0.8   0.0   412   470   230   294   225   318 0.69 -
