#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
80377at50557_456900_0:000374|STRG.1093.1:114-1160|+    -            349 80377at50557         -            287  2.5e-159  528.0   0.1   1   1  1.5e-160  4.3e-159  527.2   0.1     8   287    42   348    36   348 0.95 -
12735at50557_34720_0:000d5c|STRG.5505.3:204-3089|+     -            962 80377at50557         -            287   4.2e-12   44.9   1.2   2   5     0.012      0.33    9.1   0.1   163   195   637   668   633   679 0.78 -
12735at50557_34720_0:000d5c|STRG.5505.3:204-3089|+     -            962 80377at50557         -            287   4.2e-12   44.9   1.2   3   5   2.5e-05    0.0007   17.9   0.1   140   195   654   710   646   717 0.91 -
12735at50557_34720_0:000d5c|STRG.5505.3:204-3089|+     -            962 80377at50557         -            287   4.2e-12   44.9   1.2   4   5     0.067       1.9    6.6   0.0   128   188   683   747   681   754 0.74 -
12735at50557_34720_0:000d5c|STRG.5505.3:204-3089|+     -            962 80377at50557         -            287   4.2e-12   44.9   1.2   5   5   0.00012    0.0034   15.6   0.0   138   194   788   847   761   859 0.85 -
12735at50557_34720_0:000d5c|STRG.5505.1:204-3125|+     -            974 80377at50557         -            287   4.3e-12   44.8   1.2   1   5     0.062       1.8    6.7   0.0    53    90   548   586   535   594 0.80 -
12735at50557_34720_0:000d5c|STRG.5505.1:204-3125|+     -            974 80377at50557         -            287   4.3e-12   44.8   1.2   2   5     0.012      0.34    9.1   0.1   163   195   649   680   645   691 0.78 -
12735at50557_34720_0:000d5c|STRG.5505.1:204-3125|+     -            974 80377at50557         -            287   4.3e-12   44.8   1.2   3   5   2.5e-05   0.00071   17.8   0.1   140   195   666   722   658   729 0.91 -
12735at50557_34720_0:000d5c|STRG.5505.1:204-3125|+     -            974 80377at50557         -            287   4.3e-12   44.8   1.2   4   5     0.068       1.9    6.6   0.0   128   188   695   759   693   766 0.74 -
12735at50557_34720_0:000d5c|STRG.5505.1:204-3125|+     -            974 80377at50557         -            287   4.3e-12   44.8   1.2   5   5   0.00012    0.0034   15.6   0.0   138   194   800   859   773   871 0.85 -
12735at50557_34720_0:000d5c|STRG.5505.2:204-3212|+     -           1003 80377at50557         -            287   4.9e-12   44.6   1.2   1   5     0.064       1.8    6.6   0.0    53    90   577   615   565   623 0.80 -
12735at50557_34720_0:000d5c|STRG.5505.2:204-3212|+     -           1003 80377at50557         -            287   4.9e-12   44.6   1.2   2   5     0.013      0.37    8.9   0.1   163   195   678   709   674   718 0.78 -
12735at50557_34720_0:000d5c|STRG.5505.2:204-3212|+     -           1003 80377at50557         -            287   4.9e-12   44.6   1.2   3   5   2.6e-05   0.00074   17.8   0.1   140   195   695   751   687   758 0.91 -
12735at50557_34720_0:000d5c|STRG.5505.2:204-3212|+     -           1003 80377at50557         -            287   4.9e-12   44.6   1.2   4   5      0.07         2    6.5   0.0   128   188   724   788   722   795 0.74 -
12735at50557_34720_0:000d5c|STRG.5505.2:204-3212|+     -           1003 80377at50557         -            287   4.9e-12   44.6   1.2   5   5   0.00012    0.0035   15.6   0.0   138   194   829   888   802   900 0.85 -
78072at50557_123851_0:000487|STRG.3138.1:547-1410|+    -            288 80377at50557         -            287   6.5e-12   44.2   4.2   1   4       7.5   2.1e+02   -0.1   0.0   224   244    18    37     3    47 0.59 -
78072at50557_123851_0:000487|STRG.3138.1:547-1410|+    -            288 80377at50557         -            287   6.5e-12   44.2   4.2   2   4   3.5e-11     1e-09   37.0   0.2   139   232    80   173    62   179 0.82 -
78072at50557_123851_0:000487|STRG.3138.1:547-1410|+    -            288 80377at50557         -            287   6.5e-12   44.2   4.2   3   4      0.12       3.3    5.8   0.1   165   249   156   250   151   265 0.55 -
78072at50557_123851_0:000487|STRG.3138.1:547-1410|+    -            288 80377at50557         -            287   6.5e-12   44.2   4.2   4   4       5.4   1.5e+02    0.3   0.0   215   237   259   281   251   287 0.63 -
78072at50557_123851_0:000487|STRG.3138.2:362-1225|+    -            288 80377at50557         -            287   6.5e-12   44.2   4.2   1   4       7.5   2.1e+02   -0.1   0.0   224   244    18    37     3    47 0.59 -
78072at50557_123851_0:000487|STRG.3138.2:362-1225|+    -            288 80377at50557         -            287   6.5e-12   44.2   4.2   2   4   3.5e-11     1e-09   37.0   0.2   139   232    80   173    62   179 0.82 -
78072at50557_123851_0:000487|STRG.3138.2:362-1225|+    -            288 80377at50557         -            287   6.5e-12   44.2   4.2   3   4      0.12       3.3    5.8   0.1   165   249   156   250   151   265 0.55 -
78072at50557_123851_0:000487|STRG.3138.2:362-1225|+    -            288 80377at50557         -            287   6.5e-12   44.2   4.2   4   4       5.4   1.5e+02    0.3   0.0   215   237   259   281   251   287 0.63 -
80377at50557_166361_0:002fc1|STRG.830.1:195-746|+      -            184 80377at50557         -            287     2e-11   42.6   1.5   1   2    0.0082      0.23    9.6   0.0   231   282     1    59     1    64 0.80 -
80377at50557_166361_0:002fc1|STRG.830.1:195-746|+      -            184 80377at50557         -            287     2e-11   42.6   1.5   2   2   1.7e-09   4.7e-08   31.6   0.5   160   254    87   173    79   180 0.83 -
80377at50557_166361_0:002fc1|STRG.830.2:224-775|+      -            184 80377at50557         -            287     2e-11   42.6   1.5   1   2    0.0082      0.23    9.6   0.0   231   282     1    59     1    64 0.80 -
80377at50557_166361_0:002fc1|STRG.830.2:224-775|+      -            184 80377at50557         -            287     2e-11   42.6   1.5   2   2   1.7e-09   4.7e-08   31.6   0.5   160   254    87   173    79   180 0.83 -
80377at50557_166361_0:002fc1|STRG.830.3:195-746|+      -            184 80377at50557         -            287     2e-11   42.6   1.5   1   2    0.0082      0.23    9.6   0.0   231   282     1    59     1    64 0.80 -
80377at50557_166361_0:002fc1|STRG.830.3:195-746|+      -            184 80377at50557         -            287     2e-11   42.6   1.5   2   2   1.7e-09   4.7e-08   31.6   0.5   160   254    87   173    79   180 0.83 -
80377at50557_166361_0:002fc1|STRG.830.4:224-775|+      -            184 80377at50557         -            287     2e-11   42.6   1.5   1   2    0.0082      0.23    9.6   0.0   231   282     1    59     1    64 0.80 -
80377at50557_166361_0:002fc1|STRG.830.4:224-775|+      -            184 80377at50557         -            287     2e-11   42.6   1.5   2   2   1.7e-09   4.7e-08   31.6   0.5   160   254    87   173    79   180 0.83 -
80377at50557_7370_0:002b5e|STRG.6304.1:136-549|+       -            138 80377at50557         -            287     2e-11   42.6   0.2   1   1   3.6e-12     1e-10   40.3   0.2   157   283    10   134     1   138 0.76 -
80377at50557_7070_0:0023da|STRG.13987.1:1378-2109|+    -            244 80377at50557         -            287     4e-11   41.6   4.6   1   2       1.3        38    2.3   0.0   128   175     1    48     1    62 0.83 -
80377at50557_7070_0:0023da|STRG.13987.1:1378-2109|+    -            244 80377at50557         -            287     4e-11   41.6   4.6   2   2   7.5e-12   2.1e-10   39.2   2.3    80   243    67   244    56   244 0.76 -
57752at50557_219809_0:0011a2|STRG.3129.3:4027-4770|+   -            248 80377at50557         -            287   4.3e-11   41.5   2.0   1   3   0.00028    0.0081   14.4   0.0   142   208     1    64     1    72 0.83 -
57752at50557_219809_0:0011a2|STRG.3129.3:4027-4770|+   -            248 80377at50557         -            287   4.3e-11   41.5   2.0   2   3    0.0046      0.13   10.4   0.0   138   181   102   147    81   159 0.60 -
57752at50557_219809_0:0011a2|STRG.3129.3:4027-4770|+   -            248 80377at50557         -            287   4.3e-11   41.5   2.0   3   3   0.00028    0.0079   14.4   0.1   134   195   181   244   173   247 0.85 -
71739at50557_66420_0:0008cd|STRG.9011.1:820-1407|+     -            196 80377at50557         -            287   4.3e-11   41.5   0.0   1   1   4.7e-12   1.3e-10   39.9   0.0    59   196     1   162     1   168 0.75 -
43719at50557_456900_0:000a8d|STRG.670.1:498-2579|+     -            694 80377at50557         -            287   4.8e-11   41.4   0.4   1   3   4.4e-05    0.0013   17.0   0.0    59   123    55   129    40   130 0.82 -
43719at50557_456900_0:000a8d|STRG.670.1:498-2579|+     -            694 80377at50557         -            287   4.8e-11   41.4   0.4   2   3   2.2e-06   6.2e-05   21.3   0.1    73   110   111   150    99   157 0.77 -
43719at50557_456900_0:000a8d|STRG.670.1:498-2579|+     -            694 80377at50557         -            287   4.8e-11   41.4   0.4   3   3     0.042       1.2    7.3   0.1    35    85   159   211   154   222 0.84 -
74508at50557_7394_0:0023c7|STRG.12171.1:277-1257|+     -            327 80377at50557         -            287   1.7e-10   39.6   0.5   1   3       2.7        76    1.3   0.0   177   195    43    61    28    66 0.58 -
74508at50557_7394_0:0023c7|STRG.12171.1:277-1257|+     -            327 80377at50557         -            287   1.7e-10   39.6   0.5   2   3   9.8e-11   2.8e-09   35.6   0.1   106   197    45   150    41   164 0.81 -
74508at50557_7394_0:0023c7|STRG.12171.1:277-1257|+     -            327 80377at50557         -            287   1.7e-10   39.6   0.5   3   3       3.5     1e+02    1.0   0.0    63    92   262   291   256   318 0.82 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 80377at50557         -            287   2.6e-10   39.0   3.6   1   2   1.6e-07   4.5e-06   25.1   0.0    37   197    17    72     1    82 0.52 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 80377at50557         -            287   2.6e-10   39.0   3.6   2   2     0.004      0.11   10.6   1.2   128   247   133   266   126   277 0.68 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 80377at50557         -            287   2.6e-10   39.0   3.6   1   2   1.6e-07   4.5e-06   25.1   0.0    37   197    17    72     1    82 0.52 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 80377at50557         -            287   2.6e-10   39.0   3.6   2   2     0.004      0.11   10.6   1.2   128   247   133   266   126   277 0.68 -
40115at50557_121225_0:000dac|STRG.3918.5:777-1847|+    -            357 80377at50557         -            287   3.1e-10   38.7   2.0   1   4    0.0039      0.11   10.6   0.0    99   188    21   112     8   126 0.80 -
40115at50557_121225_0:000dac|STRG.3918.5:777-1847|+    -            357 80377at50557         -            287   3.1e-10   38.7   2.0   2   4      0.47        13    3.8   0.0    74   179   187   228   155   233 0.56 -
40115at50557_121225_0:000dac|STRG.3918.5:777-1847|+    -            357 80377at50557         -            287   3.1e-10   38.7   2.0   3   4    0.0019     0.055   11.6   0.0   120   204   210   299   205   301 0.75 -
40115at50557_121225_0:000dac|STRG.3918.5:777-1847|+    -            357 80377at50557         -            287   3.1e-10   38.7   2.0   4   4    0.0014      0.04   12.1   0.1   161   194   298   331   289   340 0.89 -
78072at50557_7038_0:0021a3|STRG.9020.1:609-1457|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   1   3    0.0024     0.069   11.3   0.0   160   197    41    79    31    89 0.59 -
78072at50557_7038_0:0021a3|STRG.9020.1:609-1457|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   2   3   9.1e-06   0.00026   19.3   0.0   131   195    96   163    91   174 0.85 -
78072at50557_7038_0:0021a3|STRG.9020.1:609-1457|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   3   3      0.28       7.9    4.6   0.0    43   199   207   263   199   274 0.52 -
78072at50557_7038_0:0021a3|STRG.9020.2:625-1473|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   1   3    0.0024     0.069   11.3   0.0   160   197    41    79    31    89 0.59 -
78072at50557_7038_0:0021a3|STRG.9020.2:625-1473|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   2   3   9.1e-06   0.00026   19.3   0.0   131   195    96   163    91   174 0.85 -
78072at50557_7038_0:0021a3|STRG.9020.2:625-1473|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   3   3      0.28       7.9    4.6   0.0    43   199   207   263   199   274 0.52 -
78072at50557_7038_0:0021a3|STRG.9020.3:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   1   3    0.0024     0.069   11.3   0.0   160   197    41    79    31    89 0.59 -
78072at50557_7038_0:0021a3|STRG.9020.3:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   2   3   9.1e-06   0.00026   19.3   0.0   131   195    96   163    91   174 0.85 -
78072at50557_7038_0:0021a3|STRG.9020.3:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   3   3      0.28       7.9    4.6   0.0    43   199   207   263   199   274 0.52 -
78072at50557_7038_0:0021a3|STRG.9020.4:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   1   3    0.0024     0.069   11.3   0.0   160   197    41    79    31    89 0.59 -
78072at50557_7038_0:0021a3|STRG.9020.4:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   2   3   9.1e-06   0.00026   19.3   0.0   131   195    96   163    91   174 0.85 -
78072at50557_7038_0:0021a3|STRG.9020.4:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   3   3      0.28       7.9    4.6   0.0    43   199   207   263   199   274 0.52 -
78072at50557_7038_0:0021a3|STRG.9020.5:494-1342|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   1   3    0.0024     0.069   11.3   0.0   160   197    41    79    31    89 0.59 -
78072at50557_7038_0:0021a3|STRG.9020.5:494-1342|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   2   3   9.1e-06   0.00026   19.3   0.0   131   195    96   163    91   174 0.85 -
78072at50557_7038_0:0021a3|STRG.9020.5:494-1342|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   3   3      0.28       7.9    4.6   0.0    43   199   207   263   199   274 0.52 -
78072at50557_7038_0:0021a3|STRG.9020.6:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   1   3    0.0024     0.069   11.3   0.0   160   197    41    79    31    89 0.59 -
78072at50557_7038_0:0021a3|STRG.9020.6:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   2   3   9.1e-06   0.00026   19.3   0.0   131   195    96   163    91   174 0.85 -
78072at50557_7038_0:0021a3|STRG.9020.6:510-1358|+      -            283 80377at50557         -            287   3.2e-10   38.7   0.5   3   3      0.28       7.9    4.6   0.0    43   199   207   263   199   274 0.52 -
56099at50557_34720_0:001a91|STRG.10950.2:86-1417|+     -            444 80377at50557         -            287   5.3e-10   38.0   1.8   1   3      0.81        23    3.0   0.0   159   194    59    95    46    99 0.82 -
56099at50557_34720_0:001a91|STRG.10950.2:86-1417|+     -            444 80377at50557         -            287   5.3e-10   38.0   1.8   2   3    0.0011      0.03   12.5   0.0    58    92   106   140    97   143 0.88 -
56099at50557_34720_0:001a91|STRG.10950.2:86-1417|+     -            444 80377at50557         -            287   5.3e-10   38.0   1.8   3   3   0.00026    0.0074   14.5   0.1   128   195   284   353   283   359 0.83 -
40115at50557_166361_0:00373d|STRG.3918.11:2004-3209|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   1   5       2.2        64    1.6   0.2    62    91    16    49    11    71 0.49 -
40115at50557_166361_0:00373d|STRG.3918.11:2004-3209|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   2   5   0.00026    0.0075   14.5   1.0    58   187    39   175    33   185 0.77 -
40115at50557_166361_0:00373d|STRG.3918.11:2004-3209|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   3   5       1.1        30    2.7   0.0    64   165   241   278   227   294 0.51 -
40115at50557_166361_0:00373d|STRG.3918.11:2004-3209|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   4   5    0.0015     0.044   12.0   0.0   119   204   273   363   257   371 0.78 -
40115at50557_166361_0:00373d|STRG.3918.11:2004-3209|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   5   5    0.0055      0.16   10.2   0.1   161   193   370   402   364   402 0.88 -
40115at50557_166361_0:00373d|STRG.3918.12:2070-3275|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   1   5       2.2        64    1.6   0.2    62    91    16    49    11    71 0.49 -
40115at50557_166361_0:00373d|STRG.3918.12:2070-3275|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   2   5   0.00026    0.0075   14.5   1.0    58   187    39   175    33   185 0.77 -
40115at50557_166361_0:00373d|STRG.3918.12:2070-3275|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   3   5       1.1        30    2.7   0.0    64   165   241   278   227   294 0.51 -
40115at50557_166361_0:00373d|STRG.3918.12:2070-3275|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   4   5    0.0015     0.044   12.0   0.0   119   204   273   363   257   371 0.78 -
40115at50557_166361_0:00373d|STRG.3918.12:2070-3275|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   5   5    0.0055      0.16   10.2   0.1   161   193   370   402   364   402 0.88 -
40115at50557_166361_0:00373d|STRG.3918.13:2073-3278|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   1   5       2.2        64    1.6   0.2    62    91    16    49    11    71 0.49 -
40115at50557_166361_0:00373d|STRG.3918.13:2073-3278|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   2   5   0.00026    0.0075   14.5   1.0    58   187    39   175    33   185 0.77 -
40115at50557_166361_0:00373d|STRG.3918.13:2073-3278|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   3   5       1.1        30    2.7   0.0    64   165   241   278   227   294 0.51 -
40115at50557_166361_0:00373d|STRG.3918.13:2073-3278|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   4   5    0.0015     0.044   12.0   0.0   119   204   273   363   257   371 0.78 -
40115at50557_166361_0:00373d|STRG.3918.13:2073-3278|+  -            402 80377at50557         -            287   6.6e-10   37.6   7.3   5   5    0.0055      0.16   10.2   0.1   161   193   370   402   364   402 0.88 -
40115at50557_166361_0:00373d|STRG.3918.7:1650-2855|+   -            402 80377at50557         -            287   6.6e-10   37.6   7.3   1   5       2.2        64    1.6   0.2    62    91    16    49    11    71 0.49 -
40115at50557_166361_0:00373d|STRG.3918.7:1650-2855|+   -            402 80377at50557         -            287   6.6e-10   37.6   7.3   2   5   0.00026    0.0075   14.5   1.0    58   187    39   175    33   185 0.77 -
40115at50557_166361_0:00373d|STRG.3918.7:1650-2855|+   -            402 80377at50557         -            287   6.6e-10   37.6   7.3   3   5       1.1        30    2.7   0.0    64   165   241   278   227   294 0.51 -
40115at50557_166361_0:00373d|STRG.3918.7:1650-2855|+   -            402 80377at50557         -            287   6.6e-10   37.6   7.3   4   5    0.0015     0.044   12.0   0.0   119   204   273   363   257   371 0.78 -
40115at50557_166361_0:00373d|STRG.3918.7:1650-2855|+   -            402 80377at50557         -            287   6.6e-10   37.6   7.3   5   5    0.0055      0.16   10.2   0.1   161   193   370   402   364   402 0.88 -
56752at50557_1629725_0:001824|STRG.12363.1:388-1062|+  -            225 80377at50557         -            287   7.7e-10   37.4   0.5   1   2   9.1e-06   0.00026   19.3   0.0   143   255    28   141    10   173 0.82 -
56752at50557_1629725_0:001824|STRG.12363.1:388-1062|+  -            225 80377at50557         -            287   7.7e-10   37.4   0.5   2   2   0.00024    0.0068   14.6   0.2    49    88   186   225   162   225 0.88 -
56752at50557_1629725_0:001824|STRG.12363.2:397-1071|+  -            225 80377at50557         -            287   7.7e-10   37.4   0.5   1   2   9.1e-06   0.00026   19.3   0.0   143   255    28   141    10   173 0.82 -
56752at50557_1629725_0:001824|STRG.12363.2:397-1071|+  -            225 80377at50557         -            287   7.7e-10   37.4   0.5   2   2   0.00024    0.0068   14.6   0.2    49    88   186   225   162   225 0.88 -
40115at50557_217634_0:0026fe|STRG.3918.10:1770-2951|+  -            394 80377at50557         -            287   7.8e-10   37.4   7.2   1   4   0.00023    0.0065   14.7   1.0    58   187    39   175    30   188 0.78 -
40115at50557_217634_0:0026fe|STRG.3918.10:1770-2951|+  -            394 80377at50557         -            287   7.8e-10   37.4   7.2   2   4      0.58        17    3.5   0.0    72   179   249   292   215   296 0.57 -
40115at50557_217634_0:0026fe|STRG.3918.10:1770-2951|+  -            394 80377at50557         -            287   7.8e-10   37.4   7.2   3   4    0.0027     0.076   11.2   0.0   120   197   274   352   269   364 0.75 -
40115at50557_217634_0:0026fe|STRG.3918.10:1770-2951|+  -            394 80377at50557         -            287   7.8e-10   37.4   7.2   4   4    0.0039      0.11   10.6   0.1   161   193   362   394   353   394 0.88 -
40115at50557_217634_0:0026fe|STRG.3918.1:506-1687|+    -            394 80377at50557         -            287   7.8e-10   37.4   7.2   1   4   0.00023    0.0065   14.7   1.0    58   187    39   175    30   188 0.78 -
40115at50557_217634_0:0026fe|STRG.3918.1:506-1687|+    -            394 80377at50557         -            287   7.8e-10   37.4   7.2   2   4      0.58        17    3.5   0.0    72   179   249   292   215   296 0.57 -
40115at50557_217634_0:0026fe|STRG.3918.1:506-1687|+    -            394 80377at50557         -            287   7.8e-10   37.4   7.2   3   4    0.0027     0.076   11.2   0.0   120   197   274   352   269   364 0.75 -
40115at50557_217634_0:0026fe|STRG.3918.1:506-1687|+    -            394 80377at50557         -            287   7.8e-10   37.4   7.2   4   4    0.0039      0.11   10.6   0.1   161   193   362   394   353   394 0.88 -
40115at50557_217634_0:0026fe|STRG.3918.2:715-1896|+    -            394 80377at50557         -            287   7.8e-10   37.4   7.2   1   4   0.00023    0.0065   14.7   1.0    58   187    39   175    30   188 0.78 -
40115at50557_217634_0:0026fe|STRG.3918.2:715-1896|+    -            394 80377at50557         -            287   7.8e-10   37.4   7.2   2   4      0.58        17    3.5   0.0    72   179   249   292   215   296 0.57 -
40115at50557_217634_0:0026fe|STRG.3918.2:715-1896|+    -            394 80377at50557         -            287   7.8e-10   37.4   7.2   3   4    0.0027     0.076   11.2   0.0   120   197   274   352   269   364 0.75 -
40115at50557_217634_0:0026fe|STRG.3918.2:715-1896|+    -            394 80377at50557         -            287   7.8e-10   37.4   7.2   4   4    0.0039      0.11   10.6   0.1   161   193   362   394   353   394 0.88 -
40115at50557_217634_0:0026fe|STRG.3918.3:1676-2857|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   1   4   0.00023    0.0065   14.7   1.0    58   187    39   175    30   188 0.78 -
40115at50557_217634_0:0026fe|STRG.3918.3:1676-2857|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   2   4      0.58        17    3.5   0.0    72   179   249   292   215   296 0.57 -
40115at50557_217634_0:0026fe|STRG.3918.3:1676-2857|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   3   4    0.0027     0.076   11.2   0.0   120   197   274   352   269   364 0.75 -
40115at50557_217634_0:0026fe|STRG.3918.3:1676-2857|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   4   4    0.0039      0.11   10.6   0.1   161   193   362   394   353   394 0.88 -
40115at50557_217634_0:0026fe|STRG.3918.4:1610-2791|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   1   4   0.00023    0.0065   14.7   1.0    58   187    39   175    30   188 0.78 -
40115at50557_217634_0:0026fe|STRG.3918.4:1610-2791|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   2   4      0.58        17    3.5   0.0    72   179   249   292   215   296 0.57 -
40115at50557_217634_0:0026fe|STRG.3918.4:1610-2791|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   3   4    0.0027     0.076   11.2   0.0   120   197   274   352   269   364 0.75 -
40115at50557_217634_0:0026fe|STRG.3918.4:1610-2791|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   4   4    0.0039      0.11   10.6   0.1   161   193   362   394   353   394 0.88 -
40115at50557_217634_0:0026fe|STRG.3918.6:2073-3254|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   1   4   0.00023    0.0065   14.7   1.0    58   187    39   175    30   188 0.78 -
40115at50557_217634_0:0026fe|STRG.3918.6:2073-3254|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   2   4      0.58        17    3.5   0.0    72   179   249   292   215   296 0.57 -
40115at50557_217634_0:0026fe|STRG.3918.6:2073-3254|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   3   4    0.0027     0.076   11.2   0.0   120   197   274   352   269   364 0.75 -
40115at50557_217634_0:0026fe|STRG.3918.6:2073-3254|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   4   4    0.0039      0.11   10.6   0.1   161   193   362   394   353   394 0.88 -
40115at50557_217634_0:0026fe|STRG.3918.8:1730-2911|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   1   4   0.00023    0.0065   14.7   1.0    58   187    39   175    30   188 0.78 -
40115at50557_217634_0:0026fe|STRG.3918.8:1730-2911|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   2   4      0.58        17    3.5   0.0    72   179   249   292   215   296 0.57 -
40115at50557_217634_0:0026fe|STRG.3918.8:1730-2911|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   3   4    0.0027     0.076   11.2   0.0   120   197   274   352   269   364 0.75 -
40115at50557_217634_0:0026fe|STRG.3918.8:1730-2911|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   4   4    0.0039      0.11   10.6   0.1   161   193   362   394   353   394 0.88 -
40115at50557_217634_0:0026fe|STRG.3918.9:1251-2432|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   1   4   0.00023    0.0065   14.7   1.0    58   187    39   175    30   188 0.78 -
40115at50557_217634_0:0026fe|STRG.3918.9:1251-2432|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   2   4      0.58        17    3.5   0.0    72   179   249   292   215   296 0.57 -
40115at50557_217634_0:0026fe|STRG.3918.9:1251-2432|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   3   4    0.0027     0.076   11.2   0.0   120   197   274   352   269   364 0.75 -
40115at50557_217634_0:0026fe|STRG.3918.9:1251-2432|+   -            394 80377at50557         -            287   7.8e-10   37.4   7.2   4   4    0.0039      0.11   10.6   0.1   161   193   362   394   353   394 0.88 -
57752at50557_680683_0:00261f|STRG.13560.1:4992-5867|+  -            292 80377at50557         -            287   8.5e-10   37.3   2.3   1   2   1.1e-07   3.3e-06   25.5   1.0    87   276    43   254    42   259 0.75 -
57752at50557_680683_0:00261f|STRG.13560.1:4992-5867|+  -            292 80377at50557         -            287   8.5e-10   37.3   2.3   2   2    0.0016     0.047   11.9   0.1    57   109   232   284   229   291 0.82 -
57752at50557_680683_0:00261f|STRG.13560.2:4908-5783|+  -            292 80377at50557         -            287   8.5e-10   37.3   2.3   1   2   1.1e-07   3.3e-06   25.5   1.0    87   276    43   254    42   259 0.75 -
57752at50557_680683_0:00261f|STRG.13560.2:4908-5783|+  -            292 80377at50557         -            287   8.5e-10   37.3   2.3   2   2    0.0016     0.047   11.9   0.1    57   109   232   284   229   291 0.82 -
57752at50557_680683_0:00261f|STRG.13560.3:5067-5942|+  -            292 80377at50557         -            287   8.5e-10   37.3   2.3   1   2   1.1e-07   3.3e-06   25.5   1.0    87   276    43   254    42   259 0.75 -
57752at50557_680683_0:00261f|STRG.13560.3:5067-5942|+  -            292 80377at50557         -            287   8.5e-10   37.3   2.3   2   2    0.0016     0.047   11.9   0.1    57   109   232   284   229   291 0.82 -
49370at50557_1155016_0:000d9f|STRG.1065.3:85-363|+     -             93 80377at50557         -            287   1.1e-09   36.9   0.1   1   1   4.7e-11   1.3e-09   36.6   0.1    44   109    26    91     2    93 0.82 -
40115at50557_116153_0:000cbb|STRG.6265.1:341-1240|+    -            300 80377at50557         -            287   1.1e-09   36.9   0.1   1   4      0.16       4.6    5.3   0.0    60    91     1    32     1    38 0.83 -
