#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.16521.1:92-2047|+    -            652 31374at50557         -            569  4.5e-290  962.0  17.0   1   1  3.9e-290  1.1e-288  957.5  17.0     1   569     4   647     4   647 0.94 -
80377at50557_39758_0:001a6c|STRG.5163.8:1931-2692|+    -            254 31374at50557         -            569   6.5e-14   50.3   2.2   2   3   2.1e-09   5.8e-08   30.6   0.2   349   464    62   176    49   182 0.88 -
80377at50557_39758_0:001a6c|STRG.5163.8:1931-2692|+    -            254 31374at50557         -            569   6.5e-14   50.3   2.2   3   3   1.8e-05   0.00049   17.6   0.1   388   459   183   253   176   254 0.85 -
76755at50557_315563_0:0012ae|STRG.15668.3:448-3182|+   -            236 31374at50557         -            569   8.2e-14   49.9   2.3   1   2   0.00025     0.007   13.8   0.7   447   535     6   112     1   125 0.48 -
76755at50557_315563_0:0012ae|STRG.15668.3:448-3182|+   -            236 31374at50557         -            569   8.2e-14   49.9   2.3   2   2   5.7e-09   1.6e-07   29.2   0.0   342   417   142   222   131   230 0.83 -
80377at50557_7370_0:002b5e|STRG.6304.1:136-549|+       -            138 31374at50557         -            569   3.7e-13   47.8   0.1   1   1   1.6e-14   4.5e-13   47.5   0.1   340   458    12   135     5   138 0.81 -
78072at50557_29058_0:001c12|STRG.8098.1:265-1008|+     -            248 31374at50557         -            569     4e-13   47.7   9.4   1   2   1.4e-10   3.7e-09   34.5   1.4   343   441     5   110     2   144 0.84 -
78072at50557_29058_0:001c12|STRG.8098.1:265-1008|+     -            248 31374at50557         -            569     4e-13   47.7   9.4   2   2   1.7e-05   0.00046   17.8   1.6   335   420   147   238   123   244 0.81 -
40115at50557_597456_0:00265e|STRG.4779.1:2245-3114|+   -            290 31374at50557         -            569   9.2e-13   46.5   7.6   1   2   4.6e-05    0.0013   16.3   1.2   366   532    67   118     8   135 0.67 -
40115at50557_597456_0:00265e|STRG.4779.1:2245-3114|+   -            290 31374at50557         -            569   9.2e-13   46.5   7.6   2   2   4.9e-13   1.4e-11   42.6   5.0   343   531    86   289    84   290 0.89 -
40115at50557_597456_0:00265e|STRG.4779.2:1888-2757|+   -            290 31374at50557         -            569   9.2e-13   46.5   7.6   1   2   4.6e-05    0.0013   16.3   1.2   366   532    67   118     8   135 0.67 -
40115at50557_597456_0:00265e|STRG.4779.2:1888-2757|+   -            290 31374at50557         -            569   9.2e-13   46.5   7.6   2   2   4.9e-13   1.4e-11   42.6   5.0   343   531    86   289    84   290 0.89 -
40115at50557_597456_0:00265e|STRG.4779.3:1844-2713|+   -            290 31374at50557         -            569   9.2e-13   46.5   7.6   1   2   4.6e-05    0.0013   16.3   1.2   366   532    67   118     8   135 0.67 -
40115at50557_597456_0:00265e|STRG.4779.3:1844-2713|+   -            290 31374at50557         -            569   9.2e-13   46.5   7.6   2   2   4.9e-13   1.4e-11   42.6   5.0   343   531    86   289    84   290 0.89 -
57752at50557_38123_0:002253|STRG.8750.1:560-1105|+     -            182 31374at50557         -            569   7.8e-12   43.4   0.6   1   2   8.6e-13   2.4e-11   41.8   0.1   362   461     2   103     1   108 0.89 -
57752at50557_38123_0:002253|STRG.8750.1:560-1105|+     -            182 31374at50557         -            569   7.8e-12   43.4   0.6   2   2       7.7   2.1e+02   -0.9   0.0   432   460   116   147   109   151 0.62 -
57752at50557_38123_0:002253|STRG.8750.2:560-1105|+     -            182 31374at50557         -            569   7.8e-12   43.4   0.6   1   2   8.6e-13   2.4e-11   41.8   0.1   362   461     2   103     1   108 0.89 -
57752at50557_38123_0:002253|STRG.8750.2:560-1105|+     -            182 31374at50557         -            569   7.8e-12   43.4   0.6   2   2       7.7   2.1e+02   -0.9   0.0   432   460   116   147   109   151 0.62 -
57752at50557_38123_0:002253|STRG.8750.3:823-1368|+     -            182 31374at50557         -            569   7.8e-12   43.4   0.6   1   2   8.6e-13   2.4e-11   41.8   0.1   362   461     2   103     1   108 0.89 -
57752at50557_38123_0:002253|STRG.8750.3:823-1368|+     -            182 31374at50557         -            569   7.8e-12   43.4   0.6   2   2       7.7   2.1e+02   -0.9   0.0   432   460   116   147   109   151 0.62 -
57752at50557_38123_0:002253|STRG.8750.4:664-1209|+     -            182 31374at50557         -            569   7.8e-12   43.4   0.6   1   2   8.6e-13   2.4e-11   41.8   0.1   362   461     2   103     1   108 0.89 -
57752at50557_38123_0:002253|STRG.8750.4:664-1209|+     -            182 31374at50557         -            569   7.8e-12   43.4   0.6   2   2       7.7   2.1e+02   -0.9   0.0   432   460   116   147   109   151 0.62 -
767at50557_520822_0:000947|STRG.9653.6:388-10467|+     -           3360 31374at50557         -            569   1.5e-11   42.5   1.4   1   3      0.02      0.55    7.6   0.1   379   421   175   217   173   232 0.81 -
767at50557_520822_0:000947|STRG.9653.6:388-10467|+     -           3360 31374at50557         -            569   1.5e-11   42.5   1.4   2   3       2.7        75    0.5   0.0   433   461  1124  1152  1114  1156 0.57 -
767at50557_520822_0:000947|STRG.9653.6:388-10467|+     -           3360 31374at50557         -            569   1.5e-11   42.5   1.4   3   3   1.8e-09   4.8e-08   30.9   0.0   350   536  3092  3301  3071  3318 0.80 -
767at50557_520822_0:000947|STRG.9653.7:0-10190|+       -           3397 31374at50557         -            569   1.5e-11   42.5   1.4   1   3      0.02      0.56    7.6   0.1   379   421   212   254   210   269 0.81 -
767at50557_520822_0:000947|STRG.9653.7:0-10190|+       -           3397 31374at50557         -            569   1.5e-11   42.5   1.4   2   3       2.8        76    0.5   0.0   433   461  1161  1189  1151  1193 0.57 -
767at50557_520822_0:000947|STRG.9653.7:0-10190|+       -           3397 31374at50557         -            569   1.5e-11   42.5   1.4   3   3   1.8e-09   4.9e-08   30.9   0.0   350   536  3129  3338  3108  3355 0.80 -
767at50557_520822_0:000947|STRG.9653.3:388-10470|+     -           3361 31374at50557         -            569   1.5e-11   42.5   1.4   1   3      0.02      0.55    7.6   0.1   379   421   176   218   174   233 0.81 -
767at50557_520822_0:000947|STRG.9653.3:388-10470|+     -           3361 31374at50557         -            569   1.5e-11   42.5   1.4   2   3       2.7        75    0.5   0.0   433   461  1125  1153  1115  1157 0.57 -
767at50557_520822_0:000947|STRG.9653.3:388-10470|+     -           3361 31374at50557         -            569   1.5e-11   42.5   1.4   3   3   1.8e-09   4.8e-08   30.9   0.0   350   536  3093  3302  3072  3319 0.80 -
767at50557_520822_0:000947|STRG.9653.5:388-10575|+     -           3396 31374at50557         -            569   1.5e-11   42.5   1.4   1   3      0.02      0.56    7.6   0.1   379   421   211   253   209   268 0.81 -
767at50557_520822_0:000947|STRG.9653.5:388-10575|+     -           3396 31374at50557         -            569   1.5e-11   42.5   1.4   2   3       2.8        76    0.5   0.0   433   461  1160  1188  1150  1192 0.57 -
767at50557_520822_0:000947|STRG.9653.5:388-10575|+     -           3396 31374at50557         -            569   1.5e-11   42.5   1.4   3   3   1.8e-09   4.9e-08   30.9   0.0   350   536  3128  3337  3107  3354 0.80 -
767at50557_520822_0:000947|STRG.9653.8:0-9992|+        -           3331 31374at50557         -            569   1.9e-11   42.1   1.7   1   3      0.02      0.54    7.6   0.1   379   421   175   217   173   232 0.81 -
767at50557_520822_0:000947|STRG.9653.8:0-9992|+        -           3331 31374at50557         -            569   1.9e-11   42.1   1.7   2   3       2.7        74    0.5   0.0   433   461  1124  1152  1114  1156 0.57 -
767at50557_520822_0:000947|STRG.9653.8:0-9992|+        -           3331 31374at50557         -            569   1.9e-11   42.1   1.7   3   3     2e-09   5.4e-08   30.7   0.0   350   536  3063  3272  3052  3289 0.80 -
767at50557_520822_0:000947|STRG.9653.4:388-10491|+     -           3368 31374at50557         -            569   1.9e-11   42.1   1.7   1   3      0.02      0.55    7.6   0.1   379   421   212   254   210   269 0.81 -
767at50557_520822_0:000947|STRG.9653.4:388-10491|+     -           3368 31374at50557         -            569   1.9e-11   42.1   1.7   2   3       2.8        75    0.5   0.0   433   461  1161  1189  1151  1193 0.57 -
767at50557_520822_0:000947|STRG.9653.4:388-10491|+     -           3368 31374at50557         -            569   1.9e-11   42.1   1.7   3   3     2e-09   5.5e-08   30.7   0.0   350   536  3100  3309  3089  3326 0.80 -
767at50557_520822_0:000947|STRG.9653.1:511-10506|+     -           3332 31374at50557         -            569   1.9e-11   42.1   1.7   1   3      0.02      0.54    7.6   0.1   379   421   176   218   174   233 0.81 -
767at50557_520822_0:000947|STRG.9653.1:511-10506|+     -           3332 31374at50557         -            569   1.9e-11   42.1   1.7   2   3       2.7        74    0.5   0.0   433   461  1125  1153  1115  1157 0.57 -
767at50557_520822_0:000947|STRG.9653.1:511-10506|+     -           3332 31374at50557         -            569   1.9e-11   42.1   1.7   3   3     2e-09   5.4e-08   30.7   0.0   350   536  3064  3273  3053  3290 0.80 -
767at50557_520822_0:000947|STRG.9653.2:511-10577|+     -           3332 31374at50557         -            569   1.9e-11   42.1   1.7   1   3      0.02      0.54    7.6   0.1   379   421   176   218   174   233 0.81 -
767at50557_520822_0:000947|STRG.9653.2:511-10577|+     -           3332 31374at50557         -            569   1.9e-11   42.1   1.7   2   3       2.7        74    0.5   0.0   433   461  1125  1153  1115  1157 0.57 -
767at50557_520822_0:000947|STRG.9653.2:511-10577|+     -           3332 31374at50557         -            569   1.9e-11   42.1   1.7   3   3     2e-09   5.4e-08   30.7   0.0   350   536  3064  3273  3053  3290 0.80 -
42371at50557_69820_0:000b2f|STRG.7906.1:563-1507|+     -            315 31374at50557         -            569   2.1e-11   42.0   0.0   1   2   1.4e-06     4e-05   21.3   0.0   346   468     5   135     2   182 0.75 -
42371at50557_69820_0:000b2f|STRG.7906.1:563-1507|+     -            315 31374at50557         -            569   2.1e-11   42.0   0.0   2   2   9.6e-06   0.00026   18.6   0.0   325   374   262   315   252   315 0.81 -
78072at50557_139723_0:002bcb|STRG.2891.3:431-1231|+    -            267 31374at50557         -            569   3.2e-11   41.4   1.2   1   2      0.13       3.7    4.9   0.0   414   460     5    51     1    60 0.70 -
78072at50557_139723_0:002bcb|STRG.2891.3:431-1231|+    -            267 31374at50557         -            569   3.2e-11   41.4   1.2   2   2   1.7e-10   4.5e-09   34.3   0.8   360   471    84   198    62   210 0.81 -
78072at50557_139723_0:002bcb|STRG.2891.4:541-1341|+    -            267 31374at50557         -            569   3.2e-11   41.4   1.2   1   2      0.13       3.7    4.9   0.0   414   460     5    51     1    60 0.70 -
78072at50557_139723_0:002bcb|STRG.2891.4:541-1341|+    -            267 31374at50557         -            569   3.2e-11   41.4   1.2   2   2   1.7e-10   4.5e-09   34.3   0.8   360   471    84   198    62   210 0.81 -
78072at50557_139723_0:002bcb|STRG.2891.5:837-1637|+    -            267 31374at50557         -            569   3.2e-11   41.4   1.2   1   2      0.13       3.7    4.9   0.0   414   460     5    51     1    60 0.70 -
78072at50557_139723_0:002bcb|STRG.2891.5:837-1637|+    -            267 31374at50557         -            569   3.2e-11   41.4   1.2   2   2   1.7e-10   4.5e-09   34.3   0.8   360   471    84   198    62   210 0.81 -
74508at50557_7394_0:0023c7|STRG.9382.1:243-1118|+      -            292 31374at50557         -            569   3.5e-11   41.3   2.3   1   2   3.8e-08     1e-06   26.5   0.2   350   465    12   125     9   162 0.72 -
74508at50557_7394_0:0023c7|STRG.9382.1:243-1118|+      -            292 31374at50557         -            569   3.5e-11   41.3   2.3   2   2   0.00077     0.021   12.3   0.1   429   472   227   268   214   287 0.77 -
78072at50557_156304_0:001dd8|STRG.971.2:636-1358|+     -            241 31374at50557         -            569   5.2e-11   40.7   1.5   1   2   7.7e-08   2.1e-06   25.5   0.4   385   532     2   173     1   180 0.73 -
78072at50557_156304_0:001dd8|STRG.971.2:636-1358|+     -            241 31374at50557         -            569   5.2e-11   40.7   1.5   2   2    0.0014     0.039   11.4   0.0   339   374   187   222   182   226 0.89 -
78072at50557_156304_0:001dd8|STRG.971.3:1260-1982|+    -            241 31374at50557         -            569   5.2e-11   40.7   1.5   1   2   7.7e-08   2.1e-06   25.5   0.4   385   532     2   173     1   180 0.73 -
78072at50557_156304_0:001dd8|STRG.971.3:1260-1982|+    -            241 31374at50557         -            569   5.2e-11   40.7   1.5   2   2    0.0014     0.039   11.4   0.0   339   374   187   222   182   226 0.89 -
40115at50557_103372_0:0021d6|STRG.3129.1:4049-5035|+   -            329 31374at50557         -            569   5.6e-11   40.6   4.2   1   3   1.7e-05   0.00045   17.8   0.3   345   402    23    78    15   109 0.77 -
40115at50557_103372_0:0021d6|STRG.3129.1:4049-5035|+   -            329 31374at50557         -            569   5.6e-11   40.6   4.2   2   3   8.8e-06   0.00024   18.7   0.1   406   536   146   286   143   292 0.82 -
40115at50557_103372_0:0021d6|STRG.3129.1:4049-5035|+   -            329 31374at50557         -            569   5.6e-11   40.6   4.2   3   3      0.39        11    3.3   0.0   432   459   302   327   289   329 0.61 -
40115at50557_103372_0:0021d6|STRG.3129.2:4797-5783|+   -            329 31374at50557         -            569   5.6e-11   40.6   4.2   1   3   1.7e-05   0.00045   17.8   0.3   345   402    23    78    15   109 0.77 -
40115at50557_103372_0:0021d6|STRG.3129.2:4797-5783|+   -            329 31374at50557         -            569   5.6e-11   40.6   4.2   2   3   8.8e-06   0.00024   18.7   0.1   406   536   146   286   143   292 0.82 -
40115at50557_103372_0:0021d6|STRG.3129.2:4797-5783|+   -            329 31374at50557         -            569   5.6e-11   40.6   4.2   3   3      0.39        11    3.3   0.0   432   459   302   327   289   329 0.61 -
90358at50557_34720_0:001602|STRG.9029.1:180-1436|+     -            419 31374at50557         -            569   1.1e-10   39.6   3.1   1   4   2.8e-05   0.00076   17.0   0.3   339   450    64   178    43   200 0.49 -
90358at50557_34720_0:001602|STRG.9029.1:180-1436|+     -            419 31374at50557         -            569   1.1e-10   39.6   3.1   2   4     0.036      0.99    6.7   0.0   339   372   242   275   229   289 0.83 -
90358at50557_34720_0:001602|STRG.9029.1:180-1436|+     -            419 31374at50557         -            569   1.1e-10   39.6   3.1   3   4       1.8        51    1.1   0.0   486   532   326   372   323   377 0.82 -
90358at50557_34720_0:001602|STRG.9029.1:180-1436|+     -            419 31374at50557         -            569   1.1e-10   39.6   3.1   4   4   0.00042     0.011   13.1   0.0   331   375   369   414   364   418 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.1:609-1457|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   1   2   8.1e-11   2.2e-09   35.3   1.0   339   464    39   167    36   177 0.87 -
78072at50557_7038_0:0021a3|STRG.9020.1:609-1457|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   2   2      0.44        12    3.1   0.0   390   460   177   259   171   262 0.76 -
78072at50557_7038_0:0021a3|STRG.9020.2:625-1473|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   1   2   8.1e-11   2.2e-09   35.3   1.0   339   464    39   167    36   177 0.87 -
78072at50557_7038_0:0021a3|STRG.9020.2:625-1473|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   2   2      0.44        12    3.1   0.0   390   460   177   259   171   262 0.76 -
78072at50557_7038_0:0021a3|STRG.9020.3:510-1358|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   1   2   8.1e-11   2.2e-09   35.3   1.0   339   464    39   167    36   177 0.87 -
78072at50557_7038_0:0021a3|STRG.9020.3:510-1358|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   2   2      0.44        12    3.1   0.0   390   460   177   259   171   262 0.76 -
78072at50557_7038_0:0021a3|STRG.9020.4:510-1358|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   1   2   8.1e-11   2.2e-09   35.3   1.0   339   464    39   167    36   177 0.87 -
78072at50557_7038_0:0021a3|STRG.9020.4:510-1358|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   2   2      0.44        12    3.1   0.0   390   460   177   259   171   262 0.76 -
78072at50557_7038_0:0021a3|STRG.9020.5:494-1342|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   1   2   8.1e-11   2.2e-09   35.3   1.0   339   464    39   167    36   177 0.87 -
78072at50557_7038_0:0021a3|STRG.9020.5:494-1342|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   2   2      0.44        12    3.1   0.0   390   460   177   259   171   262 0.76 -
78072at50557_7038_0:0021a3|STRG.9020.6:510-1358|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   1   2   8.1e-11   2.2e-09   35.3   1.0   339   464    39   167    36   177 0.87 -
78072at50557_7038_0:0021a3|STRG.9020.6:510-1358|+      -            283 31374at50557         -            569   1.1e-10   39.6   1.8   2   2      0.44        12    3.1   0.0   390   460   177   259   171   262 0.76 -
57752at50557_45779_0:003ace|STRG.5749.1:1314-2222|+    -            303 31374at50557         -            569   1.5e-10   39.2   1.1   1   2   0.00017    0.0045   14.5   0.1   503   551     1    49     1    61 0.63 -
57752at50557_45779_0:003ace|STRG.5749.1:1314-2222|+    -            303 31374at50557         -            569   1.5e-10   39.2   1.1   2   2   1.4e-05   0.00038   18.0   0.2   325   531    66   303    56   303 0.73 -
57752at50557_45779_0:003ace|STRG.5749.2:1314-2222|+    -            303 31374at50557         -            569   1.5e-10   39.2   1.1   1   2   0.00017    0.0045   14.5   0.1   503   551     1    49     1    61 0.63 -
57752at50557_45779_0:003ace|STRG.5749.2:1314-2222|+    -            303 31374at50557         -            569   1.5e-10   39.2   1.1   2   2   1.4e-05   0.00038   18.0   0.2   325   531    66   303    56   303 0.73 -
40115at50557_116153_0:000cbb|STRG.6265.1:341-1240|+    -            300 31374at50557         -            569   2.6e-10   38.4   0.2   1   3    0.0029      0.08   10.3   0.0   503   536     1    34     1    44 0.85 -
40115at50557_116153_0:000cbb|STRG.6265.1:341-1240|+    -            300 31374at50557         -            569   2.6e-10   38.4   0.2   2   3   2.4e-05   0.00067   17.2   0.0   346   473    48   176    41   196 0.87 -
40115at50557_116153_0:000cbb|STRG.6265.1:341-1240|+    -            300 31374at50557         -            569   2.6e-10   38.4   0.2   3   3     0.026      0.72    7.2   0.1   351   416   227   300   215   300 0.82 -
90358at50557_224129_0:001fd0|STRG.15462.9:1041-2036|+  -            332 31374at50557         -            569   2.7e-10   38.3   0.8   1   2    0.0012     0.033   11.6   0.0   420   475   171   232   167   238 0.78 -
90358at50557_224129_0:001fd0|STRG.15462.9:1041-2036|+  -            332 31374at50557         -            569   2.7e-10   38.3   0.8   2   2   2.6e-08   7.2e-07   27.0   0.4   342   433   225   322   223   327 0.87 -
80377at50557_77166_0:002f29|STRG.7816.1:552-1430|+     -            293 31374at50557         -            569   3.8e-10   37.8   3.5   1   4       7.8   2.1e+02   -1.0   0.0   392   408     1    17     1    29 0.87 -
80377at50557_77166_0:002f29|STRG.7816.1:552-1430|+     -            293 31374at50557         -            569   3.8e-10   37.8   3.5   2   4     1e-08   2.9e-07   28.3   0.0   349   460    45   162    26   175 0.89 -
80377at50557_77166_0:002f29|STRG.7816.1:552-1430|+     -            293 31374at50557         -            569   3.8e-10   37.8   3.5   3   4      0.72        20    2.5   0.0   443   472   231   260   192   261 0.75 -
80377at50557_77166_0:002f29|STRG.7816.1:552-1430|+     -            293 31374at50557         -            569   3.8e-10   37.8   3.5   4   4     0.018      0.49    7.8   0.1   341   374   255   288   242   291 0.90 -
74508at50557_7394_0:0023c7|STRG.12171.1:277-1257|+     -            327 31374at50557         -            569   3.9e-10   37.8   6.7   1   2     2e-11   5.4e-10   37.3   2.9   350   460    32   148    29   155 0.89 -
74508at50557_7394_0:0023c7|STRG.12171.1:277-1257|+     -            327 31374at50557         -            569   3.9e-10   37.8   6.7   2   2         1        28    2.0   0.1   389   446   260   317   256   324 0.69 -
40115at50557_103372_0:0021d6|STRG.3129.4:4049-5059|+   -            337 31374at50557         -            569   4.6e-10   37.6   2.7   1   2   1.7e-05   0.00047   17.7   0.3   345   402    23    78    15   109 0.77 -
40115at50557_103372_0:0021d6|STRG.3129.4:4049-5059|+   -            337 31374at50557         -            569   4.6e-10   37.6   2.7   2   2   9.4e-06   0.00026   18.6   0.1   406   536   146   286   144   294 0.82 -
43719at50557_456900_0:000a8d|STRG.670.1:498-2579|+     -            694 31374at50557         -            569   6.7e-10   37.0   1.7   1   2   5.3e-11   1.5e-09   35.9   0.3   347   461    57   172    50   213 0.91 -
43719at50557_456900_0:000a8d|STRG.670.1:498-2579|+     -            694 31374at50557         -            569   6.7e-10   37.0   1.7   2   2       5.7   1.6e+02   -0.5   0.1   343   365   659   681   652   687 0.81 -
40115at50557_38123_0:0006c3|STRG.7720.1:17-220|+       -             68 31374at50557         -            569   7.1e-10   36.9   0.1   1   1   2.9e-11     8e-10   36.8   0.1   406   469     1    64     1    67 0.52 -
68957at50557_103372_0:001943|STRG.5152.1:70-1365|+     -            432 31374at50557         -            569   1.2e-09   36.2   0.0   1   2   4.1e-06   0.00011   19.8   0.0   346   454   151   261   124   271 0.86 -
68957at50557_103372_0:001943|STRG.5152.1:70-1365|+     -            432 31374at50557         -            569   1.2e-09   36.2   0.0   2   2   0.00023    0.0062   14.0   0.0   501   535   361   395   328   418 0.73 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 31374at50557         -            569   1.3e-09   36.0   4.6   1   3      0.18         5    4.4   0.0   507   532     1    26     1    36 0.77 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 31374at50557         -            569   1.3e-09   36.0   4.6   2   3   7.9e-05    0.0022   15.5   1.1   340   474    34   173    29   178 0.74 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 31374at50557         -            569   1.3e-09   36.0   4.6   3   3   7.7e-05    0.0021   15.6   0.2   426   536   175   298   168   303 0.73 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 31374at50557         -            569   1.3e-09   36.0   4.6   1   3      0.18         5    4.4   0.0   507   532     1    26     1    36 0.77 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 31374at50557         -            569   1.3e-09   36.0   4.6   2   3   7.9e-05    0.0022   15.5   1.1   340   474    34   173    29   178 0.74 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 31374at50557         -            569   1.3e-09   36.0   4.6   3   3   7.7e-05    0.0021   15.6   0.2   426   536   175   298   168   303 0.73 -
40115at50557_217634_0:0026fe|STRG.3918.10:1770-2951|+  -            394 31374at50557         -            569   1.7e-09   35.7   1.0   1   3      0.73        20    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_217634_0:0026fe|STRG.3918.10:1770-2951|+  -            394 31374at50557         -            569   1.7e-09   35.7   1.0   2   3     0.002     0.056   10.9   0.0   487   534   134   184   117   199 0.82 -
40115at50557_217634_0:0026fe|STRG.3918.10:1770-2951|+  -            394 31374at50557         -            569   1.7e-09   35.7   1.0   3   3   9.1e-06   0.00025   18.6   0.1   428   545   235   362   231   376 0.79 -
40115at50557_217634_0:0026fe|STRG.3918.1:506-1687|+    -            394 31374at50557         -            569   1.7e-09   35.7   1.0   1   3      0.73        20    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_217634_0:0026fe|STRG.3918.1:506-1687|+    -            394 31374at50557         -            569   1.7e-09   35.7   1.0   2   3     0.002     0.056   10.9   0.0   487   534   134   184   117   199 0.82 -
40115at50557_217634_0:0026fe|STRG.3918.1:506-1687|+    -            394 31374at50557         -            569   1.7e-09   35.7   1.0   3   3   9.1e-06   0.00025   18.6   0.1   428   545   235   362   231   376 0.79 -
40115at50557_217634_0:0026fe|STRG.3918.2:715-1896|+    -            394 31374at50557         -            569   1.7e-09   35.7   1.0   1   3      0.73        20    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_217634_0:0026fe|STRG.3918.2:715-1896|+    -            394 31374at50557         -            569   1.7e-09   35.7   1.0   2   3     0.002     0.056   10.9   0.0   487   534   134   184   117   199 0.82 -
40115at50557_217634_0:0026fe|STRG.3918.2:715-1896|+    -            394 31374at50557         -            569   1.7e-09   35.7   1.0   3   3   9.1e-06   0.00025   18.6   0.1   428   545   235   362   231   376 0.79 -
40115at50557_217634_0:0026fe|STRG.3918.3:1676-2857|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   1   3      0.73        20    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_217634_0:0026fe|STRG.3918.3:1676-2857|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   2   3     0.002     0.056   10.9   0.0   487   534   134   184   117   199 0.82 -
40115at50557_217634_0:0026fe|STRG.3918.3:1676-2857|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   3   3   9.1e-06   0.00025   18.6   0.1   428   545   235   362   231   376 0.79 -
40115at50557_217634_0:0026fe|STRG.3918.4:1610-2791|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   1   3      0.73        20    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_217634_0:0026fe|STRG.3918.4:1610-2791|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   2   3     0.002     0.056   10.9   0.0   487   534   134   184   117   199 0.82 -
40115at50557_217634_0:0026fe|STRG.3918.4:1610-2791|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   3   3   9.1e-06   0.00025   18.6   0.1   428   545   235   362   231   376 0.79 -
40115at50557_217634_0:0026fe|STRG.3918.6:2073-3254|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   1   3      0.73        20    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_217634_0:0026fe|STRG.3918.6:2073-3254|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   2   3     0.002     0.056   10.9   0.0   487   534   134   184   117   199 0.82 -
40115at50557_217634_0:0026fe|STRG.3918.6:2073-3254|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   3   3   9.1e-06   0.00025   18.6   0.1   428   545   235   362   231   376 0.79 -
40115at50557_217634_0:0026fe|STRG.3918.8:1730-2911|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   1   3      0.73        20    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_217634_0:0026fe|STRG.3918.8:1730-2911|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   2   3     0.002     0.056   10.9   0.0   487   534   134   184   117   199 0.82 -
40115at50557_217634_0:0026fe|STRG.3918.8:1730-2911|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   3   3   9.1e-06   0.00025   18.6   0.1   428   545   235   362   231   376 0.79 -
40115at50557_217634_0:0026fe|STRG.3918.9:1251-2432|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   1   3      0.73        20    2.4   0.0   505   543    16    58    12    70 0.77 -
40115at50557_217634_0:0026fe|STRG.3918.9:1251-2432|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   2   3     0.002     0.056   10.9   0.0   487   534   134   184   117   199 0.82 -
40115at50557_217634_0:0026fe|STRG.3918.9:1251-2432|+   -            394 31374at50557         -            569   1.7e-09   35.7   1.0   3   3   9.1e-06   0.00025   18.6   0.1   428   545   235   362   231   376 0.79 -
80377at50557_7237_0:001b62|STRG.4909.1:227-1084|+      -            286 31374at50557         -            569   1.8e-09   35.6   0.3   1   3   1.2e-07   3.2e-06   24.9   0.1   353   441     2    89     1   106 0.89 -
80377at50557_7237_0:001b62|STRG.4909.1:227-1084|+      -            286 31374at50557         -            569   1.8e-09   35.6   0.3   2   3       2.6        71    0.6   0.0   504   533   169   198   141   203 0.64 -
