#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
80377at50557_456900_0:000374|STRG.2435.1:0-1046|+      -            349 80377at50557         -            287  2.8e-159  527.4   0.0   1   1  1.6e-160  4.8e-159  526.7   0.0     8   287    42   348    36   348 0.95 -
71739at50557_7375_0:001d21|STRG.15382.1:21-878|+       -            286 80377at50557         -            287   2.9e-15   54.9   1.9   2   2   4.1e-09   1.2e-07   29.8   0.1    56   192   132   286   126   286 0.77 -
40115at50557_103372_0:0021d6|STRG.15605.2:3992-4969|+  -            326 80377at50557         -            287   4.8e-15   54.1   7.3   1   4   1.2e-07   3.6e-06   25.0   0.6    56   200    20   162    14   167 0.69 -
40115at50557_103372_0:0021d6|STRG.15605.2:3992-4969|+  -            326 80377at50557         -            287   4.8e-15   54.1   7.3   2   4   8.6e-05    0.0026   15.6   0.1    55   181    59   186    57   198 0.66 -
40115at50557_103372_0:0021d6|STRG.15605.2:3992-4969|+  -            326 80377at50557         -            287   4.8e-15   54.1   7.3   3   4   0.00036     0.011   13.6   0.1   135   195   221   283   213   285 0.84 -
40115at50557_103372_0:0021d6|STRG.15605.2:3992-4969|+  -            326 80377at50557         -            287   4.8e-15   54.1   7.3   4   4    0.0016      0.05   11.4   0.0    48    88   288   326   285   326 0.92 -
80377at50557_217634_0:002edc|STRG.10431.1:288-881|+    -            198 80377at50557         -            287   5.9e-15   53.8   4.9   1   4    0.0095      0.29    8.9   0.0   128   191     9    73     2    78 0.66 -
80377at50557_217634_0:002edc|STRG.10431.1:288-881|+    -            198 80377at50557         -            287   5.9e-15   53.8   4.9   2   4    0.0003     0.009   13.9   0.1   163   197    88   122    80   127 0.82 -
80377at50557_217634_0:002edc|STRG.10431.1:288-881|+    -            198 80377at50557         -            287   5.9e-15   53.8   4.9   3   4   1.1e-07   3.4e-06   25.1   0.2    54   105   128   180   122   182 0.90 -
80377at50557_217634_0:002edc|STRG.10431.1:288-881|+    -            198 80377at50557         -            287   5.9e-15   53.8   4.9   4   4     0.018      0.55    8.0   0.1    55    82   171   197   166   198 0.76 -
40115at50557_103372_0:0021d6|STRG.15605.3:358-1368|+   -            337 80377at50557         -            287   8.6e-15   53.3   5.0   1   4   1.3e-07   3.9e-06   24.9   0.6    56   200    20   162    14   167 0.69 -
40115at50557_103372_0:0021d6|STRG.15605.3:358-1368|+   -            337 80377at50557         -            287   8.6e-15   53.3   5.0   2   4   9.2e-05    0.0028   15.5   0.1    55   181    59   186    57   198 0.66 -
40115at50557_103372_0:0021d6|STRG.15605.3:358-1368|+   -            337 80377at50557         -            287   8.6e-15   53.3   5.0   3   4   0.00038     0.011   13.5   0.1   135   195   221   283   215   286 0.84 -
40115at50557_103372_0:0021d6|STRG.15605.3:358-1368|+   -            337 80377at50557         -            287   8.6e-15   53.3   5.0   4   4     0.012      0.37    8.5   0.0    48    91   288   329   283   334 0.90 -
55830at50557_103372_0:000f54|STRG.13807.1:284-1669|+   -            462 80377at50557         -            287   1.1e-14   52.9   3.2   1   3   6.5e-05     0.002   16.0   0.1   158   197   134   173   122   215 0.74 -
55830at50557_103372_0:000f54|STRG.13807.1:284-1669|+   -            462 80377at50557         -            287   1.1e-14   52.9   3.2   2   3   1.1e-09   3.2e-08   31.7   0.2    52   128   225   311   216   345 0.81 -
55830at50557_103372_0:000f54|STRG.13807.1:284-1669|+   -            462 80377at50557         -            287   1.1e-14   52.9   3.2   3   3       1.1        33    2.2   0.0    35    77   386   430   372   445 0.56 -
55830at50557_103372_0:000f54|STRG.13807.2:0-1340|+     -            447 80377at50557         -            287   1.1e-14   52.9   3.4   1   3   6.4e-05    0.0019   16.1   0.1   158   197   116   155   104   195 0.74 -
55830at50557_103372_0:000f54|STRG.13807.2:0-1340|+     -            447 80377at50557         -            287   1.1e-14   52.9   3.4   2   3   9.7e-10   2.9e-08   31.9   0.3    51   128   206   293   196   328 0.81 -
55830at50557_103372_0:000f54|STRG.13807.2:0-1340|+     -            447 80377at50557         -            287   1.1e-14   52.9   3.4   3   3         1        31    2.2   0.0    35    77   368   412   354   427 0.56 -
48053at50557_168631_0:000bf2|STRG.4091.1:213-581|+     -            123 80377at50557         -            287   1.2e-14   52.8   0.3   1   2   2.9e-09   8.7e-08   30.3   0.1   134   196    11    74     4    79 0.89 -
48053at50557_168631_0:000bf2|STRG.4091.1:213-581|+     -            123 80377at50557         -            287   1.2e-14   52.8   0.3   2   2   2.7e-08   8.2e-07   27.1   0.1   146   196    65   116    65   118 0.89 -
78072at50557_156304_0:001dd8|STRG.4879.3:1678-2394|+   -            239 80377at50557         -            287   2.2e-14   52.0   2.8   1   3   2.4e-10   7.3e-09   33.8   0.3    57   196     2   134     1   145 0.77 -
78072at50557_156304_0:001dd8|STRG.4879.3:1678-2394|+   -            239 80377at50557         -            287   2.2e-14   52.0   2.8   2   3   4.8e-05    0.0014   16.5   0.0   128   195   107   174    99   181 0.72 -
78072at50557_156304_0:001dd8|STRG.4879.3:1678-2394|+   -            239 80377at50557         -            287   2.2e-14   52.0   2.8   3   3   0.00084     0.025   12.4   0.2    35    89   162   223   137   235 0.74 -
80377at50557_123851_0:001311|STRG.4993.1:456-1250|+    -            265 80377at50557         -            287   2.6e-14   51.7   0.1   1   2   3.1e-07   9.3e-06   23.7   0.0    58   197     2   140     1   155 0.83 -
80377at50557_123851_0:001311|STRG.4993.1:456-1250|+    -            265 80377at50557         -            287   2.6e-14   51.7   0.1   2   2   1.1e-07   3.5e-06   25.1   0.1   126   196   155   228   145   241 0.75 -
43121at50557_7159_0:0008d1|STRG.3686.1:1074-1838|+     -            255 80377at50557         -            287   3.3e-14   51.4   0.8   1   2   2.1e-09   6.4e-08   30.8   0.1   164   283     3   120     1   124 0.77 -
43121at50557_7159_0:0008d1|STRG.3686.1:1074-1838|+     -            255 80377at50557         -            287   3.3e-14   51.4   0.8   2   2     7e-05    0.0021   15.9   0.1   167   260   149   236   122   255 0.74 -
42371at50557_520822_0:00190c|STRG.12385.5:90-1665|+    -            467 80377at50557         -            287   3.5e-14   51.3   6.7   1   4   3.7e-09   1.1e-07   30.0   0.4    23   112   104   203    91   212 0.70 -
42371at50557_520822_0:00190c|STRG.12385.5:90-1665|+    -            467 80377at50557         -            287   3.5e-14   51.3   6.7   2   4      0.37        11    3.7   0.1    57    88   189   220   187   274 0.59 -
42371at50557_520822_0:00190c|STRG.12385.5:90-1665|+    -            467 80377at50557         -            287   3.5e-14   51.3   6.7   3   4   0.00036     0.011   13.6   0.1   161   265   315   414   273   418 0.79 -
42371at50557_520822_0:00190c|STRG.12385.5:90-1665|+    -            467 80377at50557         -            287   3.5e-14   51.3   6.7   4   4     1e-05   0.00031   18.7   0.1   137   200   377   442   350   452 0.79 -
80377at50557_568069_0:004eea|STRG.4106.1:60-914|+      -            285 80377at50557         -            287   4.3e-14   51.0   1.7   1   4   5.7e-07   1.7e-05   22.8   0.5    59   250     6    87     1   111 0.56 -
80377at50557_568069_0:004eea|STRG.4106.1:60-914|+      -            285 80377at50557         -            287   4.3e-14   51.0   1.7   2   4   6.6e-05     0.002   16.0   0.3   160   250    46   128    41   149 0.71 -
80377at50557_568069_0:004eea|STRG.4106.1:60-914|+      -            285 80377at50557         -            287   4.3e-14   51.0   1.7   3   4   2.1e-05   0.00063   17.6   0.0    46    90   162   206   131   214 0.80 -
80377at50557_568069_0:004eea|STRG.4106.1:60-914|+      -            285 80377at50557         -            287   4.3e-14   51.0   1.7   4   4       0.8        24    2.6   0.0    67   252   225   255   211   283 0.58 -
90358at50557_7070_0:00173e|STRG.13622.4:2432-3028|+    -            199 80377at50557         -            287   6.5e-14   50.4   0.1   1   3     4e-07   1.2e-05   23.3   0.0   150   204     4    59     1    68 0.86 -
90358at50557_7070_0:00173e|STRG.13622.4:2432-3028|+    -            199 80377at50557         -            287   6.5e-14   50.4   0.1   2   3   7.4e-05    0.0022   15.9   0.0   139   199    77   138    65   144 0.78 -
90358at50557_7070_0:00173e|STRG.13622.4:2432-3028|+    -            199 80377at50557         -            287   6.5e-14   50.4   0.1   3   3     0.015      0.46    8.2   0.0    64   113   149   199   145   199 0.88 -
74508at50557_7394_0:0023c7|STRG.15109.3:15-890|+       -            292 80377at50557         -            287   6.6e-14   50.4   0.5   1   4      0.18       5.5    4.7   0.0   166   197     9    41     3    46 0.73 -
74508at50557_7394_0:0023c7|STRG.15109.3:15-890|+       -            292 80377at50557         -            287   6.6e-14   50.4   0.5   2   4   1.9e-07   5.6e-06   24.4   0.3   111   197    28   122    25   159 0.81 -
74508at50557_7394_0:0023c7|STRG.15109.3:15-890|+       -            292 80377at50557         -            287   6.6e-14   50.4   0.5   3   4   0.00011    0.0033   15.3   0.0   105   199   103   163    97   187 0.66 -
74508at50557_7394_0:0023c7|STRG.15109.3:15-890|+       -            292 80377at50557         -            287   6.6e-14   50.4   0.5   4   4   7.5e-05    0.0023   15.8   0.0   122   181   226   286   217   290 0.89 -
42371at50557_520822_0:00190c|STRG.12385.2:496-2319|+   -            608 80377at50557         -            287   8.9e-14   50.0   6.0   1   4   5.3e-09   1.6e-07   29.4   0.3    24   111   246   343   232   352 0.70 -
42371at50557_520822_0:00190c|STRG.12385.2:496-2319|+   -            608 80377at50557         -            287   8.9e-14   50.0   6.0   2   4       0.4        12    3.6   0.1    56    88   329   361   325   415 0.59 -
42371at50557_520822_0:00190c|STRG.12385.2:496-2319|+   -            608 80377at50557         -            287   8.9e-14   50.0   6.0   3   4   0.00051     0.015   13.1   0.2   147   265   442   555   407   559 0.78 -
42371at50557_520822_0:00190c|STRG.12385.2:496-2319|+   -            608 80377at50557         -            287   8.9e-14   50.0   6.0   4   4   2.2e-05   0.00067   17.6   0.1   138   200   519   583   508   593 0.81 -
42371at50557_520822_0:00190c|STRG.12385.3:496-2340|+   -            608 80377at50557         -            287   8.9e-14   50.0   6.0   1   4   5.3e-09   1.6e-07   29.4   0.3    24   111   246   343   232   352 0.70 -
42371at50557_520822_0:00190c|STRG.12385.3:496-2340|+   -            608 80377at50557         -            287   8.9e-14   50.0   6.0   2   4       0.4        12    3.6   0.1    56    88   329   361   325   415 0.59 -
42371at50557_520822_0:00190c|STRG.12385.3:496-2340|+   -            608 80377at50557         -            287   8.9e-14   50.0   6.0   3   4   0.00051     0.015   13.1   0.2   147   265   442   555   407   559 0.78 -
42371at50557_520822_0:00190c|STRG.12385.3:496-2340|+   -            608 80377at50557         -            287   8.9e-14   50.0   6.0   4   4   2.2e-05   0.00067   17.6   0.1   138   200   519   583   508   593 0.81 -
42371at50557_520822_0:00190c|STRG.12385.4:496-2316|+   -            607 80377at50557         -            287   8.9e-14   50.0   6.0   1   4   5.3e-09   1.6e-07   29.4   0.3    24   111   245   342   231   351 0.70 -
42371at50557_520822_0:00190c|STRG.12385.4:496-2316|+   -            607 80377at50557         -            287   8.9e-14   50.0   6.0   2   4       0.4        12    3.6   0.1    56    88   328   360   324   414 0.59 -
42371at50557_520822_0:00190c|STRG.12385.4:496-2316|+   -            607 80377at50557         -            287   8.9e-14   50.0   6.0   3   4    0.0005     0.015   13.1   0.2   147   265   441   554   406   558 0.78 -
42371at50557_520822_0:00190c|STRG.12385.4:496-2316|+   -            607 80377at50557         -            287   8.9e-14   50.0   6.0   4   4   2.2e-05   0.00067   17.6   0.1   138   200   518   582   507   592 0.81 -
34006at50557_520822_0:000571|STRG.13550.1:0-1967|+     -            656 80377at50557         -            287   9.7e-14   49.8   0.6   1   2     0.011      0.32    8.8   0.0    51    93   177   219   157   230 0.87 -
34006at50557_520822_0:000571|STRG.13550.1:0-1967|+     -            656 80377at50557         -            287   9.7e-14   49.8   0.6   2   2   6.4e-11   1.9e-09   35.7   0.1   129   236   341   449   276   501 0.63 -
42371at50557_520822_0:00190c|STRG.12385.1:496-2316|+   -            607 80377at50557         -            287   1.3e-13   49.4   5.6   1   3   9.4e-09   2.8e-07   28.6   0.2    51   113   277   344   235   353 0.76 -
42371at50557_520822_0:00190c|STRG.12385.1:496-2316|+   -            607 80377at50557         -            287   1.3e-13   49.4   5.6   2   3    0.0006     0.018   12.9   0.8   138   265   432   554   325   558 0.81 -
42371at50557_520822_0:00190c|STRG.12385.1:496-2316|+   -            607 80377at50557         -            287   1.3e-13   49.4   5.6   3   3   1.9e-05   0.00059   17.8   0.1   138   200   518   582   505   593 0.81 -
49370at50557_1155016_0:000d9f|STRG.13802.2:14-331|+    -            106 80377at50557         -            287   3.2e-13   48.1   0.0   1   2   2.9e-08   8.6e-07   27.0   0.0   131   195     1    66     1    69 0.89 -
49370at50557_1155016_0:000d9f|STRG.13802.2:14-331|+    -            106 80377at50557         -            287   3.2e-13   48.1   0.0   2   2   4.6e-06   0.00014   19.8   0.0   155   193    68   106    66   106 0.94 -
40115at50557_123851_0:00295a|STRG.12074.1:1953-2921|+  -            323 80377at50557         -            287   3.4e-13   48.1   0.2   1   2    0.0052      0.16    9.8   0.0    58    88    63    93    50   102 0.85 -
40115at50557_123851_0:00295a|STRG.12074.1:1953-2921|+  -            323 80377at50557         -            287   3.4e-13   48.1   0.2   2   2   3.7e-09   1.1e-07   30.0   0.1    57   196   109   280   100   323 0.71 -
40115at50557_123851_0:00295a|STRG.12074.2:1875-2843|+  -            323 80377at50557         -            287   3.4e-13   48.1   0.2   1   2    0.0052      0.16    9.8   0.0    58    88    63    93    50   102 0.85 -
40115at50557_123851_0:00295a|STRG.12074.2:1875-2843|+  -            323 80377at50557         -            287   3.4e-13   48.1   0.2   2   2   3.7e-09   1.1e-07   30.0   0.1    57   196   109   280   100   323 0.71 -
40115at50557_123851_0:00295a|STRG.12074.4:1792-2760|+  -            323 80377at50557         -            287   3.4e-13   48.1   0.2   1   2    0.0052      0.16    9.8   0.0    58    88    63    93    50   102 0.85 -
40115at50557_123851_0:00295a|STRG.12074.4:1792-2760|+  -            323 80377at50557         -            287   3.4e-13   48.1   0.2   2   2   3.7e-09   1.1e-07   30.0   0.1    57   196   109   280   100   323 0.71 -
40115at50557_597456_0:00265e|STRG.5080.1:1879-2748|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   1   3    0.0015     0.046   11.5   0.6   128   195     5    77     1    78 0.74 -
40115at50557_597456_0:00265e|STRG.5080.1:1879-2748|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   2   3   2.5e-11   7.4e-10   37.1   3.9   140   281    63   204    57   209 0.89 -
40115at50557_597456_0:00265e|STRG.5080.1:1879-2748|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   3   3      0.12       3.5    5.4   0.0    49    88   250   289   236   290 0.74 -
40115at50557_597456_0:00265e|STRG.5080.2:1826-2695|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   1   3    0.0015     0.046   11.5   0.6   128   195     5    77     1    78 0.74 -
40115at50557_597456_0:00265e|STRG.5080.2:1826-2695|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   2   3   2.5e-11   7.4e-10   37.1   3.9   140   281    63   204    57   209 0.89 -
40115at50557_597456_0:00265e|STRG.5080.2:1826-2695|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   3   3      0.12       3.5    5.4   0.0    49    88   250   289   236   290 0.74 -
40115at50557_597456_0:00265e|STRG.5080.3:1947-2816|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   1   3    0.0015     0.046   11.5   0.6   128   195     5    77     1    78 0.74 -
40115at50557_597456_0:00265e|STRG.5080.3:1947-2816|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   2   3   2.5e-11   7.4e-10   37.1   3.9   140   281    63   204    57   209 0.89 -
40115at50557_597456_0:00265e|STRG.5080.3:1947-2816|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   3   3      0.12       3.5    5.4   0.0    49    88   250   289   236   290 0.74 -
40115at50557_597456_0:00265e|STRG.5080.4:1903-2772|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   1   3    0.0015     0.046   11.5   0.6   128   195     5    77     1    78 0.74 -
40115at50557_597456_0:00265e|STRG.5080.4:1903-2772|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   2   3   2.5e-11   7.4e-10   37.1   3.9   140   281    63   204    57   209 0.89 -
40115at50557_597456_0:00265e|STRG.5080.4:1903-2772|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   3   3      0.12       3.5    5.4   0.0    49    88   250   289   236   290 0.74 -
40115at50557_597456_0:00265e|STRG.5080.5:2000-2869|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   1   3    0.0015     0.046   11.5   0.6   128   195     5    77     1    78 0.74 -
40115at50557_597456_0:00265e|STRG.5080.5:2000-2869|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   2   3   2.5e-11   7.4e-10   37.1   3.9   140   281    63   204    57   209 0.89 -
40115at50557_597456_0:00265e|STRG.5080.5:2000-2869|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   3   3      0.12       3.5    5.4   0.0    49    88   250   289   236   290 0.74 -
40115at50557_597456_0:00265e|STRG.5080.6:2352-3221|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   1   3    0.0015     0.046   11.5   0.6   128   195     5    77     1    78 0.74 -
40115at50557_597456_0:00265e|STRG.5080.6:2352-3221|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   2   3   2.5e-11   7.4e-10   37.1   3.9   140   281    63   204    57   209 0.89 -
40115at50557_597456_0:00265e|STRG.5080.6:2352-3221|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   3   3      0.12       3.5    5.4   0.0    49    88   250   289   236   290 0.74 -
40115at50557_597456_0:00265e|STRG.5080.7:2341-3210|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   1   3    0.0015     0.046   11.5   0.6   128   195     5    77     1    78 0.74 -
40115at50557_597456_0:00265e|STRG.5080.7:2341-3210|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   2   3   2.5e-11   7.4e-10   37.1   3.9   140   281    63   204    57   209 0.89 -
40115at50557_597456_0:00265e|STRG.5080.7:2341-3210|+   -            290 80377at50557         -            287   4.3e-13   47.7  12.4   3   3      0.12       3.5    5.4   0.0    49    88   250   289   236   290 0.74 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   1   3       5.7   1.7e+02   -0.2   0.0   256   277    10    31     4    40 0.82 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   2   3   4.5e-07   1.4e-05   23.1   0.1   161   248    60   148    55   151 0.81 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   3   3   1.2e-07   3.5e-06   25.0   0.2   145   243   136   233   118   233 0.73 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   1   3       5.7   1.7e+02   -0.2   0.0   256   277    10    31     4    40 0.82 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   2   3   4.5e-07   1.4e-05   23.1   0.1   161   248    60   148    55   151 0.81 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   3   3   1.2e-07   3.5e-06   25.0   0.2   145   243   136   233   118   233 0.73 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   1   3       5.7   1.7e+02   -0.2   0.0   256   277    10    31     4    40 0.82 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   2   3   4.5e-07   1.4e-05   23.1   0.1   161   248    60   148    55   151 0.81 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   3   3   1.2e-07   3.5e-06   25.0   0.2   145   243   136   233   118   233 0.73 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   1   3       5.7   1.7e+02   -0.2   0.0   256   277    10    31     4    40 0.82 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   2   3   4.5e-07   1.4e-05   23.1   0.1   161   248    60   148    55   151 0.81 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   3   3   1.2e-07   3.5e-06   25.0   0.2   145   243   136   233   118   233 0.73 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   1   3       5.7   1.7e+02   -0.2   0.0   256   277    10    31     4    40 0.82 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   2   3   4.5e-07   1.4e-05   23.1   0.1   161   248    60   148    55   151 0.81 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   3   3   1.2e-07   3.5e-06   25.0   0.2   145   243   136   233   118   233 0.73 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   1   3       5.7   1.7e+02   -0.2   0.0   256   277    10    31     4    40 0.82 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   2   3   4.5e-07   1.4e-05   23.1   0.1   161   248    60   148    55   151 0.81 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 80377at50557         -            287   5.4e-13   47.4   1.1   3   3   1.2e-07   3.5e-06   25.0   0.2   145   243   136   233   118   233 0.73 -
80377at50557_7004_0:003abf|STRG.12687.2:1146-1886|+    -            247 80377at50557         -            287   1.4e-12   46.0   0.2   1   2   0.00031    0.0092   13.8   0.0    67    92     5    30     1    40 0.74 -
80377at50557_7004_0:003abf|STRG.12687.2:1146-1886|+    -            247 80377at50557         -            287   1.4e-12   46.0   0.2   2   2   3.1e-09   9.2e-08   30.2   0.0   134   278    92   247    80   247 0.75 -
90358at50557_108931_0:000131|STRG.683.1:297-923|+      -            209 80377at50557         -            287   1.4e-12   46.0   0.3   1   2   5.5e-06   0.00017   19.6   0.0   145   258     5   119     1   148 0.80 -
90358at50557_108931_0:000131|STRG.683.1:297-923|+      -            209 80377at50557         -            287   1.4e-12   46.0   0.3   2   2   1.7e-07     5e-06   24.5   0.1    48    95   160   207   122   209 0.85 -
71739at50557_66420_0:0008cd|STRG.17936.1:657-1238|+    -            194 80377at50557         -            287   1.5e-12   46.0   0.2   1   1   4.3e-13   1.3e-11   42.9   0.2    59   195     1   161     1   167 0.74 -
71739at50557_66420_0:0008cd|STRG.17936.2:729-1310|+    -            194 80377at50557         -            287   1.5e-12   46.0   0.2   1   1   4.3e-13   1.3e-11   42.9   0.2    59   195     1   161     1   167 0.74 -
78072at50557_123851_0:000487|STRG.5543.1:156-1043|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   1   5       4.1   1.3e+02    0.3   0.0   249   283     9    42     3    45 0.57 -
78072at50557_123851_0:000487|STRG.5543.1:156-1043|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   2   5    0.0015     0.046   11.5   0.0   159   197    67   105    54   110 0.74 -
78072at50557_123851_0:000487|STRG.5543.1:156-1043|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   3   5   3.1e-11   9.4e-10   36.8   0.2   140   232    89   181    76   188 0.82 -
78072at50557_123851_0:000487|STRG.5543.1:156-1043|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   4   5     0.089       2.7    5.7   0.1   166   250   165   259   160   277 0.56 -
78072at50557_123851_0:000487|STRG.5543.1:156-1043|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   5   5         4   1.2e+02    0.3   0.0   215   237   267   289   258   295 0.64 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   1   5       4.1   1.3e+02    0.3   0.0   249   283     9    42     3    45 0.57 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   2   5    0.0015     0.046   11.5   0.0   159   197    67   105    54   110 0.74 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   3   5   3.1e-11   9.4e-10   36.8   0.2   140   232    89   181    76   188 0.82 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   4   5     0.089       2.7    5.7   0.1   166   250   165   259   160   277 0.56 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 80377at50557         -            287   2.4e-12   45.3   3.4   5   5         4   1.2e+02    0.3   0.0   215   237   267   289   258   295 0.64 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 80377at50557         -            287   2.9e-12   45.0   1.0   1   5     0.046       1.4    6.7   0.0    53    90   537   575   529   583 0.78 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 80377at50557         -            287   2.9e-12   45.0   1.0   2   5    0.0086      0.26    9.1   0.1   163   195   638   669   634   680 0.78 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 80377at50557         -            287   2.9e-12   45.0   1.0   3   5   1.7e-05   0.00052   17.9   0.1   140   195   655   711   644   718 0.91 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 80377at50557         -            287   2.9e-12   45.0   1.0   4   5     0.049       1.5    6.6   0.0   128   188   684   748   682   755 0.74 -
12735at50557_34720_0:000d5c|STRG.14307.2:281-3169|+    -            963 80377at50557         -            287   2.9e-12   45.0   1.0   5   5   8.6e-05    0.0026   15.6   0.0   138   194   789   848   762   860 0.85 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 80377at50557         -            287   2.9e-12   45.0   1.0   1   5     0.046       1.4    6.7   0.0    53    90   538   576   530   584 0.78 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 80377at50557         -            287   2.9e-12   45.0   1.0   2   5    0.0086      0.26    9.1   0.1   163   195   639   670   635   681 0.78 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 80377at50557         -            287   2.9e-12   45.0   1.0   3   5   1.7e-05   0.00052   17.9   0.1   140   195   656   712   645   719 0.91 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 80377at50557         -            287   2.9e-12   45.0   1.0   4   5     0.049       1.5    6.6   0.0   128   188   685   749   683   756 0.74 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 80377at50557         -            287   2.9e-12   45.0   1.0   5   5   8.6e-05    0.0026   15.6   0.0   138   194   790   849   763   861 0.85 -
12735at50557_34720_0:000d5c|STRG.14307.1:281-3292|+    -           1004 80377at50557         -            287   3.3e-12   44.8   0.9   1   5     0.048       1.4    6.6   0.0    53    90   578   616   570   624 0.78 -
12735at50557_34720_0:000d5c|STRG.14307.1:281-3292|+    -           1004 80377at50557         -            287   3.3e-12   44.8   0.9   2   5     0.009      0.27    9.0   0.1   163   195   679   710   675   721 0.78 -
