#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
37475at50557_103372_0:00039a|STRG.14964.1:2-1201|+     -            400 37475at50557         -            589   1.8e-94  315.9   8.0   1   1   1.4e-94   5.7e-93  311.0   8.0   257   566     7   400     4   400 0.86 -
40115at50557_123851_0:00295a|STRG.12074.4:1792-2760|+  -            323 37475at50557         -            589   3.6e-07   27.7   0.1   5   5       2.7   1.1e+02   -0.3   0.1    77   108   292   323   289   323 0.85 -
55830at50557_103372_0:000f54|STRG.13807.2:0-1340|+     -            447 37475at50557         -            589   4.1e-07   27.5   1.9   1   3   1.8e-05   0.00071   16.8   0.0     4   109   124   244   121   248 0.74 -
55830at50557_103372_0:000f54|STRG.13807.2:0-1340|+     -            447 37475at50557         -            589   4.1e-07   27.5   1.9   2   3      0.27        11    2.9   0.0   150   184   256   290   249   298 0.82 -
55830at50557_103372_0:000f54|STRG.13807.2:0-1340|+     -            447 37475at50557         -            589   4.1e-07   27.5   1.9   3   3       1.5        60    0.5   0.1   187   242   354   416   343   420 0.65 -
56099at50557_103372_0:001a7e|STRG.18490.1:87-1418|+    -            444 37475at50557         -            589   4.3e-07   27.4   1.9   1   4       2.2        88   -0.0   0.0    79   109    64    95    60   106 0.59 -
56099at50557_103372_0:001a7e|STRG.18490.1:87-1418|+    -            444 37475at50557         -            589   4.3e-07   27.4   1.9   2   4    0.0015     0.062   10.4   0.1    71   109    99   137    81   141 0.80 -
56099at50557_103372_0:001a7e|STRG.18490.1:87-1418|+    -            444 37475at50557         -            589   4.3e-07   27.4   1.9   3   4      0.12       4.9    4.1   0.0   118   221   211   320   206   328 0.61 -
56099at50557_103372_0:001a7e|STRG.18490.1:87-1418|+    -            444 37475at50557         -            589   4.3e-07   27.4   1.9   4   4    0.0036      0.14    9.2   0.1   157   185   329   357   322   372 0.87 -
55830at50557_103372_0:000f54|STRG.13807.1:284-1669|+   -            462 37475at50557         -            589   4.3e-07   27.4   1.7   1   4   1.7e-05   0.00068   16.9   0.0     4   110   142   263   139   267 0.74 -
55830at50557_103372_0:000f54|STRG.13807.1:284-1669|+   -            462 37475at50557         -            589   4.3e-07   27.4   1.7   2   4       0.3        12    2.8   0.0   150   184   274   308   269   317 0.82 -
55830at50557_103372_0:000f54|STRG.13807.1:284-1669|+   -            462 37475at50557         -            589   4.3e-07   27.4   1.7   3   4       4.2   1.7e+02   -1.0   0.0    11    31   326   346   317   362 0.61 -
55830at50557_103372_0:000f54|STRG.13807.1:284-1669|+   -            462 37475at50557         -            589   4.3e-07   27.4   1.7   4   4       1.5        61    0.5   0.1   187   242   372   434   360   438 0.66 -
22030at50557_77166_0:00007a|STRG.3203.1:447-932|+      -            162 37475at50557         -            589   4.9e-07   27.2   0.5   1   2   4.6e-06   0.00019   18.7   0.1   147   184    86   123    69   128 0.91 -
22030at50557_77166_0:00007a|STRG.3203.1:447-932|+      -            162 37475at50557         -            589   4.9e-07   27.2   0.5   2   2     0.014      0.56    7.2   0.0   148   180   130   162   124   162 0.85 -
76755at50557_64793_0:0021c2|STRG.1353.1:0-959|+        -            320 37475at50557         -            589   5.2e-07   27.1   2.4   1   3   8.4e-06   0.00034   17.9   0.3    90   246     8   193     2   199 0.68 -
76755at50557_64793_0:0021c2|STRG.1353.1:0-959|+        -            320 37475at50557         -            589   5.2e-07   27.1   2.4   2   3      0.02       0.8    6.7   0.0    78   109   216   247   209   268 0.76 -
76755at50557_64793_0:0021c2|STRG.1353.1:0-959|+        -            320 37475at50557         -            589   5.2e-07   27.1   2.4   3   3       1.9        75    0.2   0.1    86   111   267   292   253   299 0.76 -
80377at50557_7091_0:0009ff|STRG.18898.1:258-842|+      -            195 37475at50557         -            589   7.4e-07   26.6   0.0   1   2   3.4e-05    0.0014   15.8   0.1   145   201    11    67     5    70 0.92 -
80377at50557_7091_0:0009ff|STRG.18898.1:258-842|+      -            195 37475at50557         -            589   7.4e-07   26.6   0.0   2   2   0.00078     0.032   11.3   0.0   150   192    59   103    50   112 0.81 -
80377at50557_7070_0:0023da|STRG.17188.2:1631-2362|+    -            244 37475at50557         -            589     9e-07   26.4   3.5   1   3      0.17       6.9    3.6   0.2   155   183    50    79    44    85 0.81 -
80377at50557_7070_0:0023da|STRG.17188.2:1631-2362|+    -            244 37475at50557         -            589     9e-07   26.4   3.5   2   3   2.5e-05     0.001   16.3   0.1   145   192    83   131    79   140 0.88 -
80377at50557_7070_0:0023da|STRG.17188.2:1631-2362|+    -            244 37475at50557         -            589     9e-07   26.4   3.5   3   3     0.025      0.99    6.4   0.0     6    34   178   206   172   219 0.87 -
56099at50557_103372_0:001a7e|STRG.18490.2:87-1425|+    -            443 37475at50557         -            589   1.2e-06   26.0   2.5   1   4       2.2        88   -0.0   0.0    79   109    64    95    60   106 0.59 -
56099at50557_103372_0:001a7e|STRG.18490.2:87-1425|+    -            443 37475at50557         -            589   1.2e-06   26.0   2.5   2   4    0.0015     0.062   10.4   0.1    71   109    99   137    81   141 0.80 -
56099at50557_103372_0:001a7e|STRG.18490.2:87-1425|+    -            443 37475at50557         -            589   1.2e-06   26.0   2.5   3   4      0.25        10    3.1   0.0   138   217   234   315   208   327 0.53 -
56099at50557_103372_0:001a7e|STRG.18490.2:87-1425|+    -            443 37475at50557         -            589   1.2e-06   26.0   2.5   4   4    0.0039      0.16    9.0   0.1   157   185   328   356   324   371 0.87 -
43121at50557_103372_0:001d6c|STRG.9312.1:248-1243|+    -            332 37475at50557         -            589   1.4e-06   25.7   0.0   1   2    0.0011     0.046   10.8   0.0    80   119   213   253   200   263 0.77 -
43121at50557_103372_0:001d6c|STRG.9312.1:248-1243|+    -            332 37475at50557         -            589   1.4e-06   25.7   0.0   2   2   0.00029     0.012   12.8   0.0   150   184   262   296   250   329 0.84 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 37475at50557         -            589   1.5e-06   25.6   3.6   1   3      0.21       8.6    3.3   0.1    82   109    10    37     1    62 0.69 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 37475at50557         -            589   1.5e-06   25.6   3.6   2   3       8.6   3.5e+02   -2.0   0.0   182   248   174   245   169   257 0.63 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 37475at50557         -            589   1.5e-06   25.6   3.6   3   3   3.4e-06   0.00014   19.2   0.1    78   248   258   459   235   467 0.62 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 37475at50557         -            589   1.6e-06   25.5   3.5   1   3      0.22       8.9    3.3   0.1    82   109    70    97    60   122 0.70 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 37475at50557         -            589   1.6e-06   25.5   3.5   2   3       9.5   3.8e+02   -2.1   0.0   182   248   234   305   229   317 0.63 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 37475at50557         -            589   1.6e-06   25.5   3.5   3   3   3.8e-06   0.00015   19.0   0.1    78   248   318   519   297   527 0.62 -
14512at50557_197043_0:0050fb|STRG.4714.1:382-726|+     -            115 37475at50557         -            589   1.7e-06   25.4   0.4   1   2    0.0046      0.19    8.8   0.1   149   185     2    38     1    42 0.91 -
14512at50557_197043_0:0050fb|STRG.4714.1:382-726|+     -            115 37475at50557         -            589   1.7e-06   25.4   0.4   2   2   3.5e-05    0.0014   15.8   0.0   145   190    41    86    36    93 0.91 -
90358at50557_7070_0:00173e|STRG.13622.4:2432-3028|+    -            199 37475at50557         -            589   2.2e-06   25.1   0.1   1   3    0.0017      0.07   10.2   0.0   147   182    16    51    12    55 0.92 -
90358at50557_7070_0:00173e|STRG.13622.4:2432-3028|+    -            199 37475at50557         -            589   2.2e-06   25.1   0.1   2   3      0.12       4.8    4.1   0.0   146   175    57    86    50    91 0.85 -
90358at50557_7070_0:00173e|STRG.13622.4:2432-3028|+    -            199 37475at50557         -            589   2.2e-06   25.1   0.1   3   3    0.0098       0.4    7.7   0.0    73   116    97   142    90   198 0.67 -
14512at50557_56086_0:000590|STRG.7692.1:647-1114|+     -            156 37475at50557         -            589   2.7e-06   24.8   0.0   1   1   7.4e-07     3e-05   21.3   0.1    70   176    32   152    20   156 0.75 -
78072at50557_7038_0:0021a3|STRG.17926.3:316-1059|+     -            248 37475at50557         -            589   2.9e-06   24.7   2.6   1   3   0.00036     0.014   12.5   0.1   145   191     5    53     2    61 0.81 -
78072at50557_7038_0:0021a3|STRG.17926.3:316-1059|+     -            248 37475at50557         -            589   2.9e-06   24.7   2.6   2   3    0.0052      0.21    8.6   0.2   158   183    61    86    57   103 0.78 -
78072at50557_7038_0:0021a3|STRG.17926.3:316-1059|+     -            248 37475at50557         -            589   2.9e-06   24.7   2.6   3   3      0.35        14    2.6   0.0   148   182    94   129    88   142 0.74 -
78072at50557_7038_0:0021a3|STRG.17926.4:316-1059|+     -            248 37475at50557         -            589   2.9e-06   24.7   2.6   1   3   0.00036     0.014   12.5   0.1   145   191     5    53     2    61 0.81 -
78072at50557_7038_0:0021a3|STRG.17926.4:316-1059|+     -            248 37475at50557         -            589   2.9e-06   24.7   2.6   2   3    0.0052      0.21    8.6   0.2   158   183    61    86    57   103 0.78 -
78072at50557_7038_0:0021a3|STRG.17926.4:316-1059|+     -            248 37475at50557         -            589   2.9e-06   24.7   2.6   3   3      0.35        14    2.6   0.0   148   182    94   129    88   142 0.74 -
71739at50557_66420_0:0008cd|STRG.17936.1:657-1238|+    -            194 37475at50557         -            589   3.6e-06   24.3   3.3   1   2   0.00035     0.014   12.5   0.1   151   188     2    40     1    49 0.87 -
71739at50557_66420_0:0008cd|STRG.17936.1:657-1238|+    -            194 37475at50557         -            589   3.6e-06   24.3   3.3   2   2   0.00053     0.022   11.9   0.6   147   182   126   162    45   177 0.77 -
71739at50557_66420_0:0008cd|STRG.17936.2:729-1310|+    -            194 37475at50557         -            589   3.6e-06   24.3   3.3   1   2   0.00035     0.014   12.5   0.1   151   188     2    40     1    49 0.87 -
71739at50557_66420_0:0008cd|STRG.17936.2:729-1310|+    -            194 37475at50557         -            589   3.6e-06   24.3   3.3   2   2   0.00053     0.022   11.9   0.6   147   182   126   162    45   177 0.77 -
78072at50557_7038_0:0021a3|STRG.17926.1:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   1   3   0.00041     0.016   12.3   0.1   144   191    39    88    36    96 0.81 -
78072at50557_7038_0:0021a3|STRG.17926.1:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   2   3    0.0069      0.28    8.2   0.2   158   183    96   121    92   132 0.77 -
78072at50557_7038_0:0021a3|STRG.17926.1:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   3   3      0.42        17    2.3   0.0   148   182   129   164   122   177 0.75 -
78072at50557_7038_0:0021a3|STRG.17926.2:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   1   3   0.00041     0.016   12.3   0.1   144   191    39    88    36    96 0.81 -
78072at50557_7038_0:0021a3|STRG.17926.2:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   2   3    0.0069      0.28    8.2   0.2   158   183    96   121    92   132 0.77 -
78072at50557_7038_0:0021a3|STRG.17926.2:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   3   3      0.42        17    2.3   0.0   148   182   129   164   122   177 0.75 -
78072at50557_7038_0:0021a3|STRG.17926.5:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   1   3   0.00041     0.016   12.3   0.1   144   191    39    88    36    96 0.81 -
78072at50557_7038_0:0021a3|STRG.17926.5:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   2   3    0.0069      0.28    8.2   0.2   158   183    96   121    92   132 0.77 -
78072at50557_7038_0:0021a3|STRG.17926.5:331-1179|+     -            283 37475at50557         -            589   4.3e-06   24.1   2.6   3   3      0.42        17    2.3   0.0   148   182   129   164   122   177 0.75 -
90358at50557_108931_0:000131|STRG.683.1:297-923|+      -            209 37475at50557         -            589   4.8e-06   23.9   0.2   1   2   0.00036     0.015   12.4   0.0    68   111    14    57     1    75 0.82 -
90358at50557_108931_0:000131|STRG.683.1:297-923|+      -            209 37475at50557         -            589   4.8e-06   23.9   0.2   2   2    0.0024     0.096    9.8   0.1    77   180   169   201   154   208 0.67 -
31374at50557_133901_0:001035|STRG.16923.1:1137-2681|+  -            515 37475at50557         -            589     5e-06   23.9   0.4   1   2    0.0037      0.15    9.1   0.0   154   246   315   421   303   429 0.73 -
31374at50557_133901_0:001035|STRG.16923.1:1137-2681|+  -            515 37475at50557         -            589     5e-06   23.9   0.4   2   2   4.6e-07   1.9e-05   22.0   0.1    84   182   358   469   348   474 0.81 -
31374at50557_133901_0:001035|STRG.16923.2:335-1879|+   -            515 37475at50557         -            589     5e-06   23.9   0.4   1   2    0.0037      0.15    9.1   0.0   154   246   315   421   303   429 0.73 -
31374at50557_133901_0:001035|STRG.16923.2:335-1879|+   -            515 37475at50557         -            589     5e-06   23.9   0.4   2   2   4.6e-07   1.9e-05   22.0   0.1    84   182   358   469   348   474 0.81 -
11478at50557_34720_0:00246d|STRG.16794.1:214-3762|+    -           1183 37475at50557         -            589   5.2e-06   23.9   9.5   1   4      0.09       3.6    4.5   0.0   157   179    19    41     5    53 0.83 -
11478at50557_34720_0:00246d|STRG.16794.1:214-3762|+    -           1183 37475at50557         -            589   5.2e-06   23.9   9.5   2   4     0.061       2.5    5.1   2.3    78   200    72   135    54   215 0.48 -
11478at50557_34720_0:00246d|STRG.16794.1:214-3762|+    -           1183 37475at50557         -            589   5.2e-06   23.9   9.5   3   4    0.0036      0.15    9.1   0.0   492   560   695   772   681   786 0.81 -
11478at50557_34720_0:00246d|STRG.16794.1:214-3762|+    -           1183 37475at50557         -            589   5.2e-06   23.9   9.5   4   4       1.4        55    0.6   0.0   531   576   860   907   855   921 0.78 -
11478at50557_34720_0:00246d|STRG.16794.2:0-3548|+      -           1183 37475at50557         -            589   5.2e-06   23.9   9.5   1   4      0.09       3.6    4.5   0.0   157   179    19    41     5    53 0.83 -
11478at50557_34720_0:00246d|STRG.16794.2:0-3548|+      -           1183 37475at50557         -            589   5.2e-06   23.9   9.5   2   4     0.061       2.5    5.1   2.3    78   200    72   135    54   215 0.48 -
11478at50557_34720_0:00246d|STRG.16794.2:0-3548|+      -           1183 37475at50557         -            589   5.2e-06   23.9   9.5   3   4    0.0036      0.15    9.1   0.0   492   560   695   772   681   786 0.81 -
11478at50557_34720_0:00246d|STRG.16794.2:0-3548|+      -           1183 37475at50557         -            589   5.2e-06   23.9   9.5   4   4       1.4        55    0.6   0.0   531   576   860   907   855   921 0.78 -
37475at50557_143995_0:002508|STRG.5561.2:24-2054|+     -            677 37475at50557         -            589   5.6e-06   23.7   4.0   1   3       3.6   1.5e+02   -0.8   0.0    79   119    27    66     3    81 0.73 -
37475at50557_143995_0:002508|STRG.5561.2:24-2054|+     -            677 37475at50557         -            589   5.6e-06   23.7   4.0   2   3     0.019      0.78    6.7   0.0   220   251   205   236   194   324 0.91 -
37475at50557_143995_0:002508|STRG.5561.2:24-2054|+     -            677 37475at50557         -            589   5.6e-06   23.7   4.0   3   3   3.8e-05    0.0015   15.7   1.4   476   575   550   661   518   675 0.77 -
48053at50557_13249_0:0016bb|STRG.3888.1:612-1586|+     -            325 37475at50557         -            589   5.7e-06   23.7   2.3   1   3    0.0017      0.07   10.2   0.1   144   186    62   105    59   111 0.85 -
48053at50557_13249_0:0016bb|STRG.3888.1:612-1586|+     -            325 37475at50557         -            589   5.7e-06   23.7   2.3   2   3      0.27        11    3.0   0.1    56   108   174   227   160   231 0.79 -
48053at50557_13249_0:0016bb|STRG.3888.1:612-1586|+     -            325 37475at50557         -            589   5.7e-06   23.7   2.3   3   3      0.17       6.7    3.7   0.0   122   181   262   319   244   323 0.60 -
57752at50557_103372_0:000c5a|STRG.2670.1:0-1301|+      -            434 37475at50557         -            589   6.6e-06   23.5   4.2   1   5      0.32        13    2.7   0.1   149   182   121   154   116   163 0.85 -
57752at50557_103372_0:000c5a|STRG.2670.1:0-1301|+      -            434 37475at50557         -            589   6.6e-06   23.5   4.2   2   5     0.066       2.7    5.0   0.0   151   187   165   201   153   205 0.80 -
57752at50557_103372_0:000c5a|STRG.2670.1:0-1301|+      -            434 37475at50557         -            589   6.6e-06   23.5   4.2   3   5     0.041       1.7    5.7   0.0   146   189   202   245   196   251 0.88 -
57752at50557_103372_0:000c5a|STRG.2670.1:0-1301|+      -            434 37475at50557         -            589   6.6e-06   23.5   4.2   4   5     0.065       2.6    5.0   0.0   143   182   241   280   238   319 0.77 -
57752at50557_103372_0:000c5a|STRG.2670.1:0-1301|+      -            434 37475at50557         -            589   6.6e-06   23.5   4.2   5   5      0.12         5    4.1   0.1   147   183   328   363   316   372 0.87 -
80377at50557_166361_0:002fc1|STRG.11661.2:78-839|+     -            254 37475at50557         -            589   7.7e-06   23.3   0.2   1   3   5.1e-06   0.00021   18.6   0.1   136   199     7    70     2    73 0.79 -
80377at50557_166361_0:002fc1|STRG.11661.2:78-839|+     -            254 37475at50557         -            589   7.7e-06   23.3   0.2   2   3      0.92        37    1.2   0.0    42   107    70   139    63   142 0.72 -
80377at50557_166361_0:002fc1|STRG.11661.2:78-839|+     -            254 37475at50557         -            589   7.7e-06   23.3   0.2   3   3         3   1.2e+02   -0.5   0.0   184   201   224   241   213   251 0.72 -
78072at50557_123851_0:000487|STRG.5543.1:156-1043|+    -            296 37475at50557         -            589   8.9e-06   23.1   7.3   1   2     0.084       3.4    4.6   0.0   153   182    19    47     8    54 0.53 -
78072at50557_123851_0:000487|STRG.5543.1:156-1043|+    -            296 37475at50557         -            589   8.9e-06   23.1   7.3   2   2   5.3e-06   0.00022   18.5   1.4   148   255    70   199    65   216 0.74 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 37475at50557         -            589   8.9e-06   23.1   7.3   1   2     0.084       3.4    4.6   0.0   153   182    19    47     8    54 0.53 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 37475at50557         -            589   8.9e-06   23.1   7.3   2   2   5.3e-06   0.00022   18.5   1.4   148   255    70   199    65   216 0.74 -
49370at50557_456900_0:00265d|STRG.7846.1:253-1821|+    -            523 37475at50557         -            589   1.1e-05   22.8   1.4   1   3      0.43        17    2.3   0.0    84   131   227   275   222   289 0.78 -
49370at50557_456900_0:00265d|STRG.7846.1:253-1821|+    -            523 37475at50557         -            589   1.1e-05   22.8   1.4   2   3      0.34        14    2.6   0.0   149   185   363   399   350   405 0.79 -
49370at50557_456900_0:00265d|STRG.7846.1:253-1821|+    -            523 37475at50557         -            589   1.1e-05   22.8   1.4   3   3   0.00013    0.0054   13.9   0.0    71   180   398   521   395   523 0.79 -
49370at50557_456900_0:00265d|STRG.7846.2:0-1568|+      -            523 37475at50557         -            589   1.1e-05   22.8   1.4   1   3      0.43        17    2.3   0.0    84   131   227   275   222   289 0.78 -
49370at50557_456900_0:00265d|STRG.7846.2:0-1568|+      -            523 37475at50557         -            589   1.1e-05   22.8   1.4   2   3      0.34        14    2.6   0.0   149   185   363   399   350   405 0.79 -
49370at50557_456900_0:00265d|STRG.7846.2:0-1568|+      -            523 37475at50557         -            589   1.1e-05   22.8   1.4   3   3   0.00013    0.0054   13.9   0.0    71   180   398   521   395   523 0.79 -
78072at50557_39758_0:003b38|STRG.4389.1:322-1152|+     -            277 37475at50557         -            589   1.2e-05   22.6   2.6   1   3      0.11       4.4    4.3   0.0    89   114     5    31     1    42 0.78 -
78072at50557_39758_0:003b38|STRG.4389.1:322-1152|+     -            277 37475at50557         -            589   1.2e-05   22.6   2.6   2   3      0.16       6.3    3.7   0.1   163   211    59   107    41   126 0.76 -
78072at50557_39758_0:003b38|STRG.4389.1:322-1152|+     -            277 37475at50557         -            589   1.2e-05   22.6   2.6   3   3   0.00016    0.0065   13.6   0.1   111   184   135   217   123   250 0.76 -
78072at50557_39758_0:003b38|STRG.4389.3:216-1046|+     -            277 37475at50557         -            589   1.2e-05   22.6   2.6   1   3      0.11       4.4    4.3   0.0    89   114     5    31     1    42 0.78 -
78072at50557_39758_0:003b38|STRG.4389.3:216-1046|+     -            277 37475at50557         -            589   1.2e-05   22.6   2.6   2   3      0.16       6.3    3.7   0.1   163   211    59   107    41   126 0.76 -
78072at50557_39758_0:003b38|STRG.4389.3:216-1046|+     -            277 37475at50557         -            589   1.2e-05   22.6   2.6   3   3   0.00016    0.0065   13.6   0.1   111   184   135   217   123   250 0.76 -
74508at50557_7394_0:0023c7|STRG.15109.3:15-890|+       -            292 37475at50557         -            589   1.8e-05   22.1   0.1   1   2   0.00025      0.01   13.0   0.0   133   202    71   148    60   157 0.79 -
74508at50557_7394_0:0023c7|STRG.15109.3:15-890|+       -            292 37475at50557         -            589   1.8e-05   22.1   0.1   2   2     0.021      0.83    6.7   0.0   157   202   234   289   220   292 0.76 -
58729at50557_103372_0:00194e|STRG.1025.1:0-1571|+      -            524 37475at50557         -            589   2.2e-05   21.7   0.0   1   2   0.00025      0.01   13.0   0.0    75   194    74   207    26   224 0.78 -
58729at50557_103372_0:00194e|STRG.1025.1:0-1571|+      -            524 37475at50557         -            589   2.2e-05   21.7   0.0   2   2     0.028       1.1    6.2   0.0   147   192   243   288   237   315 0.89 -
80377at50557_7237_0:001b62|STRG.12687.1:731-1588|+     -            286 37475at50557         -            589   2.6e-05   21.5   0.4   1   2   3.3e-06   0.00013   19.2   0.1    55   108    11    65     6    69 0.92 -
80377at50557_7237_0:001b62|STRG.12687.1:731-1588|+     -            286 37475at50557         -            589   2.6e-05   21.5   0.4   2   2       2.2        89   -0.1   0.0   181   211   166   197   156   248 0.71 -
80377at50557_7222_0:00003c|STRG.3809.1:5-457|+         -            151 37475at50557         -            589   3.2e-05   21.2   0.9   1   2    0.0001    0.0042   14.2   0.2   148   182    64    98     5   114 0.77 -
80377at50557_7222_0:00003c|STRG.3809.1:5-457|+         -            151 37475at50557         -            589   3.2e-05   21.2   0.9   2   2      0.13       5.3    4.0   0.0   160   185   118   143   106   148 0.82 -
42371at50557_144034_0:001692|STRG.12385.6:106-1098|+   -            289 37475at50557         -            589   4.1e-05   20.9   6.8   1   3     0.037       1.5    5.8   1.4   144   232     7   110     2   132 0.59 -
42371at50557_144034_0:001692|STRG.12385.6:106-1098|+   -            289 37475at50557         -            589   4.1e-05   20.9   6.8   2   3    0.0073      0.29    8.1   0.0   163   188   198   223   189   227 0.90 -
42371at50557_144034_0:001692|STRG.12385.6:106-1098|+   -            289 37475at50557         -            589   4.1e-05   20.9   6.8   3   3     0.012      0.47    7.5   0.1   150   180   227   258   224   264 0.87 -
25500at50557_121845_0:000041|STRG.14386.1:502-1215|+   -            238 37475at50557         -            589   4.4e-05   20.8   2.4   1   3      0.28        11    2.9   0.2   121   189     4    80     2    95 0.68 -
25500at50557_121845_0:000041|STRG.14386.1:502-1215|+   -            238 37475at50557         -            589   4.4e-05   20.8   2.4   2   3   1.5e-05   0.00059   17.1   0.0    72   112   120   160    92   163 0.83 -
25500at50557_121845_0:000041|STRG.14386.1:502-1215|+   -            238 37475at50557         -            589   4.4e-05   20.8   2.4   3   3       6.4   2.6e+02   -1.6   0.0   158   183   177   205   163   218 0.72 -
25500at50557_121845_0:000041|STRG.14386.2:189-902|+    -            238 37475at50557         -            589   4.4e-05   20.8   2.4   1   3      0.28        11    2.9   0.2   121   189     4    80     2    95 0.68 -
25500at50557_121845_0:000041|STRG.14386.2:189-902|+    -            238 37475at50557         -            589   4.4e-05   20.8   2.4   2   3   1.5e-05   0.00059   17.1   0.0    72   112   120   160    92   163 0.83 -
25500at50557_121845_0:000041|STRG.14386.2:189-902|+    -            238 37475at50557         -            589   4.4e-05   20.8   2.4   3   3       6.4   2.6e+02   -1.6   0.0   158   183   177   205   163   218 0.72 -
80377at50557_77166_0:002f29|STRG.14567.1:682-1524|+    -            281 37475at50557         -            589     5e-05   20.6   0.0   1   3   0.00031     0.012   12.7   0.0   121   181    51   115    43   119 0.77 -
80377at50557_77166_0:002f29|STRG.14567.1:682-1524|+    -            281 37475at50557         -            589     5e-05   20.6   0.0   2   3       7.6   3.1e+02   -1.8   0.0    93   181   145   162   130   172 0.62 -
80377at50557_77166_0:002f29|STRG.14567.1:682-1524|+    -            281 37475at50557         -            589     5e-05   20.6   0.0   3   3      0.09       3.6    4.5   0.0    61   105   236   281   202   281 0.83 -
78072at50557_286306_0:00290a|STRG.15555.2:150-2096|+   -            605 37475at50557         -            589   5.5e-05   20.5  23.6   1   6    0.0035      0.14    9.2   0.4    74   111     9    46     4    48 0.88 -
78072at50557_286306_0:00290a|STRG.15555.2:150-2096|+   -            605 37475at50557         -            589   5.5e-05   20.5  23.6   2   6   0.00049      0.02   12.0   0.2   150   201    59   122    52   124 0.78 -
78072at50557_286306_0:00290a|STRG.15555.2:150-2096|+   -            605 37475at50557         -            589   5.5e-05   20.5  23.6   3   6     0.026       1.1    6.3   2.0   148   196   101   150    94   176 0.70 -
78072at50557_286306_0:00290a|STRG.15555.2:150-2096|+   -            605 37475at50557         -            589   5.5e-05   20.5  23.6   4   6      0.14       5.6    3.9   0.0    77   180   145   177   142   190 0.60 -
78072at50557_286306_0:00290a|STRG.15555.2:150-2096|+   -            605 37475at50557         -            589   5.5e-05   20.5  23.6   5   6     0.036       1.4    5.9   1.0   148   181   191   224   185   229 0.84 -
78072at50557_286306_0:00290a|STRG.15555.2:150-2096|+   -            605 37475at50557         -            589   5.5e-05   20.5  23.6   6   6       5.4   2.2e+02   -1.3   0.0   151   180   252   281   246   288 0.62 -
77772at50557_121845_0:003bba|STRG.14135.1:2659-3565|-  -            300 37475at50557         -            589   5.8e-05   20.4   0.1   1   3     0.012      0.48    7.5   0.0    78   183    17   137     5   204 0.62 -
77772at50557_121845_0:003bba|STRG.14135.1:2659-3565|-  -            300 37475at50557         -            589   5.8e-05   20.4   0.1   2   3       2.7   1.1e+02   -0.4   0.0    58    83   188   213   182   220 0.88 -
77772at50557_121845_0:003bba|STRG.14135.1:2659-3565|-  -            300 37475at50557         -            589   5.8e-05   20.4   0.1   3   3    0.0072      0.29    8.2   0.0   153   189   226   262   220   269 0.88 -
77772at50557_121845_0:003bba|STRG.14137.1:4588-5494|-  -            300 37475at50557         -            589   5.8e-05   20.4   0.1   1   3     0.012      0.48    7.5   0.0    78   183    17   137     5   204 0.62 -
77772at50557_121845_0:003bba|STRG.14137.1:4588-5494|-  -            300 37475at50557         -            589   5.8e-05   20.4   0.1   2   3       2.7   1.1e+02   -0.4   0.0    58    83   188   213   182   220 0.88 -
77772at50557_121845_0:003bba|STRG.14137.1:4588-5494|-  -            300 37475at50557         -            589   5.8e-05   20.4   0.1   3   3    0.0072      0.29    8.2   0.0   153   189   226   262   220   269 0.88 -
78072at50557_39758_0:003b38|STRG.9154.1:151-690|+      -            180 37475at50557         -            589   6.9e-05   20.1   1.9   1   2      0.09       3.6    4.5   0.1   158   182    66    91    51   102 0.75 -
78072at50557_39758_0:003b38|STRG.9154.1:151-690|+      -            180 37475at50557         -            589   6.9e-05   20.1   1.9   2   2   7.9e-05    0.0032   14.6   0.1   150   182   105   138   101   175 0.81 -
55830at50557_7493_0:002fbf|STRG.13540.1:60-827|+       -            256 37475at50557         -            589   9.3e-05   19.7   0.3   1   1   3.9e-06   0.00016   19.0   0.2   150   194   104   148   100   183 0.87 -
