#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_103372_0:0000f8|STRG.17400.1:0-767|+       -            256 96662at50557         -            445  5.3e-125  416.6   0.2   1   1  1.2e-126    6e-125  416.5   0.2     1   232    21   255    21   256 0.96 -
117213at50557_1218281_0:003320|STRG.12462.1:2191-2652|+ -            154 96662at50557         -            445   5.7e-13   47.4   0.1   2   2   9.1e-09   4.4e-07   28.0   0.1   355   429    59   134    52   152 0.82 -
117213at50557_1218281_0:003320|STRG.12462.2:1889-2350|+ -            154 96662at50557         -            445   5.7e-13   47.4   0.1   1   2   3.1e-06   0.00015   19.6   0.0   368   427     4    64     1    75 0.81 -
117213at50557_1218281_0:003320|STRG.12462.2:1889-2350|+ -            154 96662at50557         -            445   5.7e-13   47.4   0.1   2   2   9.1e-09   4.4e-07   28.0   0.1   355   429    59   134    52   152 0.82 -
117213at50557_1218281_0:003320|STRG.12462.3:2549-3010|+ -            154 96662at50557         -            445   5.7e-13   47.4   0.1   1   2   3.1e-06   0.00015   19.6   0.0   368   427     4    64     1    75 0.81 -
117213at50557_1218281_0:003320|STRG.12462.3:2549-3010|+ -            154 96662at50557         -            445   5.7e-13   47.4   0.1   2   2   9.1e-09   4.4e-07   28.0   0.1   355   429    59   134    52   152 0.82 -
12555at50557_93721_0:0043db|STRG.22985.2:999-1670|+     -            224 96662at50557         -            445   4.4e-12   44.5   0.1   1   2   9.3e-07   4.5e-05   21.4   0.1   354   444    17   115     3   116 0.78 -
12555at50557_93721_0:0043db|STRG.22985.2:999-1670|+     -            224 96662at50557         -            445   4.4e-12   44.5   0.1   2   2   6.4e-07   3.1e-05   21.9   0.0   345   430   115   200   114   211 0.89 -
12555at50557_93721_0:0043db|STRG.22985.3:309-980|+      -            224 96662at50557         -            445   4.4e-12   44.5   0.1   1   2   9.3e-07   4.5e-05   21.4   0.1   354   444    17   115     3   116 0.78 -
12555at50557_93721_0:0043db|STRG.22985.3:309-980|+      -            224 96662at50557         -            445   4.4e-12   44.5   0.1   2   2   6.4e-07   3.1e-05   21.9   0.0   345   430   115   200   114   211 0.89 -
117213at50557_224129_0:001d71|STRG.12115.1:152-451|+    -            100 96662at50557         -            445   1.4e-11   42.9   0.1   1   1   3.1e-13   1.5e-11   42.7   0.1   364   442     6    86     2    89 0.93 -
117213at50557_224129_0:001d71|STRG.12115.2:402-701|+    -            100 96662at50557         -            445   1.4e-11   42.9   0.1   1   1   3.1e-13   1.5e-11   42.7   0.1   364   442     6    86     2    89 0.93 -
117213at50557_224129_0:001d71|STRG.12115.4:493-792|+    -            100 96662at50557         -            445   1.4e-11   42.9   0.1   1   1   3.1e-13   1.5e-11   42.7   0.1   364   442     6    86     2    89 0.93 -
117213at50557_224129_0:001d71|STRG.12115.5:21-320|+     -            100 96662at50557         -            445   1.4e-11   42.9   0.1   1   1   3.1e-13   1.5e-11   42.7   0.1   364   442     6    86     2    89 0.93 -
12555at50557_7536_0:00436b|STRG.4357.1:75-563|+         -            163 96662at50557         -            445   6.3e-11   40.7   0.0   1   2   1.1e-07   5.3e-06   24.4   0.0   341   434     4   104     2   117 0.82 -
12555at50557_7536_0:00436b|STRG.4357.1:75-563|+         -            163 96662at50557         -            445   6.3e-11   40.7   0.0   2   2   1.4e-06     7e-05   20.7   0.0   369   434    72   140    68   145 0.88 -
117213at50557_286706_0:002864|STRG.12123.1:1398-1817|+  -            140 96662at50557         -            445   1.3e-10   39.7   0.9   1   2   0.00085     0.042   11.6   0.1   376   437    11    72     4    74 0.87 -
117213at50557_286706_0:002864|STRG.12123.1:1398-1817|+  -            140 96662at50557         -            445   1.3e-10   39.7   0.9   2   2   2.6e-10   1.3e-08   33.1   0.1   343   438    43   139    41   140 0.84 -
96805at50557_520822_0:00258e|STRG.17667.3:0-854|+       -            285 96662at50557         -            445   1.3e-10   39.6   0.0   1   1   3.6e-12   1.8e-10   39.2   0.0    46   171    82   209    40   221 0.83 -
96805at50557_103372_0:000294|STRG.17667.1:313-1254|+    -            314 96662at50557         -            445   1.6e-10   39.4   0.0   1   1   4.6e-12   2.2e-10   38.9   0.0    46   171   111   238    68   250 0.83 -
63888at50557_64793_0:0029eb|STRG.19731.1:0-1220|+       -            407 96662at50557         -            445   3.1e-10   38.4   0.2   1   1   9.7e-12   4.8e-10   37.8   0.2   332   441     5   116     1   120 0.88 -
96805at50557_91411_0:001c67|STRG.7990.3:435-944|+       -            170 96662at50557         -            445   9.5e-10   36.8   0.3   1   2     2e-07   9.6e-06   23.6   0.1    47    88     4    46     2    80 0.74 -
96805at50557_91411_0:001c67|STRG.7990.3:435-944|+       -            170 96662at50557         -            445   9.5e-10   36.8   0.3   2   2   0.00076     0.037   11.8   0.0   118   178    97   158    85   164 0.82 -
96805at50557_64793_0:0006ba|STRG.17667.2:207-1287|+     -            290 96662at50557         -            445     1e-09   36.7   0.0   1   1   3.1e-11   1.5e-09   36.1   0.0    46   171    84   214    41   226 0.82 -
117213at50557_307491_0:00388d|STRG.12115.3:179-592|+    -            138 96662at50557         -            445   1.3e-09   36.4   0.4   1   2     1e-10     5e-09   34.4   0.2   371   442     1    74     1    77 0.94 -
117213at50557_307491_0:00388d|STRG.12115.3:179-592|+    -            138 96662at50557         -            445   1.3e-09   36.4   0.4   2   2       2.6   1.3e+02    0.1   0.0   423   443   117   138    83   138 0.77 -
96805at50557_91411_0:001c67|STRG.7990.2:786-1346|+      -            187 96662at50557         -            445   1.3e-09   36.3   0.6   1   2   2.4e-07   1.2e-05   23.3   0.1    47    88     4    46     2    80 0.75 -
96805at50557_91411_0:001c67|STRG.7990.2:786-1346|+      -            187 96662at50557         -            445   1.3e-09   36.3   0.6   2   2   0.00076     0.037   11.8   0.1   118   178    97   158    86   177 0.83 -
117213at50557_7070_0:000bf2|STRG.19656.1:756-1085|+     -            110 96662at50557         -            445   1.6e-09   36.1   0.0   1   1   3.9e-11   1.9e-09   35.8   0.0   353   444    19   110     4   110 0.85 -
63888at50557_7091_0:002469|STRG.11867.1:1150-1887|+     -            246 96662at50557         -            445   2.2e-09   35.6   0.0   1   1   7.7e-11   3.7e-09   34.8   0.0   341   444     4   106     1   107 0.92 -
63888at50557_7091_0:002469|STRG.11867.2:1150-1887|+     -            246 96662at50557         -            445   2.2e-09   35.6   0.0   1   1   7.7e-11   3.7e-09   34.8   0.0   341   444     4   106     1   107 0.92 -
63888at50557_7091_0:002469|STRG.11867.3:1101-1838|+     -            246 96662at50557         -            445   2.2e-09   35.6   0.0   1   1   7.7e-11   3.7e-09   34.8   0.0   341   444     4   106     1   107 0.92 -
117213at50557_286706_0:002864|STRG.18443.1:6-350|+      -            115 96662at50557         -            445   2.3e-09   35.5   0.0   1   1   5.4e-11   2.6e-09   35.3   0.0   347   430     7    89     2   104 0.88 -
63888at50557_38123_0:0035d7|STRG.18227.1:261-551|+      -             97 96662at50557         -            445   3.3e-09   35.0   0.0   1   1   1.7e-10   8.4e-09   33.7   0.0   365   443    17    96     1    97 0.84 -
63888at50557_38123_0:0035d7|STRG.18227.2:553-843|+      -             97 96662at50557         -            445   3.3e-09   35.0   0.0   1   1   1.7e-10   8.4e-09   33.7   0.0   365   443    17    96     1    97 0.84 -
12555at50557_378494_0:000ae9|STRG.24247.1:3014-3361|+   -            116 96662at50557         -            445   4.6e-09   34.5   0.0   1   1   2.7e-10   1.3e-08   33.0   0.0   366   444    21   103     1   104 0.84 -
12555at50557_378494_0:000ae9|STRG.24247.2:5406-5753|+   -            116 96662at50557         -            445   4.6e-09   34.5   0.0   1   1   2.7e-10   1.3e-08   33.0   0.0   366   444    21   103     1   104 0.84 -
12555at50557_378494_0:000ae9|STRG.24247.3:4285-4632|+   -            116 96662at50557         -            445   4.6e-09   34.5   0.0   1   1   2.7e-10   1.3e-08   33.0   0.0   366   444    21   103     1   104 0.84 -
12555at50557_378494_0:000ae9|STRG.24247.4:5089-5436|+   -            116 96662at50557         -            445   4.6e-09   34.5   0.0   1   1   2.7e-10   1.3e-08   33.0   0.0   366   444    21   103     1   104 0.84 -
12555at50557_378494_0:000ae9|STRG.24247.5:2429-2776|+   -            116 96662at50557         -            445   4.6e-09   34.5   0.0   1   1   2.7e-10   1.3e-08   33.0   0.0   366   444    21   103     1   104 0.84 -
117213at50557_136037_0:002e69|STRG.23753.1:593-1012|+   -            140 96662at50557         -            445   5.7e-09   34.2   0.0   1   2     0.002     0.096   10.4   0.0   382   443     8    71     2    73 0.85 -
117213at50557_136037_0:002e69|STRG.23753.1:593-1012|+   -            140 96662at50557         -            445   5.7e-09   34.2   0.0   2   2   3.7e-08   1.8e-06   26.0   0.0   370   444    63   138    59   139 0.93 -
12555at50557_121845_0:00419d|STRG.15738.2:180-605|+     -            142 96662at50557         -            445   5.8e-09   34.2   0.1   1   1   1.3e-10   6.6e-09   34.0   0.1   342   431    42   132     8   140 0.82 -
117213at50557_108931_0:000ba4|STRG.15414.2:182-580|+    -            133 96662at50557         -            445   5.9e-09   34.2   0.0   1   2   3.4e-06   0.00016   19.5   0.0   382   431     7    57     1    64 0.83 -
117213at50557_108931_0:000ba4|STRG.15414.2:182-580|+    -            133 96662at50557         -            445   5.9e-09   34.2   0.0   2   2   0.00035     0.017   12.9   0.0   374   424    67   119    57   133 0.79 -
12555at50557_121845_0:00419d|STRG.15738.1:396-824|+     -            143 96662at50557         -            445   6.2e-09   34.1   0.1   1   1   1.4e-10   6.7e-09   34.0   0.1   342   431    42   132     8   141 0.82 -
117213at50557_108931_0:000ba4|STRG.15414.1:173-562|+    -            130 96662at50557         -            445   1.2e-08   33.1   0.0   1   2   6.8e-06   0.00033   18.5   0.0   387   431     9    54     1    63 0.85 -
117213at50557_108931_0:000ba4|STRG.15414.1:173-562|+    -            130 96662at50557         -            445   1.2e-08   33.1   0.0   2   2   0.00034     0.017   12.9   0.0   374   424    64   116    55   130 0.79 -
117213at50557_7176_0:0003aa|STRG.13084.1:5-355|+        -            117 96662at50557         -            445   2.2e-08   32.3   0.0   1   2   1.4e-07   6.6e-06   24.1   0.0   372   444     1    74     1    75 0.96 -
117213at50557_7176_0:0003aa|STRG.13084.1:5-355|+        -            117 96662at50557         -            445   2.2e-08   32.3   0.0   2   2   0.00082      0.04   11.7   0.1   373   419    68   114    62   116 0.85 -
12555at50557_121845_0:00419d|STRG.3213.1:233-493|+      -             87 96662at50557         -            445   3.7e-08   31.5   0.0   1   1   7.6e-10   3.7e-08   31.5   0.0   366   433     3    70     1    83 0.91 -
117213at50557_38123_0:0023a4|STRG.21216.2:2533-2865|+   -            111 96662at50557         -            445   3.8e-08   31.5   0.0   1   1   7.7e-10   3.8e-08   31.5   0.0   360   431    28   100     3   111 0.82 -
12555at50557_103372_0:002457|STRG.9596.2:1-3600|+       -           1200 96662at50557         -            445   6.8e-08   30.7   0.6   1   3   2.4e-08   1.2e-06   26.6   0.1   373   441     1    71     1    75 0.91 -
12555at50557_103372_0:002457|STRG.9596.2:1-3600|+       -           1200 96662at50557         -            445   6.8e-08   30.7   0.6   2   3   0.00072     0.035   11.8   0.0   357   443    85   177    71   179 0.75 -
12555at50557_103372_0:002457|STRG.9596.2:1-3600|+       -           1200 96662at50557         -            445   6.8e-08   30.7   0.6   3   3         6   2.9e+02   -1.1   0.8   318   374   537   592   505   647 0.69 -
12555at50557_103372_0:002457|STRG.9596.3:1-3618|+       -           1206 96662at50557         -            445   6.9e-08   30.6   0.6   1   3   2.4e-08   1.2e-06   26.6   0.1   373   441     1    71     1    75 0.91 -
12555at50557_103372_0:002457|STRG.9596.3:1-3618|+       -           1206 96662at50557         -            445   6.9e-08   30.6   0.6   2   3   0.00072     0.035   11.8   0.0   357   443    85   177    71   179 0.75 -
12555at50557_103372_0:002457|STRG.9596.3:1-3618|+       -           1206 96662at50557         -            445   6.9e-08   30.6   0.6   3   3       6.2     3e+02   -1.1   0.9   318   374   538   593   507   651 0.68 -
12555at50557_103372_0:002457|STRG.9596.1:1-3609|+       -           1203 96662at50557         -            445     7e-08   30.6   0.6   1   3   2.4e-08   1.2e-06   26.6   0.1   373   441     1    71     1    75 0.91 -
12555at50557_103372_0:002457|STRG.9596.1:1-3609|+       -           1203 96662at50557         -            445     7e-08   30.6   0.6   2   3   0.00072     0.035   11.8   0.0   357   443    85   177    71   179 0.75 -
12555at50557_103372_0:002457|STRG.9596.1:1-3609|+       -           1203 96662at50557         -            445     7e-08   30.6   0.6   3   3       6.1     3e+02   -1.1   0.8   318   374   540   595   508   650 0.69 -
966at50557_76194_0:00107d|STRG.4410.1:96-683|+          -            196 96662at50557         -            445   9.7e-08   30.2   0.0   1   1   3.1e-09   1.5e-07   29.5   0.0   344   445    16   122     8   122 0.88 -
117213at50557_123851_0:000030|STRG.1376.1:1454-1807|+   -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2     4e-06    0.0002   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.1376.1:1454-1807|+   -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00042      0.02   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_123851_0:000030|STRG.1376.2:389-742|+     -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2     4e-06    0.0002   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.1376.2:389-742|+     -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00042      0.02   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_123851_0:000030|STRG.1376.3:346-699|+     -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2     4e-06    0.0002   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.1376.3:346-699|+     -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00042      0.02   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_123851_0:000030|STRG.1376.4:1473-1826|+   -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2     4e-06    0.0002   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.1376.4:1473-1826|+   -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00042      0.02   12.6   0.1   369   426    60   117    56   118 0.93 -
63888at50557_7004_0:004d6e|STRG.9097.1:318-764|+        -            149 96662at50557         -            445   4.2e-07   28.1   0.1   1   2   2.4e-05    0.0011   16.7   0.0   379   435    14    70     8    80 0.89 -
63888at50557_7004_0:004d6e|STRG.9097.1:318-764|+        -            149 96662at50557         -            445   4.2e-07   28.1   0.1   2   2    0.0024      0.12   10.1   0.0   363   412   100   149    70   149 0.67 -
117213at50557_7244_0:0017ed|STRG.23608.1:853-1293|+     -            147 96662at50557         -            445   4.5e-07   28.0   0.0   1   2    0.0045      0.22    9.2   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7244_0:0017ed|STRG.23608.1:853-1293|+     -            147 96662at50557         -            445   4.5e-07   28.0   0.0   2   2   1.4e-05   0.00068   17.5   0.1   361   444    50   135    38   136 0.80 -
117213at50557_7244_0:0017ed|STRG.23608.2:871-1311|+     -            147 96662at50557         -            445   4.5e-07   28.0   0.0   1   2    0.0045      0.22    9.2   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7244_0:0017ed|STRG.23608.2:871-1311|+     -            147 96662at50557         -            445   4.5e-07   28.0   0.0   2   2   1.4e-05   0.00068   17.5   0.1   361   444    50   135    38   136 0.80 -
57156at50557_88501_0:0026b0|STRG.3929.1:954-2297|+      -            448 96662at50557         -            445   6.8e-07   27.4   0.0   1   2   0.00074     0.036   11.8   0.0   345   444   164   268   127   269 0.77 -
57156at50557_88501_0:0026b0|STRG.3929.1:954-2297|+      -            448 96662at50557         -            445   6.8e-07   27.4   0.0   2   2   0.00033     0.016   13.0   0.0   362   424   302   365   287   389 0.75 -
57156at50557_88501_0:0026b0|STRG.3929.2:0-1343|+        -            448 96662at50557         -            445   6.8e-07   27.4   0.0   1   2   0.00074     0.036   11.8   0.0   345   444   164   268   127   269 0.77 -
57156at50557_88501_0:0026b0|STRG.3929.2:0-1343|+        -            448 96662at50557         -            445   6.8e-07   27.4   0.0   2   2   0.00033     0.016   13.0   0.0   362   424   302   365   287   389 0.75 -
12555at50557_121845_0:00419d|STRG.9716.1:3371-3724|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   1   2   8.1e-06   0.00039   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.9716.1:3371-3724|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   2   2   0.00045     0.022   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_121845_0:00419d|STRG.9716.2:2673-3026|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   1   2   8.1e-06   0.00039   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.9716.2:2673-3026|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   2   2   0.00045     0.022   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_121845_0:00419d|STRG.9716.3:1080-1433|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   1   2   8.1e-06   0.00039   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.9716.3:1080-1433|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   2   2   0.00045     0.022   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_121845_0:00419d|STRG.9716.4:2164-2517|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   1   2   8.1e-06   0.00039   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.9716.4:2164-2517|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   2   2   0.00045     0.022   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_121845_0:00419d|STRG.9716.5:2174-2527|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   1   2   8.1e-06   0.00039   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.9716.5:2174-2527|+    -            118 96662at50557         -            445   1.4e-06   26.4   0.5   2   2   0.00045     0.022   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_37001_0:000625|STRG.10525.1:1363-1848|+    -            162 96662at50557         -            445   1.8e-06   26.0   0.0   1   3   4.9e-05    0.0024   15.7   0.0   366   444     4    86     1    87 0.86 -
12555at50557_37001_0:000625|STRG.10525.1:1363-1848|+    -            162 96662at50557         -            445   1.8e-06   26.0   0.0   2   3    0.0061       0.3    8.8   0.0   366   426    40   100    32   115 0.87 -
12555at50557_37001_0:000625|STRG.10525.1:1363-1848|+    -            162 96662at50557         -            445   1.8e-06   26.0   0.0   3   3      0.01      0.51    8.0   0.0   397   431   122   156   106   161 0.83 -
12555at50557_37001_0:000625|STRG.10525.3:1363-1848|+    -            162 96662at50557         -            445   1.8e-06   26.0   0.0   1   3   4.9e-05    0.0024   15.7   0.0   366   444     4    86     1    87 0.86 -
12555at50557_37001_0:000625|STRG.10525.3:1363-1848|+    -            162 96662at50557         -            445   1.8e-06   26.0   0.0   2   3    0.0061       0.3    8.8   0.0   366   426    40   100    32   115 0.87 -
12555at50557_37001_0:000625|STRG.10525.3:1363-1848|+    -            162 96662at50557         -            445   1.8e-06   26.0   0.0   3   3      0.01      0.51    8.0   0.0   397   431   122   156   106   161 0.83 -
117213at50557_13249_0:00079a|STRG.22125.1:1415-1792|+   -            126 96662at50557         -            445   1.9e-06   25.9   0.1   1   1   4.1e-08     2e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.22125.2:927-1304|+    -            126 96662at50557         -            445   1.9e-06   25.9   0.1   1   1   4.1e-08     2e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.22125.3:923-1300|+    -            126 96662at50557         -            445   1.9e-06   25.9   0.1   1   1   4.1e-08     2e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.22125.4:615-992|+     -            126 96662at50557         -            445   1.9e-06   25.9   0.1   1   1   4.1e-08     2e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.22125.5:554-931|+     -            126 96662at50557         -            445   1.9e-06   25.9   0.1   1   1   4.1e-08     2e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
28428at50557_7237_0:000277|STRG.2416.1:168-1127|+       -            320 96662at50557         -            445   3.6e-06   25.0   0.0   1   1     1e-07     5e-06   24.5   0.0    58   117    33    90    31   135 0.83 -
117213at50557_74869_0:001938|STRG.3720.1:377-742|+      -            122 96662at50557         -            445   4.1e-06   24.8   0.0   1   1   9.6e-08   4.7e-06   24.6   0.0   344   431    30   117    22   122 0.91 -
117213at50557_74869_0:001938|STRG.3720.2:377-742|+      -            122 96662at50557         -            445   4.1e-06   24.8   0.0   1   1   9.6e-08   4.7e-06   24.6   0.0   344   431    30   117    22   122 0.91 -
117213at50557_286706_0:002864|STRG.12222.1:5229-5573|+  -            115 96662at50557         -            445   4.3e-06   24.7   0.0   1   1   9.9e-08   4.8e-06   24.6   0.0   348   444     4   101     1   102 0.90 -
78446at50557_103372_0:00039c|STRG.16509.1:0-1484|+      -            495 96662at50557         -            445   4.9e-06   24.5   3.5   1   1     1e-07   4.9e-06   24.5   3.5   247   369    79   206    24   218 0.84 -
78446at50557_103372_0:00039c|STRG.16509.2:338-1940|+    -            495 96662at50557         -            445   4.9e-06   24.5   3.5   1   1     1e-07   4.9e-06   24.5   3.5   247   369    79   206    24   218 0.84 -
96805at50557_37001_0:003325|STRG.7990.1:531-1190|+      -            220 96662at50557         -            445   5.7e-06   24.3   0.0   1   1   1.3e-07   6.5e-06   24.1   0.0    46    88    88   131    26   165 0.82 -
18575at50557_79782_0:002cf2|STRG.6269.1:567-3011|+      -            815 96662at50557         -            445   7.4e-06   24.0   0.5   1   1   2.5e-07   1.2e-05   23.3   0.5   276   424   220   367   199   381 0.71 -
18575at50557_79782_0:002cf2|STRG.6269.2:680-3124|+      -            815 96662at50557         -            445   7.4e-06   24.0   0.5   1   1   2.5e-07   1.2e-05   23.3   0.5   276   424   220   367   199   381 0.71 -
132051at50557_520822_0:001d22|STRG.16921.1:438-1304|+   -            289 96662at50557         -            445     3e-05   22.0   0.7   1   2       1.5        73    0.9   0.2   315   353    24    62     5   105 0.60 -
132051at50557_520822_0:001d22|STRG.16921.1:438-1304|+   -            289 96662at50557         -            445     3e-05   22.0   0.7   2   2   2.2e-06    0.0001   20.2   0.0    33   153    89   212    65   220 0.76 -
117213at50557_40932_0:003c51|STRG.17526.1:1005-1427|+   -            141 96662at50557         -            445   3.3e-05   21.8   0.0   1   2   2.4e-05    0.0012   16.7   0.0   356   427    16    86    10    99 0.86 -
117213at50557_40932_0:003c51|STRG.17526.1:1005-1427|+   -            141 96662at50557         -            445   3.3e-05   21.8   0.0   2   2    0.0054      0.26    9.0   0.0   367   427    59   123    53   135 0.79 -
117213at50557_79782_0:002375|STRG.6875.1:153-593|+      -            147 96662at50557         -            445     4e-05   21.6   0.1   1   2    0.0017     0.082   10.6   0.0   376   441    15    80     2    84 0.91 -
117213at50557_79782_0:002375|STRG.6875.1:153-593|+      -            147 96662at50557         -            445     4e-05   21.6   0.1   2   2    0.0041       0.2    9.4   0.1   381   427    91   137    81   146 0.85 -
117213at50557_64793_0:00296e|STRG.6526.1:293-667|+      -            125 96662at50557         -            445   0.00011   20.1   0.1   1   1   2.4e-06   0.00012   20.0   0.1   345   444     8   110     1   111 0.79 -
117213at50557_144034_0:001939|STRG.4626.1:393-773|+     -            127 96662at50557         -            445   0.00014   19.7   0.0   1   1   8.3e-06   0.00041   18.2   0.0   364   430    26    92    14   108 0.90 -
117213at50557_144034_0:001939|STRG.4626.2:350-730|+     -            127 96662at50557         -            445   0.00014   19.7   0.0   1   1   8.3e-06   0.00041   18.2   0.0   364   430    26    92    14   108 0.90 -
117213at50557_144034_0:001939|STRG.4626.3:204-584|+     -            127 96662at50557         -            445   0.00014   19.7   0.0   1   1   8.3e-06   0.00041   18.2   0.0   364   430    26    92    14   108 0.90 -
117213at50557_121845_0:002168|STRG.23753.2:32-439|+     -            136 96662at50557         -            445   0.00031   18.6   0.0   1   1   1.5e-05   0.00071   17.4   0.0   358   430    22    98     7   108 0.77 -
28428at50557_69004_0:000830|STRG.1912.1:928-1833|+      -            302 96662at50557         -            445   0.00085   17.2   0.0   1   1   2.4e-05    0.0012   16.7   0.0    58   107    29    79    19    93 0.79 -
28428at50557_69004_0:000830|STRG.1912.2:1395-2300|+     -            302 96662at50557         -            445   0.00085   17.2   0.0   1   1   2.4e-05    0.0012   16.7   0.0    58   107    29    79    19    93 0.79 -
28428at50557_69004_0:000830|STRG.1912.3:1499-2404|+     -            302 96662at50557         -            445   0.00085   17.2   0.0   1   1   2.4e-05    0.0012   16.7   0.0    58   107    29    79    19    93 0.79 -
28428at50557_69004_0:000830|STRG.1912.4:920-1825|+      -            302 96662at50557         -            445   0.00085   17.2   0.0   1   1   2.4e-05    0.0012   16.7   0.0    58   107    29    79    19    93 0.79 -
30407at50557_103372_0:000c15|STRG.14579.1:0-2060|+      -            687 96662at50557         -            445   0.00094   17.0   0.2   1   1   5.2e-05    0.0025   15.6   0.1    67    93    65    91    54   117 0.83 -
12555at50557_121845_0:00419d|STRG.9597.1:64-324|+       -             87 96662at50557         -            445    0.0018   16.1   0.0   1   2      0.12         6    4.5   0.0   386   422     6    42     2    51 0.78 -
12555at50557_121845_0:00419d|STRG.9597.1:64-324|+       -             87 96662at50557         -            445    0.0018   16.1   0.0   2   2     0.002       0.1   10.3   0.0   385   419    52    86    44    87 0.90 -
19423at50557_144034_0:001c3e|STRG.2609.1:912-3923|+     -           1004 96662at50557         -            445    0.0031   15.3   0.0   1   1   0.00018    0.0089   13.8   0.0   369   444   580   661   532   662 0.75 -
19423at50557_144034_0:001c3e|STRG.2609.2:0-3080|+       -           1027 96662at50557         -            445    0.0033   15.2   0.0   1   1   0.00019    0.0092   13.8   0.0   369   444   580   661   532   662 0.75 -
2648at50557_38123_0:000f4e|STRG.24305.1:2130-2900|+     -            257 96662at50557         -            445    0.0036   15.1   0.0   1   1    0.0001     0.005   14.6   0.0   354   441   158   257   126   257 0.76 -
60092at50557_7070_0:001992|STRG.4327.1:139-1389|+       -            382 96662at50557         -            445    0.0036   15.1   0.1   1   1   0.00012    0.0058   14.4   0.1   376   439     4    69     2    75 0.82 -
33399at50557_34720_0:002432|STRG.14539.1:42-2093|+      -            684 96662at50557         -            445    0.0084   13.9   0.7   1   1   0.00034     0.016   12.9   0.0   338   427   142   231   110   238 0.85 -
33399at50557_34720_0:002432|STRG.14539.3:53-2107|+      -            685 96662at50557         -            445    0.0084   13.9   0.7   1   1   0.00034     0.016   12.9   0.0   338   427   143   232   111   239 0.85 -
33399at50557_34720_0:002432|STRG.14539.2:37-2097|+      -            687 96662at50557         -            445    0.0085   13.9   0.7   1   1   0.00034     0.017   12.9   0.0   338   427   145   234   113   241 0.85 -
117213at50557_123851_0:000030|STRG.10525.4:289-738|+    -            150 96662at50557         -            445     0.014   13.1   0.1   1   3         8   3.9e+02   -1.5   0.0   408   426    13    31     8    37 0.88 -
