#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.6234.2:864-2300|+     -            479 106896at50557        -             70   1.8e-34  116.3   4.0   1   1   5.8e-36   1.8e-34  116.3   4.0    12    70   384   443   377   443 0.93 -
57812at50557_139723_0:0023b3|STRG.9664.1:15-329|-       -            105 106896at50557        -             70   1.5e-05   23.7  12.6   1   2      0.11       3.6    6.5   1.4    23    67     1    46     1    49 0.71 -
57812at50557_139723_0:0023b3|STRG.9664.1:15-329|-       -            105 106896at50557        -             70   1.5e-05   23.7  12.6   2   2   4.2e-06   0.00013   20.7   4.6    17    68    54   105    44   105 0.92 -
57812at50557_139723_0:0023b3|STRG.11675.1:885-1187|+    -            101 106896at50557        -             70   1.6e-05   23.6   9.9   1   3      0.89        28    3.6   0.0    51    69     1    19     1    20 0.95 -
57812at50557_139723_0:0023b3|STRG.11675.1:885-1187|+    -            101 106896at50557        -             70   1.6e-05   23.6   9.9   2   3   0.00035     0.011   14.5   6.1    17    67    23    73    19    77 0.95 -
57812at50557_139723_0:0023b3|STRG.11675.1:885-1187|+    -            101 106896at50557        -             70   1.6e-05   23.6   9.9   3   3      0.15       4.8    6.1   0.3    50    67    84   101    76   101 0.78 -
57812at50557_139723_0:0023b3|STRG.11675.2:1515-1817|+   -            101 106896at50557        -             70   1.6e-05   23.6   9.9   1   3      0.89        28    3.6   0.0    51    69     1    19     1    20 0.95 -
57812at50557_139723_0:0023b3|STRG.11675.2:1515-1817|+   -            101 106896at50557        -             70   1.6e-05   23.6   9.9   2   3   0.00035     0.011   14.5   6.1    17    67    23    73    19    77 0.95 -
57812at50557_139723_0:0023b3|STRG.11675.2:1515-1817|+   -            101 106896at50557        -             70   1.6e-05   23.6   9.9   3   3      0.15       4.8    6.1   0.3    50    67    84   101    76   101 0.78 -
45419at50557_51655_0:002e4f|STRG.19776.7:3211-3471|+    -             87 106896at50557        -             70   1.9e-05   23.4   7.1   1   2    0.0072      0.23   10.3   1.3    48    68    10    30     2    34 0.83 -
45419at50557_51655_0:002e4f|STRG.19776.7:3211-3471|+    -             87 106896at50557        -             70   1.9e-05   23.4   7.1   2   2   4.4e-05    0.0014   17.4   1.0    14    61    33    79    25    85 0.84 -
150919at50557_286306_0:0041d9|STRG.6281.1:507-707|+     -             67 106896at50557        -             70     2e-05   23.3   1.5   1   2      0.19         6    5.8   0.3    50    61    18    29     3    38 0.74 -
150919at50557_286306_0:0041d9|STRG.6281.1:507-707|+     -             67 106896at50557        -             70     2e-05   23.3   1.5   2   2   8.6e-05    0.0027   16.5   0.0    18    43    42    67    36    67 0.92 -
45419at50557_51655_0:002e4f|STRG.15545.1:680-904|+      -             75 106896at50557        -             70   2.1e-05   23.2   3.2   1   2   2.2e-05   0.00068   18.4   1.6    23    65     1    43     1    48 0.87 -
45419at50557_51655_0:002e4f|STRG.15545.1:680-904|+      -             75 106896at50557        -             70   2.1e-05   23.2   3.2   2   2       0.4        13    4.7   0.0    17    41    51    75    39    75 0.73 -
45419at50557_51655_0:002e4f|STRG.15545.2:507-731|+      -             75 106896at50557        -             70   2.1e-05   23.2   3.2   1   2   2.2e-05   0.00068   18.4   1.6    23    65     1    43     1    48 0.87 -
45419at50557_51655_0:002e4f|STRG.15545.2:507-731|+      -             75 106896at50557        -             70   2.1e-05   23.2   3.2   2   2       0.4        13    4.7   0.0    17    41    51    75    39    75 0.73 -
106896at50557_1049336_0:004251|STRG.7447.2:1115-1555|+  -            147 106896at50557        -             70   2.1e-05   23.2  20.2   1   3     0.011      0.36    9.7   0.6    22    57     6    42     2    49 0.87 -
106896at50557_1049336_0:004251|STRG.7447.2:1115-1555|+  -            147 106896at50557        -             70   2.1e-05   23.2  20.2   2   3    0.0018     0.056   12.3   2.2    34    67    52    86    44    90 0.85 -
106896at50557_1049336_0:004251|STRG.7447.2:1115-1555|+  -            147 106896at50557        -             70   2.1e-05   23.2  20.2   3   3    0.0067      0.21   10.4   5.4    18    67    93   143    84   145 0.86 -
57812at50557_139723_0:0023b3|STRG.11328.1:1677-2063|+   -            129 106896at50557        -             70   2.1e-05   23.2  18.8   1   4     0.026      0.81    8.5   0.2    51    69     2    20     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.11328.1:1677-2063|+   -            129 106896at50557        -             70   2.1e-05   23.2  18.8   2   4   5.3e-06   0.00017   20.3   3.1    11    67    17    73    14    76 0.95 -
57812at50557_139723_0:0023b3|STRG.11328.1:1677-2063|+   -            129 106896at50557        -             70   2.1e-05   23.2  18.8   3   4      0.19         6    5.8   0.3    50    67    84   101    82   104 0.92 -
57812at50557_139723_0:0023b3|STRG.11328.1:1677-2063|+   -            129 106896at50557        -             70   2.1e-05   23.2  18.8   4   4       4.8   1.5e+02    1.2   0.3    18    30   108   120   102   129 0.79 -
57812at50557_139723_0:0023b3|STRG.11328.2:1662-2048|+   -            129 106896at50557        -             70   2.1e-05   23.2  18.8   1   4     0.026      0.81    8.5   0.2    51    69     2    20     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.11328.2:1662-2048|+   -            129 106896at50557        -             70   2.1e-05   23.2  18.8   2   4   5.3e-06   0.00017   20.3   3.1    11    67    17    73    14    76 0.95 -
57812at50557_139723_0:0023b3|STRG.11328.2:1662-2048|+   -            129 106896at50557        -             70   2.1e-05   23.2  18.8   3   4      0.19         6    5.8   0.3    50    67    84   101    82   104 0.92 -
57812at50557_139723_0:0023b3|STRG.11328.2:1662-2048|+   -            129 106896at50557        -             70   2.1e-05   23.2  18.8   4   4       4.8   1.5e+02    1.2   0.3    18    30   108   120   102   129 0.79 -
57812at50557_139723_0:0023b3|STRG.10216.1:15-218|+      -             68 106896at50557        -             70   2.4e-05   23.0   5.0   1   1   8.7e-07   2.8e-05   22.9   5.0    15    67     6    59     1    62 0.89 -
39871at50557_7536_0:000d98|STRG.4693.2:210-557|+        -            116 106896at50557        -             70   3.2e-05   22.7   9.6   1   2    0.0035      0.11   11.3   0.0    42    67     5    30     2    32 0.92 -
39871at50557_7536_0:000d98|STRG.4693.2:210-557|+        -            116 106896at50557        -             70   3.2e-05   22.7   9.6   2   2   0.00026    0.0082   14.9   3.4     9    61    57   114    51   116 0.82 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   1  10   0.00014    0.0045   15.8   1.4    19    67    21    69    16    71 0.90 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   2  10    0.0007     0.022   13.5   2.2    19    67    49    97    47   100 0.93 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   3  10      0.32        10    5.0   1.1    22    42    80   100    74   109 0.59 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   4  10      0.21       6.6    5.6   5.4    19    70   107   159    98   159 0.84 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   5  10       1.9        61    2.5   6.2    14    45   131   162   120   194 0.78 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   6  10         1        33    3.4   1.5    23    61   178   215   167   224 0.52 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   7  10     0.039       1.2    8.0   1.2    17    68   199   252   187   254 0.75 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   8  10    0.0079      0.25   10.2   5.5    16    69   228   281   221   282 0.88 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2   9  10     0.017      0.53    9.1   7.8    19    68   259   308   254   310 0.93 -
14133at50557_79782_0:000bbe|STRG.13520.1:3719-4735|+    -            339 106896at50557        -             70   4.2e-05   22.3  54.2  10  10      0.66        21    4.0   0.1    20    41   316   337   311   339 0.89 -
45419at50557_51655_0:002e4f|STRG.22776.1:1016-1234|+    -             73 106896at50557        -             70   4.4e-05   22.2   3.8   1   2       1.1        34    3.3   0.1    23    67     1    17     1    23 0.57 -
45419at50557_51655_0:002e4f|STRG.22776.1:1016-1234|+    -             73 106896at50557        -             70   4.4e-05   22.2   3.8   2   2     6e-06   0.00019   20.2   1.7    17    67    23    73     9    73 0.86 -
45419at50557_51655_0:002e4f|STRG.1322.1:680-934|+       -             85 106896at50557        -             70   4.4e-05   22.2   4.0   1   2   1.4e-06   4.4e-05   22.2   4.0    18    68     6    56     1    58 0.93 -
45419at50557_51655_0:002e4f|STRG.1322.1:680-934|+       -             85 106896at50557        -             70   4.4e-05   22.2   4.0   2   2     0.028      0.89    8.4   3.9    18    61    34    77    32    85 0.82 -
45419at50557_51655_0:002e4f|STRG.1322.2:312-566|+       -             85 106896at50557        -             70   4.4e-05   22.2   4.0   1   2   1.4e-06   4.4e-05   22.2   4.0    18    68     6    56     1    58 0.93 -
45419at50557_51655_0:002e4f|STRG.1322.2:312-566|+       -             85 106896at50557        -             70   4.4e-05   22.2   4.0   2   2     0.028      0.89    8.4   3.9    18    61    34    77    32    85 0.82 -
39871at50557_74873_0:00210c|STRG.14129.2:29-394|+       -            122 106896at50557        -             70   5.1e-05   22.0   9.8   1   2   6.2e-05     0.002   16.9   1.2    20    69     6    55     2    56 0.94 -
39871at50557_74873_0:00210c|STRG.14129.2:29-394|+       -            122 106896at50557        -             70   5.1e-05   22.0   9.8   2   2   0.00013    0.0041   15.9   1.9    18    68    32    82    29    85 0.86 -
57812at50557_139723_0:0023b3|STRG.10222.1:3968-4384|+   -            139 106896at50557        -             70   5.3e-05   21.9  13.7   1   3       3.2     1e+02    1.8   0.0    51    68     1    18     1    20 0.90 -
57812at50557_139723_0:0023b3|STRG.10222.1:3968-4384|+   -            139 106896at50557        -             70   5.3e-05   21.9  13.7   2   3      0.12       3.8    6.4   3.3    14    63    21    68    13    73 0.70 -
57812at50557_139723_0:0023b3|STRG.10222.1:3968-4384|+   -            139 106896at50557        -             70   5.3e-05   21.9  13.7   3   3   1.6e-05   0.00051   18.8   2.3    16    69    77   130    65   131 0.80 -
57812at50557_139723_0:0023b3|STRG.10204.1:569-808|+     -             80 106896at50557        -             70   5.6e-05   21.9   7.1   1   2    0.0095       0.3    9.9   0.2    23    44     1    22     1    35 0.86 -
57812at50557_139723_0:0023b3|STRG.10204.1:569-808|+     -             80 106896at50557        -             70   5.6e-05   21.9   7.1   2   2   0.00039     0.012   14.4   3.0    23    67    35    80    28    80 0.86 -
39871at50557_1155016_0:0008ce|STRG.4384.1:501-752|+     -             84 106896at50557        -             70   5.6e-05   21.9   4.7   1   2     0.021      0.68    8.8   0.2    44    67     2    26     1    30 0.83 -
39871at50557_1155016_0:0008ce|STRG.4384.1:501-752|+     -             84 106896at50557        -             70   5.6e-05   21.9   4.7   2   2     0.049       1.6    7.6   0.1    17    40    60    83    53    84 0.83 -
115559at50557_54969_0:00025b|STRG.11723.1:2234-3265|+   -            344 106896at50557        -             70   6.5e-05   21.7  16.8   1   4     0.023      0.73    8.7   1.0    19    67    62   111    52   114 0.82 -
115559at50557_54969_0:00025b|STRG.11723.1:2234-3265|+   -            344 106896at50557        -             70   6.5e-05   21.7  16.8   2   4    0.0017     0.054   12.3   0.5     8    65   113   170   109   173 0.76 -
115559at50557_54969_0:00025b|STRG.11723.1:2234-3265|+   -            344 106896at50557        -             70   6.5e-05   21.7  16.8   3   4         3        95    1.9   0.1     8    38   262   291   257   298 0.71 -
115559at50557_54969_0:00025b|STRG.11723.1:2234-3265|+   -            344 106896at50557        -             70   6.5e-05   21.7  16.8   4   4     0.061       1.9    7.3   0.1    18    41   306   329   296   337 0.87 -
39871at50557_1155016_0:0008ce|STRG.14055.1:1278-1499|+  -             74 106896at50557        -             70     9e-05   21.2   3.3   1   2       4.4   1.4e+02    1.4   0.1    22    41     1    20     1    24 0.66 -
39871at50557_1155016_0:0008ce|STRG.14055.1:1278-1499|+  -             74 106896at50557        -             70     9e-05   21.2   3.3   2   2   2.8e-06     9e-05   21.2   3.3    17    66    24    73    15    74 0.83 -
39871at50557_1155016_0:0008ce|STRG.23881.1:918-1214|+   -             99 106896at50557        -             70   9.6e-05   21.1   7.3   1   2      0.19         6    5.7   0.3    50    67    18    35     5    38 0.75 -
39871at50557_1155016_0:0008ce|STRG.23881.1:918-1214|+   -             99 106896at50557        -             70   9.6e-05   21.1   7.3   2   2   2.8e-05   0.00088   18.0   2.9    17    67    41    91    32    94 0.88 -
39871at50557_1155016_0:0008ce|STRG.23881.2:639-935|+    -             99 106896at50557        -             70   9.6e-05   21.1   7.3   1   2      0.19         6    5.7   0.3    50    67    18    35     5    38 0.75 -
39871at50557_1155016_0:0008ce|STRG.23881.2:639-935|+    -             99 106896at50557        -             70   9.6e-05   21.1   7.3   2   2   2.8e-05   0.00088   18.0   2.9    17    67    41    91    32    94 0.88 -
35806at50557_121225_0:000aa0|STRG.19776.10:841-2748|+   -            636 106896at50557        -             70    0.0001   21.1  44.4   1   5   2.6e-05   0.00084   18.1   0.4    39    69   378   408   373   409 0.91 -
35806at50557_121225_0:000aa0|STRG.19776.10:841-2748|+   -            636 106896at50557        -             70    0.0001   21.1  44.4   2   5      0.25       7.8    5.4   7.8     7    70   401   464   400   464 0.94 -
35806at50557_121225_0:000aa0|STRG.19776.10:841-2748|+   -            636 106896at50557        -             70    0.0001   21.1  44.4   3   5      0.35        11    4.9   3.9    20    57   472   509   466   523 0.88 -
35806at50557_121225_0:000aa0|STRG.19776.10:841-2748|+   -            636 106896at50557        -             70    0.0001   21.1  44.4   4   5   0.00062      0.02   13.7   1.4    17    66   553   603   550   607 0.85 -
35806at50557_121225_0:000aa0|STRG.19776.10:841-2748|+   -            636 106896at50557        -             70    0.0001   21.1  44.4   5   5      0.38        12    4.8   0.2    44    67   608   632   600   635 0.84 -
57812at50557_139723_0:0023b3|STRG.11328.4:2048-2365|+   -            106 106896at50557        -             70   0.00014   20.5   4.0   1   2   4.6e-06   0.00014   20.5   4.0    10    67     5    62     1    65 0.94 -
57812at50557_139723_0:0023b3|STRG.11328.4:2048-2365|+   -            106 106896at50557        -             70   0.00014   20.5   4.0   2   2      0.14       4.4    6.2   0.3    50    67    73    90    71    94 0.92 -
92708at50557_378494_0:006da2|STRG.9386.3:327-623|+      -             99 106896at50557        -             70    0.0002   20.1   1.6   1   1   6.4e-06    0.0002   20.1   1.6    22    67     1    48     1    51 0.89 -
57812at50557_520822_0:00002d|STRG.13059.1:1-1467|+      -            489 106896at50557        -             70    0.0003   19.5   4.5   1   2      0.17       5.5    5.9   0.1    48    68   105   125    96   127 0.89 -
57812at50557_520822_0:00002d|STRG.13059.1:1-1467|+      -            489 106896at50557        -             70    0.0003   19.5   4.5   2   2   0.00052     0.016   14.0   1.3    19    67   135   183   129   186 0.86 -
115559at50557_315563_0:000576|STRG.12775.1:4766-5812|-  -            349 106896at50557        -             70   0.00031   19.5  39.0   1   7     0.068       2.2    7.2   0.7    23    68     1    46     1    48 0.92 -
115559at50557_315563_0:000576|STRG.12775.1:4766-5812|-  -            349 106896at50557        -             70   0.00031   19.5  39.0   2   7    0.0097      0.31    9.9   6.0    16    68    22    74    16    76 0.90 -
115559at50557_315563_0:000576|STRG.12775.1:4766-5812|-  -            349 106896at50557        -             70   0.00031   19.5  39.0   3   7     0.013       0.4    9.5   4.3    17    68    51   102    49   105 0.87 -
115559at50557_315563_0:000576|STRG.12775.1:4766-5812|-  -            349 106896at50557        -             70   0.00031   19.5  39.0   4   7     0.011      0.36    9.7   0.0    39    67   207   235   202   238 0.83 -
115559at50557_315563_0:000576|STRG.12775.1:4766-5812|-  -            349 106896at50557        -             70   0.00031   19.5  39.0   5   7      0.49        16    4.4   0.3    50    68   246   264   239   266 0.90 -
115559at50557_315563_0:000576|STRG.12775.1:4766-5812|-  -            349 106896at50557        -             70   0.00031   19.5  39.0   6   7       1.1        35    3.3   3.9    18    67   270   319   263   321 0.83 -
115559at50557_315563_0:000576|STRG.12775.1:4766-5812|-  -            349 106896at50557        -             70   0.00031   19.5  39.0   7   7       0.6        19    4.1   5.2    18    67   298   349   294   349 0.88 -
92708at50557_378494_0:006da2|STRG.4797.1:2846-3106|+    -             87 106896at50557        -             70   0.00035   19.3   4.9   1   2     0.023      0.71    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.4797.1:2846-3106|+    -             87 106896at50557        -             70   0.00035   19.3   4.9   2   2    0.0026     0.081   11.7   0.1    18    41    62    85    58    87 0.76 -
92708at50557_378494_0:006da2|STRG.4797.2:2843-3103|+    -             87 106896at50557        -             70   0.00035   19.3   4.9   1   2     0.023      0.71    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.4797.2:2843-3103|+    -             87 106896at50557        -             70   0.00035   19.3   4.9   2   2    0.0026     0.081   11.7   0.1    18    41    62    85    58    87 0.76 -
150919at50557_108931_0:000eeb|STRG.9526.1:1077-1277|+   -             67 106896at50557        -             70   0.00036   19.3   3.2   1   2     0.008      0.25   10.2   0.6    21    67     1    47     1    47 0.87 -
150919at50557_108931_0:000eeb|STRG.9526.1:1077-1277|+   -             67 106896at50557        -             70   0.00036   19.3   3.2   2   2   6.4e-05     0.002   16.9   1.4     9    58    18    65    11    67 0.81 -
150919at50557_108931_0:000eeb|STRG.9526.2:1077-1277|+   -             67 106896at50557        -             70   0.00036   19.3   3.2   1   2     0.008      0.25   10.2   0.6    21    67     1    47     1    47 0.87 -
150919at50557_108931_0:000eeb|STRG.9526.2:1077-1277|+   -             67 106896at50557        -             70   0.00036   19.3   3.2   2   2   6.4e-05     0.002   16.9   1.4     9    58    18    65    11    67 0.81 -
150919at50557_51655_0:003137|STRG.19539.1:1344-1511|+   -             56 106896at50557        -             70   0.00045   19.0   4.4   1   1   1.6e-05   0.00049   18.8   4.4    18    67     6    55     1    56 0.93 -
92708at50557_378494_0:006da2|STRG.5686.1:685-945|+      -             87 106896at50557        -             70   0.00046   18.9   5.1   1   2     0.019      0.61    8.9   1.6    25    68    11    56     3    58 0.85 -
92708at50557_378494_0:006da2|STRG.5686.1:685-945|+      -             87 106896at50557        -             70   0.00046   18.9   5.1   2   2    0.0024     0.076   11.8   0.2    18    41    62    85    56    87 0.87 -
92708at50557_378494_0:006da2|STRG.3853.1:738-1106|+     -            123 106896at50557        -             70    0.0005   18.8   8.1   1   3       1.5        47    2.9   0.2    51    68     3    22     1    24 0.85 -
92708at50557_378494_0:006da2|STRG.3853.1:738-1106|+     -            123 106896at50557        -             70    0.0005   18.8   8.1   2   3      0.62        20    4.1   0.2    49    67    30    48    23    51 0.87 -
92708at50557_378494_0:006da2|STRG.3853.1:738-1106|+     -            123 106896at50557        -             70    0.0005   18.8   8.1   3   3   0.00013    0.0043   15.8   0.8    17    68    54   109    47   111 0.87 -
39871at50557_7536_0:000d98|STRG.16460.1:2507-2791|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   1   2       6.5   2.1e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.16460.1:2507-2791|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   2   2   3.7e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.16460.2:1336-1620|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   1   2       6.5   2.1e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.16460.2:1336-1620|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   2   2   3.7e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.16460.3:1479-1763|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   1   2       6.5   2.1e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.16460.3:1479-1763|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   2   2   3.7e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.16460.4:1297-1581|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   1   2       6.5   2.1e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.16460.4:1297-1581|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   2   2   3.7e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.16460.5:2432-2716|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   1   2       6.5   2.1e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.16460.5:2432-2716|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   2   2   3.7e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.16460.6:2270-2554|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   1   2       6.5   2.1e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.16460.6:2270-2554|+     -             95 106896at50557        -             70   0.00052   18.8   1.9   2   2   3.7e-05    0.0012   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_1155016_0:0008ce|STRG.10778.1:170-421|+    -             84 106896at50557        -             70   0.00053   18.7   4.4   1   2      0.71        23    3.9   0.0    50    68     6    24     3    27 0.72 -
39871at50557_1155016_0:0008ce|STRG.10778.1:170-421|+    -             84 106896at50557        -             70   0.00053   18.7   4.4   2   2   0.00022    0.0071   15.1   1.8    23    67    35    79    29    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.10778.2:524-775|+    -             84 106896at50557        -             70   0.00053   18.7   4.4   1   2      0.71        23    3.9   0.0    50    68     6    24     3    27 0.72 -
39871at50557_1155016_0:0008ce|STRG.10778.2:524-775|+    -             84 106896at50557        -             70   0.00053   18.7   4.4   2   2   0.00022    0.0071   15.1   1.8    23    67    35    79    29    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.10778.4:87-338|+     -             84 106896at50557        -             70   0.00053   18.7   4.4   1   2      0.71        23    3.9   0.0    50    68     6    24     3    27 0.72 -
39871at50557_1155016_0:0008ce|STRG.10778.4:87-338|+     -             84 106896at50557        -             70   0.00053   18.7   4.4   2   2   0.00022    0.0071   15.1   1.8    23    67    35    79    29    81 0.91 -
45419at50557_51655_0:002e4f|STRG.20708.5:1339-1563|+    -             75 106896at50557        -             70   0.00054   18.7   2.4   1   1   1.8e-05   0.00057   18.6   2.1    17    67    23    73    10    75 0.85 -
45419at50557_168631_0:000720|STRG.4067.1:1910-2677|+    -            256 106896at50557        -             70   0.00056   18.7   3.6   1   4      0.14       4.4    6.2   2.5    16    60    36    82    23    92 0.76 -
45419at50557_168631_0:000720|STRG.4067.1:1910-2677|+    -            256 106896at50557        -             70   0.00056   18.7   3.6   2   4       0.8        25    3.7   2.5    18    68    96   146    89   148 0.84 -
45419at50557_168631_0:000720|STRG.4067.1:1910-2677|+    -            256 106896at50557        -             70   0.00056   18.7   3.6   3   4   1.8e-05   0.00056   18.7   3.6    10    68   143   202   139   204 0.86 -
45419at50557_168631_0:000720|STRG.4067.1:1910-2677|+    -            256 106896at50557        -             70   0.00056   18.7   3.6   4   4     0.044       1.4    7.8   3.8    19    69   181   231   181   232 0.89 -
39871at50557_74873_0:00210c|STRG.10284.2:1765-2073|+    -            103 106896at50557        -             70   0.00059   18.6   5.4   1   2    0.0085      0.27   10.1   0.1    19    41     5    27     1    32 0.88 -
39871at50557_74873_0:00210c|STRG.10284.2:1765-2073|+    -            103 106896at50557        -             70   0.00059   18.6   5.4   2   2    0.0069      0.22   10.4   1.6    18    56    32    76    28    91 0.74 -
150919at50557_13164_0:002e50|STRG.18578.1:254-403|+     -             50 106896at50557        -             70   0.00072   18.3   3.2   1   1   0.00013    0.0042   15.9   3.2    23    69     1    47     1    48 0.95 -
150919at50557_13164_0:002e50|STRG.18578.2:598-747|+     -             50 106896at50557        -             70   0.00072   18.3   3.2   1   1   0.00013    0.0042   15.9   3.2    23    69     1    47     1    48 0.95 -
66842at50557_64793_0:0006b1|STRG.17679.1:5-1576|+       -            524 106896at50557        -             70   0.00075   18.3   4.0   1   2       1.7        53    2.7   0.2    50    68   147   165   131   167 0.69 -
66842at50557_64793_0:0006b1|STRG.17679.1:5-1576|+       -            524 106896at50557        -             70   0.00075   18.3   4.0   2   2   2.4e-05   0.00075   18.3   4.0    19    69   172   222   168   223 0.95 -
66842at50557_64793_0:0006b1|STRG.17679.2:459-1979|+     -            507 106896at50557        -             70   0.00079   18.2   4.2   1   2       1.6        51    2.8   0.2    50    68   130   148   114   150 0.69 -
66842at50557_64793_0:0006b1|STRG.17679.2:459-1979|+     -            507 106896at50557        -             70   0.00079   18.2   4.2   2   2   2.5e-05   0.00079   18.2   4.2    19    69   155   205   149   206 0.95 -
66842at50557_64793_0:0006b1|STRG.17679.3:370-1896|+     -            509 106896at50557        -             70    0.0008   18.2   4.2   1   2       1.6        51    2.8   0.2    50    68   132   150   116   152 0.69 -
66842at50557_64793_0:0006b1|STRG.17679.3:370-1896|+     -            509 106896at50557        -             70    0.0008   18.2   4.2   2   2   2.5e-05    0.0008   18.2   4.2    19    69   157   207   151   208 0.95 -
66842at50557_64793_0:0006b1|STRG.17679.4:458-1984|+     -            509 106896at50557        -             70    0.0008   18.2   4.2   1   2       1.6        51    2.8   0.2    50    68   132   150   116   152 0.69 -
66842at50557_64793_0:0006b1|STRG.17679.4:458-1984|+     -            509 106896at50557        -             70    0.0008   18.2   4.2   2   2   2.5e-05    0.0008   18.2   4.2    19    69   157   207   151   208 0.95 -
70122at50557_103372_0:0029b5|STRG.19348.3:270-1967|+    -            566 106896at50557        -             70   0.00086   18.1   1.7   1   2     0.003     0.094   11.5   0.2    48    69   496   517   477   518 0.84 -
70122at50557_103372_0:0029b5|STRG.19348.3:270-1967|+    -            566 106896at50557        -             70   0.00086   18.1   1.7   2   2      0.32        10    5.0   0.1    19    44   525   550   523   555 0.91 -
45419at50557_51655_0:002e4f|STRG.6647.1:1077-1352|+     -             92 106896at50557        -             70   0.00087   18.1   7.0   1   2     0.015      0.47    9.3   2.1    19    68    13    62     2    63 0.80 -
45419at50557_51655_0:002e4f|STRG.6647.1:1077-1352|+     -             92 106896at50557        -             70   0.00087   18.1   7.0   2   2   3.6e-05    0.0012   17.7   3.1     9    70    31    92    27    92 0.90 -
45419at50557_51655_0:002e4f|STRG.6647.2:828-1103|+      -             92 106896at50557        -             70   0.00087   18.1   7.0   1   2     0.015      0.47    9.3   2.1    19    68    13    62     2    63 0.80 -
45419at50557_51655_0:002e4f|STRG.6647.2:828-1103|+      -             92 106896at50557        -             70   0.00087   18.1   7.0   2   2   3.6e-05    0.0012   17.7   3.1     9    70    31    92    27    92 0.90 -
45419at50557_51655_0:002e4f|STRG.6647.3:813-1088|+      -             92 106896at50557        -             70   0.00087   18.1   7.0   1   2     0.015      0.47    9.3   2.1    19    68    13    62     2    63 0.80 -
