#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
56099at50557_34720_0:001a91|STRG.19375.1:86-1417|+    -            444 56099at50557         -            397  4.7e-204  676.6   1.9   1   1  1.6e-205  5.6e-204  676.3   1.9     1   397     1   440     1   440 0.95 -
14512at50557_103372_0:0005b9|STRG.3349.2:363-2999|+   -            879 56099at50557         -            397   4.9e-10   37.7   0.1   4   4     0.092       3.3    5.4   0.0    62   100   183   220   179   225 0.88 -
80377at50557_568069_0:004eea|STRG.5236.1:77-931|+     -            285 56099at50557         -            397   5.3e-10   37.6   0.0   1   2    0.0099      0.35    8.6   0.0   244   308     8    33     2    40 0.55 -
80377at50557_568069_0:004eea|STRG.5236.1:77-931|+     -            285 56099at50557         -            397   5.3e-10   37.6   0.0   2   2   3.9e-08   1.4e-06   26.4   0.0   138   320    70   256    53   267 0.84 -
80377at50557_30019_0:0008bb|STRG.1702.1:675-1442|+    -            256 56099at50557         -            397   5.9e-10   37.4   0.2   1   2   6.5e-10   2.3e-08   32.2   0.0   136   320    19   209     7   219 0.83 -
80377at50557_30019_0:0008bb|STRG.1702.1:675-1442|+    -            256 56099at50557         -            397   5.9e-10   37.4   0.2   2   2      0.27       9.4    3.8   0.0    61   100   209   249   205   254 0.69 -
80377at50557_30019_0:0008bb|STRG.1702.2:172-939|+     -            256 56099at50557         -            397   5.9e-10   37.4   0.2   1   2   6.5e-10   2.3e-08   32.2   0.0   136   320    19   209     7   219 0.83 -
80377at50557_30019_0:0008bb|STRG.1702.2:172-939|+     -            256 56099at50557         -            397   5.9e-10   37.4   0.2   2   2      0.27       9.4    3.8   0.0    61   100   209   249   205   254 0.69 -
80377at50557_30019_0:0008bb|STRG.1702.3:118-885|+     -            256 56099at50557         -            397   5.9e-10   37.4   0.2   1   2   6.5e-10   2.3e-08   32.2   0.0   136   320    19   209     7   219 0.83 -
80377at50557_30019_0:0008bb|STRG.1702.3:118-885|+     -            256 56099at50557         -            397   5.9e-10   37.4   0.2   2   2      0.27       9.4    3.8   0.0    61   100   209   249   205   254 0.69 -
78072at50557_7038_0:0021a3|STRG.3354.1:792-1640|+     -            283 56099at50557         -            397   7.4e-10   37.1   0.0   1   2   0.00073     0.026   12.3   0.0    61    97    42    78    40    81 0.94 -
78072at50557_7038_0:0021a3|STRG.3354.1:792-1640|+     -            283 56099at50557         -            397   7.4e-10   37.1   0.0   2   2   5.5e-07   1.9e-05   22.6   0.0   155   261    83   193    78   198 0.82 -
78072at50557_7038_0:0021a3|STRG.3354.2:304-1152|+     -            283 56099at50557         -            397   7.4e-10   37.1   0.0   1   2   0.00073     0.026   12.3   0.0    61    97    42    78    40    81 0.94 -
78072at50557_7038_0:0021a3|STRG.3354.2:304-1152|+     -            283 56099at50557         -            397   7.4e-10   37.1   0.0   2   2   5.5e-07   1.9e-05   22.6   0.0   155   261    83   193    78   198 0.82 -
78072at50557_7038_0:0021a3|STRG.3354.3:304-1152|+     -            283 56099at50557         -            397   7.4e-10   37.1   0.0   1   2   0.00073     0.026   12.3   0.0    61    97    42    78    40    81 0.94 -
78072at50557_7038_0:0021a3|STRG.3354.3:304-1152|+     -            283 56099at50557         -            397   7.4e-10   37.1   0.0   2   2   5.5e-07   1.9e-05   22.6   0.0   155   261    83   193    78   198 0.82 -
78072at50557_7038_0:0021a3|STRG.3354.5:734-1582|+     -            283 56099at50557         -            397   7.4e-10   37.1   0.0   1   2   0.00073     0.026   12.3   0.0    61    97    42    78    40    81 0.94 -
78072at50557_7038_0:0021a3|STRG.3354.5:734-1582|+     -            283 56099at50557         -            397   7.4e-10   37.1   0.0   2   2   5.5e-07   1.9e-05   22.6   0.0   155   261    83   193    78   198 0.82 -
76755at50557_315563_0:0012ae|STRG.8238.1:625-3362|+   -            237 56099at50557         -            397   1.1e-09   36.6   0.0   1   3     0.029         1    7.0   0.0   208   275    44   112    35   127 0.82 -
76755at50557_315563_0:0012ae|STRG.8238.1:625-3362|+   -            237 56099at50557         -            397   1.1e-09   36.6   0.0   2   3   5.6e-06    0.0002   19.2   0.0    62    97   143   178   141   194 0.92 -
76755at50557_315563_0:0012ae|STRG.8238.1:625-3362|+   -            237 56099at50557         -            397   1.1e-09   36.6   0.0   3   3     0.043       1.5    6.4   0.0   284   316   196   228   184   232 0.80 -
22030at50557_7536_0:0040ec|STRG.18366.1:813-1154|+    -            114 56099at50557         -            397   1.3e-09   36.3   0.0   1   1   4.2e-11   1.5e-09   36.1   0.0   216   312    12   113     3   114 0.85 -
22030at50557_7536_0:0040ec|STRG.18366.2:813-1154|+    -            114 56099at50557         -            397   1.3e-09   36.3   0.0   1   1   4.2e-11   1.5e-09   36.1   0.0   216   312    12   113     3   114 0.85 -
69548at50557_103372_0:0010c7|STRG.11797.2:794-2122|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   1   5      0.63        22    2.6   0.1    81   101   141   161   123   184 0.71 -
69548at50557_103372_0:0010c7|STRG.11797.2:794-2122|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   2   5     0.075       2.6    5.7   0.1    62   101   213   251   206   255 0.90 -
69548at50557_103372_0:0010c7|STRG.11797.2:794-2122|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   3   5     0.027      0.97    7.1   0.1    61    96   276   309   269   320 0.81 -
69548at50557_103372_0:0010c7|STRG.11797.2:794-2122|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   4   5   5.5e-06    0.0002   19.3   0.2   248   314   325   398   315   412 0.81 -
69548at50557_103372_0:0010c7|STRG.11797.2:794-2122|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   5   5       3.5   1.2e+02    0.2   0.0   285   315   412   441   408   443 0.78 -
69548at50557_103372_0:0010c7|STRG.11797.3:781-2109|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   1   5      0.63        22    2.6   0.1    81   101   141   161   123   184 0.71 -
69548at50557_103372_0:0010c7|STRG.11797.3:781-2109|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   2   5     0.075       2.6    5.7   0.1    62   101   213   251   206   255 0.90 -
69548at50557_103372_0:0010c7|STRG.11797.3:781-2109|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   3   5     0.027      0.97    7.1   0.1    61    96   276   309   269   320 0.81 -
69548at50557_103372_0:0010c7|STRG.11797.3:781-2109|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   4   5   5.5e-06    0.0002   19.3   0.2   248   314   325   398   315   412 0.81 -
69548at50557_103372_0:0010c7|STRG.11797.3:781-2109|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   5   5       3.5   1.2e+02    0.2   0.0   285   315   412   441   408   443 0.78 -
69548at50557_103372_0:0010c7|STRG.11797.4:390-1718|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   1   5      0.63        22    2.6   0.1    81   101   141   161   123   184 0.71 -
69548at50557_103372_0:0010c7|STRG.11797.4:390-1718|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   2   5     0.075       2.6    5.7   0.1    62   101   213   251   206   255 0.90 -
69548at50557_103372_0:0010c7|STRG.11797.4:390-1718|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   3   5     0.027      0.97    7.1   0.1    61    96   276   309   269   320 0.81 -
69548at50557_103372_0:0010c7|STRG.11797.4:390-1718|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   4   5   5.5e-06    0.0002   19.3   0.2   248   314   325   398   315   412 0.81 -
69548at50557_103372_0:0010c7|STRG.11797.4:390-1718|+  -            443 56099at50557         -            397   1.4e-09   36.2   9.3   5   5       3.5   1.2e+02    0.2   0.0   285   315   412   441   408   443 0.78 -
69548at50557_103372_0:0010c7|STRG.11797.5:1125-2453|+ -            443 56099at50557         -            397   1.4e-09   36.2   9.3   1   5      0.63        22    2.6   0.1    81   101   141   161   123   184 0.71 -
69548at50557_103372_0:0010c7|STRG.11797.5:1125-2453|+ -            443 56099at50557         -            397   1.4e-09   36.2   9.3   2   5     0.075       2.6    5.7   0.1    62   101   213   251   206   255 0.90 -
69548at50557_103372_0:0010c7|STRG.11797.5:1125-2453|+ -            443 56099at50557         -            397   1.4e-09   36.2   9.3   3   5     0.027      0.97    7.1   0.1    61    96   276   309   269   320 0.81 -
69548at50557_103372_0:0010c7|STRG.11797.5:1125-2453|+ -            443 56099at50557         -            397   1.4e-09   36.2   9.3   4   5   5.5e-06    0.0002   19.3   0.2   248   314   325   398   315   412 0.81 -
69548at50557_103372_0:0010c7|STRG.11797.5:1125-2453|+ -            443 56099at50557         -            397   1.4e-09   36.2   9.3   5   5       3.5   1.2e+02    0.2   0.0   285   315   412   441   408   443 0.78 -
77772at50557_103372_0:001ea3|STRG.19226.1:8-952|+     -            315 56099at50557         -            397   1.4e-09   36.2   0.0   1   3     0.013      0.47    8.1   0.0   237   270    14    47     6    56 0.88 -
77772at50557_103372_0:001ea3|STRG.19226.1:8-952|+     -            315 56099at50557         -            397   1.4e-09   36.2   0.0   2   3   0.00027    0.0095   13.7   0.0   143   314    43   225    41   239 0.70 -
77772at50557_103372_0:001ea3|STRG.19226.1:8-952|+     -            315 56099at50557         -            397   1.4e-09   36.2   0.0   3   3   0.00095     0.033   11.9   0.0   290   322   246   278   235   296 0.89 -
76755at50557_64793_0:0021c2|STRG.17876.1:129-1100|+   -            324 56099at50557         -            397   2.3e-09   35.5   1.3   1   4     0.058       2.1    6.0   0.0   259   310    18    71     8    85 0.68 -
76755at50557_64793_0:0021c2|STRG.17876.1:129-1100|+   -            324 56099at50557         -            397   2.3e-09   35.5   1.3   2   4      0.86        31    2.2   0.0   284   315    89   120    80   131 0.87 -
76755at50557_64793_0:0021c2|STRG.17876.1:129-1100|+   -            324 56099at50557         -            397   2.3e-09   35.5   1.3   3   4      0.11       3.8    5.1   0.0    69    98   134   162   127   169 0.84 -
76755at50557_64793_0:0021c2|STRG.17876.1:129-1100|+   -            324 56099at50557         -            397   2.3e-09   35.5   1.3   4   4   1.2e-05   0.00041   18.2   0.1   248   316   227   299   174   320 0.83 -
13625at50557_103372_0:00203b|STRG.19774.1:24-2792|+   -            923 56099at50557         -            397   2.9e-09   35.2   0.6   1   5       8.9   3.1e+02   -1.2   0.0   246   297    52   105    29   110 0.75 -
13625at50557_103372_0:00203b|STRG.19774.1:24-2792|+   -            923 56099at50557         -            397   2.9e-09   35.2   0.6   2   5       0.2         7    4.3   0.0   285   311   142   168   134   176 0.89 -
13625at50557_103372_0:00203b|STRG.19774.1:24-2792|+   -            923 56099at50557         -            397   2.9e-09   35.2   0.6   3   5    0.0018     0.063   11.0   0.0   276   312   382   421   331   428 0.77 -
13625at50557_103372_0:00203b|STRG.19774.1:24-2792|+   -            923 56099at50557         -            397   2.9e-09   35.2   0.6   4   5      0.63        22    2.6   0.0    64    99   432   466   425   474 0.65 -
13625at50557_103372_0:00203b|STRG.19774.1:24-2792|+   -            923 56099at50557         -            397   2.9e-09   35.2   0.6   5   5    0.0077      0.27    8.9   0.0   236   275   512   553   482   609 0.59 -
13625at50557_103372_0:00203b|STRG.19774.2:0-2783|+    -            928 56099at50557         -            397     3e-09   35.1   0.6   1   5       8.9   3.2e+02   -1.2   0.0   246   297    57   110    34   115 0.75 -
13625at50557_103372_0:00203b|STRG.19774.2:0-2783|+    -            928 56099at50557         -            397     3e-09   35.1   0.6   2   5       0.2       7.1    4.3   0.0   285   311   147   173   139   181 0.89 -
13625at50557_103372_0:00203b|STRG.19774.2:0-2783|+    -            928 56099at50557         -            397     3e-09   35.1   0.6   3   5    0.0018     0.063   11.0   0.0   276   312   387   426   336   433 0.77 -
13625at50557_103372_0:00203b|STRG.19774.2:0-2783|+    -            928 56099at50557         -            397     3e-09   35.1   0.6   4   5      0.64        22    2.6   0.0    64    99   437   471   430   479 0.65 -
13625at50557_103372_0:00203b|STRG.19774.2:0-2783|+    -            928 56099at50557         -            397     3e-09   35.1   0.6   5   5    0.0077      0.27    8.9   0.0   236   275   517   558   487   614 0.59 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 56099at50557         -            397   3.3e-09   35.0   0.1   1   3       2.2        77    0.8   0.0   287   313     6    32     1    52 0.64 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 56099at50557         -            397   3.3e-09   35.0   0.1   2   3   7.4e-09   2.6e-07   28.7   0.1   139   311    67   252    18   257 0.76 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 56099at50557         -            397   3.3e-09   35.0   0.1   3   3       4.2   1.5e+02   -0.1   0.0   238   270   267   299   261   300 0.75 -
71739at50557_103372_0:00145d|STRG.14274.1:98-1075|+   -            326 56099at50557         -            397   5.5e-09   34.2   0.0   1   3   2.7e-05   0.00096   17.0   0.0   237   324     4    93     1   109 0.80 -
71739at50557_103372_0:00145d|STRG.14274.1:98-1075|+   -            326 56099at50557         -            397   5.5e-09   34.2   0.0   2   3    0.0032      0.11   10.2   0.0   209   269   153   214   139   266 0.58 -
71739at50557_103372_0:00145d|STRG.14274.1:98-1075|+   -            326 56099at50557         -            397   5.5e-09   34.2   0.0   3   3      0.52        18    2.9   0.0   240   274   282   316   266   323 0.81 -
80377at50557_39758_0:001a6c|STRG.10459.1:1812-2582|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   1   3       1.3        44    1.6   0.0    80    97    76    93    57   100 0.65 -
80377at50557_39758_0:001a6c|STRG.10459.1:1812-2582|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   2   3    0.0018     0.065   11.0   0.0    58    97    97   135    92   142 0.90 -
80377at50557_39758_0:001a6c|STRG.10459.1:1812-2582|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   3   3     3e-05    0.0011   16.8   0.0   241   307   184   252   151   256 0.78 -
80377at50557_39758_0:001a6c|STRG.10459.2:1699-2469|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   1   3       1.3        44    1.6   0.0    80    97    76    93    57   100 0.65 -
80377at50557_39758_0:001a6c|STRG.10459.2:1699-2469|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   2   3    0.0018     0.065   11.0   0.0    58    97    97   135    92   142 0.90 -
80377at50557_39758_0:001a6c|STRG.10459.2:1699-2469|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   3   3     3e-05    0.0011   16.8   0.0   241   307   184   252   151   256 0.78 -
80377at50557_39758_0:001a6c|STRG.10459.3:1812-2582|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   1   3       1.3        44    1.6   0.0    80    97    76    93    57   100 0.65 -
80377at50557_39758_0:001a6c|STRG.10459.3:1812-2582|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   2   3    0.0018     0.065   11.0   0.0    58    97    97   135    92   142 0.90 -
80377at50557_39758_0:001a6c|STRG.10459.3:1812-2582|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   3   3     3e-05    0.0011   16.8   0.0   241   307   184   252   151   256 0.78 -
80377at50557_39758_0:001a6c|STRG.10459.4:1815-2585|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   1   3       1.3        44    1.6   0.0    80    97    76    93    57   100 0.65 -
80377at50557_39758_0:001a6c|STRG.10459.4:1815-2585|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   2   3    0.0018     0.065   11.0   0.0    58    97    97   135    92   142 0.90 -
80377at50557_39758_0:001a6c|STRG.10459.4:1815-2585|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   3   3     3e-05    0.0011   16.8   0.0   241   307   184   252   151   256 0.78 -
80377at50557_39758_0:001a6c|STRG.10459.5:1809-2579|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   1   3       1.3        44    1.6   0.0    80    97    76    93    57   100 0.65 -
80377at50557_39758_0:001a6c|STRG.10459.5:1809-2579|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   2   3    0.0018     0.065   11.0   0.0    58    97    97   135    92   142 0.90 -
80377at50557_39758_0:001a6c|STRG.10459.5:1809-2579|+  -            257 56099at50557         -            397   8.6e-09   33.6   0.1   3   3     3e-05    0.0011   16.8   0.0   241   307   184   252   151   256 0.78 -
12735at50557_34720_0:000d5c|STRG.12354.1:197-2998|+   -            934 56099at50557         -            397   8.8e-09   33.6   0.5   1   3       0.5        18    2.9   0.0   223   272   495   545   445   566 0.83 -
12735at50557_34720_0:000d5c|STRG.12354.1:197-2998|+   -            934 56099at50557         -            397   8.8e-09   33.6   0.5   2   3   2.3e-05    0.0008   17.3   0.0   235   311   603   681   596   692 0.79 -
12735at50557_34720_0:000d5c|STRG.12354.1:197-2998|+   -            934 56099at50557         -            397   8.8e-09   33.6   0.5   3   3     0.011       0.4    8.4   0.0   289   315   797   823   753   866 0.79 -
25500at50557_121845_0:000041|STRG.2360.2:637-1350|+   -            238 56099at50557         -            397     9e-09   33.5   0.3   1   1   4.5e-10   1.6e-08   32.7   0.3   137   311    13   202     6   206 0.79 -
12735at50557_34720_0:000d5c|STRG.12354.3:194-3082|+   -            963 56099at50557         -            397     1e-08   33.4   0.5   1   3      0.53        19    2.9   0.0   223   272   524   574   476   595 0.83 -
12735at50557_34720_0:000d5c|STRG.12354.3:194-3082|+   -            963 56099at50557         -            397     1e-08   33.4   0.5   2   3   2.3e-05   0.00083   17.2   0.0   235   311   632   710   625   721 0.79 -
12735at50557_34720_0:000d5c|STRG.12354.3:194-3082|+   -            963 56099at50557         -            397     1e-08   33.4   0.5   3   3     0.012      0.41    8.3   0.0   289   315   826   852   782   895 0.79 -
37700at50557_34720_0:0020a5|STRG.16230.2:1-1689|+     -            563 56099at50557         -            397     1e-08   33.4   0.1   1   2     0.027      0.95    7.1   0.0    62    97   252   286   244   293 0.92 -
37700at50557_34720_0:0020a5|STRG.16230.2:1-1689|+     -            563 56099at50557         -            397     1e-08   33.4   0.1   2   2     5e-07   1.8e-05   22.7   0.0    80   272   322   517   302   533 0.68 -
37700at50557_34720_0:0020a5|STRG.16230.1:1-1692|+     -            564 56099at50557         -            397     1e-08   33.4   0.1   1   2     0.027      0.95    7.1   0.0    62    97   253   287   245   294 0.92 -
37700at50557_34720_0:0020a5|STRG.16230.1:1-1692|+     -            564 56099at50557         -            397     1e-08   33.4   0.1   2   2     5e-07   1.8e-05   22.7   0.0    80   272   323   518   303   534 0.68 -
80377at50557_7070_0:0023da|STRG.4830.1:1378-2109|+    -            244 56099at50557         -            397   1.1e-08   33.2   1.3   1   2     0.027      0.97    7.1   0.1   285   327    49    92    38    96 0.79 -
80377at50557_7070_0:0023da|STRG.4830.1:1378-2109|+    -            244 56099at50557         -            397   1.1e-08   33.2   1.3   2   2   7.2e-08   2.5e-06   25.5   0.2   167   305    95   239    84   244 0.82 -
22030at50557_77166_0:00007a|STRG.12436.1:433-927|+    -            165 56099at50557         -            397   1.2e-08   33.2   0.1   1   3      0.26       9.1    3.9   0.0   284   336     7    60     2    75 0.82 -
22030at50557_77166_0:00007a|STRG.12436.1:433-927|+    -            165 56099at50557         -            397   1.2e-08   33.2   0.1   2   3   6.3e-06   0.00022   19.1   0.0    57   101    82   125    45   129 0.84 -
22030at50557_77166_0:00007a|STRG.12436.1:433-927|+    -            165 56099at50557         -            397   1.2e-08   33.2   0.1   3   3     0.016      0.55    7.9   0.0    61    97   129   164   127   165 0.90 -
80377at50557_39758_0:001a6c|STRG.1228.1:561-1322|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   1   4       1.4        50    1.5   0.0    80    97    73    90    55    96 0.65 -
80377at50557_39758_0:001a6c|STRG.1228.1:561-1322|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   2   4    0.0019     0.067   10.9   0.0    59    97    95   132    91   140 0.90 -
80377at50557_39758_0:001a6c|STRG.1228.1:561-1322|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   3   4       1.7        62    1.2   0.0   232   268   130   167   129   180 0.73 -
80377at50557_39758_0:001a6c|STRG.1228.1:561-1322|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   4   4   7.1e-05    0.0025   15.6   0.0   242   307   182   249   159   253 0.85 -
80377at50557_39758_0:001a6c|STRG.1228.2:753-1514|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   1   4       1.4        50    1.5   0.0    80    97    73    90    55    96 0.65 -
80377at50557_39758_0:001a6c|STRG.1228.2:753-1514|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   2   4    0.0019     0.067   10.9   0.0    59    97    95   132    91   140 0.90 -
80377at50557_39758_0:001a6c|STRG.1228.2:753-1514|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   3   4       1.7        62    1.2   0.0   232   268   130   167   129   180 0.73 -
80377at50557_39758_0:001a6c|STRG.1228.2:753-1514|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   4   4   7.1e-05    0.0025   15.6   0.0   242   307   182   249   159   253 0.85 -
80377at50557_39758_0:001a6c|STRG.1228.3:537-1298|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   1   4       1.4        50    1.5   0.0    80    97    73    90    55    96 0.65 -
80377at50557_39758_0:001a6c|STRG.1228.3:537-1298|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   2   4    0.0019     0.067   10.9   0.0    59    97    95   132    91   140 0.90 -
80377at50557_39758_0:001a6c|STRG.1228.3:537-1298|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   3   4       1.7        62    1.2   0.0   232   268   130   167   129   180 0.73 -
80377at50557_39758_0:001a6c|STRG.1228.3:537-1298|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   4   4   7.1e-05    0.0025   15.6   0.0   242   307   182   249   159   253 0.85 -
80377at50557_39758_0:001a6c|STRG.1228.4:534-1295|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   1   4       1.4        50    1.5   0.0    80    97    73    90    55    96 0.65 -
80377at50557_39758_0:001a6c|STRG.1228.4:534-1295|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   2   4    0.0019     0.067   10.9   0.0    59    97    95   132    91   140 0.90 -
80377at50557_39758_0:001a6c|STRG.1228.4:534-1295|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   3   4       1.7        62    1.2   0.0   232   268   130   167   129   180 0.73 -
80377at50557_39758_0:001a6c|STRG.1228.4:534-1295|+    -            254 56099at50557         -            397   1.2e-08   33.1   0.1   4   4   7.1e-05    0.0025   15.6   0.0   242   307   182   249   159   253 0.85 -
12735at50557_34720_0:000d5c|STRG.12354.2:194-3205|+   -           1004 56099at50557         -            397   1.3e-08   33.0   0.6   1   3      0.56        20    2.8   0.0   223   272   565   615   518   636 0.83 -
12735at50557_34720_0:000d5c|STRG.12354.2:194-3205|+   -           1004 56099at50557         -            397   1.3e-08   33.0   0.6   2   3   2.6e-05   0.00094   17.0   0.0   235   311   673   751   670   762 0.78 -
12735at50557_34720_0:000d5c|STRG.12354.2:194-3205|+   -           1004 56099at50557         -            397   1.3e-08   33.0   0.6   3   3     0.012      0.43    8.2   0.0   289   315   867   893   823   935 0.79 -
40115at50557_110193_0:00292f|STRG.11515.1:1108-1842|+ -            245 56099at50557         -            397   1.7e-08   32.6   0.1   1   3   0.00084      0.03   12.1   0.0   282   317    80   115    63   121 0.85 -
40115at50557_110193_0:00292f|STRG.11515.1:1108-1842|+ -            245 56099at50557         -            397   1.7e-08   32.6   0.1   2   3   0.00047     0.017   12.9   0.0   234   322   119   214   115   217 0.79 -
40115at50557_110193_0:00292f|STRG.11515.1:1108-1842|+ -            245 56099at50557         -            397   1.7e-08   32.6   0.1   3   3      0.18       6.4    4.4   0.0   241   270   214   243   212   245 0.81 -
40115at50557_110193_0:00292f|STRG.11515.2:1003-1737|+ -            245 56099at50557         -            397   1.7e-08   32.6   0.1   1   3   0.00084      0.03   12.1   0.0   282   317    80   115    63   121 0.85 -
40115at50557_110193_0:00292f|STRG.11515.2:1003-1737|+ -            245 56099at50557         -            397   1.7e-08   32.6   0.1   2   3   0.00047     0.017   12.9   0.0   234   322   119   214   115   217 0.79 -
40115at50557_110193_0:00292f|STRG.11515.2:1003-1737|+ -            245 56099at50557         -            397   1.7e-08   32.6   0.1   3   3      0.18       6.4    4.4   0.0   241   270   214   243   212   245 0.81 -
22030at50557_2015173_0:001d52|STRG.10895.1:597-2644|+ -            663 56099at50557         -            397   2.6e-08   32.0   2.6   1   4   2.3e-06   8.1e-05   20.5   0.3    15   130    22   152    14   164 0.73 -
22030at50557_2015173_0:001d52|STRG.10895.1:597-2644|+ -            663 56099at50557         -            397   2.6e-08   32.0   2.6   2   4         1        37    1.9   0.0    61    95   162   195   158   203 0.70 -
22030at50557_2015173_0:001d52|STRG.10895.1:597-2644|+ -            663 56099at50557         -            397   2.6e-08   32.0   2.6   3   4     0.084         3    5.5   0.0    60    97   203   239   198   247 0.85 -
22030at50557_2015173_0:001d52|STRG.10895.1:597-2644|+ -            663 56099at50557         -            397   2.6e-08   32.0   2.6   4   4       3.8   1.3e+02    0.1   0.0    60    98   245   282   241   290 0.83 -
58729at50557_103372_0:00194e|STRG.1262.1:152-1723|+   -            524 56099at50557         -            397   2.8e-08   31.9   0.0   1   1   1.8e-09   6.4e-08   30.7   0.0   137   327   136   332    98   362 0.78 -
22030at50557_411798_0:00363d|STRG.10895.2:597-2783|+  -            690 56099at50557         -            397   2.9e-08   31.9   2.5   1   4   2.6e-06   9.3e-05   20.3   0.3    15   130    22   152    14   162 0.73 -
22030at50557_411798_0:00363d|STRG.10895.2:597-2783|+  -            690 56099at50557         -            397   2.9e-08   31.9   2.5   2   4       1.1        39    1.8   0.0    61    95   162   195   158   203 0.70 -
22030at50557_411798_0:00363d|STRG.10895.2:597-2783|+  -            690 56099at50557         -            397   2.9e-08   31.9   2.5   3   4     0.097       3.4    5.3   0.0    60    97   203   239   200   246 0.85 -
22030at50557_411798_0:00363d|STRG.10895.2:597-2783|+  -            690 56099at50557         -            397   2.9e-08   31.9   2.5   4   4       3.8   1.4e+02    0.0   0.0    59    98   244   282   240   290 0.83 -
80377at50557_319348_0:0016a3|STRG.10462.1:1691-2449|+ -            253 56099at50557         -            397     3e-08   31.8   0.1   1   3       1.6        56    1.3   0.0    80    97    72    89    59    95 0.62 -
80377at50557_319348_0:0016a3|STRG.10462.1:1691-2449|+ -            253 56099at50557         -            397     3e-08   31.8   0.1   2   3     0.002      0.07   10.9   0.0    59    97    94   131    90   137 0.90 -
80377at50557_319348_0:0016a3|STRG.10462.1:1691-2449|+ -            253 56099at50557         -            397     3e-08   31.8   0.1   3   3   6.2e-05    0.0022   15.8   0.0   242   307   181   248   148   252 0.83 -
80377at50557_319348_0:0016a3|STRG.10462.2:1434-2192|+ -            253 56099at50557         -            397     3e-08   31.8   0.1   1   3       1.6        56    1.3   0.0    80    97    72    89    59    95 0.62 -
80377at50557_319348_0:0016a3|STRG.10462.2:1434-2192|+ -            253 56099at50557         -            397     3e-08   31.8   0.1   2   3     0.002      0.07   10.9   0.0    59    97    94   131    90   137 0.90 -
80377at50557_319348_0:0016a3|STRG.10462.2:1434-2192|+ -            253 56099at50557         -            397     3e-08   31.8   0.1   3   3   6.2e-05    0.0022   15.8   0.0   242   307   181   248   148   252 0.83 -
80377at50557_319348_0:0016a3|STRG.10462.3:1688-2446|+ -            253 56099at50557         -            397     3e-08   31.8   0.1   1   3       1.6        56    1.3   0.0    80    97    72    89    59    95 0.62 -
