#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.5420.2:864-2300|+     -            479 106896at50557        -             70   2.1e-34  116.3   4.0   1   1   6.2e-36   2.1e-34  116.3   4.0    12    70   384   443   377   443 0.93 -
39871at50557_1155016_0:0008ce|STRG.6814.4:1479-1766|+   -             96 106896at50557        -             70   9.5e-06   24.5   7.8   2   2   1.8e-05   0.00059   18.8   0.2    19    46    62    89    53    95 0.89 -
39871at50557_1155016_0:0008ce|STRG.6814.5:1674-1961|+   -             96 106896at50557        -             70   9.5e-06   24.5   7.8   1   2     0.024      0.81    8.7   2.6    19    67     4    52     1    57 0.86 -
39871at50557_1155016_0:0008ce|STRG.6814.5:1674-1961|+   -             96 106896at50557        -             70   9.5e-06   24.5   7.8   2   2   1.8e-05   0.00059   18.8   0.2    19    46    62    89    53    95 0.89 -
39871at50557_1155016_0:0008ce|STRG.6814.6:1144-1431|+   -             96 106896at50557        -             70   9.5e-06   24.5   7.8   1   2     0.024      0.81    8.7   2.6    19    67     4    52     1    57 0.86 -
39871at50557_1155016_0:0008ce|STRG.6814.6:1144-1431|+   -             96 106896at50557        -             70   9.5e-06   24.5   7.8   2   2   1.8e-05   0.00059   18.8   0.2    19    46    62    89    53    95 0.89 -
45419at50557_51655_0:002e4f|STRG.12150.1:1351-1575|+    -             75 106896at50557        -             70     1e-05   24.5   1.2   1   2       1.6        53    2.9   0.0    23    39     1    17     1    23 0.62 -
45419at50557_51655_0:002e4f|STRG.12150.1:1351-1575|+    -             75 106896at50557        -             70     1e-05   24.5   1.2   2   2   3.5e-06   0.00012   21.0   0.5    15    69    21    75    15    75 0.85 -
45419at50557_51655_0:002e4f|STRG.12150.2:1371-1595|+    -             75 106896at50557        -             70     1e-05   24.5   1.2   1   2       1.6        53    2.9   0.0    23    39     1    17     1    23 0.62 -
45419at50557_51655_0:002e4f|STRG.12150.2:1371-1595|+    -             75 106896at50557        -             70     1e-05   24.5   1.2   2   2   3.5e-06   0.00012   21.0   0.5    15    69    21    75    15    75 0.85 -
39871at50557_1155016_0:0008ce|STRG.19414.1:282-533|+    -             84 106896at50557        -             70   1.2e-05   24.2   8.4   1   2       1.2        40    3.3   0.0    51    67     2    18     1    21 0.91 -
39871at50557_1155016_0:0008ce|STRG.19414.1:282-533|+    -             84 106896at50557        -             70   1.2e-05   24.2   8.4   2   2   2.1e-06   6.9e-05   21.8   5.7    18    70    25    77    19    77 0.85 -
14133at50557_286706_0:001942|STRG.9681.1:1691-2866|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   1   7    0.0083      0.28   10.2   2.0    16    61    10    55     2    64 0.87 -
14133at50557_286706_0:001942|STRG.9681.1:1691-2866|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   2   7      0.11       3.8    6.6   2.7    21    68   111   158    97   160 0.91 -
14133at50557_286706_0:001942|STRG.9681.1:1691-2866|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   3   7       0.5        17    4.5   0.2    48    68   166   186   159   188 0.78 -
14133at50557_286706_0:001942|STRG.9681.1:1691-2866|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   4   7      0.18       5.9    6.0   3.2    18    68   192   242   188   244 0.90 -
14133at50557_286706_0:001942|STRG.9681.1:1691-2866|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   5   7     0.006       0.2   10.7   2.7    16    69   247   300   242   301 0.91 -
14133at50557_286706_0:001942|STRG.9681.1:1691-2866|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   6   7   0.00019    0.0064   15.5   1.7    18    67   305   355   301   358 0.86 -
14133at50557_286706_0:001942|STRG.9681.1:1691-2866|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   7   7      0.59        20    4.3   0.5    21    41   365   385   360   390 0.87 -
14133at50557_286706_0:001942|STRG.9681.2:1779-2954|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   1   7    0.0083      0.28   10.2   2.0    16    61    10    55     2    64 0.87 -
14133at50557_286706_0:001942|STRG.9681.2:1779-2954|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   2   7      0.11       3.8    6.6   2.7    21    68   111   158    97   160 0.91 -
14133at50557_286706_0:001942|STRG.9681.2:1779-2954|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   3   7       0.5        17    4.5   0.2    48    68   166   186   159   188 0.78 -
14133at50557_286706_0:001942|STRG.9681.2:1779-2954|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   4   7      0.18       5.9    6.0   3.2    18    68   192   242   188   244 0.90 -
14133at50557_286706_0:001942|STRG.9681.2:1779-2954|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   5   7     0.006       0.2   10.7   2.7    16    69   247   300   242   301 0.91 -
14133at50557_286706_0:001942|STRG.9681.2:1779-2954|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   6   7   0.00019    0.0064   15.5   1.7    18    67   305   355   301   358 0.86 -
14133at50557_286706_0:001942|STRG.9681.2:1779-2954|+    -            392 106896at50557        -             70   1.4e-05   24.0  58.0   7   7      0.59        20    4.3   0.5    21    41   365   385   360   390 0.87 -
45419at50557_51655_0:002e4f|STRG.13434.1:1127-1345|+    -             73 106896at50557        -             70   1.5e-05   23.9   1.4   1   2       5.7   1.9e+02    1.1   0.1    23    41     1    19     1    24 0.70 -
45419at50557_51655_0:002e4f|STRG.13434.1:1127-1345|+    -             73 106896at50557        -             70   1.5e-05   23.9   1.4   2   2   4.4e-07   1.5e-05   23.9   1.4    17    59    23    65    14    73 0.86 -
57812at50557_139723_0:0023b3|STRG.9904.2:1671-2021|+    -            117 106896at50557        -             70   1.6e-05   23.8  17.3   1   3     0.024       0.8    8.7   0.2    51    69     2    20     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.9904.2:1671-2021|+    -            117 106896at50557        -             70   1.6e-05   23.8  17.3   2   3   4.5e-06   0.00015   20.7   3.1    11    67    17    73    14    76 0.95 -
57812at50557_139723_0:0023b3|STRG.9904.2:1671-2021|+    -            117 106896at50557        -             70   1.6e-05   23.8  17.3   3   3      0.18       5.9    6.0   0.3    50    67    84   101    82   106 0.92 -
57812at50557_139723_0:0023b3|STRG.8430.1:68-382|+       -            105 106896at50557        -             70   1.7e-05   23.7  12.6   1   2      0.12       4.1    6.5   1.4    23    67     1    46     1    49 0.71 -
57812at50557_139723_0:0023b3|STRG.8430.1:68-382|+       -            105 106896at50557        -             70   1.7e-05   23.7  12.6   2   2   4.5e-06   0.00015   20.7   4.6    17    68    54   105    44   105 0.92 -
57812at50557_139723_0:0023b3|STRG.8430.2:68-382|+       -            105 106896at50557        -             70   1.7e-05   23.7  12.6   1   2      0.12       4.1    6.5   1.4    23    67     1    46     1    49 0.71 -
57812at50557_139723_0:0023b3|STRG.8430.2:68-382|+       -            105 106896at50557        -             70   1.7e-05   23.7  12.6   2   2   4.5e-06   0.00015   20.7   4.6    17    68    54   105    44   105 0.92 -
57812at50557_139723_0:0023b3|STRG.8430.3:68-382|+       -            105 106896at50557        -             70   1.7e-05   23.7  12.6   1   2      0.12       4.1    6.5   1.4    23    67     1    46     1    49 0.71 -
57812at50557_139723_0:0023b3|STRG.8430.3:68-382|+       -            105 106896at50557        -             70   1.7e-05   23.7  12.6   2   2   4.5e-06   0.00015   20.7   4.6    17    68    54   105    44   105 0.92 -
57812at50557_139723_0:0023b3|STRG.10227.1:967-1269|+    -            101 106896at50557        -             70   1.9e-05   23.6   9.9   1   3      0.96        32    3.6   0.0    51    69     1    19     1    20 0.95 -
57812at50557_139723_0:0023b3|STRG.10227.1:967-1269|+    -            101 106896at50557        -             70   1.9e-05   23.6   9.9   2   3   0.00038     0.013   14.5   6.1    17    67    23    73    19    77 0.95 -
57812at50557_139723_0:0023b3|STRG.10227.1:967-1269|+    -            101 106896at50557        -             70   1.9e-05   23.6   9.9   3   3      0.17       5.5    6.1   0.3    50    67    84   101    76   101 0.78 -
57812at50557_139723_0:0023b3|STRG.10227.2:1138-1440|+   -            101 106896at50557        -             70   1.9e-05   23.6   9.9   1   3      0.96        32    3.6   0.0    51    69     1    19     1    20 0.95 -
57812at50557_139723_0:0023b3|STRG.10227.2:1138-1440|+   -            101 106896at50557        -             70   1.9e-05   23.6   9.9   2   3   0.00038     0.013   14.5   6.1    17    67    23    73    19    77 0.95 -
57812at50557_139723_0:0023b3|STRG.10227.2:1138-1440|+   -            101 106896at50557        -             70   1.9e-05   23.6   9.9   3   3      0.17       5.5    6.1   0.3    50    67    84   101    76   101 0.78 -
45419at50557_51655_0:002e4f|STRG.16960.8:2456-2716|+    -             87 106896at50557        -             70   2.2e-05   23.4   7.1   1   2    0.0078      0.26   10.3   1.3    48    68    10    30     2    34 0.83 -
45419at50557_51655_0:002e4f|STRG.16960.8:2456-2716|+    -             87 106896at50557        -             70   2.2e-05   23.4   7.1   2   2   4.8e-05    0.0016   17.4   1.0    14    61    33    79    25    85 0.84 -
150919at50557_286306_0:0041d9|STRG.5458.1:608-808|+     -             67 106896at50557        -             70   2.3e-05   23.3   1.5   1   2       0.2       6.8    5.8   0.3    50    61    18    29     3    38 0.74 -
150919at50557_286306_0:0041d9|STRG.5458.1:608-808|+     -             67 106896at50557        -             70   2.3e-05   23.3   1.5   2   2   9.3e-05    0.0031   16.5   0.0    18    43    42    67    36    67 0.92 -
45419at50557_51655_0:002e4f|STRG.13341.1:719-943|+      -             75 106896at50557        -             70   2.4e-05   23.2   3.2   1   2   2.3e-05   0.00078   18.4   1.6    23    65     1    43     1    48 0.87 -
45419at50557_51655_0:002e4f|STRG.13341.1:719-943|+      -             75 106896at50557        -             70   2.4e-05   23.2   3.2   2   2      0.43        14    4.7   0.0    17    41    51    75    39    75 0.73 -
57812at50557_139723_0:0023b3|STRG.7418.1:1506-1907|+    -            134 106896at50557        -             70   2.4e-05   23.2  13.8   1   2   1.2e-05    0.0004   19.3   1.3    16    68    25    77    10    79 0.86 -
57812at50557_139723_0:0023b3|STRG.7418.1:1506-1907|+    -            134 106896at50557        -             70   2.4e-05   23.2  13.8   2   2    0.0099      0.33   10.0   4.1    18    67    83   132    78   134 0.77 -
57812at50557_139723_0:0023b3|STRG.7418.2:1503-1904|+    -            134 106896at50557        -             70   2.4e-05   23.2  13.8   1   2   1.2e-05    0.0004   19.3   1.3    16    68    25    77    10    79 0.86 -
57812at50557_139723_0:0023b3|STRG.7418.2:1503-1904|+    -            134 106896at50557        -             70   2.4e-05   23.2  13.8   2   2    0.0099      0.33   10.0   4.1    18    67    83   132    78   134 0.77 -
57812at50557_139723_0:0023b3|STRG.9904.1:1686-2072|+    -            129 106896at50557        -             70   2.4e-05   23.2  18.8   1   4     0.028      0.93    8.5   0.2    51    69     2    20     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.9904.1:1686-2072|+    -            129 106896at50557        -             70   2.4e-05   23.2  18.8   2   4   5.7e-06   0.00019   20.3   3.1    11    67    17    73    14    76 0.95 -
57812at50557_139723_0:0023b3|STRG.9904.1:1686-2072|+    -            129 106896at50557        -             70   2.4e-05   23.2  18.8   3   4       0.2       6.8    5.8   0.3    50    67    84   101    82   104 0.92 -
57812at50557_139723_0:0023b3|STRG.9904.1:1686-2072|+    -            129 106896at50557        -             70   2.4e-05   23.2  18.8   4   4       5.2   1.7e+02    1.2   0.3    18    30   108   120   102   129 0.79 -
57812at50557_139723_0:0023b3|STRG.9904.3:1672-2058|+    -            129 106896at50557        -             70   2.4e-05   23.2  18.8   1   4     0.028      0.93    8.5   0.2    51    69     2    20     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.9904.3:1672-2058|+    -            129 106896at50557        -             70   2.4e-05   23.2  18.8   2   4   5.7e-06   0.00019   20.3   3.1    11    67    17    73    14    76 0.95 -
57812at50557_139723_0:0023b3|STRG.9904.3:1672-2058|+    -            129 106896at50557        -             70   2.4e-05   23.2  18.8   3   4       0.2       6.8    5.8   0.3    50    67    84   101    82   104 0.92 -
57812at50557_139723_0:0023b3|STRG.9904.3:1672-2058|+    -            129 106896at50557        -             70   2.4e-05   23.2  18.8   4   4       5.2   1.7e+02    1.2   0.3    18    30   108   120   102   129 0.79 -
39871at50557_1155016_0:0008ce|STRG.2214.1:734-1102|+    -            123 106896at50557        -             70   3.6e-05   22.7  12.7   1   2    0.0076      0.25   10.3   3.1    18    67     5    54     1    57 0.83 -
39871at50557_1155016_0:0008ce|STRG.2214.1:734-1102|+    -            123 106896at50557        -             70   3.6e-05   22.7  12.7   2   2   3.2e-05    0.0011   18.0   2.5    17    68    60   111    51   113 0.92 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   1  10   0.00015    0.0052   15.8   1.4    19    67    21    69    16    71 0.90 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   2  10   0.00076     0.025   13.5   2.2    19    67    49    97    47   100 0.93 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   3  10      0.34        11    5.0   1.1    22    42    80   100    74   109 0.59 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   4  10      0.23       7.5    5.6   5.4    19    70   107   159    98   159 0.84 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   5  10       2.1        70    2.5   6.2    14    45   131   162   120   194 0.78 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   6  10       1.1        38    3.4   1.5    23    61   178   215   167   224 0.52 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   7  10     0.042       1.4    8.0   1.2    17    68   199   252   187   254 0.75 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   8  10    0.0086      0.29   10.2   5.5    16    69   228   281   221   282 0.88 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2   9  10     0.018      0.61    9.1   7.8    19    68   259   308   254   310 0.93 -
14133at50557_79782_0:000bbe|STRG.11648.1:3713-4729|+    -            339 106896at50557        -             70   4.8e-05   22.3  54.2  10  10      0.71        24    4.0   0.1    20    41   316   337   311   339 0.89 -
45419at50557_51655_0:002e4f|STRG.19508.1:1136-1354|+    -             73 106896at50557        -             70   5.1e-05   22.2   3.8   1   2       1.2        39    3.3   0.1    23    67     1    17     1    23 0.57 -
45419at50557_51655_0:002e4f|STRG.19508.1:1136-1354|+    -             73 106896at50557        -             70   5.1e-05   22.2   3.8   2   2   6.5e-06   0.00022   20.2   1.7    17    67    23    73     9    73 0.86 -
45419at50557_51655_0:002e4f|STRG.1188.1:676-930|+       -             85 106896at50557        -             70   5.1e-05   22.2   4.0   1   2   1.5e-06   5.1e-05   22.2   4.0    18    68     6    56     1    58 0.93 -
45419at50557_51655_0:002e4f|STRG.1188.1:676-930|+       -             85 106896at50557        -             70   5.1e-05   22.2   4.0   2   2      0.03         1    8.4   3.9    18    61    34    77    32    85 0.82 -
39871at50557_74873_0:00210c|STRG.12093.1:29-394|+       -            122 106896at50557        -             70   5.8e-05   22.0   9.8   1   2   6.7e-05    0.0022   16.9   1.2    20    69     6    55     2    56 0.94 -
39871at50557_74873_0:00210c|STRG.12093.1:29-394|+       -            122 106896at50557        -             70   5.8e-05   22.0   9.8   2   2   0.00014    0.0047   15.9   1.9    18    68    32    82    29    85 0.86 -
57812at50557_139723_0:0023b3|STRG.8916.1:1380-1796|+    -            139 106896at50557        -             70     6e-05   21.9  13.7   1   3       3.4   1.2e+02    1.8   0.0    51    68     1    18     1    20 0.90 -
57812at50557_139723_0:0023b3|STRG.8916.1:1380-1796|+    -            139 106896at50557        -             70     6e-05   21.9  13.7   2   3      0.13       4.3    6.4   3.3    14    63    21    68    13    73 0.70 -
57812at50557_139723_0:0023b3|STRG.8916.1:1380-1796|+    -            139 106896at50557        -             70     6e-05   21.9  13.7   3   3   1.7e-05   0.00058   18.8   2.3    16    69    77   130    65   131 0.80 -
115559at50557_54969_0:00025b|STRG.10270.1:2228-3259|+   -            344 106896at50557        -             70   7.4e-05   21.7  16.8   1   4     0.025      0.84    8.7   1.0    19    67    62   111    52   114 0.82 -
115559at50557_54969_0:00025b|STRG.10270.1:2228-3259|+   -            344 106896at50557        -             70   7.4e-05   21.7  16.8   2   4    0.0018     0.062   12.3   0.5     8    65   113   170   109   173 0.76 -
115559at50557_54969_0:00025b|STRG.10270.1:2228-3259|+   -            344 106896at50557        -             70   7.4e-05   21.7  16.8   3   4       3.2   1.1e+02    1.9   0.1     8    38   262   291   257   298 0.71 -
115559at50557_54969_0:00025b|STRG.10270.1:2228-3259|+   -            344 106896at50557        -             70   7.4e-05   21.7  16.8   4   4     0.066       2.2    7.3   0.1    18    41   306   329   296   337 0.87 -
39871at50557_1155016_0:0008ce|STRG.12030.1:1447-1668|+  -             74 106896at50557        -             70    0.0001   21.2   3.3   1   2       4.7   1.6e+02    1.4   0.1    22    41     1    20     1    24 0.66 -
39871at50557_1155016_0:0008ce|STRG.12030.1:1447-1668|+  -             74 106896at50557        -             70    0.0001   21.2   3.3   2   2   3.1e-06    0.0001   21.2   3.3    17    66    24    73    15    74 0.83 -
39871at50557_1155016_0:0008ce|STRG.20453.1:918-1214|+   -             99 106896at50557        -             70   0.00011   21.1   7.3   1   2      0.21       6.9    5.7   0.3    50    67    18    35     5    38 0.75 -
39871at50557_1155016_0:0008ce|STRG.20453.1:918-1214|+   -             99 106896at50557        -             70   0.00011   21.1   7.3   2   2     3e-05     0.001   18.0   2.9    17    67    41    91    32    94 0.88 -
39871at50557_1155016_0:0008ce|STRG.20453.2:639-935|+    -             99 106896at50557        -             70   0.00011   21.1   7.3   1   2      0.21       6.9    5.7   0.3    50    67    18    35     5    38 0.75 -
39871at50557_1155016_0:0008ce|STRG.20453.2:639-935|+    -             99 106896at50557        -             70   0.00011   21.1   7.3   2   2     3e-05     0.001   18.0   2.9    17    67    41    91    32    94 0.88 -
35806at50557_121225_0:000aa0|STRG.16960.10:86-1993|+    -            636 106896at50557        -             70   0.00011   21.1  44.4   1   5   2.9e-05   0.00096   18.1   0.4    39    69   378   408   373   409 0.91 -
35806at50557_121225_0:000aa0|STRG.16960.10:86-1993|+    -            636 106896at50557        -             70   0.00011   21.1  44.4   2   5      0.27       8.9    5.4   7.8     7    70   401   464   400   464 0.94 -
35806at50557_121225_0:000aa0|STRG.16960.10:86-1993|+    -            636 106896at50557        -             70   0.00011   21.1  44.4   3   5      0.38        13    4.9   3.9    20    57   472   509   466   523 0.88 -
35806at50557_121225_0:000aa0|STRG.16960.10:86-1993|+    -            636 106896at50557        -             70   0.00011   21.1  44.4   4   5   0.00067     0.022   13.7   1.4    17    66   553   603   550   607 0.85 -
35806at50557_121225_0:000aa0|STRG.16960.10:86-1993|+    -            636 106896at50557        -             70   0.00011   21.1  44.4   5   5      0.41        14    4.8   0.2    44    67   608   632   600   635 0.84 -
57812at50557_139723_0:0023b3|STRG.16691.1:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   1   3      0.46        16    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.16691.1:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   2   3   0.00096     0.032   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.16691.1:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   3   3     0.024      0.81    8.7   3.4    16    58    78   120    70   129 0.80 -
57812at50557_139723_0:0023b3|STRG.16691.2:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   1   3      0.46        16    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.16691.2:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   2   3   0.00096     0.032   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.16691.2:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   3   3     0.024      0.81    8.7   3.4    16    58    78   120    70   129 0.80 -
57812at50557_139723_0:0023b3|STRG.16691.3:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   1   3      0.46        16    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.16691.3:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   2   3   0.00096     0.032   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.16691.3:945-1331|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   3   3     0.024      0.81    8.7   3.4    16    58    78   120    70   129 0.80 -
57812at50557_139723_0:0023b3|STRG.16691.4:835-1221|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   1   3      0.46        16    4.6   0.0    51    68     1    18     1    20 0.94 -
57812at50557_139723_0:0023b3|STRG.16691.4:835-1221|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   2   3   0.00096     0.032   13.2   2.0    16    65    22    71    19    75 0.84 -
57812at50557_139723_0:0023b3|STRG.16691.4:835-1221|+    -            129 106896at50557        -             70   0.00016   20.6  15.4   3   3     0.024      0.81    8.7   3.4    16    58    78   120    70   129 0.80 -
92708at50557_378494_0:006da2|STRG.8181.1:615-911|+      -             99 106896at50557        -             70   0.00023   20.1   1.6   1   1     7e-06   0.00023   20.1   1.6    22    67     1    48     1    51 0.89 -
57812at50557_139723_0:0023b3|STRG.19529.2:1690-2088|+   -            133 106896at50557        -             70   0.00026   19.9  11.8   1   3    0.0097      0.33   10.0   0.1    23    67     1    46     1    48 0.78 -
57812at50557_139723_0:0023b3|STRG.19529.2:1690-2088|+   -            133 106896at50557        -             70   0.00026   19.9  11.8   2   3   0.00072     0.024   13.6   3.4    16    69    23    76    19    77 0.90 -
57812at50557_139723_0:0023b3|STRG.19529.2:1690-2088|+   -            133 106896at50557        -             70   0.00026   19.9  11.8   3   3       0.3        10    5.2   0.4    17    40   110   133    98   133 0.87 -
115559at50557_315563_0:000576|STRG.11132.3:332-1378|+   -            349 106896at50557        -             70   0.00035   19.5  39.0   1   7     0.074       2.5    7.2   0.7    23    68     1    46     1    48 0.92 -
115559at50557_315563_0:000576|STRG.11132.3:332-1378|+   -            349 106896at50557        -             70   0.00035   19.5  39.0   2   7     0.011      0.35    9.9   6.0    16    68    22    74    16    76 0.90 -
115559at50557_315563_0:000576|STRG.11132.3:332-1378|+   -            349 106896at50557        -             70   0.00035   19.5  39.0   3   7     0.014      0.46    9.5   4.3    17    68    51   102    49   105 0.87 -
115559at50557_315563_0:000576|STRG.11132.3:332-1378|+   -            349 106896at50557        -             70   0.00035   19.5  39.0   4   7     0.012      0.41    9.7   0.0    39    67   207   235   202   238 0.83 -
115559at50557_315563_0:000576|STRG.11132.3:332-1378|+   -            349 106896at50557        -             70   0.00035   19.5  39.0   5   7      0.53        18    4.4   0.3    50    68   246   264   239   266 0.90 -
115559at50557_315563_0:000576|STRG.11132.3:332-1378|+   -            349 106896at50557        -             70   0.00035   19.5  39.0   6   7       1.2        40    3.3   3.9    18    67   270   319   263   321 0.83 -
115559at50557_315563_0:000576|STRG.11132.3:332-1378|+   -            349 106896at50557        -             70   0.00035   19.5  39.0   7   7      0.65        22    4.1   5.2    18    67   298   349   294   349 0.88 -
39871at50557_7536_0:000d98|STRG.14896.3:2639-2938|+     -            100 106896at50557        -             70   0.00037   19.4   6.4   1   2   4.1e-05    0.0014   17.6   2.3    21    65    21    65    16    70 0.88 -
39871at50557_7536_0:000d98|STRG.14896.3:2639-2938|+     -            100 106896at50557        -             70   0.00037   19.4   6.4   2   2      0.64        21    4.2   0.1    17    58    73    86    61    91 0.58 -
92708at50557_378494_0:006da2|STRG.4189.1:1520-1780|+    -             87 106896at50557        -             70    0.0004   19.3   4.9   1   2     0.024      0.82    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.4189.1:1520-1780|+    -             87 106896at50557        -             70    0.0004   19.3   4.9   2   2    0.0028     0.092   11.7   0.1    18    41    62    85    58    87 0.76 -
92708at50557_378494_0:006da2|STRG.4189.2:1523-1783|+    -             87 106896at50557        -             70    0.0004   19.3   4.9   1   2     0.024      0.82    8.7   1.7    26    68    12    56     5    58 0.83 -
92708at50557_378494_0:006da2|STRG.4189.2:1523-1783|+    -             87 106896at50557        -             70    0.0004   19.3   4.9   2   2    0.0028     0.092   11.7   0.1    18    41    62    85    58    87 0.76 -
150919at50557_108931_0:000eeb|STRG.8298.1:998-1198|+    -             67 106896at50557        -             70   0.00041   19.3   3.2   1   2    0.0086      0.29   10.2   0.6    21    67     1    47     1    47 0.87 -
150919at50557_108931_0:000eeb|STRG.8298.1:998-1198|+    -             67 106896at50557        -             70   0.00041   19.3   3.2   2   2   6.9e-05    0.0023   16.9   1.4     9    58    18    65    11    67 0.81 -
150919at50557_108931_0:000eeb|STRG.8298.2:998-1198|+    -             67 106896at50557        -             70   0.00041   19.3   3.2   1   2    0.0086      0.29   10.2   0.6    21    67     1    47     1    47 0.87 -
150919at50557_108931_0:000eeb|STRG.8298.2:998-1198|+    -             67 106896at50557        -             70   0.00041   19.3   3.2   2   2   6.9e-05    0.0023   16.9   1.4     9    58    18    65    11    67 0.81 -
68878at50557_307491_0:0030a6|STRG.8888.13:229-1527|+    -            433 106896at50557        -             70   0.00049   19.0   3.9   1   1     3e-05   0.00099   18.0   3.9    19    69   377   428   363   429 0.92 -
92708at50557_378494_0:006da2|STRG.4954.1:618-878|+      -             87 106896at50557        -             70   0.00052   18.9   5.1   1   2     0.021       0.7    8.9   1.6    25    68    11    56     3    58 0.85 -
92708at50557_378494_0:006da2|STRG.4954.1:618-878|+      -             87 106896at50557        -             70   0.00052   18.9   5.1   2   2    0.0026     0.087   11.8   0.2    18    41    62    85    56    87 0.87 -
92708at50557_378494_0:006da2|STRG.3382.1:817-1185|+     -            123 106896at50557        -             70   0.00057   18.8   8.1   1   3       1.6        54    2.9   0.2    51    68     3    22     1    24 0.85 -
92708at50557_378494_0:006da2|STRG.3382.1:817-1185|+     -            123 106896at50557        -             70   0.00057   18.8   8.1   2   3      0.67        22    4.1   0.2    49    67    30    48    23    51 0.87 -
92708at50557_378494_0:006da2|STRG.3382.1:817-1185|+     -            123 106896at50557        -             70   0.00057   18.8   8.1   3   3   0.00015    0.0049   15.8   0.8    17    68    54   109    47   111 0.87 -
92708at50557_378494_0:006da2|STRG.3382.2:859-1227|+     -            123 106896at50557        -             70   0.00057   18.8   8.1   1   3       1.6        54    2.9   0.2    51    68     3    22     1    24 0.85 -
92708at50557_378494_0:006da2|STRG.3382.2:859-1227|+     -            123 106896at50557        -             70   0.00057   18.8   8.1   2   3      0.67        22    4.1   0.2    49    67    30    48    23    51 0.87 -
92708at50557_378494_0:006da2|STRG.3382.2:859-1227|+     -            123 106896at50557        -             70   0.00057   18.8   8.1   3   3   0.00015    0.0049   15.8   0.8    17    68    54   109    47   111 0.87 -
