#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 34006at50557         -            414  5.8e-229  758.9   4.9   1   1  5.3e-230  2.2e-228  757.0   4.9     1   414   180   645   180   645 0.93 -
78072at50557_34720_0:000cf9|STRG.14617.2:29-1042|+    -            338 34006at50557         -            414   6.7e-07   27.5   8.6   4   4    0.0015      0.06   11.1   0.8     8   140   192   335   186   337 0.79 -
71739at50557_103372_0:00145d|STRG.14274.1:98-1075|+   -            326 34006at50557         -            414   7.6e-07   27.3   0.3   1   3   0.00029     0.012   13.5   0.0   153   263    10   131     1   143 0.72 -
71739at50557_103372_0:00145d|STRG.14274.1:98-1075|+   -            326 34006at50557         -            414   7.6e-07   27.3   0.3   2   3    0.0022     0.089   10.6   0.0   125   184   160   220   145   256 0.66 -
71739at50557_103372_0:00145d|STRG.14274.1:98-1075|+   -            326 34006at50557         -            414   7.6e-07   27.3   0.3   3   3       9.7     4e+02   -1.4   0.0   105   138   278   312   262   316 0.80 -
25500at50557_121845_0:000041|STRG.2360.2:637-1350|+   -            238 34006at50557         -            414   8.7e-07   27.1   1.0   1   3    0.0011     0.046   11.5   0.1   163   239     7    97     2   105 0.64 -
25500at50557_121845_0:000041|STRG.2360.2:637-1350|+   -            238 34006at50557         -            414   8.7e-07   27.1   1.0   2   3    0.0016     0.064   11.1   0.0   166   216    99   158    95   166 0.75 -
25500at50557_121845_0:000041|STRG.2360.2:637-1350|+   -            238 34006at50557         -            414   8.7e-07   27.1   1.0   3   3    0.0093      0.38    8.5   0.1   119   187   137   208   136   230 0.72 -
80377at50557_38123_0:002ff9|STRG.10016.2:517-1626|+   -            370 34006at50557         -            414   1.4e-06   26.4   1.5   1   5       2.4        97    0.6   0.0   153   182     6    35     2    38 0.81 -
80377at50557_38123_0:002ff9|STRG.10016.2:517-1626|+   -            370 34006at50557         -            414   1.4e-06   26.4   1.5   2   5    0.0003     0.012   13.4   0.0     6    43    40    78    35    85 0.84 -
80377at50557_38123_0:002ff9|STRG.10016.2:517-1626|+   -            370 34006at50557         -            414   1.4e-06   26.4   1.5   3   5     0.036       1.5    6.6   0.0   150   216    87   161    82   169 0.57 -
80377at50557_38123_0:002ff9|STRG.10016.2:517-1626|+   -            370 34006at50557         -            414   1.4e-06   26.4   1.5   4   5      0.49        20    2.9   0.0   110   148   129   168   121   190 0.81 -
80377at50557_38123_0:002ff9|STRG.10016.2:517-1626|+   -            370 34006at50557         -            414   1.4e-06   26.4   1.5   5   5       4.1   1.7e+02   -0.2   0.0   150   180   339   368   329   370 0.54 -
71739at50557_66420_0:0008cd|STRG.3363.1:769-1356|+    -            196 34006at50557         -            414   1.6e-06   26.2   0.1   1   2       0.4        16    3.1   0.0   201   218    18    35     4    43 0.67 -
71739at50557_66420_0:0008cd|STRG.3363.1:769-1356|+    -            196 34006at50557         -            414   1.6e-06   26.2   0.1   2   2   4.4e-06   0.00018   19.5   0.0   118   229    53   174    48   195 0.75 -
58729at50557_103372_0:00194e|STRG.1262.1:152-1723|+   -            524 34006at50557         -            414   2.9e-06   25.4   0.7   1   2   0.00051     0.021   12.7   0.1   144   232    71   165    45   231 0.69 -
58729at50557_103372_0:00194e|STRG.1262.1:152-1723|+   -            524 34006at50557         -            414   2.9e-06   25.4   0.7   2   2    0.0023     0.093   10.5   0.1     8    50   243   284   238   372 0.82 -
56099at50557_34720_0:001a91|STRG.19375.1:86-1417|+    -            444 34006at50557         -            414     4e-06   24.9   3.2   1   3     0.011      0.46    8.2   0.1   111   183    64   139    47   152 0.83 -
56099at50557_34720_0:001a91|STRG.19375.1:86-1417|+    -            444 34006at50557         -            414     4e-06   24.9   3.2   2   3      0.16       6.6    4.4   0.0   261   294   150   183   147   197 0.82 -
56099at50557_34720_0:001a91|STRG.19375.1:86-1417|+    -            444 34006at50557         -            414     4e-06   24.9   3.2   3   3    0.0032      0.13   10.1   0.1   119   246   203   343   195   364 0.70 -
80377at50557_441921_0:001bfd|STRG.10462.4:1676-2401|+ -            242 34006at50557         -            414   4.4e-06   24.8   0.3   1   2   5.5e-07   2.2e-05   22.4   0.0   133   221    32   131    23   174 0.76 -
80377at50557_441921_0:001bfd|STRG.10462.4:1676-2401|+ -            242 34006at50557         -            414   4.4e-06   24.8   0.3   2   2    0.0013     0.054   11.3   0.1   110   246    94   239    90   242 0.79 -
22030at50557_7536_0:0040ec|STRG.18366.1:813-1154|+    -            114 34006at50557         -            414   4.5e-06   24.8   0.0   1   2   0.00044     0.018   12.9   0.0   158   217     5    72     1    80 0.78 -
22030at50557_7536_0:0040ec|STRG.18366.1:813-1154|+    -            114 34006at50557         -            414   4.5e-06   24.8   0.0   2   2   5.4e-05    0.0022   15.9   0.0   119   181    50   112    36   114 0.73 -
22030at50557_7536_0:0040ec|STRG.18366.2:813-1154|+    -            114 34006at50557         -            414   4.5e-06   24.8   0.0   1   2   0.00044     0.018   12.9   0.0   158   217     5    72     1    80 0.78 -
22030at50557_7536_0:0040ec|STRG.18366.2:813-1154|+    -            114 34006at50557         -            414   4.5e-06   24.8   0.0   2   2   5.4e-05    0.0022   15.9   0.0   119   181    50   112    36   114 0.73 -
27737at50557_103372_0:000a01|STRG.10748.1:104-1936|+  -            611 34006at50557         -            414   7.1e-06   24.1   0.4   1   2     3e-06   0.00012   20.0   0.5   164   264    66   179    46   205 0.73 -
27737at50557_103372_0:000a01|STRG.10748.1:104-1936|+  -            611 34006at50557         -            414   7.1e-06   24.1   0.4   2   2       1.4        55    1.4   0.0    18    56   251   295   241   305 0.76 -
55830at50557_103372_0:000f54|STRG.14404.1:134-1528|+  -            465 34006at50557         -            414   8.4e-06   23.8   2.3   1   3    0.0055      0.22    9.3   0.1   134   185   124   174    84   182 0.79 -
55830at50557_103372_0:000f54|STRG.14404.1:134-1528|+  -            465 34006at50557         -            414   8.4e-06   23.8   2.3   2   3   5.7e-05    0.0023   15.8   1.1    13   195   142   318   134   326 0.75 -
55830at50557_103372_0:000f54|STRG.14404.1:134-1528|+  -            465 34006at50557         -            414   8.4e-06   23.8   2.3   3   3      0.26        11    3.8   0.0   120   186   326   402   315   412 0.74 -
78072at50557_56086_0:002946|STRG.19320.1:1498-2259|+  -            254 34006at50557         -            414   8.6e-06   23.8   0.1   1   2     0.063       2.6    5.8   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.19320.1:1498-2259|+  -            254 34006at50557         -            414   8.6e-06   23.8   0.1   2   2   5.8e-05    0.0024   15.8   0.0   117   190    61   135    46   205 0.79 -
78072at50557_56086_0:002946|STRG.19320.4:597-1358|+   -            254 34006at50557         -            414   8.6e-06   23.8   0.1   1   2     0.063       2.6    5.8   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.19320.4:597-1358|+   -            254 34006at50557         -            414   8.6e-06   23.8   0.1   2   2   5.8e-05    0.0024   15.8   0.0   117   190    61   135    46   205 0.79 -
78072at50557_56086_0:002946|STRG.19320.6:522-1283|+   -            254 34006at50557         -            414   8.6e-06   23.8   0.1   1   2     0.063       2.6    5.8   0.0   111   140     3    34     1    36 0.80 -
78072at50557_56086_0:002946|STRG.19320.6:522-1283|+   -            254 34006at50557         -            414   8.6e-06   23.8   0.1   2   2   5.8e-05    0.0024   15.8   0.0   117   190    61   135    46   205 0.79 -
33043at50557_38123_0:000f44|STRG.10016.1:1570-2343|+  -            258 34006at50557         -            414   1.1e-05   23.5   0.9   1   2   0.00011    0.0046   14.8   0.1   124   239    43   170    25   174 0.72 -
33043at50557_38123_0:000f44|STRG.10016.1:1570-2343|+  -            258 34006at50557         -            414   1.1e-05   23.5   0.9   2   2   0.00014    0.0057   14.5   0.1   125   185   129   190   114   199 0.87 -
33043at50557_38123_0:000f44|STRG.10016.2:1790-2563|+  -            258 34006at50557         -            414   1.1e-05   23.5   0.9   1   2   0.00011    0.0046   14.8   0.1   124   239    43   170    25   174 0.72 -
33043at50557_38123_0:000f44|STRG.10016.2:1790-2563|+  -            258 34006at50557         -            414   1.1e-05   23.5   0.9   2   2   0.00014    0.0057   14.5   0.1   125   185   129   190   114   199 0.87 -
25500at50557_121845_0:000041|STRG.2360.1:143-772|+    -            210 34006at50557         -            414   1.1e-05   23.4   0.4   1   2   1.9e-05   0.00078   17.4   0.1   118   216    21   130     5   136 0.68 -
25500at50557_121845_0:000041|STRG.2360.1:143-772|+    -            210 34006at50557         -            414   1.1e-05   23.4   0.4   2   2    0.0057      0.23    9.2   0.1   119   187   109   180   106   202 0.72 -
74508at50557_7394_0:0023c7|STRG.11014.1:218-1093|+    -            292 34006at50557         -            414   3.3e-05   21.9   0.1   1   3     0.022      0.91    7.3   0.0   121   218    19   122    10   126 0.67 -
74508at50557_7394_0:0023c7|STRG.11014.1:218-1093|+    -            292 34006at50557         -            414   3.3e-05   21.9   0.1   2   3       1.2        48    1.6   0.0    18    50   135   167   127   206 0.80 -
74508at50557_7394_0:0023c7|STRG.11014.1:218-1093|+    -            292 34006at50557         -            414   3.3e-05   21.9   0.1   3   3    0.0053      0.21    9.3   0.0   190   247   232   291   208   292 0.79 -
76755at50557_64793_0:0021c2|STRG.17876.2:1272-1952|+  -            227 34006at50557         -            414   3.3e-05   21.9   0.8   1   2     0.023      0.96    7.2   0.0   129   186     8    67     1   105 0.65 -
76755at50557_64793_0:0021c2|STRG.17876.2:1272-1952|+  -            227 34006at50557         -            414   3.3e-05   21.9   0.8   2   2   0.00028     0.011   13.5   0.2   124   186   138   202   119   222 0.78 -
40115at50557_2015173_0:000ce2|STRG.12756.1:157-915|+  -            253 34006at50557         -            414   4.5e-05   21.4   3.8   1   3     0.069       2.8    5.7   0.5   111   222     8   137     3   153 0.56 -
40115at50557_2015173_0:000ce2|STRG.12756.1:157-915|+  -            253 34006at50557         -            414   4.5e-05   21.4   3.8   2   3     0.063       2.6    5.8   0.2   112   181   101   172    83   180 0.71 -
40115at50557_2015173_0:000ce2|STRG.12756.1:157-915|+  -            253 34006at50557         -            414   4.5e-05   21.4   3.8   3   3   0.00039     0.016   13.0   0.1   108   180   180   253   175   253 0.79 -
119132at50557_103372_0:001108|STRG.11810.1:195-1190|+ -            332 34006at50557         -            414   6.1e-05   21.0   0.1   1   3         2        80    0.9   0.0   144   186     5    47     2    64 0.77 -
119132at50557_103372_0:001108|STRG.11810.1:195-1190|+ -            332 34006at50557         -            414   6.1e-05   21.0   0.1   2   3   3.1e-05    0.0013   16.7   0.1   156   222   124   196    94   207 0.80 -
119132at50557_103372_0:001108|STRG.11810.1:195-1190|+ -            332 34006at50557         -            414   6.1e-05   21.0   0.1   3   3       8.8   3.6e+02   -1.3   0.0   123   179   221   277   202   301 0.69 -
37700at50557_34720_0:0020a5|STRG.16230.2:1-1689|+     -            563 34006at50557         -            414   6.9e-05   20.8   0.1   1   2      0.28        11    3.7   0.0    69    69   318   318   246   477 0.62 -
37700at50557_34720_0:0020a5|STRG.16230.2:1-1689|+     -            563 34006at50557         -            414   6.9e-05   20.8   0.1   2   2    0.0013     0.053   11.3   0.0     9    43   485   519   476   532 0.84 -
37700at50557_34720_0:0020a5|STRG.16230.1:1-1692|+     -            564 34006at50557         -            414     7e-05   20.8   0.1   1   2      0.28        11    3.7   0.0    69    69   319   319   247   478 0.62 -
37700at50557_34720_0:0020a5|STRG.16230.1:1-1692|+     -            564 34006at50557         -            414     7e-05   20.8   0.1   2   2    0.0013     0.053   11.3   0.0     9    43   486   520   477   533 0.84 -
80377at50557_108931_0:002353|STRG.8238.1:2982-3602|+  -            207 34006at50557         -            414   7.9e-05   20.6   0.0   1   2      0.88        36    2.0   0.0   168   182     3    17     1    28 0.85 -
80377at50557_108931_0:002353|STRG.8238.1:2982-3602|+  -            207 34006at50557         -            414   7.9e-05   20.6   0.0   2   2   3.5e-05    0.0014   16.5   0.0   116   187    42   119    30   126 0.78 -
80377at50557_108931_0:002353|STRG.8238.2:2719-3339|+  -            207 34006at50557         -            414   7.9e-05   20.6   0.0   1   2      0.88        36    2.0   0.0   168   182     3    17     1    28 0.85 -
80377at50557_108931_0:002353|STRG.8238.2:2719-3339|+  -            207 34006at50557         -            414   7.9e-05   20.6   0.0   2   2   3.5e-05    0.0014   16.5   0.0   116   187    42   119    30   126 0.78 -
80377at50557_108931_0:002353|STRG.8238.3:2773-3393|+  -            207 34006at50557         -            414   7.9e-05   20.6   0.0   1   2      0.88        36    2.0   0.0   168   182     3    17     1    28 0.85 -
80377at50557_108931_0:002353|STRG.8238.3:2773-3393|+  -            207 34006at50557         -            414   7.9e-05   20.6   0.0   2   2   3.5e-05    0.0014   16.5   0.0   116   187    42   119    30   126 0.78 -
80377at50557_108931_0:002353|STRG.8238.4:2355-2975|+  -            207 34006at50557         -            414   7.9e-05   20.6   0.0   1   2      0.88        36    2.0   0.0   168   182     3    17     1    28 0.85 -
80377at50557_108931_0:002353|STRG.8238.4:2355-2975|+  -            207 34006at50557         -            414   7.9e-05   20.6   0.0   2   2   3.5e-05    0.0014   16.5   0.0   116   187    42   119    30   126 0.78 -
80377at50557_37344_0:0017d3|STRG.8067.1:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   1   2       5.3   2.2e+02   -0.6   0.0   163   186    25    48     8    56 0.69 -
80377at50557_37344_0:0017d3|STRG.8067.1:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   2   2   1.2e-05   0.00048   18.1   0.2     2   182    58   244    57   258 0.72 -
80377at50557_37344_0:0017d3|STRG.8067.2:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   1   2       5.3   2.2e+02   -0.6   0.0   163   186    25    48     8    56 0.69 -
80377at50557_37344_0:0017d3|STRG.8067.2:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   2   2   1.2e-05   0.00048   18.1   0.2     2   182    58   244    57   258 0.72 -
80377at50557_37344_0:0017d3|STRG.8067.3:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   1   2       5.3   2.2e+02   -0.6   0.0   163   186    25    48     8    56 0.69 -
80377at50557_37344_0:0017d3|STRG.8067.3:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   2   2   1.2e-05   0.00048   18.1   0.2     2   182    58   244    57   258 0.72 -
80377at50557_37344_0:0017d3|STRG.8067.4:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   1   2       5.3   2.2e+02   -0.6   0.0   163   186    25    48     8    56 0.69 -
80377at50557_37344_0:0017d3|STRG.8067.4:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   2   2   1.2e-05   0.00048   18.1   0.2     2   182    58   244    57   258 0.72 -
80377at50557_37344_0:0017d3|STRG.8067.5:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   1   2       5.3   2.2e+02   -0.6   0.0   163   186    25    48     8    56 0.69 -
80377at50557_37344_0:0017d3|STRG.8067.5:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   2   2   1.2e-05   0.00048   18.1   0.2     2   182    58   244    57   258 0.72 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   1   2       5.3   2.2e+02   -0.6   0.0   163   186    25    48     8    56 0.69 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 34006at50557         -            414   8.2e-05   20.6   0.7   2   2   1.2e-05   0.00048   18.1   0.2     2   182    58   244    57   258 0.72 -
78072at50557_38123_0:00214a|STRG.8882.1:176-925|+     -            250 34006at50557         -            414   0.00011   20.1   0.6   1   3   0.00037     0.015   13.1   0.0   188   244    10    68     2    79 0.77 -
78072at50557_38123_0:00214a|STRG.8882.1:176-925|+     -            250 34006at50557         -            414   0.00011   20.1   0.6   2   3       4.6   1.9e+02   -0.4   0.0    13   145    95   126    84   187 0.59 -
78072at50557_38123_0:00214a|STRG.8882.1:176-925|+     -            250 34006at50557         -            414   0.00011   20.1   0.6   3   3      0.21       8.4    4.1   0.1   160   214   190   249   147   250 0.75 -
80377at50557_88501_0:0004ba|STRG.8238.2:415-1236|+    -            274 34006at50557         -            414   0.00012   20.0   0.1   1   2         9   3.6e+02   -1.3   0.0   121   140    16    35     5    45 0.68 -
80377at50557_88501_0:0004ba|STRG.8238.2:415-1236|+    -            274 34006at50557         -            414   0.00012   20.0   0.1   2   2   8.8e-06   0.00036   18.5   0.1   117   229    62   187    49   236 0.64 -
80377at50557_88501_0:0004ba|STRG.8238.3:469-1290|+    -            274 34006at50557         -            414   0.00012   20.0   0.1   1   2         9   3.6e+02   -1.3   0.0   121   140    16    35     5    45 0.68 -
80377at50557_88501_0:0004ba|STRG.8238.3:469-1290|+    -            274 34006at50557         -            414   0.00012   20.0   0.1   2   2   8.8e-06   0.00036   18.5   0.1   117   229    62   187    49   236 0.64 -
80377at50557_88501_0:0004ba|STRG.8238.4:468-1289|+    -            274 34006at50557         -            414   0.00012   20.0   0.1   1   2         9   3.6e+02   -1.3   0.0   121   140    16    35     5    45 0.68 -
80377at50557_88501_0:0004ba|STRG.8238.4:468-1289|+    -            274 34006at50557         -            414   0.00012   20.0   0.1   2   2   8.8e-06   0.00036   18.5   0.1   117   229    62   187    49   236 0.64 -
40115at50557_411798_0:002bfa|STRG.13519.1:1086-1871|+ -            262 34006at50557         -            414   0.00015   19.8   0.0   1   3    0.0017     0.069   11.0   0.0   156   185    24    53    10    92 0.70 -
40115at50557_411798_0:002bfa|STRG.13519.1:1086-1871|+ -            262 34006at50557         -            414   0.00015   19.8   0.0   2   3      0.17       6.7    4.4   0.0   182   263    98   183    72   195 0.77 -
40115at50557_411798_0:002bfa|STRG.13519.1:1086-1871|+ -            262 34006at50557         -            414   0.00015   19.8   0.0   3   3       3.8   1.6e+02   -0.1   0.0    10    40   232   262   222   262 0.71 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 34006at50557         -            414   0.00016   19.7   0.0   1   2       1.6        67    1.1   0.0   158   218     7    80     3    92 0.54 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 34006at50557         -            414   0.00016   19.7   0.0   2   2   6.8e-05    0.0028   15.6   0.0   163   234   101   181    91   250 0.77 -
78072at50557_43151_0:001a65|STRG.9442.2:156-980|+     -            275 34006at50557         -            414   0.00022   19.2   1.2   1   3     0.049         2    6.1   0.0   197   224    14    41     6    44 0.81 -
78072at50557_43151_0:001a65|STRG.9442.2:156-980|+     -            275 34006at50557         -            414   0.00022   19.2   1.2   2   3    0.0052      0.21    9.4   0.1   109   183    44   125    39   160 0.75 -
78072at50557_43151_0:001a65|STRG.9442.2:156-980|+     -            275 34006at50557         -            414   0.00022   19.2   1.2   3   3       2.1        84    0.8   0.0    18    81   207   267   192   273 0.74 -
78072at50557_51655_0:000c22|STRG.9442.1:177-725|+     -            183 34006at50557         -            414   0.00023   19.1   0.7   1   2     0.025         1    7.1   0.0   197   224    14    41     6    47 0.81 -
78072at50557_51655_0:000c22|STRG.9442.1:177-725|+     -            183 34006at50557         -            414   0.00023   19.1   0.7   2   2    0.0017     0.069   11.0   0.2   109   184    44   126    38   182 0.78 -
116554at50557_307491_0:000d5d|STRG.12680.1:320-1066|+ -            249 34006at50557         -            414   0.00025   19.0   0.1   1   2       0.3        12    3.6   0.0   166   219    52   113    34   118 0.61 -
116554at50557_307491_0:000d5d|STRG.12680.1:320-1066|+ -            249 34006at50557         -            414   0.00025   19.0   0.1   2   2   3.3e-05    0.0013   16.6   0.1   115   193    84   169    78   183 0.75 -
40115at50557_103372_0:0021d6|STRG.18154.1:4065-5042|+ -            326 34006at50557         -            414   0.00033   18.6   1.7   1   2    0.0071      0.29    8.9   0.7    13   181    25   198    14   246 0.51 -
40115at50557_103372_0:0021d6|STRG.18154.1:4065-5042|+ -            326 34006at50557         -            414   0.00033   18.6   1.7   2   2     0.039       1.6    6.5   0.1   131   214   230   326   212   326 0.62 -
14512at50557_29053_0:0002b6|STRG.8472.1:214-924|+     -            237 34006at50557         -            414   0.00047   18.1   2.1   1   2    0.0013     0.051   11.4   0.3   127   182    65   121    47   132 0.77 -
14512at50557_29053_0:0002b6|STRG.8472.1:214-924|+     -            237 34006at50557         -            414   0.00047   18.1   2.1   2   2      0.11       4.4    5.0   0.0   108   215   203   236   155   237 0.47 -
68325at50557_34720_0:0013d3|STRG.5107.1:162-1220|+    -            353 34006at50557         -            414   0.00057   17.8   0.1   1   3      0.23       9.5    3.9   0.0   168   185   128   145   108   153 0.69 -
68325at50557_34720_0:0013d3|STRG.5107.1:162-1220|+    -            353 34006at50557         -            414   0.00057   17.8   0.1   2   3    0.0023     0.094   10.5   0.0   126   187   127   198   118   241 0.71 -
68325at50557_34720_0:0013d3|STRG.5107.1:162-1220|+    -            353 34006at50557         -            414   0.00057   17.8   0.1   3   3      0.31        13    3.5   0.0    98   142   244   286   222   302 0.78 -
42371at50557_34720_0:000328|STRG.5128.3:104-1165|+    -            354 34006at50557         -            414   0.00062   17.7   1.3   1   3     0.049         2    6.2   0.0    16    74    37    94    22   103 0.66 -
42371at50557_34720_0:000328|STRG.5128.3:104-1165|+    -            354 34006at50557         -            414   0.00062   17.7   1.3   2   3      0.55        22    2.7   0.0   108   182    75   156    68   175 0.67 -
42371at50557_34720_0:000328|STRG.5128.3:104-1165|+    -            354 34006at50557         -            414   0.00062   17.7   1.3   3   3      0.05         2    6.1   0.2   109   183   249   325   206   342 0.63 -
68325at50557_34720_0:0013d3|STRG.5107.2:162-1289|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   1   3       0.2       8.1    4.1   0.0   168   185   151   168   115   177 0.70 -
68325at50557_34720_0:0013d3|STRG.5107.2:162-1289|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   2   3    0.0026      0.11   10.4   0.0   126   187   150   221   141   264 0.71 -
68325at50557_34720_0:0013d3|STRG.5107.2:162-1289|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   3   3      0.32        13    3.4   0.0    98   143   267   310   246   331 0.79 -
68325at50557_34720_0:0013d3|STRG.5107.3:391-1518|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   1   3       0.2       8.1    4.1   0.0   168   185   151   168   115   177 0.70 -
68325at50557_34720_0:0013d3|STRG.5107.3:391-1518|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   2   3    0.0026      0.11   10.4   0.0   126   187   150   221   141   264 0.71 -
68325at50557_34720_0:0013d3|STRG.5107.3:391-1518|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   3   3      0.32        13    3.4   0.0    98   143   267   310   246   331 0.79 -
68325at50557_34720_0:0013d3|STRG.5107.4:380-1507|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   1   3       0.2       8.1    4.1   0.0   168   185   151   168   115   177 0.70 -
68325at50557_34720_0:0013d3|STRG.5107.4:380-1507|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   2   3    0.0026      0.11   10.4   0.0   126   187   150   221   141   264 0.71 -
68325at50557_34720_0:0013d3|STRG.5107.4:380-1507|+    -            376 34006at50557         -            414   0.00062   17.7   0.1   3   3      0.32        13    3.4   0.0    98   143   267   310   246   331 0.79 -
80377at50557_35570_0:0015c0|STRG.19320.2:1668-2216|+  -            183 34006at50557         -            414   0.00063   17.7   0.0   1   1   2.4e-05   0.00096   17.1   0.0   117   190    25    99    10   171 0.77 -
80377at50557_35570_0:0015c0|STRG.19320.3:1872-2420|+  -            183 34006at50557         -            414   0.00063   17.7   0.0   1   1   2.4e-05   0.00096   17.1   0.0   117   190    25    99    10   171 0.77 -
80377at50557_35570_0:0015c0|STRG.19320.5:2664-3212|+  -            183 34006at50557         -            414   0.00063   17.7   0.0   1   1   2.4e-05   0.00096   17.1   0.0   117   190    25    99    10   171 0.77 -
80377at50557_35570_0:0015c0|STRG.19320.7:1467-2015|+  -            183 34006at50557         -            414   0.00063   17.7   0.0   1   1   2.4e-05   0.00096   17.1   0.0   117   190    25    99    10   171 0.77 -
78072at50557_39758_0:003b38|STRG.8316.1:699-1238|+    -            180 34006at50557         -            414   0.00093   17.1   0.1   1   1   5.2e-05    0.0021   16.0   0.1   118   185    67   140    51   156 0.70 -
48053at50557_7493_0:00220c|STRG.18192.1:1972-2790|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   1   3   0.00051     0.021   12.7   0.0   123   198    35   116    19   138 0.72 -
48053at50557_7493_0:00220c|STRG.18192.1:1972-2790|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   2   3       1.1        44    1.7   0.0    17   190   111   144   102   181 0.50 -
48053at50557_7493_0:00220c|STRG.18192.1:1972-2790|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   3   3       6.3   2.6e+02   -0.8   0.0    17    45   157   184   142   207 0.75 -
48053at50557_7493_0:00220c|STRG.18192.2:2254-3072|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   1   3   0.00051     0.021   12.7   0.0   123   198    35   116    19   138 0.72 -
48053at50557_7493_0:00220c|STRG.18192.2:2254-3072|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   2   3       1.1        44    1.7   0.0    17   190   111   144   102   181 0.50 -
48053at50557_7493_0:00220c|STRG.18192.2:2254-3072|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   3   3       6.3   2.6e+02   -0.8   0.0    17    45   157   184   142   207 0.75 -
48053at50557_7493_0:00220c|STRG.18192.3:2386-3204|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   1   3   0.00051     0.021   12.7   0.0   123   198    35   116    19   138 0.72 -
48053at50557_7493_0:00220c|STRG.18192.3:2386-3204|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   2   3       1.1        44    1.7   0.0    17   190   111   144   102   181 0.50 -
48053at50557_7493_0:00220c|STRG.18192.3:2386-3204|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   3   3       6.3   2.6e+02   -0.8   0.0    17    45   157   184   142   207 0.75 -
48053at50557_7493_0:00220c|STRG.18192.4:3526-4344|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   1   3   0.00051     0.021   12.7   0.0   123   198    35   116    19   138 0.72 -
48053at50557_7493_0:00220c|STRG.18192.4:3526-4344|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   2   3       1.1        44    1.7   0.0    17   190   111   144   102   181 0.50 -
48053at50557_7493_0:00220c|STRG.18192.4:3526-4344|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   3   3       6.3   2.6e+02   -0.8   0.0    17    45   157   184   142   207 0.75 -
48053at50557_7493_0:00220c|STRG.18192.5:2323-3141|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   1   3   0.00051     0.021   12.7   0.0   123   198    35   116    19   138 0.72 -
48053at50557_7493_0:00220c|STRG.18192.5:2323-3141|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   2   3       1.1        44    1.7   0.0    17   190   111   144   102   181 0.50 -
48053at50557_7493_0:00220c|STRG.18192.5:2323-3141|+   -            273 34006at50557         -            414   0.00095   17.1   0.1   3   3       6.3   2.6e+02   -0.8   0.0    17    45   157   184   142   207 0.75 -
48053at50557_7493_0:00220c|STRG.18192.6:1972-2814|+   -            281 34006at50557         -            414    0.0011   16.8   0.0   1   2   0.00043     0.017   12.9   0.0   123   199    35   117    19   146 0.72 -
