#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83902at50557_13686_0:0017a1|STRG.7653.1:0-851|+        -            284 83902at50557         -            211  2.8e-106  352.7  11.0   1   1  1.6e-107  1.2e-105  350.6  11.0     1   211    15   256    15   256 0.93 -
7376at50557_1507135_0:001a56|STRG.4876.1:695-3091|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   4   4     0.033       2.5    6.5   0.1   105   136   748   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.4876.2:422-2818|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   1   4      0.19        15    4.0   0.0   112   136    86   110    24   131 0.65 -
7376at50557_1507135_0:001a56|STRG.4876.2:422-2818|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   2   4   0.00046     0.035   12.6   0.0    88   172   251   341   214   345 0.82 -
7376at50557_1507135_0:001a56|STRG.4876.2:422-2818|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   3   4   1.7e-05    0.0013   17.2   0.3    18    85   487   560   443   576 0.68 -
7376at50557_1507135_0:001a56|STRG.4876.2:422-2818|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   4   4     0.033       2.5    6.5   0.1   105   136   748   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.4876.3:1203-3599|+   -            799 83902at50557         -            211   2.7e-11   42.3   4.4   1   4      0.19        15    4.0   0.0   112   136    86   110    24   131 0.65 -
7376at50557_1507135_0:001a56|STRG.4876.3:1203-3599|+   -            799 83902at50557         -            211   2.7e-11   42.3   4.4   2   4   0.00046     0.035   12.6   0.0    88   172   251   341   214   345 0.82 -
7376at50557_1507135_0:001a56|STRG.4876.3:1203-3599|+   -            799 83902at50557         -            211   2.7e-11   42.3   4.4   3   4   1.7e-05    0.0013   17.2   0.3    18    85   487   560   443   576 0.68 -
7376at50557_1507135_0:001a56|STRG.4876.3:1203-3599|+   -            799 83902at50557         -            211   2.7e-11   42.3   4.4   4   4     0.033       2.5    6.5   0.1   105   136   748   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.4876.4:1284-3680|+   -            799 83902at50557         -            211   2.7e-11   42.3   4.4   1   4      0.19        15    4.0   0.0   112   136    86   110    24   131 0.65 -
7376at50557_1507135_0:001a56|STRG.4876.4:1284-3680|+   -            799 83902at50557         -            211   2.7e-11   42.3   4.4   2   4   0.00046     0.035   12.6   0.0    88   172   251   341   214   345 0.82 -
7376at50557_1507135_0:001a56|STRG.4876.4:1284-3680|+   -            799 83902at50557         -            211   2.7e-11   42.3   4.4   3   4   1.7e-05    0.0013   17.2   0.3    18    85   487   560   443   576 0.68 -
7376at50557_1507135_0:001a56|STRG.4876.4:1284-3680|+   -            799 83902at50557         -            211   2.7e-11   42.3   4.4   4   4     0.033       2.5    6.5   0.1   105   136   748   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.4876.5:862-3258|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   1   4      0.19        15    4.0   0.0   112   136    86   110    24   131 0.65 -
7376at50557_1507135_0:001a56|STRG.4876.5:862-3258|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   2   4   0.00046     0.035   12.6   0.0    88   172   251   341   214   345 0.82 -
7376at50557_1507135_0:001a56|STRG.4876.5:862-3258|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   3   4   1.7e-05    0.0013   17.2   0.3    18    85   487   560   443   576 0.68 -
7376at50557_1507135_0:001a56|STRG.4876.5:862-3258|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   4   4     0.033       2.5    6.5   0.1   105   136   748   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.4876.6:867-3263|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   1   4      0.19        15    4.0   0.0   112   136    86   110    24   131 0.65 -
7376at50557_1507135_0:001a56|STRG.4876.6:867-3263|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   2   4   0.00046     0.035   12.6   0.0    88   172   251   341   214   345 0.82 -
7376at50557_1507135_0:001a56|STRG.4876.6:867-3263|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   3   4   1.7e-05    0.0013   17.2   0.3    18    85   487   560   443   576 0.68 -
7376at50557_1507135_0:001a56|STRG.4876.6:867-3263|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   4   4     0.033       2.5    6.5   0.1   105   136   748   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.4876.7:967-3363|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   1   4      0.19        15    4.0   0.0   112   136    86   110    24   131 0.65 -
7376at50557_1507135_0:001a56|STRG.4876.7:967-3363|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   2   4   0.00046     0.035   12.6   0.0    88   172   251   341   214   345 0.82 -
7376at50557_1507135_0:001a56|STRG.4876.7:967-3363|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   3   4   1.7e-05    0.0013   17.2   0.3    18    85   487   560   443   576 0.68 -
7376at50557_1507135_0:001a56|STRG.4876.7:967-3363|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   4   4     0.033       2.5    6.5   0.1   105   136   748   778   701   799 0.50 -
7376at50557_1507135_0:001a56|STRG.4876.8:835-3231|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   1   4      0.19        15    4.0   0.0   112   136    86   110    24   131 0.65 -
7376at50557_1507135_0:001a56|STRG.4876.8:835-3231|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   2   4   0.00046     0.035   12.6   0.0    88   172   251   341   214   345 0.82 -
7376at50557_1507135_0:001a56|STRG.4876.8:835-3231|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   3   4   1.7e-05    0.0013   17.2   0.3    18    85   487   560   443   576 0.68 -
7376at50557_1507135_0:001a56|STRG.4876.8:835-3231|+    -            799 83902at50557         -            211   2.7e-11   42.3   4.4   4   4     0.033       2.5    6.5   0.1   105   136   748   778   701   799 0.50 -
25718at50557_7536_0:0032ee|STRG.17994.1:673-2418|+     -            582 83902at50557         -            211   3.7e-11   41.9  31.1   1   3   7.4e-07   5.6e-05   21.7   3.9    33   180    60   225    50   247 0.74 -
25718at50557_7536_0:0032ee|STRG.17994.1:673-2418|+     -            582 83902at50557         -            211   3.7e-11   41.9  31.1   2   3   1.3e-06   9.9e-05   20.9   7.2    34   147   258   381   252   394 0.79 -
25718at50557_7536_0:0032ee|STRG.17994.1:673-2418|+     -            582 83902at50557         -            211   3.7e-11   41.9  31.1   3   3     0.015       1.1    7.6   5.2    55   177   407   530   380   570 0.70 -
25718at50557_13249_0:001bb5|STRG.6566.1:694-1980|+     -            429 83902at50557         -            211   6.7e-11   41.1  12.9   1   4       1.2        90    1.4   0.2    38    73     7    46     1    58 0.54 -
25718at50557_13249_0:001bb5|STRG.6566.1:694-1980|+     -            429 83902at50557         -            211   6.7e-11   41.1  12.9   2   4   1.9e-09   1.4e-07   30.2   0.4    31   177    51   210    29   234 0.75 -
25718at50557_13249_0:001bb5|STRG.6566.1:694-1980|+     -            429 83902at50557         -            211   6.7e-11   41.1  12.9   3   4   0.00024     0.018   13.5   2.6    90   178   238   328   227   334 0.78 -
25718at50557_13249_0:001bb5|STRG.6566.1:694-1980|+     -            429 83902at50557         -            211   6.7e-11   41.1  12.9   4   4       1.5   1.1e+02    1.1   0.0    92   129   392   429   368   429 0.79 -
8280at50557_1218281_0:0023d1|STRG.17572.2:942-1670|+   -            243 83902at50557         -            211   7.3e-11   40.9  17.2   1   2   1.3e-08   9.7e-07   27.5   3.6   100   178     7    89     2    99 0.91 -
8280at50557_1218281_0:0023d1|STRG.17572.2:942-1670|+   -            243 83902at50557         -            211   7.3e-11   40.9  17.2   2   2   1.8e-05    0.0014   17.2   5.5    31   136   119   231   110   243 0.77 -
7376at50557_7176_0:003c63|STRG.17994.2:124-2298|+      -            725 83902at50557         -            211   9.9e-11   40.5  40.6   1   5   4.6e-05    0.0034   15.9   1.1    82   175     7   107     1   114 0.79 -
7376at50557_7176_0:003c63|STRG.17994.2:124-2298|+      -            725 83902at50557         -            211   9.9e-11   40.5  40.6   2   5   1.6e-06   0.00012   20.6   7.4    34   152   121   252   111   273 0.80 -
7376at50557_7176_0:003c63|STRG.17994.2:124-2298|+      -            725 83902at50557         -            211   9.9e-11   40.5  40.6   3   5      0.02       1.5    7.3   4.5    56   177   271   393   261   433 0.72 -
7376at50557_7176_0:003c63|STRG.17994.2:124-2298|+      -            725 83902at50557         -            211   9.9e-11   40.5  40.6   4   5   0.00025     0.018   13.5   0.2   123   177   580   639   567   646 0.81 -
7376at50557_7176_0:003c63|STRG.17994.2:124-2298|+      -            725 83902at50557         -            211   9.9e-11   40.5  40.6   5   5      0.64        48    2.3   0.7   117   151   646   684   639   706 0.64 -
109776at50557_83485_0:00245b|STRG.14133.1:20-1036|+    -            339 83902at50557         -            211   3.2e-10   38.8  16.3   1   3       1.4     1e+02    1.3   0.1    56   111    59   117    51   127 0.65 -
109776at50557_83485_0:00245b|STRG.14133.1:20-1036|+    -            339 83902at50557         -            211   3.2e-10   38.8  16.3   2   3   4.3e-08   3.3e-06   25.7   0.4    95   180   122   213   116   217 0.83 -
109776at50557_83485_0:00245b|STRG.14133.1:20-1036|+    -            339 83902at50557         -            211   3.2e-10   38.8  16.3   3   3   2.9e-05    0.0022   16.5   5.7    38   132   224   328   218   335 0.82 -
8280at50557_7160_0:00112a|STRG.10464.1:1162-2109|+     -            316 83902at50557         -            211   4.3e-10   38.4  17.9   1   4     0.098       7.4    5.0   0.1   144   180    26    62     1    67 0.59 -
8280at50557_7160_0:00112a|STRG.10464.1:1162-2109|+     -            316 83902at50557         -            211   4.3e-10   38.4  17.9   2   4   1.2e-05   0.00094   17.7   1.9   110   178    35   107    21   114 0.78 -
8280at50557_7160_0:00112a|STRG.10464.1:1162-2109|+     -            316 83902at50557         -            211   4.3e-10   38.4  17.9   3   4    0.0024      0.18   10.2   0.8    97   134   116   153   113   156 0.92 -
8280at50557_7160_0:00112a|STRG.10464.1:1162-2109|+     -            316 83902at50557         -            211   4.3e-10   38.4  17.9   4   4   3.2e-05    0.0024   16.4   1.6    51   178   165   295   161   314 0.87 -
7376at50557_45779_0:000f73|STRG.4293.1:1-879|+         -            293 83902at50557         -            211   8.2e-10   37.5  14.3   1   5   5.3e-05     0.004   15.6   1.7    31    84    17    72     1    72 0.85 -
7376at50557_45779_0:000f73|STRG.4293.1:1-879|+         -            293 83902at50557         -            211   8.2e-10   37.5  14.3   2   5   0.00027     0.021   13.3   0.3    31    69    65   104    60   108 0.85 -
7376at50557_45779_0:000f73|STRG.4293.1:1-879|+         -            293 83902at50557         -            211   8.2e-10   37.5  14.3   3   5   7.2e-05    0.0054   15.2   1.4   119   173    91   150    88   155 0.81 -
7376at50557_45779_0:000f73|STRG.4293.1:1-879|+         -            293 83902at50557         -            211   8.2e-10   37.5  14.3   4   5      0.38        29    3.0   0.0   143   180   224   259   219   263 0.88 -
7376at50557_45779_0:000f73|STRG.4293.1:1-879|+         -            293 83902at50557         -            211   8.2e-10   37.5  14.3   5   5       2.2   1.6e+02    0.6   0.0    35    50   267   282   263   292 0.75 -
109776at50557_108931_0:001894|STRG.11587.1:180-677|+   -            166 83902at50557         -            211   2.1e-09   36.2   6.1   1   3    0.0021      0.16   10.4   0.3    97   134    16    53     4    57 0.89 -
109776at50557_108931_0:001894|STRG.11587.1:180-677|+   -            166 83902at50557         -            211   2.1e-09   36.2   6.1   2   3     1e-08   7.5e-07   27.8   0.7    91   177    58   145    54   153 0.81 -
109776at50557_108931_0:001894|STRG.11587.1:180-677|+   -            166 83902at50557         -            211   2.1e-09   36.2   6.1   3   3      0.72        54    2.2   0.0    34    67   131   165   126   166 0.77 -
109776at50557_108931_0:001894|STRG.11587.2:220-717|+   -            166 83902at50557         -            211   2.1e-09   36.2   6.1   1   3    0.0021      0.16   10.4   0.3    97   134    16    53     4    57 0.89 -
109776at50557_108931_0:001894|STRG.11587.2:220-717|+   -            166 83902at50557         -            211   2.1e-09   36.2   6.1   2   3     1e-08   7.5e-07   27.8   0.7    91   177    58   145    54   153 0.81 -
109776at50557_108931_0:001894|STRG.11587.2:220-717|+   -            166 83902at50557         -            211   2.1e-09   36.2   6.1   3   3      0.72        54    2.2   0.0    34    67   131   165   126   166 0.77 -
8280at50557_7160_0:00112a|STRG.3775.1:269-1297|+       -            343 83902at50557         -            211   7.7e-09   34.3  24.5   1   2   4.2e-07   3.2e-05   22.5  11.4    26   158    12   158     5   166 0.79 -
8280at50557_7160_0:00112a|STRG.3775.1:269-1297|+       -            343 83902at50557         -            211   7.7e-09   34.3  24.5   2   2   7.4e-06   0.00055   18.4  10.6    31   180   137   302   136   314 0.81 -
109776at50557_34740_0:000e9a|STRG.19263.1:148-525|+    -            126 83902at50557         -            211     1e-08   33.9   3.0   1   1   2.5e-10   1.9e-08   33.1   3.0    30   129    17   126     1   126 0.81 -
83902at50557_7200_0:001fae|STRG.7486.1:217-375|+       -             53 83902at50557         -            211     2e-08   32.9   0.1   1   1   2.9e-10   2.2e-08   32.8   0.1   112   160     2    53     1    53 0.86 -
83902at50557_7200_0:001fae|STRG.7486.2:293-451|+       -             53 83902at50557         -            211     2e-08   32.9   0.1   1   1   2.9e-10   2.2e-08   32.8   0.1   112   160     2    53     1    53 0.86 -
8280at50557_7200_0:000e97|STRG.4426.1:919-1857|+       -            313 83902at50557         -            211   2.9e-08   32.4  11.3   1   3     0.017       1.3    7.4   1.2    93   177    37   126     9   131 0.83 -
8280at50557_7200_0:000e97|STRG.4426.1:919-1857|+       -            313 83902at50557         -            211   2.9e-08   32.4  11.3   2   3     0.002      0.15   10.5   0.1    91   129   131   169   127   193 0.81 -
8280at50557_7200_0:000e97|STRG.4426.1:919-1857|+       -            313 83902at50557         -            211   2.9e-08   32.4  11.3   3   3   1.2e-06   8.9e-05   21.0   1.4    44   155   172   297   168   312 0.65 -
8280at50557_7200_0:000e97|STRG.4426.2:877-1815|+       -            313 83902at50557         -            211   2.9e-08   32.4  11.3   1   3     0.017       1.3    7.4   1.2    93   177    37   126     9   131 0.83 -
8280at50557_7200_0:000e97|STRG.4426.2:877-1815|+       -            313 83902at50557         -            211   2.9e-08   32.4  11.3   2   3     0.002      0.15   10.5   0.1    91   129   131   169   127   193 0.81 -
8280at50557_7200_0:000e97|STRG.4426.2:877-1815|+       -            313 83902at50557         -            211   2.9e-08   32.4  11.3   3   3   1.2e-06   8.9e-05   21.0   1.4    44   155   172   297   168   312 0.65 -
8280at50557_113334_0:00096f|STRG.8945.1:913-2133|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   1   3       1.3        99    1.3   0.1    33    73    51    92    33   105 0.74 -
8280at50557_113334_0:00096f|STRG.8945.1:913-2133|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   2   3   1.1e-05   0.00082   17.9   4.3    34   150   100   226    93   245 0.82 -
8280at50557_113334_0:00096f|STRG.8945.1:913-2133|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   3   3   5.1e-06   0.00038   19.0   2.5    32   129   267   374   262   383 0.77 -
8280at50557_113334_0:00096f|STRG.8945.3:890-2110|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   1   3       1.3        99    1.3   0.1    33    73    51    92    33   105 0.74 -
8280at50557_113334_0:00096f|STRG.8945.3:890-2110|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   2   3   1.1e-05   0.00082   17.9   4.3    34   150   100   226    93   245 0.82 -
8280at50557_113334_0:00096f|STRG.8945.3:890-2110|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   3   3   5.1e-06   0.00038   19.0   2.5    32   129   267   374   262   383 0.77 -
8280at50557_113334_0:00096f|STRG.8945.4:922-2142|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   1   3       1.3        99    1.3   0.1    33    73    51    92    33   105 0.74 -
8280at50557_113334_0:00096f|STRG.8945.4:922-2142|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   2   3   1.1e-05   0.00082   17.9   4.3    34   150   100   226    93   245 0.82 -
8280at50557_113334_0:00096f|STRG.8945.4:922-2142|+     -            407 83902at50557         -            211   8.7e-08   30.9  19.5   3   3   5.1e-06   0.00038   19.0   2.5    32   129   267   374   262   383 0.77 -
83902at50557_125945_0:002c28|STRG.10464.2:77-607|+     -            177 83902at50557         -            211   9.1e-08   30.8  11.2   1   3   4.1e-06   0.00031   19.3   0.2   124   178    20    78     7    85 0.79 -
83902at50557_125945_0:002c28|STRG.10464.2:77-607|+     -            177 83902at50557         -            211   9.1e-08   30.8  11.2   2   3   0.00092     0.069   11.6   0.8    97   134    87   124    81   127 0.92 -
83902at50557_125945_0:002c28|STRG.10464.2:77-607|+     -            177 83902at50557         -            211   9.1e-08   30.8  11.2   3   3     0.037       2.8    6.3   0.3    51    86   136   169   132   177 0.70 -
54603at50557_1155016_0:00616f|STRG.8945.2:976-2193|+   -            406 83902at50557         -            211   9.5e-08   30.7  20.7   1   3    0.0089      0.67    8.4   3.3    38   174    34   185     6   189 0.66 -
54603at50557_1155016_0:00616f|STRG.8945.2:976-2193|+   -            406 83902at50557         -            211   9.5e-08   30.7  20.7   2   3     8e-06    0.0006   18.3   3.8    35   150   131   256   127   287 0.82 -
54603at50557_1155016_0:00616f|STRG.8945.2:976-2193|+   -            406 83902at50557         -            211   9.5e-08   30.7  20.7   3   3   7.4e-06   0.00056   18.4   2.4    32   125   297   400   292   405 0.76 -
109776at50557_13164_0:002971|STRG.5932.2:646-1155|+    -            170 83902at50557         -            211   2.1e-07   29.6  15.5   1   2   5.7e-06   0.00043   18.8   2.7    99   176     3    81     1    84 0.89 -
109776at50557_13164_0:002971|STRG.5932.2:646-1155|+    -            170 83902at50557         -            211   2.1e-07   29.6  15.5   2   2   2.8e-07   2.1e-05   23.1   5.1    34   143    46   162    39   170 0.75 -
7376at50557_456900_0:001c8a|STRG.4294.1:2-3328|+       -           1109 83902at50557         -            211   5.5e-07   28.3  11.7   1   4     0.038       2.8    6.3   0.1   114   172     9    72     1    96 0.66 -
7376at50557_456900_0:001c8a|STRG.4294.1:2-3328|+       -           1109 83902at50557         -            211   5.5e-07   28.3  11.7   2   4    0.0024      0.18   10.2   0.3    38   128   170   271   148   277 0.53 -
7376at50557_456900_0:001c8a|STRG.4294.1:2-3328|+       -           1109 83902at50557         -            211   5.5e-07   28.3  11.7   3   4      0.04         3    6.2   0.9    18    68   367   420   359   421 0.66 -
7376at50557_456900_0:001c8a|STRG.4294.1:2-3328|+       -           1109 83902at50557         -            211   5.5e-07   28.3  11.7   4   4    0.0001    0.0076   14.7   0.5    18    73   389   449   387   467 0.72 -
7376at50557_456900_0:001c8a|STRG.4294.2:2-3334|+       -           1111 83902at50557         -            211   5.5e-07   28.3  11.7   1   4     0.038       2.8    6.3   0.1   114   172     9    72     1    96 0.66 -
7376at50557_456900_0:001c8a|STRG.4294.2:2-3334|+       -           1111 83902at50557         -            211   5.5e-07   28.3  11.7   2   4    0.0024      0.18   10.2   0.3    38   128   172   273   150   279 0.53 -
7376at50557_456900_0:001c8a|STRG.4294.2:2-3334|+       -           1111 83902at50557         -            211   5.5e-07   28.3  11.7   3   4     0.041         3    6.2   0.9    18    68   369   422   361   423 0.66 -
7376at50557_456900_0:001c8a|STRG.4294.2:2-3334|+       -           1111 83902at50557         -            211   5.5e-07   28.3  11.7   4   4    0.0001    0.0076   14.7   0.5    18    73   391   451   389   469 0.72 -
102553at50557_74869_0:000218|STRG.5313.1:1132-1614|+   -            161 83902at50557         -            211     7e-07   27.9   3.3   1   2   2.2e-05    0.0017   16.9   1.1    38    91     1    53     1    57 0.82 -
102553at50557_74869_0:000218|STRG.5313.1:1132-1614|+   -            161 83902at50557         -            211     7e-07   27.9   3.3   2   2    0.0083      0.62    8.5   0.0    33    84    65   117    61   129 0.81 -
8280at50557_7200_0:000e9a|STRG.10745.1:274-1416|+      -            381 83902at50557         -            211   1.1e-06   27.3  30.5   1   4       0.7        53    2.2   0.5   134   154    70    90     2   106 0.76 -
8280at50557_7200_0:000e9a|STRG.10745.1:274-1416|+      -            381 83902at50557         -            211   1.1e-06   27.3  30.5   2   4      0.61        46    2.4   5.5    91   150   114   174    76   191 0.69 -
8280at50557_7200_0:000e9a|STRG.10745.1:274-1416|+      -            381 83902at50557         -            211   1.1e-06   27.3  30.5   3   4    0.0071      0.53    8.7   1.0    31    71   193   234   182   243 0.82 -
8280at50557_7200_0:000e9a|STRG.10745.1:274-1416|+      -            381 83902at50557         -            211   1.1e-06   27.3  30.5   4   4   5.6e-08   4.2e-06   25.4   6.1    31   136   241   355   236   378 0.81 -
8280at50557_7160_0:00112a|STRG.2697.1:380-1279|+       -            300 83902at50557         -            211   1.2e-06   27.2  17.6   1   3      0.02       1.5    7.3   0.2   128   175    47    95    25   100 0.78 -
8280at50557_7160_0:00112a|STRG.2697.1:380-1279|+       -            300 83902at50557         -            211   1.2e-06   27.2  17.6   2   3   1.5e-05    0.0011   17.4   7.5    94   178   105   194    96   219 0.73 -
8280at50557_7160_0:00112a|STRG.2697.1:380-1279|+       -            300 83902at50557         -            211   1.2e-06   27.2  17.6   3   3    0.0073      0.55    8.7   0.3   140   179   203   243   195   254 0.48 -
8280at50557_7160_0:00112a|STRG.2697.2:316-1215|+       -            300 83902at50557         -            211   1.2e-06   27.2  17.6   1   3      0.02       1.5    7.3   0.2   128   175    47    95    25   100 0.78 -
8280at50557_7160_0:00112a|STRG.2697.2:316-1215|+       -            300 83902at50557         -            211   1.2e-06   27.2  17.6   2   3   1.5e-05    0.0011   17.4   7.5    94   178   105   194    96   219 0.73 -
8280at50557_7160_0:00112a|STRG.2697.2:316-1215|+       -            300 83902at50557         -            211   1.2e-06   27.2  17.6   3   3    0.0073      0.55    8.7   0.3   140   179   203   243   195   254 0.48 -
7376at50557_45779_0:000f73|STRG.10597.1:596-1603|+     -            336 83902at50557         -            211   1.2e-06   27.1  10.1   1   2   9.5e-06   0.00071   18.1   2.3    26   178    61   157    11   168 0.56 -
7376at50557_45779_0:000f73|STRG.10597.1:596-1603|+     -            336 83902at50557         -            211   1.2e-06   27.1  10.1   2   2   0.00017     0.013   14.0   1.6    37   180   122   260   114   271 0.75 -
8280at50557_38123_0:003113|STRG.9348.1:378-1268|+      -            297 83902at50557         -            211   1.1e-05   24.0   8.8   1   2   6.5e-07   4.9e-05   21.9   6.7    53   172    47   183    12   208 0.75 -
8280at50557_38123_0:003113|STRG.9348.1:378-1268|+      -            297 83902at50557         -            211   1.1e-05   24.0   8.8   2   2       5.8   4.4e+02   -0.8   0.0    59    82   233   257   227   266 0.60 -
8280at50557_38123_0:003113|STRG.9348.2:390-1280|+      -            297 83902at50557         -            211   1.1e-05   24.0   8.8   1   2   6.5e-07   4.9e-05   21.9   6.7    53   172    47   183    12   208 0.75 -
8280at50557_38123_0:003113|STRG.9348.2:390-1280|+      -            297 83902at50557         -            211   1.1e-05   24.0   8.8   2   2       5.8   4.4e+02   -0.8   0.0    59    82   233   257   227   266 0.60 -
7376at50557_45779_0:000f73|STRG.4230.1:229-987|+       -            253 83902at50557         -            211   1.3e-05   23.7   0.6   1   1   8.3e-06   0.00062   18.3   0.2    27    85    57   117    29   193 0.65 -
46658at50557_88501_0:0030f3|STRG.5462.1:1322-2980|+    -            553 83902at50557         -            211   4.1e-05   22.1   0.6   1   1   9.4e-07   7.1e-05   21.4   0.6    37   136     1   110     1   146 0.80 -
8280at50557_38123_0:003113|STRG.13819.1:424-1341|+     -            306 83902at50557         -            211   6.6e-05   21.5  12.9   1   3     0.031       2.3    6.6   0.0    31    71     2    42     1    48 0.91 -
8280at50557_38123_0:003113|STRG.13819.1:424-1341|+     -            306 83902at50557         -            211   6.6e-05   21.5  12.9   2   3   0.00019     0.014   13.9   7.7    34   171    51   198    44   214 0.75 -
8280at50557_38123_0:003113|STRG.13819.1:424-1341|+     -            306 83902at50557         -            211   6.6e-05   21.5  12.9   3   3      0.34        25    3.2   0.4   126   184   205   263   196   279 0.82 -
83902at50557_39758_0:0010e3|STRG.10464.2:670-1002|+    -            111 83902at50557         -            211   0.00011   20.8   0.0   1   1   1.8e-06   0.00013   20.5   0.0    30   107    20   108     1   111 0.77 -
109776at50557_609295_0:0019b5|STRG.4685.2:1632-2123|+  -            164 83902at50557         -            211   0.00033   19.2  14.7   1   1     3e-05    0.0022   16.5  14.7    34   175     9   156     3   161 0.80 -
109776at50557_7159_0:00072f|STRG.6566.1:1291-1767|+    -            159 83902at50557         -            211   0.00036   19.1  12.6   1   2   7.9e-05    0.0059   15.1   1.8    82   174     6   101     3   105 0.87 -
109776at50557_7159_0:00072f|STRG.6566.1:1291-1767|+    -            159 83902at50557         -            211   0.00036   19.1  12.6   2   2   4.8e-05    0.0036   15.8   3.5    90   179    39   130    30   143 0.79 -
102553at50557_38123_0:0035fb|STRG.18678.1:328-687|+    -            120 83902at50557         -            211   0.00076   18.0   0.3   1   1   2.6e-05    0.0019   16.7   0.3    33    87    27    80    12    85 0.87 -
102553at50557_7165_0:000b28|STRG.18678.2:300-677|+     -            126 83902at50557         -            211   0.00085   17.8   0.3   1   1   2.8e-05    0.0021   16.5   0.2    33    87    33    86    17    90 0.87 -
7376at50557_38123_0:000ed3|STRG.4354.1:465-1286|+      -            274 83902at50557         -            211     0.001   17.6   4.1   1   3   0.00026      0.02   13.4   0.3    31    84    21    75     4    84 0.82 -
7376at50557_38123_0:000ed3|STRG.4354.1:465-1286|+      -            274 83902at50557         -            211     0.001   17.6   4.1   2   3       2.6   1.9e+02    0.3   0.0    37    71   162   194   130   200 0.60 -
7376at50557_38123_0:000ed3|STRG.4354.1:465-1286|+      -            274 83902at50557         -            211     0.001   17.6   4.1   3   3      0.17        13    4.2   0.3   100   164   184   254   178   268 0.64 -
102553at50557_116153_0:00114a|STRG.18678.3:196-642|+   -            149 83902at50557         -            211    0.0013   17.3   0.3   1   1   4.9e-05    0.0037   15.8   0.3    33    87    56   109    46   114 0.87 -
58640at50557_121845_0:0034c8|STRG.13757.1:2372-3937|+  -            522 83902at50557         -            211    0.0039   15.7   0.0   1   1   9.9e-05    0.0074   14.8   0.0    93   176   419   508   411   515 0.86 -
8280at50557_7395_0:001be1|STRG.10612.1:0-1022|+        -            341 83902at50557         -            211    0.0063   15.0   5.8   1   1   0.00015     0.011   14.2   5.6    25   181    16   190     8   201 0.74 -
102553at50557_7029_0:000362|STRG.3352.1:130-507|+      -            126 83902at50557         -            211    0.0082   14.6   3.8   1   2   0.00027     0.021   13.3   2.5    26    89    12    78     2   101 0.68 -
102553at50557_7029_0:000362|STRG.3352.1:130-507|+      -            126 83902at50557         -            211    0.0082   14.6   3.8   2   2      0.42        32    2.9   0.5    62   141    67    91    60   125 0.59 -
8280at50557_7395_0:001be3|STRG.11111.2:320-766|+       -            149 83902at50557         -            211     0.012   14.1   1.5   1   2      0.16        12    4.3   0.0   143   176    47    81    34    85 0.52 -
8280at50557_7395_0:001be3|STRG.11111.2:320-766|+       -            149 83902at50557         -            211     0.012   14.1   1.5   2   2    0.0092      0.69    8.3   0.5    93   145    89   145    85   149 0.73 -
8280at50557_7395_0:001be3|STRG.11111.3:320-766|+       -            149 83902at50557         -            211     0.012   14.1   1.5   1   2      0.16        12    4.3   0.0   143   176    47    81    34    85 0.52 -
